comparison,input_id,SYMBOL,ENTREZID,ENSEMBL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,direction,significant
Microglia_3d_HI_vs_Control,Syt1,Syt1,20979,ENSMUSG00000035864,synaptotagmin I,43.07805106708268,-6.361518113522553,0.6203916881073807,-10.254035048292698,1.1350398195032656e-24,6.875255761049392e-23,Down,TRUE
Microglia_3d_HI_vs_Control,Tspo,Tspo,12257,ENSMUSG00000041736,translocator protein,875.0336961315288,2.0215917734365707,0.19719227549716106,10.251881156803606,1.160623950620217e-24,6.996263601854623e-23,Up,TRUE
Microglia_3d_HI_vs_Control,Osgep,Osgep,66246,ENSMUSG00000006289,O-sialoglycoprotein endopeptidase,331.76905848318387,-1.458884262782626,0.14231542092517285,-10.251062416838746,1.1704981787121042e-24,7.021863593254633e-23,Down,TRUE
Microglia_3d_HI_vs_Control,Idh2,Idh2,269951,ENSMUSG00000030541,"isocitrate dehydrogenase 2 (NADP+), mitochondrial",1457.4869172789467,-1.2298774508823234,0.12023166393157178,-10.229230891974442,1.4667962108787817e-24,8.757264650404515e-23,Down,TRUE
Microglia_3d_HI_vs_Control,Glul,Glul,14645,ENSMUSG00000026473,glutamate-ammonia ligase,2726.7559867253467,-1.7853073301407543,0.17466663673393068,-10.221226924179625,1.5931153514460048e-24,9.466139693020594e-23,Down,TRUE
Microglia_3d_HI_vs_Control,Aprt,Aprt,11821,ENSMUSG00000006589,adenine phosphoribosyl transferase,740.3454446036371,1.662901827728892,0.16275335942095853,10.217311849323044,1.6587706290286824e-24,9.809544980578152e-23,Up,TRUE
Microglia_3d_HI_vs_Control,Kras,Kras,16653,ENSMUSG00000030265,Kirsten rat sarcoma viral oncogene homolog,291.2340144230773,-1.3517207405670024,0.13236216238153284,-10.212289647177858,1.746930407407374e-24,1.0282168690391138e-22,Down,TRUE
Microglia_3d_HI_vs_Control,Cd69,Cd69,12515,ENSMUSG00000030156,CD69 antigen,40.41938297000902,8.477530880113175,0.8306773609660791,10.205563890959773,1.8723038603530336e-24,1.0968360361260636e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Soat1,Soat1,20652,ENSMUSG00000026600,sterol O-acyltransferase 1,412.67782056914905,1.9050046697615253,0.1869208211134391,10.191505999245583,2.1638578962978445e-24,1.2617111602805843e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Spns1,Spns1,73658,ENSMUSG00000030741,"SPNS lysolipid transporter 1, lysophospholipid",345.0505126300591,1.6104562459784437,0.15845789567486548,10.163307035724403,2.8910063618112117e-24,1.6778594131479208e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Cd68,Cd68,12514,ENSMUSG00000018774,CD68 antigen,6209.405451020394,0.8911820699078841,0.08769400598313319,10.16240574161125,2.917862803548996e-24,1.6856061140131655e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Ank,Ank,11732,ENSMUSG00000022265,progressive ankylosis,255.85391755540525,2.024114507365218,0.1996067101150941,10.14051334345476,3.6517548979561924e-24,2.099843208142736e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Arl5c,Arl5c,217151,ENSMUSG00000038352,ADP-ribosylation factor-like 5C,438.7046229945146,4.169295807979163,0.41168215484261844,10.12746304141611,4.173367608644307e-24,2.3887743587460394e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Fuca2,Fuca2,66848,ENSMUSG00000019810,"fucosidase, alpha-L- 2, plasma",509.00202807835603,1.3932124680743057,0.13813029047137568,10.086219780758492,6.3570654902432246e-24,3.622075944623514e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Ccnd1,Ccnd1,12443,ENSMUSG00000070348,cyclin D1,967.6851659077022,-1.8599229810481497,0.18465662430524263,-10.072332839647519,7.322040753683717e-24,4.152928387475701e-22,Down,TRUE
Microglia_3d_HI_vs_Control,Ltc4s,Ltc4s,17001,ENSMUSG00000020377,leukotriene C4 synthase,1999.5158399777092,-1.6549411670489906,0.16473163423355838,-10.046286341715012,9.539483501319233e-24,5.386139146129475e-22,Down,TRUE
Microglia_3d_HI_vs_Control,Trem2,Trem2,83433,ENSMUSG00000023992,triggering receptor expressed on myeloid cells 2,6550.320517644854,0.8652103036690516,0.08638490882462042,10.015757560450876,1.2996238487270302e-23,7.304822695682829e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Cndp2,Cndp2,66054,ENSMUSG00000024644,CNDP dipeptidase 2,1448.563112022318,1.345890574075623,0.13439078198744128,10.014753647325271,1.3128858518711105e-23,7.346273389976554e-22,Up,TRUE
Microglia_3d_HI_vs_Control,Bin2,Bin2,668218,ENSMUSG00000098112,bridging integrator 2,3226.6768816453177,-0.9142271768729944,0.09147402973603708,-9.9943905336973,1.612762421123963e-23,8.983950665528935e-22,Down,TRUE
Microglia_3d_HI_vs_Control,Ptgs2,Ptgs2,19225,ENSMUSG00000032487,prostaglandin-endoperoxide synthase 2,224.54201911537126,9.243158934050701,0.9259332021637491,9.982533202666245,1.8176590098240577e-23,1.008033294425982e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Capg,Capg,12332,ENSMUSG00000056737,"capping actin protein, gelsolin like",792.2866863562683,2.3215379810970798,0.23304885520214674,9.961593585531137,2.244359499933223e-23,1.2391645062020689e-21,Up,TRUE
Microglia_3d_HI_vs_Control,C5ar1,C5ar1,12273,ENSMUSG00000049130,complement component 5a receptor 1,605.4263380603246,1.9046147410299121,0.1918673075690103,9.92672886882965,3.1853399745188627e-23,1.7509547225571087e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Nell2,Nell2,54003,ENSMUSG00000022454,NEL-like 2,28.94698892505977,-8.398341583851805,0.8473348722026334,-9.911478754580761,3.71112166959474e-23,2.0310252716317177e-21,Down,TRUE
Microglia_3d_HI_vs_Control,Rps11,Rps11,27207,ENSMUSG00000003429,ribosomal protein S11,1504.6925562331048,-1.258083993293537,0.12735579768361055,-9.878498004613732,5.1600513830677526e-23,2.8116646793851274e-21,Down,TRUE
Microglia_3d_HI_vs_Control,Naglu,Naglu,27419,ENSMUSG00000001751,alpha-N-acetylglucosaminidase (Sanfilippo disease IIIB),841.5416553125776,1.7719581464474021,0.17945455880313083,9.874132807020603,5.389712057975728e-23,2.9240359591052668e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Pdlim4,Pdlim4,30794,ENSMUSG00000020388,PDZ and LIM domain 4,682.8136451529954,-0.9349318239645739,0.09470800645268464,-9.871729529347219,5.52044250936011e-23,2.9819948758353012e-21,Down,TRUE
Microglia_3d_HI_vs_Control,Syp,Syp,20977,ENSMUSG00000031144,synaptophysin,63.367693159202084,-3.723444769775159,0.3774095039554279,-9.865794927662707,5.856866818249755e-23,3.1500855240569154e-21,Down,TRUE
Microglia_3d_HI_vs_Control,Sbno2,Sbno2,216161,ENSMUSG00000035673,strawberry notch 2,173.2431165992378,1.7877605503258063,0.18156890823912736,9.846182188700032,7.119721736108944e-23,3.8128707220243524e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Trem1,Trem1,58217,ENSMUSG00000042265,triggering receptor expressed on myeloid cells 1,47.55278231509082,8.291318669507625,0.8432937233076856,9.83206496188095,8.192149924739289e-23,4.3684464427733694e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Cstb,Cstb,13014,ENSMUSG00000005054,cystatin B,1215.5437503571648,1.6391163125967685,0.1668810289857626,9.822064991800891,9.047099965142184e-23,4.80381759000188e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Fabp3,Fabp3,14077,ENSMUSG00000028773,"fatty acid binding protein 3, muscle and heart",53.98983630436138,3.1372948790161592,0.32039840035979605,9.79185562566195,1.2203536141045103e-22,6.4523611850830845e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Calm2,Calm2,12314,ENSMUSG00000036438,calmodulin 2,2176.7156815488465,-1.118005803105688,0.11424552941021969,-9.785991704684404,1.293212301255292e-22,6.80873548314917e-21,Down,TRUE
Microglia_3d_HI_vs_Control,Pabpc1,Pabpc1,18458,ENSMUSG00000022283,"poly(A) binding protein, cytoplasmic 1",1114.384898990128,-1.2625537665473237,0.12902733013962797,-9.78516540008261,1.3038193396516658e-22,6.83573853788802e-21,Down,TRUE
Microglia_3d_HI_vs_Control,Pmepa1,Pmepa1,65112,ENSMUSG00000038400,"prostate transmembrane protein, androgen induced 1",350.5795368894885,-1.3331192447419982,0.13627087368834,-9.782862681213338,1.3338352261060291e-22,6.963847678389552e-21,Down,TRUE
Microglia_3d_HI_vs_Control,Emilin2,Emilin2,246707,ENSMUSG00000024053,elastin microfibril interfacer 2,57.01971180157522,6.231646479558418,0.6387856255707278,9.755458216503708,1.7480944568377128e-22,9.088634430175408e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Cln8,Cln8,26889,ENSMUSG00000026317,CLN8 transmembrane ER and ERGIC protein,632.7645019442308,1.3918157829645357,0.14280685105883212,9.746141537643384,1.9161304191796044e-22,9.920944137146517e-21,Up,TRUE
Microglia_3d_HI_vs_Control,Nceh1,Nceh1,320024,ENSMUSG00000027698,neutral cholesterol ester hydrolase 1,324.29566607014874,4.172835494809028,0.42830765998916553,9.742612342993313,1.9838759284781654e-22,1.022925778328535e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Hnrnpd,Hnrnpd,11991,ENSMUSG00000000568,heterogeneous nuclear ribonucleoprotein D,160.340090580595,-2.0418845065981053,0.2097710397095548,-9.733872270573011,2.1620242012204364e-22,1.1101949787172266e-20,Down,TRUE
Microglia_3d_HI_vs_Control,Cpt1a,Cpt1a,12894,ENSMUSG00000024900,"carnitine palmitoyltransferase 1a, liver",335.30157728811315,2.033410181330473,0.2089926178333957,9.729578979442529,2.255244401737326e-22,1.1533171985605883e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Kdm6b,Kdm6b,216850,ENSMUSG00000018476,KDM1 lysine (K)-specific demethylase 6B,832.0240556007723,2.135428612902258,0.219792909294288,9.715639234034898,2.5862111964381296e-22,1.31717319629204e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Gba,Gba,NA,NA,NA,871.3583158003222,1.444701216869385,0.14876397359357646,9.711364801375312,2.69701292975637e-22,1.3680214364837393e-20,Up,TRUE
Microglia_3d_HI_vs_Control,P4hb,P4hb,18453,ENSMUSG00000025130,"prolyl 4-hydroxylase, beta polypeptide",2357.6474982112213,0.9805983871494991,0.10113026116909629,9.696389347891385,3.123570945892919e-22,1.5779723993057426e-20,Up,TRUE
Microglia_3d_HI_vs_Control,S1pr1,S1pr1,13609,ENSMUSG00000045092,sphingosine-1-phosphate receptor 1,373.47526423706137,2.1535441776402195,0.22213249409312824,9.69486335816026,3.1706179755317195e-22,1.595281092688903e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Cplx2,Cplx2,12890,ENSMUSG00000025867,complexin 2,107.55878103218136,-4.40472892430437,0.45483951660906513,-9.684138610344707,3.5216456619336903e-22,1.764782914442112e-20,Down,TRUE
Microglia_3d_HI_vs_Control,Cd28,Cd28,12487,ENSMUSG00000026012,CD28 antigen,50.63183783179731,5.993972607787028,0.619388825828374,9.677237234253713,3.7675951507687215e-22,1.8804820916516843e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Myo1f,Myo1f,17916,ENSMUSG00000024300,myosin IF,958.5279606514188,1.0103948999644683,0.10491014906521323,9.631050083976112,5.912217224177213e-22,2.9391492638758273e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Rnf128,Rnf128,66889,ENSMUSG00000031438,ring finger protein 128,179.84087700185236,1.8048558877124818,0.18753923989105464,9.623883986950993,6.339128953783353e-22,3.1388750430678054e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Plod1,Plod1,18822,ENSMUSG00000019055,"procollagen-lysine, 2-oxoglutarate 5-dioxygenase 1",1075.6221730359055,1.2700414865521223,0.1321944322165139,9.607375025235497,7.442204007802198e-22,3.670506782978491e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Gng10,Gng10,14700,ENSMUSG00000038607,"guanine nucleotide binding protein (G protein), gamma 10",2157.163623725282,-1.6921106675914745,0.17634617937410685,-9.595391709631388,8.359894574603699e-22,4.1068804922009825e-20,Down,TRUE
Microglia_3d_HI_vs_Control,Tuba1a,Tuba1a,22142,ENSMUSG00000072235,"tubulin, alpha 1A",316.2519103970313,-1.5670686395991427,0.1636600566866184,-9.57514418194182,1.017152847745512e-21,4.977267934968038e-20,Down,TRUE
Microglia_3d_HI_vs_Control,Impdh1,Impdh1,23917,ENSMUSG00000003500,inosine monophosphate dehydrogenase 1,135.9056376290633,2.6115273398227643,0.2735674371117458,9.546192220077778,1.3455096153312558e-21,6.558308195352895e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Enpp2,Enpp2,18606,ENSMUSG00000022425,ectonucleotide pyrophosphatase/phosphodiesterase 2,201.1049369134102,-10.445456635906977,1.094754756832632,-9.541366749689216,1.4096213740885922e-21,6.84406829022469e-20,Down,TRUE
Microglia_3d_HI_vs_Control,Ldha,Ldha,16828,ENSMUSG00000063229,lactate dehydrogenase A,1688.968772861194,1.5174613956393912,0.15915877416633492,9.534261642738656,1.5095592580258532e-21,7.300883884359146e-20,Up,TRUE
Microglia_3d_HI_vs_Control,Glipr1,Glipr1,73690,ENSMUSG00000056888,GLI pathogenesis related 1,149.54825045075884,2.4103187725042887,0.25391964673277334,9.492446935549353,2.2567349657551005e-21,1.087240884273828e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Klhdc8b,Klhdc8b,78267,ENSMUSG00000032609,kelch domain containing 8B,108.81561195894437,-3.0487354277802914,0.32153768180649506,-9.481736046150429,2.500871946345379e-21,1.2002261594806784e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Serpinf1,Serpinf1,20317,ENSMUSG00000000753,"serine (or cysteine) peptidase inhibitor, clade F, member 1",401.918990072393,-3.5445022881927537,0.37385728986469174,-9.480896546047283,2.521075735681448e-21,1.2052867061238738e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Crybb1,Crybb1,12960,ENSMUSG00000029343,"crystallin, beta B1",4814.301599814545,-2.7330299584723114,0.2889511763087765,-9.458448978770603,3.1254464455417202e-21,1.488523692651511e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Neu1,Neu1,18010,ENSMUSG00000007038,neuraminidase 1,409.03592788989215,2.2851876986707857,0.24165901011912377,9.456248693331657,3.191891611404834e-21,1.5143887272665217e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Hilpda,Hilpda,69573,ENSMUSG00000043421,hypoxia inducible lipid droplet associated,682.8078285889848,5.128572190817135,0.543442900366644,9.437186845861905,3.829217849010306e-21,1.809885618179947e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Msr1,Msr1,20288,ENSMUSG00000025044,macrophage scavenger receptor 1,230.85132713290642,3.2773481280399106,0.3474125706234305,9.433591082092171,3.962840126310655e-21,1.8659743055133719e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Csnk1e,Csnk1e,27373,ENSMUSG00000022433,"casein kinase 1, epsilon",647.3126453777029,-1.4167063112506324,0.15063816148755996,-9.404697304192917,5.21801804440002e-21,2.4477604946625357e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Dynll2,Dynll2,68097,ENSMUSG00000020483,dynein light chain LC8-type 2,223.35816619195816,-1.6154891346312155,0.1717911803525595,-9.4037955342982,5.262951260865771e-21,2.459591978767157e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Nfil3,Nfil3,18030,ENSMUSG00000056749,"nuclear factor, interleukin 3, regulated",170.688603458827,3.049441167883168,0.3244398471463162,9.399095686627938,5.5034022642385216e-21,2.562367666162995e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Eif3f,Eif3f,66085,ENSMUSG00000031029,"eukaryotic translation initiation factor 3, subunit F",2312.6270421071936,-1.5402309683545372,0.1639418363811556,-9.394984235589423,5.722639210755183e-21,2.6545387387287424e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Syn1,Syn1,20964,ENSMUSG00000037217,synapsin I,27.311752775435146,-8.007959542403876,0.8533592588131397,-9.384042488202946,6.349068114689758e-21,2.934210071670326e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Man2b2,Man2b2,17160,ENSMUSG00000029119,"mannosidase 2, alpha B2",950.7185658768785,1.2348031371904529,0.13170252088269072,9.375698573684168,6.87191820799156e-21,3.1641252914877745e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Saa3,Saa3,20210,ENSMUSG00000040026,serum amyloid A 3,42.16099487734238,7.83733066633611,0.8389942197579938,9.341340478599212,9.512208611716697e-21,4.363725700625034e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Adam15,Adam15,11490,ENSMUSG00000028041,ADAM metallopeptidase domain 15,1293.465109213337,1.057977618011378,0.11363611012827955,9.310223808409727,1.2756326581316582e-20,5.830529050610561e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Maf,Maf,17132,ENSMUSG00000055435,MAF bZIP transcription factor,579.5253234817305,-1.6888756300638692,0.18191668016460005,-9.283786558416509,1.635601872292756e-20,7.448554803820806e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Cd84,Cd84,12523,ENSMUSG00000038147,CD84 antigen,631.5515668789735,1.253628469555939,0.13522696320709762,9.270551078160572,1.8518662883826893e-20,8.402759107796072e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Gnas,Gnas,14683,ENSMUSG00000027523,GNAS complex locus,3267.1068520066774,-1.0087521924127902,0.10882544719065243,-9.2694513870965,1.8710580796587716e-20,8.45908069492107e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Fam110a,Fam110a,73847,ENSMUSG00000027459,"family with sequence similarity 110, member A",525.3592654111413,-1.7519219201782643,0.18907845920665667,-9.26558174595378,1.9401676754112718e-20,8.73986001941583e-19,Down,TRUE
Microglia_3d_HI_vs_Control,Cd72,Cd72,12517,ENSMUSG00000028459,CD72 antigen,165.52115677297888,4.858599967139958,0.524523801382701,9.262877974902507,1.9899473308774177e-20,8.931857120391518e-19,Up,TRUE
Microglia_3d_HI_vs_Control,Glt25d1,Glt25d1,NA,NA,NA,698.7124072839998,1.1699542272604495,0.12650629411187364,9.248189866551785,2.283264814372269e-20,1.0211676829296478e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Atp6ap2,Atp6ap2,70495,ENSMUSG00000031007,"ATPase, H+ transporting, lysosomal accessory protein 2",1169.4772900819876,1.0881784847402065,0.11784218639364359,9.234201418371706,2.6021980986988134e-20,1.1596509955558497e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Brk1,Brk1,101314,ENSMUSG00000033940,"BRICK1, SCAR/WAVE actin-nucleating complex subunit",1851.4664101408796,-0.9055512048738813,0.09836227648728374,-9.20628555186958,3.376055115254476e-20,1.4991607020692295e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Abi3,Abi3,66610,ENSMUSG00000018381,ABI family member 3,1139.2491781753006,-1.024253690294023,0.11182215248159773,-9.159667092462575,5.2057662751911597e-20,2.303459275951606e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Lamp2,Lamp2,16784,ENSMUSG00000016534,lysosomal-associated membrane protein 2,1903.1231711556948,0.9307487598124387,0.10171026162052645,9.150981867345836,5.641839838864341e-20,2.4875928448533303e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Wnk1,Wnk1,232341,ENSMUSG00000045962,WNK lysine deficient protein kinase 1,1009.2310642658401,-1.4975032044919248,0.1638505266829921,-9.139446999698706,6.277249216649544e-20,2.758011117089895e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Igf2,Igf2,16002,ENSMUSG00000048583,insulin-like growth factor 2,52.455781652961974,-7.544037204361253,0.8255827519764269,-9.137832865695163,6.371631006213266e-20,2.7896565507203203e-18,Down,TRUE
Microglia_3d_HI_vs_Control,AI607873,AI607873,NA,NA,NA,190.30615920418072,3.134737313050111,0.3431848504670856,9.134253183914247,6.585976114321685e-20,2.8734199284792298e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Capza2,Capza2,12343,ENSMUSG00000015733,capping actin protein of muscle Z-line subunit alpha 2,3782.3488150026405,-1.0100948855565532,0.11063993861967973,-9.129568383336808,6.877293084699542e-20,2.9900649167554315e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Mfsd1,Mfsd1,66868,ENSMUSG00000027775,major facilitator superfamily domain containing 1,956.3001259455007,1.1151088244456242,0.12216646697609024,9.127781559434531,6.991728176789338e-20,3.029263339929769e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Sel1l,Sel1l,20338,ENSMUSG00000020964,sel-1 suppressor of lin-12-like (C. elegans),374.25050969971335,1.7129479540562313,0.18792696210867907,9.114966446728518,7.869482039826053e-20,3.397764598371955e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Sst,Sst,20604,ENSMUSG00000004366,somatostatin,24.96594200878598,-7.753178149586642,0.8512798544041082,-9.107672535037057,8.41681693743987e-20,3.621553163633611e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Syn2,Syn2,20965,ENSMUSG00000009394,synapsin II,25.054042411421563,-8.186671252329225,0.899495976345727,-9.101398413796378,8.917611095391872e-20,3.8238471219347e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Atp13a2,Atp13a2,74772,ENSMUSG00000036622,ATPase type 13A2,641.2881579162512,1.3423805341196067,0.14788756659954355,9.07703443220865,1.1157331936998013e-19,4.767848901022644e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Snn,Snn,20621,ENSMUSG00000037972,stannin,295.2006321952685,-2.642005246654198,0.2911173412226654,-9.075396318055203,1.1326454302956372e-19,4.823600573115686e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Nucb1,Nucb1,18220,ENSMUSG00000030824,nucleobindin 1,1031.7730176344253,1.0108748397938987,0.11158957057746978,9.058864861318831,1.3181512907888555e-19,5.5945210226065776e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Sdc3,Sdc3,20970,ENSMUSG00000025743,syndecan 3,238.44314395876054,1.665122574639054,0.18392039221098425,9.053496214432323,1.3846242766870651e-19,5.8567260083054914e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Amdhd2,Amdhd2,245847,ENSMUSG00000036820,amidohydrolase domain containing 2,394.7730948485018,1.683780775512289,0.18600853473361612,9.0521694497709,1.4015559089198835e-19,5.908315753885914e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Fmn1,Fmn1,14260,ENSMUSG00000044042,formin 1,143.44937567905885,3.6254979360415787,0.4019977434806074,9.01870220626369,1.9033062037251782e-19,7.9964494310043e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Snx17,Snx17,266781,ENSMUSG00000029146,sorting nexin 17,1452.3573512957796,-0.8326477828012486,0.0923565970114339,-9.015574520336273,1.9584122491403723e-19,8.20035840428643e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Ube2e3,Ube2e3,22193,ENSMUSG00000027011,ubiquitin-conjugating enzyme E2E 3,305.63920151206236,-1.2325036808124485,0.13683477926624327,-9.007239880252458,2.1130751662798438e-19,8.810517315532015e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Pmp22,Pmp22,18858,ENSMUSG00000018217,peripheral myelin protein 22,948.2423493943849,1.4008337510493964,0.1555277222124742,9.006971433270573,2.118252279740026e-19,8.810517315532015e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Tspan7,Tspan7,21912,ENSMUSG00000058254,tetraspanin 7,935.3960967451651,-1.6208924751506224,0.1800105872138377,-9.004428574110122,2.167918241231251e-19,8.987137479761978e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Rac1,Rac1,19353,ENSMUSG00000001847,Rac family small GTPase 1,2874.1501093248653,-0.8426977341456241,0.09365320175476129,-8.998066466027486,2.2972772681269363e-19,9.491862831684738e-18,Down,TRUE
Microglia_3d_HI_vs_Control,Adcy3,Adcy3,104111,ENSMUSG00000020654,adenylate cyclase 3,76.77728021609516,3.367201828621842,0.37445791564822467,8.992203630661335,2.423222347085101e-19,9.979197507236929e-18,Up,TRUE
Microglia_3d_HI_vs_Control,Fam46c,Fam46c,NA,NA,NA,210.0261356302114,2.2403351097086874,0.24976477266613384,8.969780188751411,2.971067552434281e-19,1.2195059512919395e-17,Up,TRUE
Microglia_3d_HI_vs_Control,Sh3pxd2a,Sh3pxd2a,14218,ENSMUSG00000053617,SH3 and PX domains 2A,148.35931929263464,-2.6158548679678293,0.29188934450585013,-8.961803221684242,3.1941148183331266e-19,1.306759498464287e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Cntn1,Cntn1,12805,ENSMUSG00000055022,contactin 1,34.67603605713244,-5.2689223790435955,0.5883699208283564,-8.955118527516781,3.3937083208143973e-19,1.3838788374876486e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Cxcl16,Cxcl16,66102,ENSMUSG00000018920,C-X-C motif chemokine ligand 16,288.1708868640666,1.8676063769137696,0.20859065734949853,8.953451706058683,3.445366167178151e-19,1.4003673952458946e-17,Up,TRUE
Microglia_3d_HI_vs_Control,Rap1b,Rap1b,215449,ENSMUSG00000052681,RAS related protein 1b,1228.2413785024264,-1.007357828582099,0.11255576612201955,-8.949855376489923,3.5594839682626934e-19,1.4420532777916198e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Slc39a2,Slc39a2,214922,ENSMUSG00000072572,"solute carrier family 39 (zinc transporter), member 2",23.9360469968095,7.911874491922136,0.8884034452573681,8.905722432931455,5.303948863677426e-19,2.1418341074746576e-17,Up,TRUE
Microglia_3d_HI_vs_Control,Map1b,Map1b,17755,ENSMUSG00000052727,microtubule-associated protein 1B,102.12206005481039,-3.405618357253147,0.38260686760677526,-8.9010905072234,5.530064085089029e-19,2.2259399888303515e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Gde1,Gde1,56209,ENSMUSG00000033917,glycerophosphodiester phosphodiesterase 1,734.0207554798847,1.270463223735991,0.14277602989939958,8.898294935299456,5.671115197402169e-19,2.2753754158580148e-17,Up,TRUE
Microglia_3d_HI_vs_Control,Nrxn1,Nrxn1,18189,ENSMUSG00000024109,neurexin I,30.547105740830393,-7.5596254503946705,0.8498272898298213,-8.895484460034806,5.816499644366646e-19,2.326227005205353e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Snap25,Snap25,20614,ENSMUSG00000027273,synaptosomal-associated protein 25,33.397109422644604,-7.879988393015788,0.8876595595112698,-8.877264158969204,6.852492866518167e-19,2.7318021082560284e-17,Down,TRUE
Microglia_3d_HI_vs_Control,P2ry12,P2ry12,70839,ENSMUSG00000036353,"purinergic receptor P2Y, G-protein coupled 12",9932.705367844303,-2.2846906946259864,0.2576133803529045,-8.868680235072375,7.40178882301577e-19,2.9413860169933367e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Rps5,Rps5,20103,ENSMUSG00000012848,ribosomal protein S5,4517.695984309551,-1.3918442796873247,0.15704465154135017,-8.86272958694712,7.807880225361674e-19,3.092912046097237e-17,Down,TRUE
Microglia_3d_HI_vs_Control,2310036O22Rik,2310036O22Rik,NA,NA,NA,440.84167816349765,-1.2160256096057538,0.13733074341454898,-8.85472239770113,8.389233764129382e-19,3.3126854085065324e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Disp2,Disp2,214240,ENSMUSG00000040035,dispatched RND transporter family member 2,29.38219991945458,-8.050466924278965,0.9093333908027894,-8.853152216451381,8.508150256756317e-19,3.341974320775172e-17,Down,TRUE
Microglia_3d_HI_vs_Control,Cd48,Cd48,12506,ENSMUSG00000015355,CD48 antigen,263.7135246886094,1.6584905202564681,0.18733578056558445,8.853036591564774,8.516972543729e-19,3.341974320775172e-17,Up,TRUE
