symbol,mean_lfc
2510009E07Rik,-0.08458087762884314
2510010F15Rik,-0.38188035789999997
2510012J08Rik,0.28502663429999997
2510017J16Rik,-0.6181155096186302
2510022D24Rik,-0.2599339480831425
2510038A11Rik,0.2569296558
2510039O18Rik,0.1613252445805134
2510048O06Rik,-0.1715008644
2600001B17Rik,0.21045261540000001
2600002E23Rik,0.1996565458
2600005C20Rik,-0.216658285275
2600006K01Rik,-0.24785404451816834
2600010E01Rik,0.1292524824
2600011E07Rik,-0.023243471599999996
2600016J21Rik,0.1129487374
2610001E17Rik,0.2615253578
2610001J05Rik,0.27703462008211666
2610002J02Rik,0.1432666046
2610002M06Rik,-0.1955933721539779
2610003J06Rik,0.138400543
2610005L07Rik,0.3370179596715876
2610007K22Rik,-0.3657445038
2610008E11Rik,-0.17060700994608066
2610009I02Rik,0.02763913933333333
2610012O22Rik,0.1514456504
2610014H22Rik,0.3921404289
2610016F04Rik,0.1185236334
2610018L09Rik,-0.2816430814
2610019A05Rik,0.2347401917
2610020C07Rik,-0.6569965077382542
2610020C11Rik,0.2459344956
2610020H15Rik,-0.173636616599999
2610020N02Rik,0.1842475934
2610021A01Rik,-0.0008732897707641463
2610022K04Rik,-0.1385387154
2610024G14Rik,0.38345830565
2610027C15Rik,0.3210439078
2610028L19Rik,0.177647094
2610029D06Rik,-0.2036778122
2610029G23Rik,-0.1342779316
2610031L17Rik,-0.214622606
2610033C09Rik,0.3176850854
2610034E13Rik,0.2350971271
2610034M16Rik,0.2981759702
2610035D17Rik,-0.24472073441330253
2610036D13Rik,0.3438569357
2610039E05Rik,0.5798379038
2610042O14Rik,0.1504679794
2610044O15Rik8,0.007311467176068842
2610101N10Rik,-0.40641641153333335
2610109H07Rik,-0.2107975406
2610110G12Rik,0.3810907509
2610200G18Rik,0.2140510668
2610204K14Rik,0.1903117096
2610204L23Rik,-0.2059246547
2610204M08Rik,0.3426738024
2610205E22Rik,0.2328774072
2610208M17Rik,0.1394658396
2610209M04Rik,-0.1662193404
2610301B20Rik,-0.11293954551235912
2610304F09Rik,0.1455153746
2610306M01Rik,0.30933570231316043
2610312B22Rik,-0.3622368681
2610318I01Rik,-0.2815568548
2610318I18Rik,0.41999535060000004
2610507B11Rik,0.03706125936206837
2610507L03Rik,0.332359072
2610510L01Rik,0.2721954729
2610511E22Rik,0.2138330077
2610524A10Rik,0.22692919770000003
2610524H06Rik,0.3476067561
2610528A15Rik,-0.1977822074
2610528H13Rik,-0.13479207
2610528K11Rik,0.4445885888
2610528O22Rik,0.2251174702
2700007P21Rik,0.24250969509999998
2700017M01Rik,-0.2546566381000015
2700038C09Rik,0.32693977215000003
2700038N03Rik,0.2586623372
2700046G09Rik,0.4594192393321765
2700049A03Rik,-0.11725562865287109
2700050P07Rik,0.320174272
2700052C19Rik,-0.6886796448535348
2700055A20Rik,-0.343259785
2700060E02Rik,-0.3233999681000005
2700062C07Rik,0.19448248029999998
2700063G02Rik,0.2812705271
2700067E09Rik,-0.2136993806
2700078K21Rik,0.5036664451999999
2700081O15Rik,0.20268438990077606
2700082D03Rik,0.1071440834
2700091N06Rik,0.2340326209
2700094F01Rik,-0.1903993478
2700097O09Rik,-0.48418693253746575
2810001G20Rik,0.46095060078120453
2810002G02Rik,0.1750574898
2810002N01Rik,0.4378789823
2810003C17Rik,0.1813238232
2810004A10Rik,-0.1872303322
2810004N20Rik,0.1952810076
2810004N23Rik,0.40390873854462356
2810012L14Rik,0.34349085209999997
2810021B07Rik,-0.265808024
2810021J22Rik,0.12776301315536412
2810022L02Rik,-0.3115589268
2810022L20Rik,0.1633430517
2810025M15Rik,0.3724572587885053
2810029C07Rik,0.3208882941623372
2810030E01Rik,0.1649426491
2810032G03Rik,-0.2916494827588208
2810036L13Rik,-0.321991886
2810037C14Rik,-0.3076339642
2810038K19Rik,0.25427230359999997
2810046L04Rik,0.34565237719999997
2810049E08Rik,0.8414226501294318
2810055E05Rik,-0.190139457
2810405K02Rik,0.24278497129999999
2810407K09Rik,0.172028454
2810408E11Rik,0.20798117589999998
2810408M09Rik,0.33086606500000004
2810409H07Rik,-0.27242557
2810410C14Rik,0.1825997426
2810410L24Rik,0.44658687033633965
2810410M20Rik,-0.1730066729
2810410P22Rik,-0.45893132900000005
2810416G20Rik,0.4105555358
2810417J12Rik,0.18513037
2810417M05Rik,-0.3515569118
2810430M08Rik,0.34265074770000004
2810432D09Rik,0.2696749278
2810437L13Rik,0.2057251944
2810441K11Rik,0.202224094
2810441O16Rik,-0.1396429536
2810442O16Rik,-0.5128475590999999
2810446P07Rik,-0.1108479882
2810452K22Rik,0.158409618
2810453I06Rik,0.1232497682
2810453K03Rik,-0.283277008
2810454H06Rik,-0.964282858003212
2810457M08Rik,0.1536729596
2810459M11Rik,0.7084524536001805
2810465F10Rik,-0.25087667290000004
2810468K17Rik,0.2748180631
2900001O04Rik,-0.21306274253333335
2900002H16Rik,0.34416518659999995
2900005J15Rik,0.4712585701326902
2900006K08Rik,-0.1268656744
2900009J06Rik,0.8343639901412203
2900010D03Rik,0.2922271999
2900011O08Rik,-0.1765864736
2900016D05Rik,0.3309494596
2900024C23Rik,0.277601864
2900024O10Rik,0.1039775534
2900026A02Rik,-0.2392921773894726
2900026H06Rik,-0.196217594
2900041A09Rik,-0.257333199
2900045N06Rik,0.2305307508
2900046G09Rik,-0.4595772308
2900052L18Rik,0.08250839321076883
2900052N01Rik,-0.3438962244365682
2900055D14Rik,0.2753160563
2900060B14Rik,1.5396024409162627
2900060L22Rik,0.3244011585712217
2900064A13Rik,-0.2341689174
2900064F13Rik,-1.1995471335211672
2900073H19Rik,0.1952322779
2900079G21Rik,0.4938824046848367
2900089D17Rik,0.5219649501078587
2900092D14Rik,0.011940099360715745
2900093B09Rik,-0.178892134
2900093K20Rik,0.24734771024915195
3000002C10Rik,-0.1621875005155512
3010026O09Rik,0.198410455025
3010033P07Rik,-0.23375700509999997
3100004P22Rik,0.34797433446666665
3110001D03Rik,0.1648782026
3110001H15Rik,-0.1595588136
3110004H13Rik,0.2548913164
3110004L20Rik,0.3028303351
3110005G23Rik,0.2678582111
3110009E18Rik,0.5156088263467536
3110018K12Rik,-0.24978557429999998
3110023B02Rik,-0.0426336501
3110035E14Rik,-0.3353432986
3110037I16Rik,-0.3362508159
3110039M20Rik,0.4362169993088844
3110040N11Rik,0.4469220130118952
3110045C21Rik,-0.5972201600504053
3110048E14Rik,-0.2593740256
3110050K21Rik,-0.3147855326
3110050N22Rik,-0.2044050118
3110052N05Rik,-0.16889261686666668
3110053B16Rik,-0.26750082309949585
3110056O03Rik,-0.1428234468
3110070M22Rik,0.7018988563271301
3110082I17Rik,0.09897127863571706
3200001I04Rik,0.3161476633
3200002M19Rik,-0.22922668729999998
3230401D17Rik,-0.213843592
3230401I01Rik,0.2222623861
3300001P08Rik,-0.32859513908000004
3300002A11Rik,2.64516175614298
3300002I08Rik,-0.3548735801841697
3632413B07Rik,0.24855822172000003
3732409C05Rik,-0.3113937883
3830405G04Rik,-0.1825887558
3830406C13Rik,-0.07598483040881945
3830408C21Rik,0.3451980647207576
3830421F13Rik,-0.18115987709999998
3930401K13Rik,0.206427456
4121402D02Rik,0.169392935
4430402O11Rik,0.1852568591
4432405B04Rik,0.29745187026666664
4631403P03Rik,-0.4525262444
4631426J05Rik,0.24267734959999998
4631427C17Rik,0.2383284108
4632404H12Rik,-0.008133024150000015
4632411B12Rik,0.35135830040000005
4632413K17Rik,0.1713539572
4632415L05Rik,-0.2292474326801192
4632417K02,-0.181173424
4632417N05Rik,0.2866519912
4632428M11Rik,0.3228015222
4632434I11Rik,0.1664025378
4732418C07Rik,-0.1668239343
4732429D16Rik,-0.2549061338
4732437J24Rik,-0.1351322292
4732440D04Rik,-0.4958228214092327
4732465J04Rik,-0.9894655845738222
4732465J09Rik,-0.2655303108
4732471J01Rik,0.6038834871530965
4732481H14Rik,-0.28352307281666667
4732491K20Rik,-0.6570609158618992
4732493F09Rik,-0.3091105097
4732495E13Rik,-0.3728793589
4732496O19Rik,-0.21172708661666664
4733401H18Rik,0.1529564218
4831417L10,-0.2155532814
4831440E17Rik,-0.4930015959764835
4833412K13Rik,-0.5612563296151701
4833413G10Rik,-0.2976551725068088
4833418A01Rik,-0.1254238588
4833420G17Rik,-0.3602896808313112
4833420N02Rik,0.1603935306
4833421E05Rik,0.1676528642
4833422M21Rik,-0.5356593418569185
4833424O15Rik,0.22839351740000002
4833424P18Rik,-0.2095520576
4833426J09Rik,0.18104310350000002
4833438C02Rik,0.5545769649729114
4833439F03Rik,0.5069688265106645
4833439L19Rik,-0.10903720379108699
4833442J19Rik,-0.182828997
4921501E09Rik,-0.28698437610000005
4921505C17Rik,-0.20754871940000003
4921506I22Rik,-0.2265173376999995
4921507I02Rik,0.4021470284
4921511C16,0.1687883922
4921522P10Rik,-0.3569541690028164
4921524J17Rik,-0.3658981487928611
4921524P20Rik,0.1085313532
4921528G01Rik,-0.118864639
4921536K21Rik,-0.1950088852
4921537D05Rik,0.1820541234
4922502B01Rik,-0.5216067659034878
4930402H24Rik,0.1568798954
4930403J22Rik,-0.2055600904
4930403O06Rik,-0.3078146764
4930404H24Rik,1.4616401275350226
4930404N11Rik,-0.9395403754796088
4930405H06Rik,3.895882294751636
4930413G21Rik,0.6392434145142004
4930415J21Rik,0.1504294928
4930426I24Rik,-0.4969444486800882
4930429A22Rik,0.2583879082
4930430E12Rik,2.4975748937601296
4930430F08Rik,-0.2432600221753226
4930431B11Rik,0.1554582559
4930431P03Rik,-1.1693670743987374
4930432K21Rik,0.1511608786
4930432O21Rik,-0.2191105766
4930445K14Rik,-0.08421557100519722
4930447C04Rik,-0.24302735288114743
4930449E07Rik,0.1754907874
4930451C15Rik,-0.1342878746
4930452B06Rik,-0.2286155843
4930453N24Rik,-0.25494920243089614
4930455C21Rik,-0.5204765888
4930467B06Rik,0.3303250565
4930467E23Rik,-0.3995947840645392
4930470D19Rik,-0.2176255641
4930471M23Rik,0.22012825619999998
4930473A02Rik,-1.9788348448129844
4930480G23Rik,-0.8686547414612594
4930480K23Rik,-0.9811647292264638
4930485D02Rik,-0.182181634
4930488P06Rik,-0.150281245
4930502C15Rik,1.258166850838531
4930503L19Rik,-0.33036749065504084
