symbol,group,log2FC
Klhl42,Conjugate|brainstem,0.2001568525837788
Tnks,Conjugate|brainstem,0.3309711359570555
Rapgef2,Conjugate|brainstem,0.2949114792390774
Plcl1,Conjugate|brainstem,0.3143920373770467
Lingo4,Conjugate|brainstem,0.6192507998629829
Med12l,Conjugate|brainstem,0.2632445516984528
Ptch1,Conjugate|brainstem,0.3008391470142117
Kif5c,Conjugate|brainstem,0.2603213692107916
Prdm2,Conjugate|brainstem,0.1843495720184235
Ulk2,Conjugate|brainstem,0.2334577143725924
Mapk8ip3,Conjugate|brainstem,0.1845852347088131
Ptpn4,Conjugate|brainstem,0.3732104526592439
Snrpd2,Conjugate|brainstem,-0.2714187680915598
Adgrl3,Conjugate|brainstem,0.3713258817032291
Mrps15,Conjugate|brainstem,-0.1885796788633477
Lmtk2,Conjugate|brainstem,0.3239764747728344
Rasgrf1,Conjugate|brainstem,0.2341908831019645
Lmln,Conjugate|brainstem,0.2453517679151749
Prickle2,Conjugate|brainstem,0.2819133454408409
Caskin1,Conjugate|brainstem,0.1901737100494128
Frs2,Conjugate|brainstem,0.2045801692656337
Cdkl5,Conjugate|brainstem,0.318073865949164
Armcx2,Conjugate|brainstem,0.2128210911620934
Ago2,Conjugate|brainstem,0.2829199813433968
Stox2,Conjugate|brainstem,0.3243883099800433
Spg11,Conjugate|brainstem,0.2161681167196018
Setx,Conjugate|brainstem,0.2200603645270482
Scube1,Conjugate|brainstem,0.3905402139438573
Smg6,Conjugate|brainstem,0.177614189347907
Slc4a4,Conjugate|brainstem,0.3973177122474104
Marf1,Conjugate|brainstem,0.2339634802566444
Eif1,Conjugate|brainstem,-0.1856485276730798
Ptprf,Conjugate|brainstem,0.2619512977943965
Cep170,Conjugate|brainstem,0.31552557048379
Birc6,Conjugate|brainstem,0.2219044221448483
Myo6,Conjugate|brainstem,0.1836742213149177
Pclo,Conjugate|brainstem,0.3901616816065572
C2cd3,Conjugate|brainstem,0.2437380081311455
Rab30,Conjugate|brainstem,0.2781336831859357
Spag7,Conjugate|brainstem,-0.1983293912599132
Gspt1,Conjugate|brainstem,0.2336329285358458
Efr3b,Conjugate|brainstem,0.1580605039157054
Smad9,Conjugate|brainstem,0.2813266136170854
Cd81,Conjugate|brainstem,-0.1152857864717262
Vps13b,Conjugate|brainstem,0.3010640020340548
Vdac3,Conjugate|brainstem,-0.1582647270106243
Iqsec1,Conjugate|brainstem,0.2537329306115855
Ubr1,Conjugate|brainstem,0.3076435796759857
Sik2,Conjugate|brainstem,0.3253153957273892
Zyg11b,Conjugate|brainstem,0.3265647472527935
Gm15500,Conjugate|brainstem,-0.222073934832339
Osbpl8,Conjugate|brainstem,0.3064800426145496
Tnr,Conjugate|brainstem,0.3343694775588024
Sdk2,Conjugate|brainstem,0.4105591280578142
Sel1l,Conjugate|brainstem,0.223146178065487
Oaz2,Conjugate|brainstem,-0.1208137081734263
Vps39,Conjugate|brainstem,0.1099412930970807
Ago1,Conjugate|brainstem,0.1707156424632077
Chmp5,Conjugate|brainstem,-0.126236280437482
Vcpip1,Conjugate|brainstem,0.3344517603797203
Slc35e1,Conjugate|brainstem,0.2246931473942248
Elfn2,Conjugate|brainstem,0.2599476286263923
Trip12,Conjugate|brainstem,0.2013436579017877
Trim66,Conjugate|brainstem,0.362741359590603
Cpeb3,Conjugate|brainstem,0.480955974692887
Arid2,Conjugate|brainstem,0.2550561255821563
Atf6,Conjugate|brainstem,0.218294424806315
Apba1,Conjugate|brainstem,0.2888760591017515
Ubr2,Conjugate|brainstem,0.1400981111553592
Uqcr10,Conjugate|brainstem,-0.2595531458338809
Zmat3,Conjugate|brainstem,0.1933004143767597
Nr2c2,Conjugate|brainstem,0.2381040964528098
Chd5,Conjugate|brainstem,0.2553009723448728
Rims1,Conjugate|brainstem,0.2266727608099604
Cdc42bpb,Conjugate|brainstem,0.1642934782550559
Nup50,Conjugate|brainstem,0.1541549082576885
Rpl24,Conjugate|brainstem,-0.2222800557782907
Ppp2r3a,Conjugate|brainstem,0.2454391842796477
Hycc2,Conjugate|brainstem,0.3562239299361434
Mrtfb,Conjugate|brainstem,0.2247979205925319
Cic,Conjugate|brainstem,0.1579550501632204
Larp1,Conjugate|brainstem,0.1453377566539074
Uggt1,Conjugate|brainstem,0.1402738284232255
Mfhas1,Conjugate|brainstem,0.2348808825838535
Fbxl17,Conjugate|brainstem,0.1920350436136083
Dcp2,Conjugate|brainstem,0.2853126876166963
Tcea2,Conjugate|brainstem,-0.2814620593182674
Ccnt1,Conjugate|brainstem,0.2073903417849193
Use1,Conjugate|brainstem,-0.2173756517406692
Dst,Conjugate|brainstem,0.3302145590780478
Klhl11,Conjugate|brainstem,0.6730872789635343
Ptgfrn,Conjugate|brainstem,0.2072152000935266
Samd5,Conjugate|brainstem,0.4038831129569284
Zfhx4,Conjugate|brainstem,0.340899424987874
Aff4,Conjugate|brainstem,0.3483149082031306
Psma3,Conjugate|brainstem,-0.1894440967957813
Laptm4a,Conjugate|brainstem,-0.1653024915698168
Fmn2,Conjugate|brainstem,0.3486388965393789
Hspa1b,Conjugate|brainstem,-0.859451002452365
Ythdf3,Conjugate|brainstem,0.1530418799642125
Npm1,Conjugate|brainstem,-0.1176059665403681
Rptor,Conjugate|brainstem,0.2657503465625305
Nbdy,Conjugate|brainstem,-0.2116969713404118
Arhgap21,Conjugate|brainstem,0.1440613826602957
Atp1b3,Conjugate|brainstem,-0.1803722951277649
Vps25,Conjugate|brainstem,-0.2017135062580065
Cdk13,Conjugate|brainstem,0.200353050436215
Wasf2,Conjugate|brainstem,0.1855441105031919
Ppip5k1,Conjugate|brainstem,0.1529382464333116
Asxl1,Conjugate|brainstem,0.1358873446131527
Ptprz1,Conjugate|brainstem,0.4975201859634048
Nbea,Conjugate|brainstem,0.2928525247900237
Dscam,Conjugate|brainstem,0.3620575592393844
Rtkn2,Conjugate|brainstem,0.3981927856550937
Atrn,Conjugate|brainstem,0.3340727815667837
Clasp2,Conjugate|brainstem,0.1326709386961275
Prpf8,Conjugate|brainstem,0.2650491247925374
Churc1,Conjugate|brainstem,-0.2575679055614835
Drosha,Conjugate|brainstem,0.1441500510768815
Rab33a,Conjugate|brainstem,-0.356112832546739
Mrps18c,Conjugate|brainstem,-0.3252915105546773
Spty2d1,Conjugate|brainstem,0.2737649410611227
Commd1,Conjugate|brainstem,-0.3001589138498317
Itpkb,Conjugate|brainstem,0.2059061216820127
Grin3a,Conjugate|brainstem,0.2366103454676683
Zbtb4,Conjugate|brainstem,0.2294947974668613
Coprs,Conjugate|brainstem,-0.2200644190146687
Nrip1,Conjugate|brainstem,0.2817040824332497
Zfyve26,Conjugate|brainstem,0.1798619737584711
Plxna1,Conjugate|brainstem,0.2686937616456283
Fhod3,Conjugate|brainstem,0.2668927393662905
Mast2,Conjugate|brainstem,0.1610132718773091
Fam120c,Conjugate|brainstem,0.4551414322745175
Mrpl14,Conjugate|brainstem,-0.276255790788294
Magi2,Conjugate|brainstem,0.2906109643426047
Rps27l,Conjugate|brainstem,-0.4001036453536978
Ssh2,Conjugate|brainstem,0.1948329442521355
Setd1b,Conjugate|brainstem,0.2344223903430317
Wnk2,Conjugate|brainstem,0.2039798689205339
Zfp729a,Conjugate|brainstem,0.2244999529186934
Depdc5,Conjugate|brainstem,0.233388772025089
Itgav,Conjugate|brainstem,0.3242766605579738
Cad,Conjugate|brainstem,0.2120527848389553
Mtmr9,Conjugate|brainstem,0.3466560890336726
Kcnk12,Conjugate|brainstem,0.3286503001197286
Ints1,Conjugate|brainstem,0.1050937401518986
Cct7,Conjugate|brainstem,-0.1034668123607385
