Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Cytoplasmic Translation (GO:0002181),26/93,3.3543305039385117e-15,9.093589996177303e-12,0,0,9.34129102597842,311.3314439824355,RPL30;RPL31;RPL34;RPLP1;RPL11;RPS15;RPS17;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL21;RPL35A;RPL23A;RPS28;RPS27;RPS29;RPL37A;RPL27;FAU;RPL28;RPS21
GO_Biological_Process_2023,Macromolecule Biosynthetic Process (GO:0009059),33/183,6.228916902749547e-13,8.443296861677012e-10,0,0,5.319695044472681,149.50685732015265,RPL30;RPL31;RPL34;RPLP1;RPL11;MRPL14;RPS15;RPS17;RPS19;RPL36AL;RPS18;FUT9;RPL36;RPL35;RPLP2;RPL38;RPL37;APOE;RPL21;MRPS21;RPL35A;RPL23A;INHBA;MRPS18C;MRPL52;RPS28;RPS27;RPS29;RPL37A;RPL27;FAU;RPL28;RPS21
GO_Biological_Process_2023,Peptide Biosynthetic Process (GO:0043043),30/158,1.7679681721553284e-12,1.597653904904365e-09,0,0,5.6522943037974684,152.9578109617154,RPL30;RPL31;RPL34;RPLP1;RPL11;MRPL14;RPS15;RPS17;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL21;MRPS21;RPL35A;RPL23A;MRPS18C;MRPL52;RPS28;RPS27;RPS29;RPL37A;RPL27;FAU;RPL28;RPS21
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),19/85,1.1840455548400371e-09,8.024868747928352e-07,0,0,6.869556993152499,141.19913332519516,NDUFB9;NDUFA13;NDUFB7;UQCRB;NDUFA5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1;ETFB;UQCR10;COX5B;COX6C;COX7C;NR4A3;BLOC1S1;UQCRQ;NDUFS5
GO_Biological_Process_2023,Translation (GO:0006412),32/234,2.2840624675335523e-09,1.238418669896692e-06,0,0,3.815248529929135,75.91318347280396,RPL30;RPL31;RPL34;RPLP1;RPL11;MRPL14;MRPL54;RPS15;RPS17;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL21;MRPS21;RPL35A;RPL23A;MRPS18C;MRPL52;LARS2;RPS28;RPS27;RPS29;RPL37A;RPL27;FAU;RPL28;RPS21
GO_Biological_Process_2023,Aerobic Electron Transport Chain (GO:0019646),15/68,7.97669535582399e-08,3.604136851606472e-05,0,0,6.7245986171334815,109.90789242723244,NDUFB9;NDUFB7;UQCRB;NDUFA5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1;UQCR10;COX5B;COX6C;COX7C;UQCRQ;NDUFS5
GO_Biological_Process_2023,Mitochondrial ATP Synthesis Coupled Electron Transport (GO:0042775),15/70,1.201740478179566e-07,4.6541691947782906e-05,0,0,6.479390175042349,103.24470720836304,NDUFB9;NDUFB7;UQCRB;NDUFA5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1;UQCR10;COX5B;COX6C;COX7C;UQCRQ;NDUFS5
GO_Biological_Process_2023,Gene Expression (GO:0010467),31/296,1.7947630692631792e-06,0.0006082003350965598,0,0,2.804433603558361,37.10444451248645,RPL30;RPL31;RPL34;RPLP1;RPL11;MRPL14;CASC3;RPS15;RPS17;RPS19;RPL36AL;RPS18;RPL36;RPL35;RPLP2;RPL38;RPL37;RPL21;MRPS21;RPL35A;RPL23A;MRPS18C;MRPL52;RPS28;RPS27;RPS29;RPL37A;RPL27;FAU;RPL28;RPS21
GO_Biological_Process_2023,Aerobic Respiration (GO:0009060),12/59,3.946011969827543e-06,0.0011886264944669,0,0,6.045818411628397,75.22694026842417,NDUFB9;NDUFA13;NDUFB7;UQCRB;NDUFA5;BLOC1S1;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,"Mitochondrial Electron Transport, NADH To Ubiquinone (GO:0006120)",9/34,6.521478117650939e-06,0.0017536951424626,0,0,8.502836004932183,101.52734383198673,NDUFB9;NDUFB7;NDUFA5;NDUFA3;NDUFS5;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,Energy Derivation By Oxidation Of Organic Compounds (GO:0015980),10/43,7.115694049092448e-06,0.0017536951424626,0,0,7.163112607557052,84.9058621166501,PID1;NR4A3;UQCRB;UQCRQ;LEPR;UQCR10;COX5B;COX6C;COX7C;MT3
GO_Biological_Process_2023,Oxidative Phosphorylation (GO:0006119),11/63,4.505298492204065e-05,0.0090260627744175,0,0,5.001616430541029,50.054533296183024,NDUFB9;NDUFA13;NDUFB7;UQCRB;NDUFA5;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,NADH Dehydrogenase Complex Assembly (GO:0010257),10/53,4.994132851946261e-05,0.0090260627744175,0,0,5.494401378122308,54.42018673582625,NDUFB9;NDUFA13;NDUFB7;NDUFA5;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981),10/53,4.994132851946261e-05,0.0090260627744175,0,0,5.494401378122308,54.42018673582625,NDUFB9;NDUFA13;NDUFB7;NDUFA5;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776),10/53,4.994132851946261e-05,0.0090260627744175,0,0,5.494401378122308,54.42018673582625,NDUFB9;NDUFA13;NDUFB7;NDUFA5;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,7-Methylguanosine Cap Hypermethylation (GO:0036261),4/7,8.890960084492146e-05,0.0141784663465048,0,0,31.33496732026144,292.2891416428056,SNRPD2;SNRPG;SNRPE;SNRPF
GO_Biological_Process_2023,RNA Capping (GO:0036260),4/7,8.890960084492146e-05,0.0141784663465048,0,0,31.33496732026144,292.2891416428056,SNRPD2;SNRPG;SNRPE;SNRPF
GO_Biological_Process_2023,Proton Motive Force-Driven ATP Synthesis (GO:0015986),10/60,0.0001490664714819726,0.0224510668993126,0,0,4.723456790123457,41.61893625177509,NDUFB9;NDUFA13;NDUFB7;NDUFA5;NDUFS5;NDUFA3;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,Metal Ion Transport (GO:0030001),18/171,0.00023907024497696016,0.0341115491648704,0,0,2.791110459146252,23.2743810974188,KCNG1;KCNG2;SLC23A2;KCNF1;TRPC5;KCNJ6;CALCRL;KCNA1;ATP1A4;KCNA3;CACNA1D;KCNA5;MAGT1;AQP1;SLC9B2;CACNG8;FYN;SGK1
GO_Biological_Process_2023,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),5/17,0.00046910060510779977,0.0635865870223622,0,0,9.79959100204499,75.11085952254602,GRK2;CHRM5;RGS10;OPRM1;CDK5R1
GO_Biological_Process_2023,Protein Insertion Into Mitochondrial Membrane (GO:0051204),6/28,0.0008098946386934349,0.1045535412141858,0,0,6.418807236989055,45.69296224194324,TIMM8B;MTCH1;NDUFA13;TIMM13;TOMM7;ROMO1
GO_Biological_Process_2023,Protein Insertion Into Mitochondrial Inner Membrane (GO:0045039),4/12,0.0010664198173023,0.1314120056684824,0,0,11.747549019607844,80.3937432620242,TIMM8B;NDUFA13;TIMM13;ROMO1
GO_Biological_Process_2023,Mitochondrial Respiratory Chain Complex Assembly (GO:0033108),11/90,0.0011174950394515,0.1317186544327428,0,0,3.287556132747101,22.34441990713916,NDUFB9;NDUFA13;NDUFB7;NDUFA5;NDUFS5;NDUFA3;COX17;NDUFB3;NDUFA2;NDUFB2;NDUFB1
GO_Biological_Process_2023,protein-RNA Complex Assembly (GO:0022618),15/150,0.0012993174004501,0.1467687280258427,0,0,2.6287094547964114,17.47018282693742,SRPK3;SF3A2;RPL11;RPL23A;RPS15;RPS28;RPS27;RPS19;SNRPD2;AGO3;SNRPG;RPL38;SNRPE;SNRPF;SRSF10
GO_Biological_Process_2023,Carboxylic Acid Metabolic Process (GO:0019752),6/33,0.0020002532366713,0.2131863393251918,0,0,5.2287742287742285,32.49412065018197,LIPT2;SLC23A2;GLUD1;PTGIS;SLC2A1;ST3GAL1
GO_Biological_Process_2023,U2-type Prespliceosome Assembly (GO:1903241),5/23,0.0020796456536163,0.2131863393251918,0,0,6.531015678254942,40.332664543515634,SF3A2;SNRPD2;SNRPG;SNRPE;SNRPF
GO_Biological_Process_2023,Cellular Response To Leptin Stimulus (GO:0044320),3/7,0.0021232132651347,0.2131863393251918,0,0,17.60342717258262,108.3460074281532,NR4A3;LEPR;MT3
GO_Biological_Process_2023,Positive Regulation Of Cellular Response To Transforming Growth Factor Beta Stimulus (GO:1903846),5/24,0.0025393423160758,0.2373847247890258,0,0,6.18695511785599,36.97231674430899,CDKN1C;DAB2;GIPC1;THBS1;HIPK2
GO_Biological_Process_2023,Positive Regulation Of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030511),5/24,0.0025393423160758,0.2373847247890258,0,0,6.18695511785599,36.97231674430899,CDKN1C;DAB2;GIPC1;THBS1;HIPK2
GO_Biological_Process_2023,Cellular Response To Hypoxia (GO:0071456),9/72,0.00263925841384,0.2385009853306753,0,0,3.367447595561036,19.99340283639823,OPRD1;PTGIS;EPAS1;UBQLN1;ADAM8;PTGS2;MT3;AQP1;HIPK2
GO_Biological_Process_2023,Regulation Of Axon Extension (GO:0030516),6/35,0.0027346399063044,0.2391486705158534,0,0,4.867660764212489,28.72774375104749,CDKL5;SEMA3G;ISLR2;RNF6;APOE;MT3
GO_Biological_Process_2023,Cellular Response To Decreased Oxygen Levels (GO:0036294),9/73,0.0029033781464056,0.2459705673408035,0,0,3.314657829839704,19.36383441614226,OPRD1;PTGIS;EPAS1;UBQLN1;ADAM8;PTGS2;MT3;AQP1;HIPK2
GO_Biological_Process_2023,Cellular Response To Steroid Hormone Stimulus (GO:0071383),5/25,0.0030684726146086,0.2520796744910304,0,0,5.877300613496932,34.00944291841968,BMP4;URI1;MAPK1;HSPA1B;HSPA1A
GO_Biological_Process_2023,Response To Leptin (GO:0044321),3/8,0.0032939237626386,0.2626419800151029,0,0,14.082007343941248,80.48818847579629,NR4A3;LEPR;NR1D1
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),6/37,0.0036542649331412,0.2765738772992085,0,0,4.55314258540065,25.551600200347057,BMP4;CDKN1A;NR4A3;PTEN;MEF2D;BMPR1A
GO_Biological_Process_2023,Dendritic Spine Organization (GO:0097061),5/26,0.0036726888907309,0.2765738772992085,0,0,5.597137014314929,31.382202539990757,INSR;PTEN;WNT7A;FYN;SHANK1
GO_Biological_Process_2023,Ribosomal Small Subunit Assembly (GO:0000028),4/17,0.0043537611221716,0.3026422154412154,0,0,7.22737556561086,39.2931824611766,RPS15;RPS28;RPS27;RPS19
GO_Biological_Process_2023,Positive Regulation Of Cartilage Development (GO:0061036),4/17,0.0043537611221716,0.3026422154412154,0,0,7.22737556561086,39.2931824611766,BMP4;ZBTB16;BMPR1B;SOX6
GO_Biological_Process_2023,Regulation Of Cartilage Development (GO:0061035),4/17,0.0043537611221716,0.3026422154412154,0,0,7.22737556561086,39.2931824611766,BMP4;ZBTB16;BMPR1B;SOX6
GO_Biological_Process_2023,Positive Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090100),10/95,0.005538652660666,0.374871270179516,0,0,2.7734204793028323,14.410703931449852,CDKN1C;BMP4;DAB2;GIPC1;GDF1;INHBA;SULF1;THBS1;HIPK2;BMPR1A
GO_Biological_Process_2023,Regulation Of Protein Modification By Small Protein Conjugation Or Removal (GO:1903320),5/29,0.0059919478322001,0.374871270179516,0,0,4.896728016359918,25.058215972694157,EGR1;EPAS1;UBQLN1;HSPA1B;HSPA1A
GO_Biological_Process_2023,Chondrocyte Differentiation (GO:0002062),5/29,0.0059919478322001,0.374871270179516,0,0,4.896728016359918,25.058215972694157,BMP4;WNT7A;SOX6;SULF1;BMPR1B
GO_Biological_Process_2023,Response To Steroid Hormone (GO:0048545),5/29,0.0059919478322001,0.374871270179516,0,0,4.896728016359918,25.058215972694157,URI1;UBE3A;THBS1;HSPA1B;HSPA1A
GO_Biological_Process_2023,Positive Regulation Of Ossification (GO:0045778),6/41,0.0061546686108732,0.374871270179516,0,0,4.031941031941032,20.52477468577838,BMP4;KL;ZBTB16;TENT5A;BMPR1B;BMPR1A
GO_Biological_Process_2023,Engulfment Of Apoptotic Cell (GO:0043652),3/10,0.0066373371333887,0.374871270179516,0,0,10.057527539779684,50.43894746852396,XKR8;XKR4;THBS1
GO_Biological_Process_2023,Negative Regulation Of Sprouting Angiogenesis (GO:1903671),3/10,0.0066373371333887,0.374871270179516,0,0,10.057527539779684,50.43894746852396,SEMA6A;CREB3L1;THBS1
GO_Biological_Process_2023,Positive Regulation Of Chondrocyte Differentiation (GO:0032332),3/10,0.0066373371333887,0.374871270179516,0,0,10.057527539779684,50.43894746852396,ZBTB16;BMPR1B;SOX6
