accession,gse,comparison,treatment,treatment_class,control,symbol,log2FC,padj,direction,group
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Xdh,0.9917069859766388,1.954205334862901e-05,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zbtb16,0.8975438135575307,3.5120302435140255e-05,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Spsb1,0.5164126597655531,4.7388627654567e-05,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Hif3a,0.9911298724273562,4.7388627654567e-05,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Glra1,0.7735377126648559,5.612003282278912e-05,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Plekhf2,-0.6529574128370965,0.0002795244135114,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Hr,0.7573146925831167,0.0003931791813407,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm50152,-0.7118597252453852,0.0004067773623662,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Fkbp5,0.5571633478938616,0.0004649131770317,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm37056,-1.294409305524319,0.0004766634493744,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Trim59,-0.8277831248127913,0.0004766634493744,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Map3k6,0.8531745587633048,0.0005471363822707,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,B3galt2,-0.5117655150290137,0.0005471363822707,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Idi1,-0.8198706889864165,0.0005471363822707,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Hspa1b,-1.5036969836009115,0.0006684915168126,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,C1qa,0.5102561714922945,0.0008561002670179,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gulp1,-0.8614299296646768,0.0009233114104797,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rps29,0.7391226205648311,0.0009422234991456,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp874a,-0.6019899294026563,0.0011287866508124,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm48623,0.7302201831777488,0.0012886319195808,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rnft1,-0.5834267389795507,0.0014227206467289,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Hspa1a,-0.8075447914026322,0.0015013060200663,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Atad2,-0.5003526434713921,0.0015013060200663,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,2700052C19Rik,-0.6126701085082872,0.0015792282031851,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rbm12b2,-0.5528850963928109,0.001672481673649,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Mrpl52,0.5252635087289621,0.0017403680117502,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Slco1a4,-0.5133530280463858,0.0017822054502241,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Ccdc125,-1.0013264699032884,0.0019248577558428,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Crem,-0.5041950387651877,0.002044278638985,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm37755,-0.9934386491413209,0.0021428386264538,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Ncapg2,-0.5309063575697645,0.0021428386264538,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Coq10b,-0.5363265957924901,0.0022095235721987,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm43437,-0.5072941474405683,0.0022710824728147,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Socs4,-0.574210952933109,0.0023850449118493,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm47033,-1.0819572140263432,0.0023850449118493,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,E430024I08Rik,-0.8490160604396607,0.0024897658191248,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Chordc1,-0.5338519653468965,0.0024897658191248,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Btg3,-0.552427122776637,0.0025454873422314,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp983,-0.5666511974413588,0.0025454873422314,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gon7,-0.5249693647528039,0.0025454873422314,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Tmtc3,-0.5570199754282268,0.0025509300384542,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm42715,-0.914857836966744,0.0025614863734137,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Qki,-0.5768816965476341,0.0026007345726938,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Aspa,-0.6091135229444135,0.0026199438358427,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Samtor,-0.7799268567664501,0.0026199438358427,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Mt2,0.7267941707516365,0.0026239999047644,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp760,-0.56930683190799,0.0026923362721667,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Slc25a34,0.5223057447630617,0.0027260339622392,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp974,-0.54653175792103,0.0027260339622392,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Nt5c1a,0.5021947330453731,0.0027313925443363,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Srsf7,-0.5385289425630384,0.0028948136476581,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Igip,-0.8114876945729615,0.0029819757321947,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Hmgcs2,0.5512196373365954,0.0029819757321947,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Cggbp1,-0.5666568793937007,0.0031714313002845,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp119b,-0.9116193063732188,0.0032096994472941,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,4930503L19Rik,-0.5039867202299563,0.0032096994472941,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Sycp3,-0.8653058599107554,0.0032904621429329,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Plin4,1.2515993698780743,0.0032904621429329,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Mt-Rnr1,-0.5949299672454504,0.0033736190205068,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm38253,-0.9293770809438718,0.0036743998856224,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Prrx1,-0.5422369101446423,0.0037201013808044,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Lcorl,-0.6810279333778056,0.0038746008763084,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Srsf3,-0.5143481666120747,0.0038746008763084,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Notch4,0.5079036923255387,0.0039381618676264,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Ikzf5,-1.237433297169919,0.0039520840003485,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Dr1,-0.5816440929857635,0.0041396639775928,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm43857,-0.8171720227073306,0.0041695374304483,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm43843,-0.7521377237606073,0.0041792326162092,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfand6,-0.6066989522031934,0.0042078579509318,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Tia1,-0.5441115192606225,0.0042236482000911,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Bmi1,-0.5806724275174677,0.0042595356776857,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Srsf10,-0.5226128423940546,0.0042595356776857,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp367,-0.5201217718733261,0.004285494329421,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Lhfpl3,-0.5099999217821399,0.0043008928941529,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp932,-0.726719521495265,0.0043806506427249,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rap2c,-0.6770555850375539,0.0045439109957389,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp1008,-0.9165221432639828,0.0046122448293193,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp54,-0.5877140125906656,0.0047280405472543,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Cpsf6,-0.6297189374588525,0.0047680916830925,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Emilin2,0.544812619431203,0.004788999395801,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm9962,-0.6210346229782244,0.0049225403984937,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,2900064F13Rik,-1.1995471335211672,0.0049579045803674,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm44831,-1.2699954364420645,0.0049579045803674,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm37069,0.6903182238207977,0.0049762739080899,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Tmem263,-0.6784985381921425,0.0050029009990007,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Nbeal1,-0.6658281133766316,0.005205829441753,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rnf11,-0.5858434999386289,0.005205829441753,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Phf20l1,-0.5717972255765215,0.0052381105959592,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,C1d,-0.5056543883051068,0.0053328424545872,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm28370,-0.628342603593417,0.0053328424545872,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rbm12,-0.6473278354186042,0.0053971877685018,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Mosmo,-0.551858602091486,0.0054175638189884,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm28941,-1.0899432363152357,0.0054980259727041,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,6720427I07Rik,-0.750790134068767,0.0054980259727041,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm20712,-0.5962070423225865,0.0055078594798318,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rc3h2,-0.5317383010533321,0.0055950317872038,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rimoc1,-0.6364699816567138,0.0055950317872038,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Ccdc73,-0.5366554375110425,0.0055950317872038,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm45871,-0.5710794094707466,0.005607630691844,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Caps2,-0.7851248567698851,0.0058289095246727,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Tekt4,0.6157435631218197,0.0059096774982576,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Fcho2,-0.5821751171919505,0.0059849365330694,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Rsbn1l,-0.5473080947325077,0.0059861753992543,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm42547,-0.6433872675197102,0.0059861753992543,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Cfl2,-0.5486004466056219,0.0060678758488206,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Ube2g1,-0.5551662999804369,0.0060678758488206,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Naa50,-0.6509632929630212,0.0060988578613529,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zscan30,-0.5124140736364708,0.0061215756681211,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Tex30,-0.5916215337856672,0.0062992635711657,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm8066,0.6361186106416609,0.0063058618083729,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,G2e3,-0.6736415303591547,0.0063058618083729,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm10033,-0.6693228656180148,0.0064246808710697,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm52965,-0.5120483065591884,0.0065122553628302,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm49204,-0.7798289702938195,0.0065136481624794,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zmym1,-0.5843305593497906,0.0065136481624794,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Mt-Rnr2,-0.7321706592351639,0.0066188946629279,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm19026,0.575791825915263,0.0067237112773962,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Sult1a1,0.6357695193808516,0.006787563420318,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm45110,0.5917464270860203,0.006872981683951,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Lrif1,-0.6917417900834499,0.0069080041478808,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Pcdhgb5,0.5287946403444098,0.0069891569516924,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,4930598N05Rik,-1.0036392547625392,0.0070838996387104,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zbtb26,-0.5693891323312251,0.0071311260398194,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Cd68,0.6011095688348747,0.0072182997146594,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Mob4,-0.5320868897062949,0.0073908452875394,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Far1,-0.5635678387133503,0.0074198401419563,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm50490,-0.6712213651711885,0.0074198401419563,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm37233,0.7488834735216898,0.0076670563745878,UP,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,9330121K16Rik,-0.8470366501833071,0.0076670563745878,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Ap3s1,-0.5781912734504778,0.0076884680539997,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm12709,-0.7726479443112227,0.0076884680539997,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Arfip1,-0.569217530003048,0.0076884680539997,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm43668,-0.5253765858256589,0.0076884680539997,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Nup58,-0.5910111280890087,0.0076884680539997,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Zfp72,-0.5000142597207634,0.0076884680539997,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Syncrip,-0.6228180945653401,0.0076884680539997,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Pi15,-0.8710363927546978,0.0079628874777919,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Gm38451,-0.8891354028570929,0.0082215247045023,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Lipo3,-0.7918423829109615,0.0082215247045023,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Chaserr,-0.6787106203571884,0.0084370511999299,DOWN,Conjugate|hypothalamus
3,GSE162614,hypothalamus_GLP_1_MK_801_vs_vehicle,GLP_1_MK_801,Conjugate,vehicle,Ppp4r3b,-0.5230985323668714,0.0086629602676479,DOWN,Conjugate|hypothalamus
