Term,NES,NOM p-val,FDR q-val,Lead_genes
Peroxisome,1.4529057748633254,0.01,0.2503306672821369,HAO2;EHHADH;DAO;GSTK1;PEX11G;EPHX2;PIPOX;ECI2;PRDX1;ABCD2;DDO;PEX2;SLC25A17;PAOX;IDH1;CRAT;PXMP2;DHRS4;ECH1;ACSL6;SCP2;HSD17B4;FAR2;ACOX1;PEX26;ACSL3;GNPAT;PEX16;PRDX5;CAT;MLYCD;SOD2;HMGCL;IDH2;MPV17L2;PEX3;PEX10;MVK;PEX5L;PEX7;PEX12;CROT
Butanoate metabolism,1.4521944327321932,0.06666666666666667,0.23781413391803002,EHHADH;ABAT;ACSM5;BDH2;HMGCS2;ECHS1;ACADS;GAD2;ACAT2;ACSM3;OXCT1;ALDH5A1;HMGCL;HADH;GAD1;HADHA
Viral protein interaction with cytokine and cytokine receptor,1.4486855526853704,0.06896551724137931,0.23612750885478156,XCR1;CXCR5;CCL2;CCL24;CCL5;CXCL6;CCL17;IL20RA;CXCL11;IL20RB;CCL19;TNF;CXCL13;IL2RA;CSF1R;CCR1;TNFRSF1B;TNFRSF1A;IL6R;IL2RB;CXCL1;IL2RG
Protein digestion and absorption,-1.4381804976557935,0.012195121951219513,0.9948454022757429,KCNE3;COL28A1;COL2A1;COL24A1;SLC15A1;COL6A6;COL22A1;COL7A1;COL23A1;COL10A1;CTRB1;COL4A2;COL26A1;COL9A2;MEP1A;COL9A1;COL6A5;COL11A2;COL19A1;COL25A1;COL4A3;SLC9A3;COL11A1;COL15A1;COL27A1;KCNN4;COL4A1;COL16A1;COL4A4;COL9A3;COL5A3;COL4A6;XPNPEP2;CPA1;COL5A2;CTRL;COL13A1;COL6A3;KCNQ1;COL5A1
Staphylococcus aureus infection,1.4194447003216482,0.01,0.2771431638019595,KRT34;CFI;KRT28;PLG;KRT23;DEFB1;KRT9;KRT31;KRT19;MASP1;FGG;KRT27;FCGR1A;CFH;KRT18;CFB;ITGB2;C5AR1
Biosynthesis of unsaturated fatty acids,1.4161982767412367,0.11538461538461539,0.2738932439666488,ACOT4;HACD4;SCD;FADS2;FADS1;ELOVL2;SCP2;HSD17B4;HSD17B12;HACD2;ACOX1;ELOVL5
Vasopressin-regulated water reabsorption,-1.415056538266557,0.0547945205479452,1.0,CREB3L4;AVP
Cytokine-cytokine receptor interaction,-1.411877031647111,0.02247191011235955,0.8857590883243249,PRL;GDF7;IL12RB1;GH1;TNFSF8;FASLG;CD27;IL1RL2;CXCL9;CXCR3;TNFSF18;PRLR;IL2;LIF;CCL7;IL12RB2;NGFR
Steroid hormone biosynthesis,1.4108947461049623,0.125,0.27091415078428066,CYP2E1;AKR1D1;HSD17B2;SRD5A2;CYP1A2;HSD17B3;UGT1A6;CYP19A1;HSD11B1;UGT1A1;UGT1A9;UGT1A3;UGT1A5;UGT1A8
Cocaine addiction,1.4001766877992339,0.04,0.28234103558778884,SLC6A3;SLC18A2;TH
Glyoxylate and dicarboxylate metabolism,1.4000022404771197,0.11764705882352941,0.2724548179093634,HAO2;HOGA1;ACO2;ACSS1;GCSH;SHMT1;GLUL;ACAT2;PGP;CAT;DLD
Synaptic vesicle cycle,1.3985921181185244,0.043478260869565216,0.2642379265755889,SLC6A3;SLC6A4;SLC18A2;SLC6A5;SLC6A13;SLC6A12;SLC6A11;SLC1A6;UNC13C
Fatty acid elongation,1.3979417904376175,0.06666666666666667,0.2548008577693179,ACOT4;HACD4;PPT1;ELOVL2;ECHS1;ACAA2;THEM4;HADHB;HSD17B12;HACD2;MECR;ELOVL5
Hematopoietic cell lineage,1.373183211236111,0.1,0.2791655277100866,CR2;CD8A;CD3E;CD7;CD36;CD5;CD2;FCGR1A;TNF;ANPEP;CD14;CD3G;IL2RA;CSF1R;CD38
Citrate cycle (TCA cycle),1.372675458487516,0.06896551724137931,0.2707033226513746,PCK1;SUCLG2;ACO2;OGDH;SDHC;IDH1;PC;IDH3B;SUCLA2;SDHA;DLD;SUCLG1;IDH2;IDH3A;FH
Glutathione metabolism,1.3708443615176418,0.01,0.2644192841092715,GSTA5;GSTA2;GGT6;GSTM2;ANPEP;GSTA1;GSTK1;GGT1;PRDX6;GPX1;LAP3;RRM1;IDH1;GCLM;SMS;RRM2B;CHAC1;GPX4;MGST3;ODC1;GGCT
Graft-versus-host disease,-1.363484980302275,0.06153846153846154,1.0,PRF1;FASLG;KLRD1;IL2;CD86;FAS;CD80
Aldosterone-regulated sodium reabsorption,-1.3502875505629341,0.1267605633802817,1.0,SCNN1G;SCNN1B;SFN
