Term,NES,NOM p-val,FDR q-val,Lead_genes
E2F Targets,1.184362116781097,0.10714285714285714,0.38174807197943444,CDKN3;UBE2T;HMMR;CDK1;SPC24;GINS1;MKI67;CDKN1A;MMS22L;HMGB2;NME1;DCTPP1;PTTG1;NAA38;KIF22;TIMELESS;PHF5A;RPA3;TUBG1;POP7;DUT;CDCA3;POLD2;UBE2S;STMN1;RANBP1;JPT1;HMGA1;H2AX;POLE4;PLK4;RFC2;PCNA;EIF2S1;CENPM;SHMT1;TCF19;LYAR;MCM6;MCM5;MXD3;MELK;EXOSC8;RAD1
Hypoxia,-1.1790090944728346,0.1780821917808219,0.3403019744483159,PLAC8;LOX;ADM;TMEM45A;PKP1;CAV1;MAFF;SRPX;STC1;SLC6A6;ETS1;ATF3;COL5A1;TES;MAP3K1;BHLHE40;CASP6;ATP7A;PFKFB3;HAS1;VEGFA;CP;DCN;HK2;NR3C1;KDM3A;F3;BGN;CAVIN1;DDIT4;P4HA1;AKAP12;VLDLR;BCL2;WSB1;EGFR;NDST1;ZFP36;KDELR3;PYGM;PPP1R3C;ANXA2;STBD1;ERO1A;SERPINE1;IRS2;CXCR4
Mitotic Spindle,-1.1708892803286715,0.1267605633802817,0.33279132791327914,FLNB;PALLD;CENPJ;SASS6;KIF11;NOTCH2;ARAP3;FBXO5;ARHGAP4;KNTC1;DOCK2;EPB41;DOCK4;TOP2A;PLEKHG2;PDLIM5;BIRC5;LATS1;VCL;FLNA;KIF5B;CCNB2;APC;NEDD9;KIF15;RICTOR;CNTRL;RASA2;KIF20B;CD2AP;PCM1;PCNT;HOOK3;CEP250;ALMS1;FGD4;ROCK1;NIN;BCR;PCGF5;PXN;CDC42EP4;CDK5RAP2;KIF1B;SPTBN1;SOS1;CCDC88A;TIAM1;EPB41L2;WASF2;ARHGEF12;MYH9;AKAP13;ARHGAP5;MYO9B;GEMIN4;CDC27;NCK1;MID1;CDC42BPA;PKD2;FGD6;DLG1;SMC3;KIF3B;TSC1;TLK1;MAPRE1;ITSN1;SSH2;BCL2L11;DST;NF1;ARHGEF11;ARHGAP27;TRIO;RABGAP1;TUBGCP6;ARHGEF3;ARFGEF1;SHROOM2;PPP4R2;ARHGAP29;STAU1;CEP192;NET1;MYH10;SORBS2;RFC1;RALBP1;MAP3K11;CSNK1D
KRAS Signaling Dn,-1.159346595528977,0.16666666666666666,0.33689024390243905,OXT;IRS4;RSAD2;ITIH3;TNNI3;SGK1;PKP1;TGFB2;HTR1B;PTGFR;CD80;EDN1;NPHS1;CCNA1;NR6A1;TCF7L1;MAGIX;HTR1D;TEX15;KMT2D;NTF3;TFAP2B;MSH5;NR4A2;GDNF;SSTR4;RGS11;TENT5C;FGGY;ZC2HC1C;LFNG;GP1BA;NOS1;COPZ2;CPEB3;GRID2
Adipogenesis,1.1454755485578996,0.03571428571428571,0.4351613824621537,CYP4B1;CD36;MRAP;PTGER3;LTC4S;ECH1;UQCR11;MGST3;UCP2;UQCRQ;UQCR10;LIPE;COQ9;SDHB;ALDOA;CIDEA;COX7B;DDT;CHCHD10;NDUFB7;GPX4;CYC1;SULT1A1;ANGPTL4;TST;COX6A1;SLC25A10;SOD1;NDUFA5;EPHX2;PFKL;UQCRC1;DNAJC15;TALDO1;UCK1;IDH3G;COX8A;ETFB;MDH2;POR;NDUFS3;ELMOD3;GADD45A;VEGFB;BCKDHA;PEX14;ABCB8;SUCLG1;DHCR7;NKIRAS1;NDUFAB1;PRDX3;MRPL15;DHRS7B;TKT;UBC;MTARC2;SLC5A6;PREB;GRPEL1;RAB34;ESRRA;SCARB1;PTCD3;TOB1;JAGN1;HIBCH;ACADS;REEP6;ACAA2;GPHN;MIGA2;QDPR;YWHAG;ACO2;RETN;IDH3A;AK2;PLIN2;APOE;PIM3;IMMT;COQ5;MTCH2;DLD;CD151;SDHC;GBE1;SLC25A1
G2-M Checkpoint,1.1453487332182875,0.2,0.3916452442159383,CDKN3;CDC6;HMMR;CDK1;GINS2;BCL3;TTK;NDC80;EXO1;PBK;UBE2C;MKI67;CDC45;EGF;TROAP;NUSAP1;PTTG1;KIF22;CCNF
Complement,-1.129024920315647,0.21052631578947367,0.3802008608321377,CCL5;C2;C3;F5;ADRA2B;LCP2;CFB;MAFF;IRF1;CTSC;GNGT2;ITGAM;LGALS3;LYN;GNB4;DOCK4;MMP14;CP;WAS;ZEB1;CTSS;PIK3CG;DYRK2;F3;DOCK10;COL4A2;AKAP10;CFH;DGKH;SERPING1;CPQ;CTSH;JAK2;GP1BA;MMP15;TIMP1;LAP3
Reactive Oxygen Species Pathway,1.1284843406059264,0.1956521739130435,0.39845758354755784,ATOX1;PDLIM1;LAMTOR5;NDUFA6;GPX4;SOD1;CDKN2D;PRDX2;GLRX;PRDX1;MSRA;NDUFB4;TXNRD2;SRXN1;SELENOS;JUNB;STK25;NDUFS2
Hedgehog Signaling,-1.115825932665309,0.2807017543859649,0.3947606142728094,PTCH1;GLI1;NRP2;CELSR1;VEGFA;AMOT;NRP1;VLDLR
Wnt-beta Catenin Signaling,-1.0951973954181073,0.3442622950819672,0.4214805305947796,PTCH1;JAG1;LEF1;CCND2;ADAM17;FZD8;NOTCH1;FZD1
