Term,NES,NOM p-val,FDR q-val,Lead_genes
Hedgehog Signaling,-1.1697728095077802,0.25,0.40051446945337615,NRP1;CELSR1;GLI1;CDK6;VEGFA;NF1;AMOT;HEY2;PTCH1
Allograft Rejection,-1.11235153979784,0.21666666666666667,0.5289681379713534,NLRP3;CCR1;ZAP70;GPR65;TLR1;TLR3;INHBA;NOS2;CCND2;CCR5;LY86;TGFB1;GBP2;PTPRC;JAK2;EGFR;FCGR2B;CD80;LCP2;TIMP1;IL15;INHBB;LYN;LCK;CFP;BCL3;B2M;BCL10;IRF7;SPI1;C2;IL16;CD86;ST8SIA4;LIF;IL12A;TGFB2;ELF4
Xenobiotic Metabolism,1.098302129566347,0.28125,0.5433862433862433,XDH;GSTT2;TDO2;HES6;BLVRB;PEMT;NQO1;GSS;ARG2;DDC;MCCC2;VNN1;EPHX1;ASL;PSMB10;SLC1A5;PYCR1;IGFBP4;APOE;BPHL;PMM1;AP4B1;ALDH2;CBR1;RAP1GAP;ALAS1;RETSAT;DHRS7;GSTM4;AOX1;SPINT2;TKFC;TNFRSF1A;ACOX3;DHRS1;PGD;TMEM97;CSAD;PINK1;BCAT1;GABARAPL1;CNDP2
Glycolysis,1.0936722319534056,0.24324324324324326,0.5153439153439153,CDK1;ARTN;ISG20;PFKFB1;GALK1;GALE;CLN6;PKM;SLC16A3;CENPA;B3GNT3;NANP;HMMR;CHST12;QSOX1;B3GALT6;NDUFV3;DDIT4;SLC37A4;SPAG4;DPYSL4;IGFBP3;STMN1;CTH;PGK1;GLRX;NOL3;TALDO1;SLC25A13;ALDOA;SOD1;RBCK1;PGAM2;CHPF2;GMPPA;B3GAT3;NT5E;PGAM1;HAX1;SRD5A3;ANKZF1;TPI1;GALK2;AKR1A1;ENO2;COL5A1;B4GALT7;EFNA3;CHPF;ANGPTL4;GOT1;PSMC4;XYLT2;ALDOB;MIF;PPIA;POLR3K;MDH1;STC2;FKBP4;LDHA;PPFIA4;NASP;GPC1;CAPN5;COPB2;PGLS;EGLN3;LCT;SDHC;FAM162A;SDC3;EXT1;GOT2;MDH2
Estrogen Response Late,1.0726022622690985,0.3333333333333333,0.5473167044595616,S100A9;LTF;KCNK5;SCUBE2;FKBP5;ISG20;BLVRB;DUSP2;CCNA1;GALE;TH;MYB;PDLIM3;SGK1;LLGL2;PERP;HR;SORD;ETFB;PTGER3;OVOL2;ARL3;IGFBP4;CHST8;ITPK1;RNASEH2A;PLK4;PRSS23;CDC20;NBL1;LAMC2;PCP4;FDFT1;XRCC3;ALDH3B1;DNAJC12;PTPN6;SLC2A8;CELSR2;ZFP36;COX6C;SULT2B1;MAPK13;TNNC1;LARGE1
Estrogen Response Early,-1.07102192250613,0.296875,0.6257234726688103,FOS;CLIC3;KLF10;MUC1;CBFA2T3;TIPARP;ANXA9;KLF4;EGR3;FRK;BCL2;RARA;CELSR1;JAK2;CXCL12;BHLHE40;SLC7A2;PODXL;INHBB;SFN;XBP1;ELOVL2;ELF1;SOX3;GFRA1;FLNB;CHPT1;GJA1;RPS6KA2;PAPSS2;RHOD;SLC16A1;ESRP2;ELOVL5
IL-2/STAT5 Signaling,-1.0613524564050967,0.28169014084507044,0.6126143952510513,SELP;IL1RL1;TRAF1;MUC1;CXCL10;GPR65;NRP1;NFIL3;P4HA1;SPRY4;SLC39A8;MAP3K8;SCN9A;CCND2;BCL2;SPRED2;AGER;ADAM19;CST7;BHLHE40;PHLDA1;EMP1;ITGA6;CAPN3;POU2F1;HIPK2;XBP1;SNX14;HUWE1;TLR7;GBP4;BMPR2;PTCH1;FAM126B;SWAP70;CD86;CDC6;LIF
Hypoxia,-1.0485949274981314,0.4057971014492754,0.6267340376665136,FOS;FOSL2;SRPX;TIPARP;LOX;ADORA2B;NFIL3;P4HA1;PKP1;IRS2;PFKFB3;CAV1;BCL2;ATF3;CHST3;B4GALNT2;ATP7A;PPP1R3C;EGFR;CP;HAS1;TES;HSPA5;BHLHE40;SERPINE1;ACKR3;MAP3K1;VEGFA;DCN;CDKN1A;AK4;F3
Epithelial Mesenchymal Transition,-1.039481452626179,0.35714285714285715,0.6132475884244373,BDNF;LOX;FBN2;ABI3BP;INHBA;MMP14;PRRX1;DAB2;SNTB1;COL6A3;TGFB1;VCAN;MMP2;PVR;LAMA3;COMP;COL3A1;CXCL12;SFRP1;TIMP1;DST;IL15;SERPINE1;GADD45A;VEGFA;FGF2;TPM4;DCN;ECM2;LOXL2;SAT1;FBLN5;FERMT2;LAMA2;VCAM1;NOTCH2;SERPINH1;TIMP3;FN1;ACTA2;GJA1;TNC;GPX7;VIM;COL4A1;COL12A1;CDH11;LUM;CALD1;GEM;SERPINE2;SDC1;TGM2;PTHLH;BGN
Apical Junction,1.0223861206101805,0.4473684210526316,0.6759082892416226,CLDN14;NRAP;MMP9;NRTN;CD99;NECTIN4;LAMB3;RAC2;DMP1;PDZD3;MVD;WNK4;GAMT;CDH15;COL16A1;ACTN3;INSIG1;MPZL2;KCNH2;EVL;MYL9;MYL12B;THBS3;NLGN2;GTF2F1;ITGA9;THY1;ICAM5;LAMC2;VASP;NRXN2;PFN1;SHC1;MAPK13;ATP1A3;ACTA1;TUBG1;GRB7;VWF;CDSN;ITGA3;YWHAH;TSPAN4;ACTN2;VAV2;CD34;LDLRAP1;FSCN1;MYH10;CDH4;CLDN11
