Term,NES,NOM p-val,FDR q-val,Lead_genes
Regulation of lipolysis in adipocytes,0.7990087440931211,0.8055555555555556,1.0,TSHB;GNAI2;NPY;PRKACA;CGA;PNPLA2;PIK3R2;ADCY6
Thyroid hormone synthesis,-0.788659387657401,0.7567567567567568,0.9052548086456474,ATF4;ASGR1;PRKCA;GNAS;GPX8;CREB1;ATF2;ADCY2;CREB5;GNAQ;ITPR1;GPX2;ITPR2;ADCY1;SLC26A4;PRKCG
Tryptophan metabolism,0.7802781270166429,0.7954545454545454,1.0,INMT;AFMID;KYAT1;AOX1;IDO1;ALDH2
Propanoate metabolism,0.7801810845480774,0.8125,1.0,BCKDHB;ACADS;BCKDHA;SUCLG1
Homologous recombination,0.7784170309046857,0.8214285714285714,0.9911763759953536,BABAM1;XRCC2;SSBP1;POLD2;POLD4;POLD1
Aldosterone-regulated sodium reabsorption,-0.7780619821681451,0.7014925373134329,0.9170434882071046,KRAS;PRKCA;MAPK1;PIK3R1
Pentose and glucuronate interconversions,0.7734373211419595,0.7441860465116279,0.9822301596160287,AKR1A1;SORD;DCXR;UGT1A10
Ribosome biogenesis in eukaryotes,-0.7714734956488087,0.8676470588235294,0.9219680116613715,RIOK1;NOP58;RPP25;DROSHA;UTP6;WDR3;NOP56;CSNK2A2;NXT2;NVL;HEATR1;LSG1;WDR75;REXO1;NOB1;GTPBP4;GNL3L;XRN2;RPP30;GNL3;NAT10;RPP38;POP4;IMP4
Phenylalanine metabolism,-0.7683384795956418,0.7719298245614035,0.9216613676961275,AOC3;GOT1L1;MAOB;DDC
RIG-I-like receptor signaling pathway,-0.7558825663618409,0.873015873015873,0.9325179725739325,MAPK9;TANK;IKBKB;TRAF6;CHUK;IKBKG;DDX3X;MAPK12;MAPK8;CYLD;ISG15;ATG12;MAPK10;TRAF3;MAVS;IFNE;NLRX1;MAPK14;NFKBIB;ATG5;NFKB1;MAP3K1
Pyrimidine metabolism,-0.745689768423198,0.796875,0.9409659194966629,PNP;NME7;UPP1;UMPS;NT5E;NME4;UCK2;TYMS;UPP2;NT5C2;ENPP1;ENTPD5;CMPK1;DHODH;CMPK2;ENTPD6;UCK1;NT5C3B
Cysteine and methionine metabolism,-0.7276788314915473,0.8309859154929577,0.9598668805032404,AHCYL1;MAT2A;ENOPH1;MAT2B;GOT1L1;PHGDH;KYAT3
Ovarian steroidogenesis,0.7222358565546175,0.8055555555555556,1.0,PRKACA;CGA;HSD3B2;ADCY6;HSD17B1;PRKACB;HSD17B2
Renin secretion,-0.7205113371021078,0.8805970149253731,0.9632277093305336,GNAS;ADRB1;EDNRA;PRKG2;KCNMA1;CREB1;PDE1A;EDN1;PPP3CA;KCNJ2;CACNA1F;GNAQ;ITPR1;ITPR2
Nucleotide excision repair,-0.7160788742781233,0.8507462686567164,0.9634060631742355,ERCC8;ERCC5;CUL4B;XPC;DDB2;ERCC3
