Term,NES,NOM p-val,FDR q-val,Lead_genes
Rheumatoid arthritis,-1.6839410954629486,0.01,0.06921056697049281,CCL5;IL11;IL15;FLT1;TEK;ITGAL;TGFB2;CXCL12;IL1A;CD80;TGFB1;CXCL5;VEGFA;TNFSF13B;CD86;ITGB2
Adherens junction,-1.6810688135424463,0.01,0.06228951027344353,PTPRB;TCF7L2;TCF7L1;TGFBR1;CDH1;LEF1;TGFBR2;SNAI1;TJP1;CTNNA3;VCL;WAS;EP300;IQGAP1;SMAD3;SORBS1;SMAD4;PARD3;CTNND1;RAC2;EGFR;IGF1R;TCF7;PTPRM;PTPN6;WASF3;WASF2;MAP3K7;INSR;NECTIN3;AFDN;CREBBP;LMO7;ERBB2
ABC transporters,-1.6748172914988815,0.015384615384615385,0.061121020181733925,CFTR;ABCC6;ABCC3;ABCA1;ABCC9;ABCA4;ABCA9;TAP1;ABCA6;ABCB4;ABCA5;ABCC1;ABCC5;ABCB7;ABCC12
Lysine degradation,-1.6712029995597395,0.01,0.060147278438642565,MECOM;PRDM6;SMYD1;PRDM9;DHTKD1;KMT2A;COLGALT2;KMT2D;SETDB2;SETD1B;KMT2C;PIPOX;NSD1;NSD3;EZH2;PLOD2;KMT5B;ASH1L;TMLHE;PRDM16;KMT2B;EHMT1;KMT2E;DOT1L;EHHADH;COLGALT1;SETMAR;PRDM2;SETD1A;SETD2;SETDB1;ALDH3A2
Hippo signaling pathway,-1.66870052385159,0.01,0.05552056471259314,TEAD4;DCHS2;TCF7L2;RASSF4;MOB1B;FZD4;FAT4;TGFB2;TCF7L1;TGFBR1;CDH1;LEF1;TGFB1;TGFBR2;FZD6;WNT10B;CCND2;MOB1A;GDF7;WWTR1;CTNNA3;ITGB2;PPP2R1B;BIRC5;LATS1;WNT7A;FZD10;SMAD3;AMOT;APC;FZD7;FZD8;BIRC3;SMAD4;PARD3;BMP7;FRMD6;BMPR1A;TEAD1;LIMD1;RASSF6;FZD1;PATJ;FZD5
Hypertrophic cardiomyopathy,-1.6654042611029969,0.016129032258064516,0.05367350091589239,ITGA1;AGT;CACNA1S;TNNI3;ITGB7;ATP2A3;TGFB2;EDN1;DES;ITGA6;TGFB1;LAMA1;LAMA2;ITGA9;SGCD;ITGA7;CACNA2D2;ITGA8;ITGA10;ITGB1;TPM2;CACNA2D3;ITGA5;ITGB8;CACNA1C;PRKAA2;ACE;CACNA1D;DAG1;TNNT2;SLC8A3
Folate biosynthesis,1.66097426647958,0.02127659574468085,0.044736823328790684,TPH1;TH;TPH2;SPR;PCBD2;GCH1;MOCS2;CBR1
Arrhythmogenic right ventricular cardiomyopathy,-1.6527596687561485,0.01,0.058664194860703435,ITGA1;DSC2;CACNA1S;ITGB7;TCF7L2;ATP2A3;DES;TCF7L1;ITGA6;LEF1;LAMA1;LAMA2;ITGA9;SGCD;CTNNA3;DSP;ITGA7;CACNA2D2;ITGA8;ITGA10;ITGB1;CDH2;CACNA2D3;DSG2;ITGA5;ITGB8;CACNA1C;TCF7;CACNA1D;DAG1;SLC8A3;GJA1;CACNG4;ITGAV;ACTN2;RYR2
Histidine metabolism,1.6521853174982406,0.01,0.042270131315674406,CNDP1;ALDH3B2;ALDH1B1;ALDH3A1;ALDH3B1
Drug metabolism,1.6427156037274022,0.024390243902439025,0.0462542126580713,NME4;XDH;CDA;UPP1;FMO2;ALDH3B2;NME6;NME1;GSTA4;MGST3;GSTT1;ALDH3A1;GSTP1;DUT;ITPA;NME3;NAT2;ALDH3B1;UCK1;NME2;TYMP
Mismatch repair,1.6354716267579366,0.01,0.04591410815323254,EXO1;RFC4;RFC5;RPA3;POLD2;RFC2;PCNA;POLD4
ECM-receptor interaction,-1.63342504795124,0.01,0.065502858025645,COL6A6;COL4A3;ITGA1;COL9A1;COL4A6;ITGB7;COL4A5;FREM1;LAMC3;LAMA5;SV2C;ITGA6;LAMA4;HSPG2;LAMA1;LAMC1;LAMA2;ITGA9;ITGA7;COMP;COL4A4;ITGA8;COL4A2;LAMC2;VTN;ITGA10;COL4A1;CD47;ITGB1;GP1BA;LAMB2;FRAS1;ITGA5;ITGB8;COL6A5
