Term,NES,NOM p-val,FDR q-val,Lead_genes
Oxidative Phosphorylation,1.3892135263276444,0.01,0.11142857142857142,ECH1;SLC25A11;IDH2;ETFA;RETSAT;OGDH;SLC25A3;POR;ETFB;ECHS1;ATP6AP1;ACAA2;ATP6V1E1;MGST3;SDHB;ALAS1;TOMM22;ACADSB;NDUFS6;COX4I1;SUCLG1;AIFM1;CASP7;VDAC2;NDUFB8;IDH3G;ATP6V0C;MDH2;MFN2;IDH3B;NDUFS8;GPX4;SLC25A5;NDUFS3;DLAT;BCKDHA;BAX;GRPEL1;ACO2;UQCR11;NDUFC1;NDUFA6;NDUFV2;ETFDH;NDUFS7;SUPV3L1;ATP6V1F;MTRF1;TIMM50;MRPL11;GOT2;COX10;HSPA9;COX6B1;ACAT1;ATP6V1H;PDHX;UQCR10;NDUFA4
Inflammatory Response,1.3206951373765614,0.06,0.17400000000000002,BST2;IRF7;EIF2AK2;RTP4;IRF1;CCL17;CD82;CXCL10;AXL;LPAR1;SCARF1;ICAM1;SLC31A1;RASGRP1;RELA;RHOG;IL1B;IL10RA;TLR2;TLR3;EMP3;MYC;DCBLD2;CD55;HPN;TAPBP;PCDH7;MET;GCH1;IL15RA;P2RX7;CSF1;PDPN;ICAM4;F3;RGS1
Notch Signaling,-1.3098498847043127,0.03773584905660377,0.23276190476190475,TCF7L2;CCND1;DLL1;WNT5A;SAP30;ARRB1;DTX1;DTX4;KAT2A
Mitotic Spindle,-1.3077086251576229,0.04838709677419355,0.20366666666666663,PDLIM5;SPTBN1;KIF1B;ABI1;RAPGEF5;KIF3B;KIFAP3;CTTN;SMC1A;BIN1;LRPPRC;RASA2;CSNK1D;DYNLL2;PCGF5;SORBS2;NF1;ABR;RASA1;CLIP1;RALBP1;EPB41L2;RANBP9;PAFAH1B1;TUBD1;BCL2L11;RHOT2;CDC42;NET1;CEP57;KATNB1;FGD4;CYTH2;LMNB1;FSCN1;MARCKS;ACTN4;STK38L;KLC1;APC;PXN;KIF23;DST;HOOK3;CDC27;MARK4;PLK1;RHOF;KIF2C
Fatty Acid Metabolism,1.3046458038071276,0.030303030303030304,0.17466666666666666,INMT;EPHX1;AOC3;ECH1;LTC4S;RETSAT;UBE2L6;MLYCD;GRHPR;PSME1;LGALS1;HMGCL;ECHS1;PTS;ACAA2;BLVRA;ALDH1A1;AQP7;ENO3;CYP1A1;RAP1GDS1;SUCLG1;IDH3G;MDH2;CPOX;IDH3B;IL4I1;HPGD;HSP90AA1;ACOT8;MAOA;CCDC58;ALDOA;NCAPH2;NBN;ACO2;MCEE;ETFDH;ALDH3A1;ACADS;ALDH3A2;GCDH;HSD17B7;CPT2;HMGCS1;ADSL;UROD;BPHL
Epithelial Mesenchymal Transition,1.2921964259478342,0.03125,0.1752,SDC4;PCOLCE2;IGFBP2;PCOLCE;MGP;ACTA2;MSX1;MMP2;TPM2;NID2;TGM2;ELN;TIMP3;FMOD;LAMA1;EFEMP2;BGN;TGFBI;BMP1;FBLN1;LGALS1;SFRP1;THBS2;TGFBR3;SPP1;TAGLN;DAB2;EMP3;FUCA1;ID2;THBS1;FAP;LAMC2;FBLN2;FERMT2;PTX3;COLGALT1;QSOX1;MATN2;ABI3BP
G2-M Checkpoint,-1.2861128114090283,0.047619047619047616,0.20607407407407408,EZH2;G3BP1;MEIS1;NUP50;TOP1;CUL4A;KMT5A;NASP;CCND1;HSPA8;SRSF10;ILF3;SMC1A;SQLE;TMPO;FOXN3;SMARCC1;ATRX;YTHDC1;CDC25A;UPF1;E2F4;HMGA1;SAP30;MAPK14;SFPQ;RBM14;TNPO2;PRMT5;PAFAH1B1;CDKN1B;NUP98;TLE3;E2F3;LMNB1;MARCKS;CCNT1;RAD23B;XPO1;CENPA;KIF23;CCNF;CDC27;HIF1A;PLK1;KIF2C;RPS6KA5;TRAIP;CBX1;LIG3;HIRA;BARD1;ABL1;EFNA5;RBL1;NOLC1;HUS1
Adipogenesis,1.2857500539489122,0.08333333333333333,0.17236363636363639,ENPP2;CAT;ECH1;LTC4S;ESYT1;RAB34;ARAF;SLC19A1;RETSAT;MTCH2;POR;MCCC1;DHRS7;GPHN;SULT1A1;PHLDB1;NKIRAS1;ETFB;ECHS1;ACAA2;FAH;TALDO1;MGST3;SDHB;RIOK3;DHRS7B;SUCLG1;AIFM1;CHCHD10;IDH3G;MDH2;ITGA7;SLC27A1;GPX4;NDUFS3;NMT1;DLAT;APLP2;BCKDHA;SLC25A1;ALDOA;GRPEL1;CD151;ACO2;UQCR11;LIFR;PEX14;ALDH2;SNCG;OMD;UCP2;EPHX2;COQ3;TKT;UBC;SLC25A10;ACADS;PLIN2;CCNG2;SOD1;ARL4A;CPT2;ESRRA;JAGN1;STAT5A
Myc Targets V2,-1.2757487315702,0.15625,0.2019333333333333,PA2G4;LAS1L;HSPD1;GNL3;FARSA;NOP2;NDUFAF4;PES1;IMP4;SRM;HSPE1;TBRG4;TMEM97;DDX18;PLK1;DUSP2;UNG;AIMP2;NOLC1
Complement,1.239729073494637,0.05128205128205128,0.208,CSRP1;IRF7;PSMB9;APOC1;IRF1;LAMP2;PLA2G7;LGALS3;S100A9;C2;SERPING1;GNG2;RASGRP1;RHOG;PRDM4;TMPRSS6;LTF;PFN1;ATOX1;SIRT6;F5;PREP;CASP7;PPP4C;CLU;PLSCR1;CTSB;S100A13
Angiogenesis,-1.2396854140785982,0.17543859649122806,0.23793939393939395,CCND2;TNFRSF21;ITGAV;PGLYRP1;KCNJ8;LUM;FGFR1;THBD;VEGFA;APP;OLR1
Glycolysis,-1.238528850369671,0.07017543859649122,0.22027777777777777,B3GALT6;HOMER1;BPNT1;P4HA2;DCN;CITED2;RRAGD;P4HA1;HDLBP;NASP;IRS2;FUT8;AK4;HS6ST2;GNPDA1;PFKP;VLDLR;B3GAT1;PPP2CB;EGFR;ANGPTL4;NSDHL;GPC3;EFNA3;TGFA;IGFBP3;HSPA5;SAP30;FKBP4;IDH1;MXI1;PGK1;SLC35A3;CASP6;PKP2;PYGL;CD44;LHX9;ABCB6;GYS1
Reactive Oxygen Species Pathway,1.2309887925085454,0.1590909090909091,0.2030769230769231,CAT;PRDX2;STK25;ATOX1;GPX4;SOD2;MGST1;PRDX4;CDKN2D;NDUFA6;TXNRD2;EGLN2;SOD1;MBP;LSP1;PRDX1
Hedgehog Signaling,-1.2183198739229253,0.18181818181818182,0.24133333333333334,RTN1;VLDLR;HEY2;NF1;SHH;RASA1;UNC5C;TLE3;NRP2;PLG;VEGFA;SLIT1;PTCH1
Myogenesis,1.213587849513783,0.12121212121212122,0.2074285714285714,PTGIS;KCNH2;MYH11;TPM2;IGFBP7;APOD;PGAM2;AEBP1;CKMT2;TNNC2;MYL1;RIT1;AGRN;TNNI1;MYH8;CHRNA1;HSPB2;DES;COX7A1;PDE4DIP;ATP6AP1;MAPK12;TCAP;KLF5;TSC2;MYH9;CHRNB1;ENO3;ITGB4;TAGLN;PFKM;ADCY9;CLU;MYL4;PYGM;ITGA7;CASQ2;SLN;PICK1;CAV3;ANKRD2;FABP3;RB1;SOD3
PI3K/AKT/mTOR  Signaling,-1.200855340361502,0.10638297872340426,0.26061904761904764,CDKN1A;CALR;GSK3B;PRKAA2;MAPK9;MAPK1;DUSP3;HSP90B1;MAP2K6;EGFR;PTEN;TRAF2;DDIT3
Apoptosis,1.1994032862453534,0.13333333333333333,0.2152,IFITM3;KRT18;IRF1;MMP2;IER3;LGALS3;TAP1;TSPO;TIMP3;RETSAT;NEFH;BGN;RELA;TXNIP;IL1B;LMNA;TGFBR3;CDC25B;BIK;DAP3;CASP7;CASP8;CAV1;PRF1;VDAC2;CLU;AVPR1A;CTH;GPX4;PLPPR4;SOD2;ANXA1;GCH1;BAX
Allograft Rejection,1.1944534380139786,0.09090909090909091,0.21375,IRF7;GBP2;STAT1;B2M;CCR5;TAP2;TAP1;C2;PSMB10;ICAM1;IL1B;RPS9;CD8A;TLR2;RPL3L;PRF1;IL27RA;EIF3D;TLR3;ETS1;TAPBP;ABCE1;STAT4;EIF5A;NCR1;CSF1;PTPN6;SIT1
Protein Secretion,-1.1935541460233017,0.140625,0.2536444444444445,SSPN;STAM;KIF1B;GNAS;MAPK1;SH3GL2;SGMS1;EGFR;RAB5A;AP2B1;M6PR;RAB22A;DNM1L;GLA;CAV2;AP3B1;GOSR2;YKT6;TSG101;SCRN1
Myc Targets V1,-1.1861670990681952,0.13793103448275862,0.25729166666666664,STARD7;DUT;PA2G4;HSPD1;DEK;HNRNPA2B1;G3BP1;CLNS1A;NAP1L1;GNL3;PABPC1;UBE2E1;EIF3B;EIF4G2;SMARCC1;XRCC6;SNRPA;TXNL4A;MRPL9;SRPK1;TCP1;CAD;USP1;PGK1;POLE3;SRM;DHX15;SSBP1;HNRNPC
IL-2/STAT5 Signaling,-1.1652419349011989,0.1509433962264151,0.2752941176470588,SPRED2;CCND2;NFIL3;ALCAM;SNX14;FAM126B;PHLDA1;RRAGD;P4HA1;TNFRSF21;COL6A1;RORA;GADD45B;BMPR2;BCL2;KLF6;SOCS2;NOP2;NCS1;XBP1;ITGAV;RGS16;PLPP1;ICOS;MAP6;IKZF4;POU2F1;UMPS;BCL2L1
Apical Junction,1.1430435203427345,0.1388888888888889,0.2703529411764706,VWF;CD274;KCNH2;MMP2;B4GALT1;CLDN11;PDZD3;CD276;CDH3;LDLRAP1;ICAM1;RRAS;GAMT;TGFBI;BMP1;MYL12B;ACTB;LAMB3;PFN1;INPPL1;CD34;TUBG1;MYH9;MDK;ADAM23;ITGB4;WASL;TJP1;CNN2;MAPK13;PCDH1;SYK;IKBKG;LAMC2;GRB7;NRAP;MADCAM1;ICAM4;AMIGO1;JUP;VCL;ITGA9;CTNNA1;NECTIN2;FBN1;ACTN1;PIK3CB
p53 Pathway,-1.1370333109470487,0.18333333333333332,0.30574074074074076,CDKN1A;FOS;CCND2;FBXW7;APAF1;ERCC5;CCNG1;ABAT;GADD45A;BTG1;CDH13;TSC22D1;DDIT3;TGFA;RGS16;FGF13;DRAM1;RALGDS;SESN1;MXD4;PITPNC1;IP6K2;ACVR1B;SLC7A11;ST14;BAIAP2;INHBB;RAB40C;SAT1;KLF4;CCNK;MKNK2;RAD51C;TRAFD1;SPHK1;PRMT2;AEN;CGRRF1;JUN;NINJ1;ABCC5;S100A10;SLC19A2;STOM;APP
E2F Targets,-1.1299502270934807,0.203125,0.30880701754385964,CDKN1A;EZH2;DUT;PA2G4;CIT;ASF1A;DEK;ING3;NASP;NAP1L1;ILF3;SMC1A;TMPO;HMGB2;XRCC6;CBX5;LUC7L3;PSIP1;CDC25A;DONSON;HMGA1;RBBP7;USP1;CDKN1B;RAD1;CCNE1;LIG1;AK2;SPAG5;PRKDC
heme Metabolism,-1.0775213048316168,0.2698412698412698,0.3973666666666666,ADD1;EZH1;LPIN2;BACH1;P4HA2;TOP1;RAP1GAP;ACSL6;SMOX;SNCA;NCOA4;ATP6V0A1;FBXO9;UROS;MBOAT2;ARL2BP;ANK1;NARF;MINPP1;VEZF1;XPO7;TMEM9B;MXI1;SDCBP;PPOX;BTRC;SLC7A11;OSBP2;FBXO7;ERMAP;ACKR1;USP15;KAT2B;DCUN1D1;MAP2K3;ABCB6;FBXO34;ISCA1;TNRC6B;EIF2AK1;MOSPD1
Estrogen Response Early,-1.0723977133648783,0.29310344827586204,0.39495238095238094,THSD4;FOS;ADD3;CALB2;AR;CHPT1;ABAT;CCND1;PAPSS2;BCL2;MLPH;CELSR2;XBP1;MAPT;DHCR7;CXCL12;CLDN7;WFS1;FKBP4;GLA;OLFM1;INPP5F;SYNGR1;OLFML3;JAK2;CBFA2T3;INHBB;RET;SLC22A5;PGR;CD44;MREG;DEPTOR;PMAIP1;TFAP2C;KLF4;SLC16A1;HSPB8;EGR3;NBL1;ELOVL5;GJA1;TUBB2B;DLC1;CALCR;ABHD2;SLC19A2;SVIL;MED24;IGF1R;MED13L;NPY1R
