Term,NES,NOM p-val,FDR q-val,Lead_genes
Diabetic cardiomyopathy,1.6856770578994358,0.01,0.027473495121693493,COX7A1;COX5B;NDUFB1;UQCR11;COX6A2;NDUFS6;COX8A;NDUFA3;NDUFB3;UQCRB;NDUFA5;NDUFA1;NDUFA2;COX7C;NDUFS5;NDUFA13;NDUFB9;UQCRQ;UQCR10;NDUFA8;NDUFA12;COX7B;NDUFB6;NDUFB2;COX4I1;SLC25A4;COX6A1;NDUFB8;NDUFA6;COX6C;NDUFB7;NDUFV3;COX6B1;COX5A;NDUFB10;SLC25A5;NDUFA7;CAMK2B;NDUFB4;NDUFA4;GYS2;NDUFS4;VDAC1;NDUFB11;COX7A2;SDHA;NDUFAB1;UQCRH;NDUFC1;GAPDH;NDUFS3;NDUFV1;NDUFS8;PARP1;NDUFC2;PPP1CA
PI3K-Akt signaling pathway,-1.6483533925666767,0.01,0.12476153862892872,SPP1;IL2RG;COL1A1;LPAR2;THBS1;COL1A2;COL6A3;ITGA10;IL7R;COL6A6;ITGB7;IGF2;TNC;PRLR;TLR2;ITGB8;MYB;MET;COMP;VWF;IL2RB;TLR4;THBS2;PKN3;PIK3AP1;LAMC2;OSMR;LAMA1;ANGPT2;CSF3R;CHRM2;FGF17;FN1;PKN2;PIK3CG;PTEN;LAMA4;COL4A5;LPAR1;SOS2;FGF7;PPP2R1B;CREB3L1;CHUK;HSP90B1;SGK3;ANGPT1;TGFA;GNG8;LPAR4;PPP2R5A;ATF2;IKBKB;PDGFC;COL2A1;KDR;ITGA6;CDKN1A;PTK2;CREB3L2;EFNA5;KIT;PPP2R3A;BCL2L11;FGF10;ITGB5;HGF;RBL2;SOS1;PRKAA1;EGF;PPP2R3C;PIK3R3;LPAR6;COL4A3;PDGFRB;ITGA5;FGFR2;MDM2;IGF1;COL6A2;NRAS;COL4A6;JAK2;GSK3B;PPP2CB;KRAS;HSP90AA1;NOS3;PDGFD;ITGA2B;LPAR3;LAMB2;BCL2;FLT1;CSF1R;PHLPP1;VEGFC;FGF2;CDK6;VTN;PPP2R5E;EGFR;PDPK1;IFNAR1;NGF;PPP2R5C;TEK;GHR;THEM4;FOXO3;YWHAB;ITGAV;CREB1;PIK3CA;RPTOR;NFKB1;COL4A4;ITGB4;RAC1;ITGA9;GYS1;TSC2;PRKAA2;VEGFA;MCL1;ITGB1;LPAR5;FGFR1;EIF4E;AKT2;CCND1;LAMC1;EFNA4;RELA
Gap junction,-1.6369126483101517,0.01,0.13151945530466236,TUBA1C;CDK1;DRD2;GRM1;TUBB6;PLCB4;TUBA1B;HTR2C;LPAR1;SOS2;TUBA1A;HTR2B;PDGFC;GNAI1;GUCY1A1;ADCY4;ADCY7;SOS1;TJP1;EGF;PRKG2;PDGFRB;NRAS;PRKACB;KRAS;PDGFD;EGFR;GNAI3;GRM5;ADCY5;PRKG1;ADCY2;GUCY1A2
Amoebiasis,-1.634984416282615,0.01,0.12404176052145413,COL3A1;COL1A1;COL1A2;GNA14;HSPB1;TLR2;TLR4;SERPINB9;LAMC2;LAMA1;NOS2;PLCB4;GNA15;IL1R1;FN1;LAMA4;COL4A5;CD14
Primary immunodeficiency,-1.6346979757903808,0.046511627906976744,0.11518163476992169,CD8A;IL2RG;CD79A;CD3E;CD40;IL7R;PTPRC;BLNK
Chagas disease,-1.6310799799948899,0.01,0.11093380143088913,C3;CCL2;GNA14;CD3E;TLR2;TLR9;TGFBR2;TLR4;TLR6;FOS;NOS2;PLCB4;GNA15;TGFBR1;PPP2R1B;CHUK;IKBKB;GNAI1;CCL5;MYD88;TRAF6;PIK3R3;CASP8;GNAL;PPP2CB;MAP2K4;FADD;IFNGR1;ACE;GNAI3;MAPK9;TNFRSF1A;PIK3CA;NFKB1;TGFB3;MAPK8;AKT2;RELA;PIK3CB;PPP2R2A;TICAM1;PLCB3
Sphingolipid signaling pathway,-1.6273454479525222,0.01,0.10614477778664327,SPHK1;SPTLC3;SGPP2;GNA12;S1PR3;PLCB4;CERS3;PTEN;SGPP1;PPP2R1B;S1PR1;ROCK1;PPP2R5A;RAC2;GNAI1;ASAH1;PPP2R3A;PPP2R3C;PIK3R3;SGMS2;NRAS;PPP2CB;DEGS1;KRAS;NOS3;CERS5;BCL2;PPP2R5E;PDPK1;PPP2R5C;GNAI3;MAPK9;TNFRSF1A;SGMS1;PIK3CA;OPRD1;NFKB1;RAC1;BID;ASAH2;MAPK8;ROCK2;GNA13;RHOA;AKT2;RELA;PIK3CB;S1PR2;PPP2R2A;CERS1;PLCB3;GAB2;TRADD
JAK-STAT signaling pathway,-1.6253821832249775,0.01,0.10191916868877927,LEPR;IL13RA2;IL2RG;STAT4;SOCS1;IL7R;PRLR;IL2RB;CTF1;IFNLR1;IRF9;IL13RA1;OSMR;CSF2RB;STAT1;CSF3R;SOCS3;SOS2;STAM;FHL1;CDKN1A;IL10RB;SOCS4;IL6ST;STAT2;SOCS5;IL21R;SOS1;EGF;PIK3R3;PDGFRB;JAK2;CISH;IFNGR1;BCL2;EGFR;SOCS6;IFNAR1;GHR;PIAS2;STAT6;PIK3CA;STAT3;STAT5A
Retrograde endocannabinoid signaling,1.6208814803522507,0.01,0.053725946015756164,GNG13;NDUFB1;NDUFS6;NDUFA3;NDUFB3;NDUFA5;NDUFA1;NDUFA2;NDUFS5;NDUFA13;NDUFB9;KCNJ5;NDUFA8;NDUFA12;GNGT2;NDUFB6;NDUFB2;GABRR2;NDUFB8;NDUFA6;NDUFB7;NDUFV3;NDUFB10;NDUFA7;NDUFB4;PRKACA;NDUFA4;KCNJ9;NDUFS4;NDUFB11;NDUFAB1;GNG3;NDUFC1;NDUFS3;DAGLB;NDUFV1;NDUFS8;NDUFC2
NF-kappa B signaling pathway,-1.6135356805045402,0.01,0.10197522983767297,TRAF1;LBP;CD40;TLR4;TRIM25;LY96;TICAM2;BLNK;EDARADD;PIDD1;EDA2R;IL1R1;TIRAP;DDX58;VCAM1;CD14;CHUK;TAB2;CARD11;IKBKB;XIAP;TAB3;MYD88;TRAF6;PRKCQ;ICAM1;CARD10;LAT;BTK;PLAU;BCL2;MAP3K7;RIPK1;TNFAIP3;TNFRSF1A;NFKB1;LYN;LCK;GADD45A;BIRC3;TRAF3;RELA;TICAM1;TRADD
