category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Genetic Information Processing,Translation,mmu03010,Ribosome,52/1133,158/5304,0.3291139240506329,1.540706313472689,3.5959261723064664,4.178531081497891e-4,0.0032221117450661513,0.0022871959603988456,11837/76846/20102/67891/27207/20103/27050/76808/22121/67427/20091/20044/67115/19934/26961/56040/27370/19989/67186/20084/65019/20054/20085/20115/19951/67248/19988/267019/19944/27367/67281/19899/16898/27176/68836/26451/225215/20116/66481/67097/20088/20104/66480/107734/57808/66292/20055/319195/14548/121022/94067/270106,52
Organismal Systems,Immune system,mmu04611,Platelet activation,33/1133,89/5304,0.3707865168539326,1.7357914257663358,3.648196674820923,4.556497291170128e-4,0.0033912772063504036,0.002407277009816455,14678/54519/14683/215449/70839/22323/19224/19878/26417/18762/19046/26416/11848/14677/54368/67938/19045/18747/19877/109305/109905/14724/18795/11652/432530/18708/14360/210044/14127/69632/19047/26413/18759,33
Human Diseases,Infectious disease: bacterial,mmu05132,Salmonella infection,68/1133,220/5304,0.3090909090909091,1.4469710342614137,3.528934705402375,4.593372584970287e-4,0.0033912772063504036,0.002407277009816455,140580/22142/68097/101314/19353/27050/22152/68089/15461/18479/18645/19345/73710/19878/16572/26417/68652/18643/17906/16573/22143/16179/26416/56044/67068/12540/22153/26395/16574/11848/18481/11845/18033/21416/67938/56212/50884/15516/271457/22151/74192/20130/59288/26414/22154/53791/11652/234663/17920/16649/56443/15519/12387/56551/26420/26400/74734/13427/12043/16593/12370/56444/26413/66616/73178/80837/75465/19344,68
Human Diseases,Cancer: specific types,mmu05211,Renal cell carcinoma,25/1133,62/5304,0.4032258064516129,1.887651965948239,3.6639178639331274,5.214619047388911e-4,0.0037697350196749004,0.002675922932212731,16653/19353/215449/23871/15461/14784/18479/26417/12540/26395/18481/214230/21803/224105/109905/11652/11864/18708/18176/13819/12015/107746/14388/12928/26413,25
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer,50/1133,153/5304,0.32679738562091504,1.5298617240364814,3.4659170321760007,6.440911127329047e-4,0.0045180221573097425,0.0032070898978021523,16653/12443/16002/19353/18752/18751/12322/66911/15461/14784/12323/18479/19878/26417/19046/26416/12540/26395/11848/66922/18750/19045/13179/18747/21803/19877/15163/75705/319757/20130/14182/11652/17532/18708/18176/16419/22059/11735/12387/20104/14388/69632/15530/14733/19047/14000/109676/26413/21859/14365,50
Organismal Systems,Immune system,mmu04670,Leukocyte transendothelial migration,32/1133,87/5304,0.367816091954023,1.7218857473293363,3.538126438898659,6.510118382290694e-4,0.0045180221573097425,0.0032070898978021523,14678/19353/215449/18752/18751/22323/11855/19878/100042785/16456/17906/21838/26416/12540/11848/14677/19354/67938/18750/12738/19877/109905/18708/18417/12387/20315/74734/56508/18613/83964/16409/54354,32
Environmental Information Processing,Signal transduction,mmu04072,Phospholipase D signaling pathway,37/1133,106/5304,0.3490566037735849,1.634065513164249,3.4365653045781825,8.172306546438104e-4,0.005560373277674553,0.003946996350601685,16653/14683/64143/15461/14784/108071/13429/26417/108069/56044/26395/11848/66922/11845/18750/20130/18795/11652/432530/17532/18708/18176/28169/14360/210044/110197/14745/14388/56508/14127/11606/26413/16590/14816/18719/103967/108068,37
Cellular Processes,Cell growth and death,mmu04114,Oocyte meiosis,34/1133,96/5304,0.3541666666666667,1.6579876434245366,3.39057644242659,9.800373847707506e-4,0.006539864856066355,0.004642282348914082,12314/22627/19055/12315/12322/12323/66156/19056/26417/19046/54401/20111/26416/22629/26395/69010/13006/19045/19052/18747/22630/19058/75600/432530/210044/110651/24061/26932/19047/19053/26413/71890/52717/26965,34
Organismal Systems,Immune system,mmu04664,Fc epsilon RI signaling pathway,21/1133,51/5304,0.4117647058823529,1.9276257722859664,3.4690444719305438,0.0010394321938329268,0.006805339080377841,0.0048307275741192625,16653/19353/15461/14784/11690/26417/170758/26416/26395/19354/18750/11689/26414/11652/18708/18176/14360/26420/26400/14127/26413,21
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action",29/1133,79/5304,0.3670886075949367,1.7184801188733843,3.3530561570130573,0.0011908570986790081,0.007652359504474367,0.0054319797483603875,14678/14683/232341/18752/18751/16478/216869/26417/17260/26395/11848/14677/18750/17258/18747/16591/18795/14182/432530/17388/75607/210044/109689/75547/16974/20683/20182/12043/26413,29
Human Diseases,Infectious disease: viral,mmu05170,Human immunodeficiency virus 1 infection,52/1133,165/5304,0.3151515151515151,1.475343015325363,3.232700375108658,0.0012938039731708521,0.008162726885277923,0.00579426085592305,14702/14678/16653/12314/14700/19353/18752/19055/12315/18751/14681/15461/18479/19823/14693/108012/19056/14704/26417/68652/170758/14688/16179/26416/12631/26395/18481/14677/19354/18033/18750/18019/214230/224105/19058/26414/11652/75600/18708/18176/26420/11767/14708/26400/12015/12043/12928/12370/14696/26413/14706/26965,52
Environmental Information Processing,Signal transduction,mmu04020,Calcium signaling pathway,44/1133,135/5304,0.32592592592592595,1.5257820927723842,3.2249655700283357,0.001416376041955881,0.008776472974262334,0.00622992469582098,12314/14683/18752/19055/12315/18751/12322/22340/12323/108071/14810/19056/320707/18212/14812/12669/12326/11740/18750/18019/242443/18747/15466/109305/19058/18795/19218/14182/75600/432530/14184/18573/22335/15560/210044/14183/269999/22334/12290/12291/13618/11941/14816/18213,44
Human Diseases,Cancer: overview,mmu05200,Pathways in cancer,103/1133,372/5304,0.2768817204301075,1.2961876832844574,3.0873268102551585,0.0016102477682754404,0.00980273641388733,0.006958411408614092,14702/14678/16653/12443/12314/14700/14683/16002/19353/18752/12315/64143/23871/15182/18751/12322/22340/15461/59069/14784/13016/12323/14693/14704/19878/26417/14870/19765/170758/14688/56044/13144/19211/12540/15208/12444/26395/11848/14677/19354/18033/21416/13017/18750/78798/15516/18747/21803/11789/19877/16480/20375/56458/319757/26414/18795/19218/14182/12827/11652/75600/11864/432530/433759/18708/14184/21812/18176/12445/210044/13819/22059/15519/16974/12387/26420/14708/20315/14745/14183/12015/12606/20683/69632/20182/17685/17187/54124/12043/12928/11798/16197/12370/11606/14696/26413/13618/16590/54354/16403/14706/26965/14365,103
Genetic Information Processing,Chromosome,mmu03082,ATP-dependent chromatin remodeling,30/1133,84/5304,0.35714285714285715,1.6719203126970117,3.2350264469707146,0.0016395983699076394,0.009809321282033635,0.006963085636268377,17192/52004/15182/19646/20588/83796/229542/26992/225280/66923/216848/21427/83797/433759/12055/83766/93762/20174/57376/70020/64050/66993/72057/268996/20587/233532/207165/13445/217578/109275,30
Organismal Systems,Sensory system,mmu04740,Olfactory transduction,12/1133,24/5304,0.5,2.3406884377758166,3.430616698081648,0.001752366386080932,0.010306290440170906,0.00731585609889274,12314/12315/12322/12323/216869/14688/52589/18747/75600/18573/109689/14708,12
Human Diseases,Cancer: overview,mmu05202,Transcriptional misregulation in cancer,42/1133,130/5304,0.3230769230769231,1.5124448367166814,3.082912929594062,0.0021744950265718487,0.012575829570340525,0.008926874319610747,15446/17132/21912/104156/16599/15182/17125/12580/17260/12444/16909/18033/15242/18514/21417/16480/17095/20375/56458/20185/12151/20732/14009/16825/11864/433759/53623/22059/64144/268996/18647/12606/16009/20683/20182/17187/107951/58208/21423/16409/109115/15081,42
Human Diseases,Cancer: specific types,mmu05215,Prostate cancer,29/1133,82/5304,0.35365853658536583,1.6556088950121628,3.1180925619769444,0.002309349710966084,0.013136792618118544,0.0093250704463514,16653/12443/104156/15461/14784/108071/26417/14870/19211/26395/14275/18033/21416/15516/21417/56458/20732/14182/11652/18708/18176/22059/15519/12387/14183/12015/12043/26413/14816,29
Human Diseases,Substance dependence,mmu05030,Cocaine addiction,15/1133,34/5304,0.4411764705882353,2.0653133274492497,3.2476347871389915,0.0023784116163708406,0.013311432756140027,0.009449037660963952,14678/14683/19049/14810/14812/108069/13385/14800/14677/18033/242443/18747/12569/12064/108068,15
Organismal Systems,Sensory system,mmu04742,Taste transduction,11/1133,22/5304,0.5,2.3406884377758166,3.2839435229508327,0.002724222963704708,0.015004847117548153,0.010651097301702618,110886/54393/18747/14395/18795/14397/18573/14394/14816/11418/12496,11
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,22/1133,58/5304,0.3793103448275862,1.775694676933378,3.0956106948397375,0.0028142729954456196,0.015258636397181719,0.010831248041682154,11931/14683/20614/18752/18751/12322/12323/12424/22318/11932/26875/98660/18750/18747/11517/18795/432530/19339/116838/210044/103988/56508,22
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway,33/1133,98/5304,0.336734693877551,1.5763820091143252,3.0014218929436893,0.003000974746504964,0.016020588262111116,0.011372114828860917,16653/19055/15461/14784/18479/19056/269643/26417/72930/26416/12540/26395/11848/18481/18033/18019/214230/19052/224105/19058/26414/11652/18708/18761/18176/14360/52432/26420/26400/26932/235542/19053/26413,33
Genetic Information Processing,Transcription,mmu03040,Spliceosome,42/1133,133/5304,0.3157894736842105,1.478329539647884,2.9115310573228537,0.0034995277285038203,0.018399032148345845,0.013060438412597991,51810/108014/54633/78651/110809/20639/21681/53817/331401/28000/20638/76522/23983/15387/66231/20382/57905/68592/229279/20227/67332/53607/76479/60365/17149/192160/107701/69878/72654/56194/56215/56031/20637/55934/68011/20222/68981/67678/27756/209003/66441/66354,42
Human Diseases,Cancer: specific types,mmu05210,Colorectal cancer,27/1133,77/5304,0.35064935064935066,1.641521761557066,2.955195243656357,0.0036952955917965405,0.019138321945573127,0.013585218672119256,16653/12443/19353/64143/15461/14784/26417/170758/56044/26395/11848/19354/21416/21803/11789/26414/11652/18708/21812/18176/22059/12387/26420/12015/17685/12043/26413,27
Organismal Systems,Endocrine system,mmu04924,Renin secretion,18/1133,46/5304,0.391304347826087,1.8318431252158565,2.9530155253193406,0.004509427501933902,0.022855340299099063,0.016223721007095952,14678/12314/14683/19055/12315/19056/11826/14677/18747/11517/109305/11539/19058/18795/75600/18573/11606/18576,18
Human Diseases,Infectious disease: bacterial,mmu05100,Bacterial invasion of epithelial cells,22/1133,60/5304,0.36666666666666664,1.716504854368932,2.9088350484270507,0.00456601733552547,0.022855340299099063,0.016223721007095952,140580/19353/242687/68089/13429/12540/12488/11848/83767/56212/74325/15163/74192/12757/18708/56443/12387/14388/12928/73178/71890/103967,22
