category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Environmental Information Processing,Signal transduction,mmu04024,cAMP signaling pathway,79/2145,138/5304,0.572463768115942,1.415546772068511,4.075509447754451,4.0057629793331e-5,0.001289127358803561,8.548183199916566e-4,80885/18035/14678/11931/12314/14683/20604/19353/104111/215449/12315/12322/14281/14799/12323/18578/18479/19049/14810/11513/320707/56188/19878/11932/18707/26417/14812/12669/12326/170758/19046/98660/14800/67972/26395/11848/14677/66922/54393/19354/18033/242443/19045/18747/11517/19877/109305/20682/11539/109905/19217/20130/53313/26414/19218/11652/75600/432530/18708/109648/80911/22324/53623/210044/110157/26420/16476/12015/56508/11928/12064/19047/18576/26413/11941/239273/232975/20605/26427,79
Organismal Systems,Immune system,mmu04625,C-type lectin receptor signaling pathway,57/2145,94/5304,0.6063829787234043,1.4994197292069633,4.025412666743007,5.3219916282755135e-5,0.0015699875303412764,0.0010410562571100347,21926/56644/16362/18035/16176/16653/19225/12314/19055/12315/83430/15461/17474/18479/216799/20846/19056/16985/20847/18707/26417/26416/18034/11848/66922/56489/18033/16193/53859/16153/18019/56619/19058/20130/26414/12795/11652/75600/17532/18753/18708/18176/13654/110157/12051/26420/16476/332579/14127/69632/16151/12370/16160/26413/12362/16391/66824,57
Environmental Information Processing,Signal transduction,mmu04010,MAPK signaling pathway,115/2145,216/5304,0.5324074074074074,1.3164983164983166,3.9131309132472043,7.079288461899962e-5,0.0018404798770669923,0.0012204193059349962,16000/12977/15370/13537/21926/17873/16176/12475/26410/16653/16002/19353/215449/18752/19055/18751/192176/21813/22340/15461/14281/14784/16478/18479/102626/19252/17762/235584/19056/216869/18212/16175/26417/68652/12297/170758/13198/20111/16179/26416/17260/18034/72349/15234/12540/60597/26395/66922/320139/19354/319520/19043/18033/53859/18750/18747/19099/21803/12293/26397/224105/21937/19042/12300/26401/26406/109905/19058/20130/26414/14182/11652/17532/14184/21812/19259/18176/26411/11839/26921/18015/12286/110651/110157/71609/22059/109689/14254/22034/26420/26400/16476/17311/14183/15481/240168/17187/56692/12064/12928/269881/12290/16151/19418/12291/18099/16177/14102/26413/16590/216965/15507/12295/16001/13163,115
Cellular Processes,Cellular community - eukaryotes,mmu04510,Focal adhesion,80/2145,142/5304,0.5633802816901409,1.3930857874519846,3.9122100334261147,7.695453988078943e-5,0.0018404798770669923,0.0012204193059349962,16000/20750/12443/19353/215449/18752/64099/13730/21825/18751/192176/22340/15461/14784/22323/18479/14268/11855/19878/18707/26417/170758/17906/19046/19211/15234/12540/12444/26395/104099/11848/18481/11796/19354/16402/67938/18750/19699/19045/214230/19877/224105/60595/12334/12643/109905/57342/26414/12827/16401/11652/12841/18708/22324/14360/12445/110157/16419/14254/12387/26420/16476/12015/107746/16410/12043/12928/11798/170736/19047/26413/18717/21826/16416/20416/16403/12845/271849/16001/18719,80
Environmental Information Processing,Signaling molecules and interaction,mmu04514,Cell adhesion molecule (CAM) interaction,57/2145,95/5304,0.6,1.4836363636363636,3.9192522824344356,8.125069655542538e-5,0.0018404798770669923,0.0012204193059349962,20971/14972/14964/54725/12483/20345/15894/12487/20970/12805/18189/15040/16414/14991/18190/16408/19264/60533/14961/66797/100042785/16456/19268/17967/192167/104099/19280/19266/12738/16728/272381/15001/12504/94332/319504/52118/16401/245537/18191/18417/12558/75409/171486/269116/20612/21939/16410/18613/83964/16409/14998/18566/15896/216856/16403/15015/14999,57
Environmental Information Processing,Signaling molecules and interaction,mmu04060,Cytokine-cytokine receptor interaction,74/2145,130/5304,0.5692307692307692,1.4075524475524475,3.876516335968282,9.014709490308973e-5,0.0018404798770669923,0.0012204193059349962,20302/12977/20303/12982/21926/16176/18413/57266/20310/16190/66102/16181/23886/15945/21813/83430/14825/12767/94185/21935/15975/21950/16188/20305/20296/57916/12983/16175/21938/15976/16155/14562/29820/16186/12986/16172/20307/17000/16193/11482/16153/21803/50498/15977/16880/50930/12504/21937/11479/240873/20312/12804/27279/225392/20308/21812/15980/53603/13051/20304/16195/20315/57914/21939/100532/16197/12984/16160/16177/14102/11481/16154/50931/16162,74
Human Diseases,Infectious disease: bacterial,mmu05150,Staphylococcus aureus infection,25/2145,34/5304,0.7352941176470589,1.8181818181818183,3.9435161528886677,9.015371640693039e-5,0.0018404798770669923,0.0012204193059349962,12267/20345/15894/246256/12273/16414/17174/16408/14961/12260/246081/12259/16153/15001/14962/12262/14129/12628/12266/16409/14998/16668/19204/12268/14999,25
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection,101/2145,187/5304,0.5401069518716578,1.3355371900826447,3.8490487077968667,9.358372256272842e-5,0.0018404798770669923,0.0012204193059349962,20302/20303/14972/21926/14702/14964/18035/16176/19229/14678/12575/16653/12443/19225/12314/14700/14683/19353/104111/15040/18752/19055/12315/18751/14681/14827/15461/14784/12767/14991/19219/14693/21354/11513/19056/20296/14704/12317/19878/18707/26417/170758/16155/14688/26416/26395/11848/14677/19354/18033/16193/18750/21355/18019/18747/15977/19877/21937/19058/19217/20312/18795/19218/11652/75600/432530/18708/18176/12028/210044/110157/71609/22059/20304/75547/21356/12387/58988/14708/20315/16801/12010/13685/20683/69632/56717/54131/16410/12928/16151/12370/14696/16177/14102/26413/56480/16416/16154/14706/15015/26427,101
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,79/2145,141/5304,0.5602836879432624,1.3854287556415217,3.8221018479225752,1.0966844001253857e-4,0.00199867371961033,0.0013253173936161272,20302/20303/14702/18035/19229/14678/57266/20310/140580/16653/14700/19353/104111/66102/215449/15945/18751/15461/14784/14825/12767/18479/14693/20846/18036/11513/216869/20305/20296/14704/19878/20847/18707/26417/170758/18762/14688/12540/26395/11848/14677/20307/19354/18033/18747/19877/26385/109905/20312/18795/11652/432530/20308/18753/18708/277360/22376/606496/18176/22324/210044/110157/13051/20304/109689/14708/20315/12015/14191/16453/12928/16151/56484/14696/26413/17969/20416/14706/271849,79
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,78/2145,139/5304,0.5611510791366906,1.387573577501635,3.8152767658223605,1.1291941918702429e-4,0.00199867371961033,0.0013253173936161272,13033/24088/21926/56644/16783/16176/12475/27060/246256/12314/16784/19055/11975/12315/12322/83430/12323/16414/54411/19345/20846/16411/19056/16985/14961/16175/26417/16155/16179/26416/11848/18033/16193/16153/56619/21803/15977/21897/15001/21937/271457/108960/19058/11783/26414/12795/11652/75600/15980/12611/12028/110157/71609/12946/22034/114143/26420/108664/12015/332579/14127/69632/14129/12043/12370/16149/12266/16160/16409/26413/12608/14998/16154/19344/21871/56632/18044/14999,78
Organismal Systems,Development and regeneration,mmu04380,Osteoclast differentiation,64/2145,111/5304,0.5765765765765766,1.4257166257166256,3.7348450458873153,1.6063519629132405e-4,0.002548621294445979,0.001689986763786659,12977/18412/21926/12702/18035/16176/246256/83433/19353/19055/21682/21813/14281/14784/16477/16478/11433/19261/20846/15975/14282/19056/17342/20847/18707/16175/26417/68652/13057/12326/15976/26416/18034/26395/18033/53859/18019/100201/21803/15977/18733/20375/21937/19058/53313/26414/11652/18708/21812/15980/14284/14360/22034/26420/26400/16476/12703/14129/16151/16177/26413/16416/17969/16391,64
Organismal Systems,Immune system,mmu04657,IL-17 signaling pathway,39/2145,61/5304,0.639344262295082,1.5809239940387483,3.7600528748038076,1.655100424157931e-4,0.002548621294445979,0.001689986763786659,21929/21926/18035/16176/20310/19225/15945/14281/14825/22027/16478/14282/20296/110809/26417/68652/50772/26416/16172/56489/18033/16193/15516/20201/26414/15568/20202/71609/16819/15519/22034/225724/26420/16476/16151/12370/26413/56480/12608,39
Cellular Processes,Cell growth and death,mmu04217,Necroptosis,59/2145,101/5304,0.5841584158415841,1.4444644464446446,3.715955029031714,1.7584982648382672e-4,0.002548621294445979,0.001689986763786659,18412/21929/21926/16176/14645/14325/12322/12323/216799/110095/20846/15975/13058/30941/20847/16175/15976/11740/15289/208092/11796/19309/15516/15977/21937/12334/58203/20597/26926/26414/75608/15980/22335/12028/71609/15519/116733/56532/26420/16453/22334/76959/12043/263876/234852/11798/12370/268749/106759/14102/20850/74568/12362/14319/16391/68953/66824/19106/225471,59
Human Diseases,Substance dependence,mmu05033,Nicotine addiction,17/2145,21/5304,0.8095238095238095,2.0017316017316014,3.789835552707067,1.772827248986855e-4,0.002548621294445979,0.001689986763786659,14799/72961/14810/110886/14812/14402/14800/242443/14395/14401/14397/11438/14406/53623/12286/14394/140919,17
Organismal Systems,Immune system,mmu04650,Natural killer cell mediated cytotoxicity,46/2145,75/5304,0.6133333333333333,1.5166060606060605,3.7126196287890667,1.894907996442674e-4,0.002548621294445979,0.001689986763786659,14972/21926/14964/19229/15894/246256/16653/19353/12506/15040/18752/19055/18751/15461/14784/16414/18479/15975/24055/19056/16408/18707/26417/170758/15976/26395/19354/18750/18019/56743/15977/19058/18708/15980/18176/22324/14360/110157/56554/14127/14102/26413/15896/20416/77777/271849,46
Human Diseases,Infectious disease: viral,mmu05168,Herpes simplex virus 1 infection,81/2145,147/5304,0.5510204081632653,1.3625231910946196,3.6727853270437527,1.920497019840552e-4,0.002548621294445979,0.001689986763786659,24088/14972/21926/12702/14964/18035/16176/15040/14827/108014/14991/246730/20846/15975/21354/69550/20296/110809/12317/14961/20847/18707/68652/21681/20684/54123/15976/19046/16179/13667/11796/56489/18033/246728/16193/16402/21355/19045/15977/15001/50930/21937/20382/11783/23960/11652/18708/15980/53319/12028/71609/22059/20304/21356/22034/71586/231805/228607/12015/12010/13685/332579/56717/54131/12043/16151/12370/16149/12266/19047/16160/106759/14102/56480/16416/14998/16391/15015/19106/14999/13163,81
Organismal Systems,Digestive system,mmu04979,Cholesterol metabolism,25/2145,35/5304,0.7142857142857143,1.7662337662337662,3.747406952776539,1.947245636481609e-4,0.002548621294445979,0.001689986763786659,11816/16956/11812/11303/11813/16889/16976/57875/12257/20652/320024/16971/100017/20778/76205/67963/18830/56491/104086/12491/22335/218203/22334/18145/16835,25
Environmental Information Processing,Signaling molecules and interaction,mmu04517,IgSF CAM signaling,114/2145,218/5304,0.5229357798165137,1.2930775646371977,3.64101352191367,2.0158586509742209e-4,0.002548621294445979,0.001689986763786659,54725/17085/15894/12487/22142/68097/12523/18858/19353/12805/215449/12506/18752/29875/18186/22152/18751/68089/14784/16414/239857/18187/11820/17756/18479/73710/67951/16411/20743/16408/66797/18707/26417/16456/19268/22143/68507/12361/17967/26416/17196/12988/12540/22153/108100/26395/192167/12488/19283/11848/18481/20273/19280/11845/21872/16402/67938/18750/20564/214230/19266/63955/16728/272381/56458/224105/60595/94332/16490/22146/22151/109905/74192/319504/26414/22154/52118/14182/16401/245537/327814/11652/22350/18708/18761/22324/12558/14360/56443/14270/11735/75409/12387/16536/22034/26420/269116/19876/259302/20411/20562/83964/16409/109676/26413/73178/30925/16416/243743/93737/15896/216856/18759/18213,114
Environmental Information Processing,Signal transduction,mmu04014,Ras signaling pathway,85/2145,156/5304,0.5448717948717948,1.3473193473193472,3.628036562732489,2.2433367618097464e-4,0.002738417978209139,0.001815840645675403,16000/12977/14702/16653/12314/14700/16002/19353/215449/18752/12315/64143/23871/18751/22340/15461/14784/18479/19345/14693/14810/217944/19731/14704/18212/18707/26417/14812/19765/170758/19696/14688/56044/15234/12540/26395/54153/11848/18481/66922/11845/19354/18033/18750/214230/23872/18747/224105/271457/109905/20130/26414/14182/11652/75600/17532/18708/14184/18176/18015/110157/14254/26420/14708/17311/320484/14183/12015/14388/240168/12064/19732/16151/19418/240057/14696/26413/56480/16590/20416/54354/19344/14706/271849/16001,85
Organismal Systems,Nervous system,mmu04720,Long-term potentiation,36/2145,56/5304,0.6428571428571429,1.5896103896103897,3.6547853623926114,2.503549023314206e-4,0.0029296007318028415,0.0019426136282843702,16653/12314/215449/18752/19055/12315/18751/12322/15461/14799/12323/108071/14810/19056/26417/14812/12326/19046/58200/20111/14800/26395/18750/19045/18747/109905/19058/18795/75600/432530/18176/110651/110157/19047/26413/14816,36
Human Diseases,Infectious disease: viral,mmu05170,Human immunodeficiency virus 1 infection,89/2145,165/5304,0.5393939393939394,1.3337741046831957,3.5888470653144764,2.5654695673979684e-4,0.0029296007318028415,0.0019426136282843702,24088/14972/21926/14702/14964/18035/19229/14678/16653/12314/14700/19353/15040/18752/19055/12315/18751/14681/14827/15461/14281/12767/14991/18479/19823/14693/21354/108012/19056/69550/14704/12317/18707/26417/68652/170758/21938/14688/16179/26416/12631/26395/18481/14677/19354/18033/18750/21355/18019/214230/15977/26397/224105/12504/21937/19058/11766/26414/11652/75600/18708/18176/12028/110157/71609/21356/58988/22034/26420/11767/14708/26400/16476/12015/12010/56717/54131/12043/12928/16151/12370/14696/14102/26413/56480/12234/14706/15015/26965,89
Human Diseases,Infectious disease: parasitic,mmu05140,Leishmaniasis,38/2145,60/5304,0.6333333333333333,1.566060606060606,3.6333468976277192,2.66978137417888e-4,0.002935598287981231,0.0019465905983342686,24088/21926/18035/16176/246256/19225/18751/13627/14281/16414/20846/18036/13058/14961/16175/26417/68652/13057/16179/26416/18033/16153/13628/21803/15001/16401/15980/12946/22034/16476/14129/12266/16160/16409/26413/17969/14998/14999,38
Human Diseases,Immune disease,mmu05323,Rheumatoid arthritis,39/2145,62/5304,0.6290322580645161,1.555425219941349,3.6247042830808858,2.736574675236741e-4,0.002935598287981231,0.0019465905983342686,24088/13039/20302/12977/21926/16176/20310/11966/27060/15894/12487/11975/83430/14281/14825/16414/54411/11433/66335/16408/20296/11964/14961/16175/76252/16193/21803/15001/20304/14254/114143/16476/108664/20315/66237/14998/11973/21871/14999,39
Human Diseases,Infectious disease: viral,mmu05160,Hepatitis C,67/2145,119/5304,0.5630252100840336,1.3922077922077922,3.565455061125711,2.969208113517004e-4,0.0030914696240735865,0.0020499486356479624,21926/12702/18035/12575/16653/12443/19192/22627/15945/15461/14784/246730/12520/20846/15975/269643/20847/18707/100042785/26417/54123/20778/72930/15976/54401/16341/22629/26395/56489/18033/246728/19052/58185/15977/12738/17858/21937/22630/11783/23960/11652/18708/15957/18176/12028/18417/110157/71609/22059/12387/52432/22259/22034/17857/228607/12015/54131/16151/12370/106759/14102/19053/26413/56480/16835/16391/19106,67
Human Diseases,Infectious disease: bacterial,mmu05132,Salmonella infection,114/2145,220/5304,0.5181818181818182,1.2813223140495869,3.511659504245204,3.2352533488433626e-4,0.003272227672830144,0.0021698090129084807,24088/12306/21926/18035/16176/12475/140580/22142/68097/101314/19353/27050/22152/192176/68089/15461/14281/22027/140579/18479/18645/216799/19345/73710/67951/77573/19264/19878/18707/16572/26417/68652/18643/17906/16573/22143/17113/16179/26416/228545/56044/67068/12540/22153/26395/16574/11848/18481/11796/11845/18033/16193/21416/67938/353047/56212/50884/14433/17951/15516/12363/17948/26397/21937/16646/271457/22146/22151/107607/74192/20130/59288/26414/22154/53791/11652/234663/17920/12028/16649/110157/56443/71609/15519/56532/12387/22034/269338/56551/26420/26400/16476/74734/13427/12043/16593/71732/16151/12370/240752/110750/56444/69582/26413/66616/73178/74568/80837/12362/75465/19344/66824/235406/17952,114
Organismal Systems,Nervous system,mmu04721,Synaptic vesicle cycle,35/2145,55/5304,0.6363636363636364,1.5735537190082642,3.52303378007959,4.0613408412153466e-4,0.0038744241203528193,0.0025691245282149235,11966/27060/20979/12890/20614/11975/72961/12889/13429/66335/22318/11964/20511/76252/20910/232333/56216/74325/240332/243616/20512/108124/12757/20510/19339/12286/114143/108664/140919/66237/11771/11973/21871/103967/71770,35
Cellular Processes,Transport and catabolism,mmu04145,Phagocytosis,103/2145,197/5304,0.5228426395939086,1.292847254268574,3.451365785320196,4.08710735767473e-4,0.0038744241203528193,0.0025691245282149235,13033/13030/24088/13039/17105/12512/14972/56644/16783/14964/12475/11966/27060/246256/22142/20288/68097/16784/19353/15040/11975/21825/22152/56715/66734/16414/14991/54411/53331/19345/73710/67951/74244/77573/21354/13058/13429/66335/22318/11964/12317/17394/14961/18707/13057/20778/22143/140792/17113/76252/53421/228545/67068/22153/75669/19354/17110/16402/21355/21897/77040/15001/271457/22146/22151/18711/22319/59288/22154/73683/11891/108078/234663/18708/12491/231874/16419/12946/16819/269338/74096/114143/108664/13427/16410/14129/71732/12266/16409/56444/66237/21826/16416/17969/14998/11973/75465/19344/21871/15015/12845/103967/14999,103
Human Diseases,Cardiovascular disease,mmu05417,Lipid and atherosclerosis,90/2145,169/5304,0.5325443786982249,1.3168370091447015,3.449123000790701,4.226593988714368e-4,0.0038744241203528193,0.0025691245282149235,24088/11307/20302/11303/21926/18035/14828/16176/12475/20310/18024/15894/16653/12314/19353/215449/19055/12315/12322/15461/14281/14825/22027/12323/216799/13058/19056/20296/19878/18707/26417/68652/13057/54123/226641/13198/16179/26416/12540/11848/56489/18033/16193/18750/18019/15516/15977/26397/21937/109905/19058/11783/26414/18795/11652/75600/108078/18708/12491/18176/22433/12028/22324/22059/15519/20304/22034/26420/26400/16476/12015/16801/21939/15481/20182/54131/12043/22359/16151/12370/16160/106759/14102/26413/56480/17969/12362/16835/66824/225471,90
Human Diseases,Substance dependence,mmu05032,Morphine addiction,37/2145,59/5304,0.6271186440677966,1.550693374422188,3.504796123307564,4.2684333529310724e-4,0.0038744241203528193,0.0025691245282149235,14702/14678/14700/14683/104111/18752/18751/14681/18578/14693/11513/110886/216869/14704/218461/14688/14402/14677/54393/18750/18747/14395/11539/26385/14401/14397/432530/14406/18573/12286/210044/109689/14708/14394/18576/14696/14706,37
Environmental Information Processing,Signal transduction,mmu04071,Sphingolipid signaling pathway,59/2145,104/5304,0.5673076923076923,1.4027972027972029,3.4182285142107003,5.147976452511481e-4,0.004539654759506612,0.0030102379166517227,13033/21926/20397/14678/16653/13609/19353/18752/18751/15461/18754/269643/19878/18707/26417/170758/72930/18762/26416/19211/208449/26395/11848/14677/19354/18033/18750/11886/19052/13244/19877/21937/11539/20597/26414/18795/11652/13611/18708/18176/12028/14360/110157/71609/22059/20598/52432/104725/26420/26932/235542/14127/81535/12043/241447/19053/71949/26413/56632,59
Human Diseases,Infectious disease: viral,mmu05164,Influenza A,69/2145,125/5304,0.552,1.3649454545454547,3.4021985776292425,5.257792235586754e-4,0.004539654759506612,0.0030102379166517227,21926/12702/18035/16176/15894/232989/15945/18751/246730/216799/56417/20846/170743/18036/15975/217069/20296/14961/20847/18707/16175/26417/54123/15976/11740/26395/56489/18033/246728/16193/54196/18750/58185/15977/17858/15001/21937/16646/11783/23960/11652/19326/18708/53869/15980/53319/12028/269966/12445/110157/71609/20304/71586/17857/228607/54131/16151/12370/16160/106759/14102/26413/56480/14998/12362/16391/66824/19106/14999,69
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer,82/2145,153/5304,0.5359477124183006,1.3252525252525251,3.3637233226041525,5.796480849995513e-4,0.004885605287853361,0.0032396371667894725,24088/13039/16000/20971/12512/21926/12505/12575/15251/16653/12443/16002/19353/18752/29875/21825/18751/192176/12322/66911/15461/14784/12323/18479/18793/14268/15442/19878/18707/26417/19046/18792/26416/15234/12540/26395/11848/66922/16402/18750/19045/13179/18747/21803/19877/15163/75705/319757/20130/14182/11652/22350/17532/18708/18176/22324/110157/16419/22059/11735/12387/20104/58988/16801/14388/69632/56717/15530/14733/22420/16410/19047/16160/14000/14102/109676/26413/21859/16416/16001/14365/13207,82
Organismal Systems,Endocrine system,mmu03320,PPAR signaling pathway,32/2145,50/5304,0.64,1.5825454545454545,3.41011821690162,6.175036963585754e-4,0.005031656492631575,0.0033364834905050293,11520/16956/11363/16592/20250/57875/14077/12894/26457/22190/12140/216739/94180/74551/18830/13167/11770/56473/74147/104086/108078/12491/80911/22187/208715/22259/20249/20182/109264/20411/433256/17436,32
Organismal Systems,Immune system,mmu04620,Toll-like receptor signaling pathway,50/2145,86/5304,0.5813953488372093,1.437632135306554,3.3713670802480182,6.287668516107766e-4,0.005031656492631575,0.0033364834905050293,24088/20302/20750/20303/21926/18035/16176/12475/26410/19353/15945/14281/20846/170743/15975/20847/18707/26417/68652/54123/15976/16179/26416/26395/56489/18033/16193/15977/21897/26397/26414/53791/11652/18708/170744/20304/22034/26420/26400/16476/21939/54131/16151/12370/16160/106759/26413/56480/16391/225471,50
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease,49/2145,84/5304,0.5833333333333334,1.4424242424242424,3.3677741282746156,6.396173507582511e-4,0.005031656492631575,0.0033364834905050293,24088/20302/21926/18035/16176/14678/14683/14681/21813/14281/20296/269643/12317/18707/26417/12260/72930/16179/26416/12259/14677/18033/16193/16153/19052/21803/15977/21937/26414/18795/11652/432530/18708/21812/15980/20304/52432/22034/26420/16476/12262/16151/12370/12266/16160/106759/14102/19053/26413,49
