category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Environmental Information Processing,Signaling molecules and interaction,mmu04080,Neuroactive ligand-receptor interaction,28/965,66/5072,0.42424242424242425,2.229800596639975,4.87426744904099,9.156739965075264e-6,2.855238007291651e-4,1.9540220212552954e-4,74191/11555/58861/11542/22354/18436/67168/14815/233571/19218/108069/13618/20604/11539/15466/12424/14812/23936/320343/70804/14809/70155/14402/54393/21833/18217/14810/14799,28
Organismal Systems,Nervous system,mmu04728,Dopaminergic synapse,36/965,96/5072,0.375,1.9709844559585492,4.655387313431947,1.5025403195799558e-5,4.075719480566695e-4,2.789275569023701e-4,14678/26416/12322/14702/18751/14700/18796/19052/14281/12314/18750/19055/16439/14681/12323/14683/109689/216869/52432/23797/14812/235542/19056/14708/72930/16572/11651/12846/18749/18747/606496/11652/14704/269643/14799/791260,36
Organismal Systems,Nervous system,mmu04724,Glutamatergic synapse,29/965,71/5072,0.4084507042253521,2.1467999708093117,4.716681281525459,1.5447333308270273e-5,4.075719480566695e-4,2.789275569023701e-4,14645/14678/14702/18751/26417/20511/18805/14700/18796/20512/243961/18750/19055/16439/14681/14683/108069/14812/76257/19056/14809/14708/67760/18749/18747/72961/14704/14810/14799,29
Organismal Systems,Endocrine system,mmu04915,Estrogen signaling pathway,31/965,79/5072,0.3924050632911392,2.0624647471633764,4.6131269059378655,2.0663394441695332e-5,4.933170525679284e-4,3.376084171325703e-4,14678/16476/26417/18753/14784/18796/14229/14281/12314/15461/18708/193740/16439/14681/17979/14683/23797/20779/21802/15200/18706/16653/17390/20662/11651/13982/18749/18747/54393/20683/11652,31
Environmental Information Processing,Signal transduction,mmu04371,Apelin signaling pathway,34/965,90/5072,0.37777777777777777,1.9855843408175013,4.572579851460699,2.1573632036498325e-5,4.933170525679284e-4,3.376084171325703e-4,14678/21812/19079/66734/18576/14702/17258/16598/26417/30955/17906/14700/18796/67443/17127/17260/13653/12314/15461/16439/20130/18754/23797/66922/14708/16653/11651/16890/18749/18747/17532/11652/14704/320207,34
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway,39/965,109/5072,0.3577981651376147,1.8805723249512765,4.504579478796059,2.3931545904719912e-5,5.130325153324332e-4,3.5110096952319347e-4,27373/20317/21887/16476/12322/170758/18751/19878/18796/17127/14296/13016/16974/11789/18018/328572/18750/19055/21416/81004/67087/12323/19353/18021/16973/20437/328949/14365/18163/19056/212398/18019/19354/21888/22059/18749/18747/13017/13000,39
Human Diseases,Drug resistance: antineoplastic,mmu01522,Endocrine resistance,30/965,77/5072,0.38961038961038963,2.0477760581387527,4.490494795191216,3.2965723203616744e-5,6.65131944637679e-4,4.5519233897254083e-4,16476/26416/26417/14784/12580/14281/15461/18708/17979/12576/14683/23797/242705/20779/15200/20185/18706/13388/12015/16653/17390/20662/11651/13982/22059/18749/18747/20683/11652/13555,30
Cellular Processes,Cell growth and death,mmu04218,Cellular senescence,46/965,138/5072,0.3333333333333333,1.7519861830742658,4.341081527057879,3.7127110402269546e-5,7.07477714887692e-4,4.841722584623455e-4,18033/21812/12442/26416/12428/26417/23871/12534/54354/17127/12192/12566/12314/56458/12193/15461/18018/268697/18708/19055/21803/16439/20130/15258/15257/18021/19646/19211/50883/23797/242705/14235/19056/18706/66922/104394/18019/16653/11651/22059/19651/72568/17532/11652/217708/13555,46
Organismal Systems,Endocrine system,mmu04921,Oxytocin signaling pathway,35/965,97/5072,0.36082474226804123,1.896479888894824,4.320937518766605,5.086618182766194e-5,8.280403921800953e-4,5.666810110669364e-4,14678/19079/16476/12322/18751/26417/30955/19878/18796/17260/14281/12314/15461/18018/18750/19055/19735/16439/14681/12323/18021/14683/13629/19877/13631/20779/19056/18019/16653/227541/18749/18747/12298/23939/320207,35
Human Diseases,Endocrine and metabolic disease,mmu04933,AGE-RAGE signaling pathway in diabetic complications,29/965,75/5072,0.38666666666666666,2.0323039723661487,4.365476613954429,5.246701933269724e-5,8.280403921800953e-4,5.666810110669364e-4,18033/21812/16476/26416/18751/26417/18753/18796/17127/12367/13653/56458/15461/18803/18018/18708/18750/21803/18754/19353/12576/23797/22340/18706/12843/16653/17390/11651/11652,29
Organismal Systems,Immune system,mmu04611,Platelet activation,32/965,86/5072,0.37209302325581395,1.9557055066875526,4.332566999515751,5.3216306663235394e-5,8.280403921800953e-4,5.666810110669364e-4,70839/19224/14678/26416/26417/54368/30955/109305/19878/18796/21391/18708/18436/16439/54519/14683/19877/215449/23797/20779/20963/20866/18706/12843/11651/67938/69632/18749/18747/17096/11652/320207,32
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway,27/965,68/5072,0.39705882352941174,2.086924718073758,4.373643512828569,5.4965474007718737e-5,8.280403921800953e-4,5.666810110669364e-4,16476/12322/18751/26417/11350/14784/18479/15461/18803/18708/18750/12323/12576/214230/23797/17973/20779/21802/15200/14388/18706/12015/16653/20662/11651/224105/11652,27
Human Diseases,Cancer: specific types,mmu05211,Renal cell carcinoma,25/965,61/5072,0.4098360655737705,2.1540813726322945,4.395287197162022,5.5524574402746917e-5,8.280403921800953e-4,5.666810110669364e-4,16476/26417/23871/14784/18479/15461/22346/18708/328572/21803/19353/107746/215449/214230/23797/21802/14388/18706/12015/16653/20662/11651/209446/224105/11652,25
Organismal Systems,Immune system,mmu04664,Fc epsilon RI signaling pathway,22/965,51/5072,0.43137254901960786,2.2672762369196384,4.4086881427809095,6.129605476856026e-5,8.760227827340069e-4,5.995184304117955e-4,11690/26416/170758/14389/26417/14784/15461/16331/18803/18708/18750/19353/23797/20963/22325/18706/16653/19354/20662/11651/17096/11652,22
Environmental Information Processing,Signaling molecules and interaction,mmu04517,IgSF CAM signaling,58/965,190/5072,0.30526315789473685,1.604450504499591,4.116108060942256,6.968818095744137e-5,9.561218427360957e-4,6.543353412003969e-4,16456/68507/14270/211401/26416/12988/22142/63955/18751/21872/26417/11350/14784/192786/18479/73710/227613/19283/56458/19280/16331/18803/67374/18708/18750/12805/16728/22143/19353/223435/215449/17756/214230/23797/22154/20743/17973/20779/243743/22325/17967/68097/239857/218397/18706/11845/12488/73178/269116/11651/67938/22153/18213/22145/224105/17096/56443/11652,58
Environmental Information Processing,Signal transduction,mmu04068,FoxO signaling pathway,37/965,107/5072,0.34579439252336447,1.8174809936564813,4.142457267974123,8.930606049651779e-5,0.0011781530288579077,8.062854854543913e-4,27373/21812/19079/12442/26416/16598/26417/14784/17127/18817/12566/12452/56458/15461/268697/18708/328572/12359/21803/66822/12576/19211/16197/12581/23797/18706/16653/20662/11651/19651/73251/170755/58231/11652/67526/20869/216439,37
Environmental Information Processing,Signal transduction,mmu04370,VEGF signaling pathway,20/965,46/5072,0.43478260869565216,2.285199369227304,4.244106642415472,1.1550559667846235e-4,0.0014673488763226885,0.0010042007040661639,26416/170758/18751/26417/15461/18803/18708/18750/19055/19353/23797/20779/19056/18706/18019/12015/16653/19354/11651/11652,20
Organismal Systems,Endocrine system,mmu04912,GnRH signaling pathway,26/965,68/5072,0.38235294117647056,2.009631209996952,4.062624502438427,1.5770115407811095e-4,0.0019318391374568591,0.0013220811037375467,16476/26416/12322/18751/26417/18753/18805/14784/18796/13653/26406/12314/15461/14672/18750/16439/12323/14683/20779/15200/16653/17390/20662/18749/18747/23939,26
Environmental Information Processing,Signal transduction,mmu04350,TGF-beta signaling pathway,26/965,69/5072,0.37681159420289856,1.9805061199969964,3.974730736189085,2.081637329761084e-4,0.002458303195372159,0.0016823741370814531,15216/22041/21812/17125/26417/17131/228839/17127/11481/20481/68799/19052/328572/21803/19877/17129/12166/380664/20185/75788/104394/20466/12168/15182/13590/20683,26
Human Diseases,Cancer: overview,mmu05206,MicroRNAs in cancer,42/965,131/5072,0.32061068702290074,1.68511648143021,3.8507094131218946,2.150119412861947e-4,0.002458303195372159,0.0016823741370814531,18033/14086/74370/17118/18569/18751/26417/11350/14784/20677/12367/16765/11789/71819/15461/18803/18708/171543/328572/18750/12532/18754/14056/108655/21417/12576/19211/12703/19877/14365/242705/18706/192119/16653/20662/12168/22059/15182/67849/23939/13555/13639,42
Environmental Information Processing,Signal transduction,mmu04071,Sphingolipid signaling pathway,35/965,104/5072,0.33653846153846156,1.768832204065365,3.8397730215914,2.526043354533149e-4,0.0027949447438866777,0.0019127594840777323,14678/18033/26416/170758/14389/18751/26417/18805/19878/18796/11542/19052/15461/18708/18750/18754/19353/19211/12122/19877/52432/18201/14673/11539/23797/235542/18706/72930/16653/19354/11651/22059/26408/11652/269643,35
Organismal Systems,Environmental adaptation,mmu04713,Circadian entrainment,23/965,59/5072,0.3898305084745763,2.0489329937648195,3.9280138481685727,2.6776218991745443e-4,0.0028700759731777148,0.0019641765905129057,14678/12322/14702/18751/26417/14700/18796/14281/12314/18750/14681/12323/14683/14812/70729/18628/14708/18749/18747/18626/14704/14810/14799,23
Organismal Systems,Nervous system,mmu04722,Neurotrophin signaling pathway,34/965,101/5072,0.33663366336633666,1.7693325809264866,3.7853064159167613,3.064906165293631e-4,0.00318564489301732,0.002180140589666602,20111/18033/16476/17179/26416/12322/26417/11350/18753/14784/20661/16923/26406/12314/15461/18803/16179/18708/12323/19353/107746/215449/23797/14388/18706/12015/16653/20662/11651/18213/22059/26408/11652/23939,34
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,33/965,99/5072,0.3333333333333333,1.7519861830742658,3.6624047549333945,4.584678906970825e-4,0.004492985328831409,0.0030748372819684026,14678/18576/17258/26417/30955/19878/18796/11555/17260/11542/12314/18018/14672/19055/19735/16439/18754/18021/19877/13618/14673/11539/23797/19056/98660/11932/18019/12015/11651/11931/14886/11652/320207,33
Organismal Systems,Endocrine system,mmu04919,Thyroid hormone signaling pathway,33/965,99/5072,0.3333333333333333,1.7519861830742658,3.6624047549333945,4.584678906970825e-4,0.004492985328831409,0.0030748372819684026,18751/26417/18796/56458/20182/15461/18803/18708/328572/18750/329650/17979/23797/20502/20779/20185/18706/98660/11932/12015/16653/20466/76199/11651/11931/13982/22059/18749/18747/15182/58807/11652/21833,33
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,43/965,141/5072,0.3049645390070922,1.6028809760041158,3.5190200836715357,6.090894959060752e-4,0.005649743195414503,0.0038664806892049534,13051/14678/18033/140580/14702/170758/277360/18751/26417/18753/30955/14784/26385/19878/14700/18796/18479/12458/15461/18803/18708/19353/109689/19877/216869/215449/23797/20779/22325/18706/14708/12015/16653/19354/20662/11651/18749/18747/606496/17096/11652/14704/320207,43
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action",27/965,77/5072,0.35064935064935066,1.8429984523248772,3.6128714080788975,6.094475167065207e-4,0.005649743195414503,0.0038664806892049534,14678/17258/18751/26417/18805/18796/75547/16478/17260/232341/13653/14281/16974/20182/14672/18750/16439/14683/16973/109689/216869/14673/15200/18749/18747/20683/23948,27
Organismal Systems,Immune system,mmu04666,Fc gamma R-mediated phagosome formation,28/965,81/5072,0.345679012345679,1.8168745602251646,3.592131328736597,6.321959965348552e-4,0.005706400705564614,0.003905255047846889,242687/17118/14389/18751/26417/18753/18805/18479/16331/18803/18708/18750/18754/13430/19353/230837/23797/20963/30948/22325/18706/11845/19354/11651/17096/56443/11652/218038,28
Organismal Systems,Nervous system,mmu04725,Cholinergic synapse,26/965,74/5072,0.35135135135135137,1.8466881389161183,3.5562257342461834,7.386787524277949e-4,0.006496584925198299,0.004446028658337335,14678/12322/14702/18751/26417/30955/14700/18796/14281/15461/18708/14672/18750/16439/14681/12323/23797/18706/14708/16653/11651/18749/18747/11652/14704/320207,26
Organismal Systems,Nervous system,mmu04720,Long-term potentiation,20/965,52/5072,0.38461538461538464,2.0215225189318455,3.5887720065733832,8.135840608612115e-4,0.006934056033678146,0.004745418123401032,20111/12322/18751/26417/18796/12314/15461/328572/18750/19055/16439/12323/215449/14812/19056/16653/18749/18747/14810/14799,20
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway,31/965,94/5072,0.32978723404255317,1.7333480321904973,3.478521741631494,8.288521789527813e-4,0.006934056033678146,0.004745418123401032,18033/16476/26416/26417/14784/18479/19052/14281/15461/54167/18803/18018/18708/19055/18021/52432/214230/23797/17973/235542/22325/19056/18706/72930/18019/16653/20662/11651/224105/11652/269643,31
Organismal Systems,Endocrine system,mmu04923,Regulation of lipolysis in adipocytes,16/965,38/5072,0.42105263157894735,2.213035178620125,3.6379497755206764,8.51567455975152e-4,0.0069544675571304075,0.004759387034648092,19224/14678/18576/11555/18708/19218/14683/11539/23797/23945/18706/11651/16890/18749/18747/11652,16
Human Diseases,Cancer: specific types,mmu05225,Hepatocellular carcinoma,38/965,123/5072,0.3089430894308943,1.6237920721176125,3.3945467192904024,9.477147298867197e-4,0.007559677961654532,0.005173571230470955,21812/18751/26417/14784/93760/17127/14296/16974/11789/15461/18803/18708/18750/21416/21803/14870/77044/16973/19211/83796/14365/23797/242705/83797/21802/14388/212398/18706/12015/16653/20662/11651/22059/14862/66923/11652/13555/83766,38
Human Diseases,Infectious disease: viral,mmu05170,Human immunodeficiency virus 1 infection,47/965,161/5072,0.2919254658385093,1.534348147909761,3.3396456581356424,0.0010060326778890568,0.0077814540105010715,0.005325346767966054,14678/18033/16476/12442/26416/14702/68652/170758/12370/18751/26417/12534/14700/18479/108012/12367/14281/12314/15461/18803/16179/18018/268697/18708/14672/18750/19055/12532/16439/14681/19353/18021/80287/12122/214230/23797/19056/18706/14708/18019/12015/16653/19354/11651/224105/11652/14704,47
Human Diseases,Cancer: specific types,mmu05223,Non-small cell lung cancer,23/965,64/5072,0.359375,1.888860103626943,3.4684812473798043,0.001032242036415231,0.0077814540105010715,0.005325346767966054,18751/26417/14784/54354/20182/15461/18803/18708/18750/23797/242705/14198/21802/18706/16572/12015/16653/20662/11651/22059/58231/11652/13555,23
Environmental Information Processing,Signal transduction,mmu04015,Rap1 signaling pathway,41/965,136/5072,0.3014705882352941,1.58451691557452,3.349091963498364,0.0010435769226911059,0.0077814540105010715,0.005325346767966054,12978/14678/217944/26416/170758/18751/20469/26417/54354/18796/192786/12314/106952/15461/18803/18708/18750/20130/217692/14681/381810/19353/107746/54519/14683/12388/215449/23797/13836/14812/20779/22325/22340/18706/16653/19354/11651/17532/11652/14810/13639,41
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease,27/965,80/5072,0.3375,1.7738860103626946,3.3816823563511793,0.0011911368744409762,0.008427076848815131,0.005767187777461328,15979/14678/18033/21812/16476/26416/12370/26417/14676/18796/19052/14281/16179/18708/14672/21803/14681/14683/52432/81897/23797/12259/18706/72930/11651/11652/269643,27
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,16/965,39/5072,0.41025641025641024,2.156290686860635,3.5134516105732003,0.0011931939216155056,0.008427076848815131,0.005767187777461328,18751/26417/18796/15461/18708/14672/18750/16439/109689/216869/23797/18706/16653/11651/54393/11652,16
Human Diseases,Infectious disease: parasitic,mmu05145,Toxoplasmosis,28/965,84/5072,0.3333333333333333,1.7519861830742658,3.3684832499035267,0.0012102667891415303,0.008427076848815131,0.005767187777461328,15979/14678/18033/26416/68652/12370/26417/11798/30955/14998/15001/16835/12367/16179/16154/193740/21803/14681/16403/54396/12703/15002/23797/14999/12015/11651/11652/320207,28
Organismal Systems,Immune system,mmu04625,C-type lectin receptor signaling pathway,30/965,92/5072,0.32608695652173914,1.7138995269204778,3.3493801871603197,0.0012284368584278616,0.008427076848815131,0.005767187777461328,18033/16476/26416/12370/26417/18753/16985/18479/12314/15461/18018/18708/19055/16439/20130/13654/18021/23797/20779/20963/19056/18706/66922/18019/16653/11651/69632/16362/17532/11652,30
Environmental Information Processing,Signal transduction,mmu04072,Phospholipase D signaling pathway,31/965,97/5072,0.31958762886597936,1.679739330163987,3.2762711256219124,0.001485319818904989,0.009716586663216774,0.006649681834885193,14389/26417/30955/18805/14784/18796/15461/18803/18708/18750/67168/20130/13430/381810/14683/108069/13429/14673/23797/20963/14388/72318/18706/11845/66922/16653/20662/11651/17532/11652/320207,31
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection,51/965,181/5072,0.281767955801105,1.4809606961898492,3.193729678437877,0.0014976603160039988,0.009716586663216774,0.006649681834885193,14678/18033/16194/26416/14702/170758/12370/18751/26417/14784/19878/14700/18796/75547/12367/12314/15461/18018/18708/16154/14672/18750/19055/16439/14681/19353/19218/18021/14683/12122/19877/14673/23797/242705/20779/19056/18706/14708/18019/16653/19354/20662/11651/69632/22059/18749/18747/20683/11652/14704/13555,51
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer,44/965,151/5072,0.2913907284768212,1.5315375905020074,3.213985292307927,0.0015013967730334956,0.009716586663216774,0.006649681834885193,16419/26416/12322/18569/18751/26417/14784/19878/18479/12367/15461/12389/18803/18708/18750/21803/16439/20130/12323/19353/19877/66911/14365/23797/12390/20779/15200/22325/14388/18706/66922/75705/12843/16653/17390/20662/11651/13982/69632/22059/18749/18747/17532/11652,44
Human Diseases,Cancer: overview,mmu05202,Transcriptional misregulation in cancer,38/965,126/5072,0.30158730158730157,1.585130356114812,3.2237321959305363,0.001559212383951526,0.009903886068432842,0.0067778627996333395,15446/12978/16599/17095/18033/21912/15242/104156/12428/17125/14009/17132/140780/12580/17260/67603/16825/56458/20182/18514/16480/21417/12576/107951/12606/20185/214162/20466/209446/22289/268996/15078/22059/15182/20683/14247/12455/58208,38
Organismal Systems,Nervous system,mmu04730,Long-term depression,16/965,40/5072,0.4,2.1023834196891196,3.392660970133917,0.0016436616425020837,0.010250471697785722,0.00701505351728162,14678/18751/26417/18796/19052/15461/14672/18750/16439/14681/14683/14673/16653/14687/17096/14799,16
Organismal Systems,Digestive system,mmu04971,Gastric acid secretion,17/965,44/5072,0.38636363636363635,2.0307112576542625,3.3282338537076903,0.0018620659866385395,0.011405154168161055,0.007805276598127713,14678/12322/18751/18796/12314/18750/16439/16513/12323/14683/20604/15466/98660/11932/11931/18749/18747,17
Environmental Information Processing,Signal transduction,mmu04020,Calcium signaling pathway,35/965,115/5072,0.30434782608695654,1.5996395584591125,3.1526651566182196,0.001980176579267528,0.011915799415592319,0.008154743807509857,12322/18751/14676/109305/18796/11555/58861/12314/18803/18018/14672/18750/19055/18436/16439/252972/12323/19218/18021/21425/14683/13618/15466/14812/21802/22340/19056/20866/18019/18213/227541/18749/18747/14810/110094,35
Human Diseases,Cancer: specific types,mmu05220,Chronic myeloid leukemia,24/965,71/5072,0.3380281690140845,1.7766620448077062,3.1943385263871082,0.0021389936474438273,0.012574645285011904,0.00860563418308318,18033/21812/14389/26417/11350/14784/17127/13016/15461/18708/21803/12576/23797/242705/18706/12015/16653/20662/11651/22059/15182/13017/11652/13555,24
Human Diseases,Cancer: specific types,mmu05215,Prostate cancer,26/965,79/5072,0.3291139240506329,1.7298091427821867,3.168766024243676,0.002194016098185637,0.012574645285011904,0.00860563418308318,18033/104156/26417/14784/52466/12566/56458/15461/18708/328572/21416/14870/21417/12576/19211/23797/242705/21802/18706/12015/16653/20662/11651/22059/11652/13555,26
Human Diseases,Cancer: specific types,mmu05226,Gastric cancer,28/965,87/5072,0.3218390804597701,1.6915728664165326,3.153647157080361,0.0021996464055414407,0.012574645285011904,0.00860563418308318,21812/26417/14784/17127/12566/14296/16974/11789/20182/15461/18708/16480/21416/21803/12576/16973/14365/23797/242705/14388/212398/18706/16653/20662/11651/22059/11652/13555,28
Human Diseases,Infectious disease: viral,mmu05167,Kaposi sarcoma-associated herpesvirus infection,44/965,155/5072,0.2838709677419355,1.4920140397793749,3.015375147837975,0.002638348088652259,0.014360095053632503,0.009827531677029456,15979/18033/66734/16476/26416/14702/277360/12370/26417/30955/14700/67443/12367/14281/12314/15461/18803/18018/18708/328572/19055/21416/16439/19353/18021/12122/23797/242705/100504663/20779/20963/19056/18706/14708/18019/16653/11651/22059/22031/17096/11652/14704/13555/320207,44
Organismal Systems,Immune system,mmu04650,Natural killer cell mediated cytotoxicity,24/965,72/5072,0.3333333333333333,1.7519861830742658,3.114864919012276,0.0026437885909033234,0.014360095053632503,0.009827531677029456,15979/170758/18751/26417/14784/18479/12367/15461/18803/18018/18708/18750/19055/19353/12122/20963/22325/19056/18706/18019/16653/19354/20662/23900,24
Human Diseases,Cancer: specific types,mmu05224,Breast cancer,28/965,88/5072,0.3181818181818182,1.672350447479981,3.083870467709825,0.0026556599276712574,0.014360095053632503,0.009827531677029456,15205/16476/26417/14784/14296/14281/16974/11789/15461/18708/21416/17979/16973/19211/14365/23797/242705/212398/18706/13388/16653/20662/11651/13982/22059/20683/11652/13555,28
Human Diseases,Substance dependence,mmu05032,Morphine addiction,18/965,49/5072,0.3673469387755102,1.9307602833879667,3.17323623348403,0.002679434645575744,0.014360095053632503,0.009827531677029456,14678/18576/14702/18751/26385/14700/18750/14681/14683/109689/216869/11539/14708/14402/18749/18747/54393/14704,18
Human Diseases,Cancer: specific types,mmu05214,Glioma,22/965,65/5072,0.3384615384615385,1.778939816660024,3.0635141960354253,0.003166439661232727,0.01666362123805757,0.011403982004256063,12322/18751/26417/14784/12314/15461/18803/18708/18750/12323/19211/23797/242705/21802/18706/16653/20662/11651/227541/22059/11652/13555,22
Cellular Processes,Cellular community - eukaryotes,mmu04510,Focal adhesion,39/965,135/5072,0.28888888888888886,1.5183880253310305,2.958955215179413,0.003223600035323909,0.01666362123805757,0.011403982004256063,16419/64099/16476/11855/170758/18751/26417/11798/14784/19878/17906/104099/18479/15461/12389/18708/18750/16403/19353/107746/19211/19877/215449/214230/23797/12643/12390/20779/22325/22340/18706/12015/12843/19354/20662/11651/67938/224105/11652,39
Human Diseases,Cancer: specific types,mmu05210,Colorectal cancer,25/965,77/5072,0.3246753246753247,1.7064800484489604,3.0277891500040184,0.0032549930698246563,0.01666362123805757,0.011403982004256063,21812/16476/170758/26417/11799/14784/17127/12367/14281/11789/15461/18708/21416/21803/19353/23797/21802/18706/12015/16653/19354/20662/11651/22059/11652,25
Human Diseases,Cancer: overview,mmu05207,Chemical carcinogenesis - receptor activation,34/965,115/5072,0.2956521739130435,1.5539355710745664,2.912371856229496,0.0038500187308713363,0.019419947421895123,0.013290312337218389,20111/14678/18033/16476/18751/26417/11798/11799/14784/11555/14281/20182/15461/18708/18750/14683/109689/216869/16600/23797/20779/18706/16649/13388/12015/16653/20662/11651/13982/18749/18747/14862/11652/13555,34
