category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Nervous system,mmu04727,GABAergic synapse,17/381,86/7649,0.19767441860465115,3.9685344564487575,6.3383065202054025,8.424945889633208e-7,1.4848967130478528e-5,1.1418018771476586e-5,432530/14401/18750/14400/14402/14395/110886/18751/242425/14406/14708/14394/11515/14397/18195/57138/14702,17
Organismal Systems,Endocrine system,mmu04925,Aldosterone synthesis and secretion,18/381,97/7649,0.18556701030927836,3.7254647292799743,6.18478220583213,1.0665449255345704e-6,1.769209817651464e-5,1.3604226294744367e-5,67972/432530/18750/12322/11941/227541/269060/18754/18751/12313/18795/14682/12326/11515/12323/320707/12315/16438,18
Human Diseases,Neurodegenerative disease,mmu05017,Spinocerebellar ataxia,22/381,139/7649,0.15827338129496402,3.1775146811684505,5.931676964035747,1.190163579495969e-6,1.864589607877018e-5,1.4337643121413432e-5,20743/18750/14812/80913/23797/18751/18795/14682/22359/14811/74143/56543/56717/20238/80912/242443/16504/53623/14799/16438/14816/14810,22
Environmental Information Processing,Signaling molecules and interaction,mmu04519,Cadherin signaling,42/381,390/7649,0.1076923076923077,2.1620432061376946,5.393182906892389,1.4390823635743084e-6,2.135901192252395e-5,1.642387628234391e-5,14401/53883/12552/14400/14402/76884/14395/50884/110886/14406/109620/19229/219257/329165/56637/14394/270120/18016/72821/14365/26413/54216/232906/211712/12564/93715/215654/14397/353237/75599/12558/93880/83767/279653/93717/93878/66713/192163/54401/93890/235281/219228,42
Cellular Processes,Cellular community - eukaryotes,mmu04540,Gap junction,16/381,85/7649,0.18823529411764706,3.7790335031650453,5.898701960722568,3.5006001240195762e-6,4.935846174867602e-5,3.795387502884383e-5,432530/18750/22145/22154/18751/227613/22153/18795/14682/26413/108071/22152/11515/22151/16438/14816,16
Environmental Information Processing,Signal transduction,mmu04371,Apelin signaling pathway,20/381,133/7649,0.15037593984962405,3.0189647346713238,5.377620319161187,8.164560570394118e-6,1.096383848024353e-4,8.430573822061096e-5,432530/18754/23797/20541/12313/18795/14682/17258/12326/14708/26413/110891/11515/56717/18125/14702/12315/16438/17261/208727,20
Organismal Systems,Sensory system,mmu04742,Taste transduction,12/381,54/7649,0.2222222222222222,4.461358996792067,5.84397842190711,1.0042363831652727e-5,1.2872484547845768e-4,9.898215068518957e-5,110876/12671/14395/110886/242425/18795/20269/14394/14397/11418/14816/15550,12
Organismal Systems,Sensory system,mmu04740,Olfactory transduction,10/381,38/7649,0.2631578947368421,5.283188285674817,6.059922521288709,1.1265293969151366e-5,1.38122299969595e-4,1.0620826350778862e-4,12322/20541/12313/14708/110891/52589/109689/12323/14680/12315,10
Organismal Systems,Digestive system,mmu04970,Salivary secretion,15/381,83/7649,0.18072289156626506,3.6282136419694524,5.5118261519932314,1.1900746592239498e-5,1.398337724588141e-4,1.0752428938602355e-4,67972/432530/18750/11941/12671/18751/12313/18795/14682/16531/11515/18125/320707/12315/16438,15
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,22/381,164/7649,0.13414634146341464,2.693137443185456,5.018191193377477,1.892482828619933e-5,2.1347206306832842e-4,1.6414798429292894e-4,67972/432530/11941/18754/23797/20541/19055/12313/18795/14682/17258/16531/19056/26413/11539/110891/11515/19058/320707/12315/16438/17261,22
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,12/381,62/7649,0.1935483870967742,3.8856997713995427,5.223251238591459,4.4052999893554935e-5,4.7780561423009586e-4,3.6740558615677395e-4,18750/16519/23797/18751/242425/22067/18795/14682/26413/109689/140492/16438,12
Organismal Systems,Circulatory system,mmu04261,Adrenergic signaling in cardiomyocytes,20/381,153/7649,0.13071895424836602,2.624328821642393,4.646584560180829,6.584682629151826e-5,6.857204820120545e-4,5.272804005019905e-4,67972/432530/12293/18750/12322/11941/23797/20541/12313/18795/14682/26413/110891/12298/11515/12294/269643/12323/320707/12315,20
Organismal Systems,Endocrine system,mmu04912,GnRH signaling pathway,14/381,85/7649,0.16470588235294117,3.3066543152694146,4.896042569005617,6.808572161821818e-5,6.857204820120545e-4,5.272804005019905e-4,432530/18750/12322/18751/12313/18795/14682/19229/26413/26398/11515/12323/12315/16438,14
Environmental Information Processing,Signal transduction,mmu04024,cAMP signaling pathway,24/381,214/7649,0.11214953271028037,2.2515269703436602,4.251435371156428,1.516014358426415e-4,0.0014741932726767208,0.001133571534794343,67972/432530/12322/14812/11941/23797/12313/242425/12326/14811/26413/12669/11539/11515/23984/242443/12323/320707/53623/12064/14799/12315/14810/15550,24
Organismal Systems,Digestive system,mmu04971,Gastric acid secretion,12/381,71/7649,0.16901408450704225,3.393146279250305,4.638206576967209,1.7399063889047663e-4,0.0016355120055704805,0.001257616547769761,432530/18750/12322/12671/18751/12313/18795/14682/11515/12323/12315/16438,12
Environmental Information Processing,Signal transduction,mmu04070,Phosphatidylinositol signaling system,14/381,94/7649,0.14893617021276595,2.9900597531691515,4.4446930833038705,2.0753242332414466e-4,0.0018878755928196387,0.0014516699220636267,18750/18751/12313/18795/110911/19211/242291/104015/217480/110197/108083/12315/16438/54384,14
Human Diseases,Cancer: specific types,mmu05214,Glioma,12/381,73/7649,0.1643835616438356,3.300183367490022,4.520982999953494,2.2834490440821082e-4,0.0020122894700973577,0.0015473371811872182,18750/12322/227541/23797/18751/12313/12326/26413/56717/19211/12323/12315,12
Human Diseases,Neurodegenerative disease,mmu05022,Pathways of neurodegeneration - multiple diseases,39/381,438/7649,0.08904109589041095,1.7875993240570953,3.886633685322035,2.5807664165147586e-4,0.002205382210476248,0.0016958146149985336,20743/18750/12322/14812/22145/22154/12671/19055/18751/12313/227613/14763/22153/18795/14682/56637/19056/14811/14365/26413/12669/108071/22152/16574/56717/105000/18125/20238/12323/19058/53623/12064/14799/13385/22151/12315/16438/14816/14810,39
Organismal Systems,Nervous system,mmu04726,Serotonergic synapse,16/381,120/7649,0.13333333333333333,2.6768153980752407,4.238734317900371,2.7894251526237515e-4,0.002313582038352641,0.0017790141840262935,14401/18750/16508/14400/16519/14402/18751/18795/14682/14708/26413/21990/140492/14702/16438/15550,16
Organismal Systems,Nervous system,mmu04721,Synaptic vesicle cycle,12/381,77/7649,0.15584415584415584,3.128745270477554,4.298260414976415,3.812554889559869e-4,0.0030718299395882374,0.0023620640819528816,20979/71770/20510/12890/11966/56216/72961/11964/18195/67300/382018/11772,12
Organismal Systems,Nervous system,mmu04730,Long-term depression,10/381,60/7649,0.16666666666666666,3.3460192475940507,4.176801996903479,6.73766498329732e-4,0.005277837570249567,0.004058359609822362,18750/18751/18795/14682/26413/18125/53623/14799/16438/14816,10
Organismal Systems,Endocrine system,mmu04916,Melanogenesis,13/381,97/7649,0.13402061855670103,2.6906134155910926,3.8364377485270937,9.76430492171353e-4,0.007441983751143825,0.005722466042312907,432530/18750/12322/18751/12313/18795/14682/56637/14365/26413/11515/12323/12315,13
Environmental Information Processing,Signaling molecules and interaction,mmu04080,Neuroactive ligand-receptor interaction,30/381,332/7649,0.09036144578313253,1.8141068209847262,3.4722651060373178,0.001059101398524908,0.007859647220632213,0.006043625709034101,14401/14812/14400/14402/12671/14395/110886/242425/14803/14406/14807/23936/14394/75552/14811/12669/108071/11539/14397/226304/242443/53623/14799/12801/14816/14810/108073/18440/15550/21834,30
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,31/381,351/7649,0.08831908831908832,1.7731042166737703,3.3948347488847963,0.0012746475503406212,0.009216682287078339,0.007087109186779164,14812/22145/23797/22154/12671/19055/12313/227613/22153/18795/14682/56637/19056/14811/14365/26413/12669/108071/22152/16574/56717/227059/68585/18125/16956/19058/20168/22151/12315/16438/14810,31
Genetic Information Processing,Information processing in viruses,mmu03273,Virion - Lassa virus and SFTS virus,5/381,19/7649,0.2631578947368421,5.283188285674817,4.279673777369709,0.0019440181785470882,0.013705328158756972,0.010538624862650005,219257/54216/211712/75599/22042,5
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,11/381,82/7649,0.13414634146341464,2.693137443185456,3.5291185016980795,0.002339487866779121,0.016091111669066148,0.012373157909024365,432530/18750/12322/12671/18751/18795/14682/16531/11515/12323/140492,11
Organismal Systems,Sensory system,mmu04750,Inflammatory mediator regulation of TRP channels,13/381,107/7649,0.12149532710280374,2.4391542178722987,3.4322975302247856,0.0024204728475689433,0.01625174626224862,0.012496676857122867,432530/18750/12322/18754/18751/12313/18795/14682/11515/12323/11418/12315/16438,13
Organismal Systems,Endocrine system,mmu04924,Renin secretion,10/381,71/7649,0.14084507042253522,2.8276218993752544,3.5421520144381398,0.002535661934808496,0.016629224781767347,0.012786936562314572,19055/12313/18795/14682/16531/19056/11539/19058/12315/16438,10
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway,11/381,84/7649,0.13095238095238096,2.6290151231096113,3.437076996080503,0.002839387636203927,0.018197893486579714,0.013993154379378207,18750/12322/23797/18751/56637/13869/26413/26398/56717/12323/11352,11
Organismal Systems,Digestive system,mmu04972,Pancreatic secretion,12/381,98/7649,0.12244897959183673,2.4582998553752207,3.3264929211108796,0.0032893543854835556,0.020613287482363615,0.015850456220107896,67972/432530/18750/11941/12671/18751/18795/14682/16531/11515/320707/16438,12
Organismal Systems,Endocrine system,mmu04915,Estrogen signaling pathway,14/381,127/7649,0.11023622047244094,2.213115092896852,3.156212024715206,0.004153090099011757,0.025460247998289467,0.019577495661245357,432530/16519/23797/12313/242425/18795/14682/26413/11515/14229/17977/12315/16438/14816,14
Cellular Processes,Cell motility,mmu04814,Motor proteins,18/381,183/7649,0.09836065573770492,1.974699883825997,3.0554939949494786,0.004323568143932826,0.025625792803642015,0.0197047902857419,22145/22154/227613/22153/17918/16561/269152/16579/13424/22152/16574/244281/16565/105000/17919/270163/16570/22151,18
Environmental Information Processing,Signaling molecules and interaction,mmu04514,Cell adhesion molecule (CAM) interaction,16/381,155/7649,0.1032258064516129,2.0723732114130895,3.0880471968163583,0.004361837072960343,0.025625792803642015,0.0197047902857419,192167/245537/76965/12805/386750/18191/241568/17968/18007/20340/18189/192198/75409/12558/272381/19266,16
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection,20/381,220/7649,0.09090909090909091,1.8251014077785732,2.843036644858696,0.006569479847551163,0.03780802687774343,0.02907224164544661,432530/18750/23797/19055/18751/12313/18795/14682/19229/14708/56637/19056/26413/11515/20312/56717/19058/14702/12315/16438,20
Organismal Systems,Excretory system,mmu04960,Aldosterone-regulated sodium reabsorption,6/381,35/7649,0.17142857142857143,3.4416197975253096,3.3146264513928965,0.0069759801412760825,0.0393445279967971,0.03025372440216575,18750/18751/83814/26413/110784/18607,6
Organismal Systems,Endocrine system,mmu04922,Glucagon signaling pathway,11/381,95/7649,0.11578947368421053,2.324602845696919,2.974321868775347,0.007331525598763258,0.040539023899043895,0.031172224424050182,12322/23797/19055/12313/18795/14682/19056/12323/19058/12315/16438,11
Human Diseases,Neurodegenerative disease,mmu05016,Huntington disease,23/381,272/7649,0.08455882352941177,1.697612706499923,2.6821799442506684,0.008798827717763578,0.047716719546333254,0.03669146781091695,14812/22145/22154/227613/22153/18795/14682/71770/108071/22152/16574/231329/56717/105000/53623/12064/67300/14799/13385/11772/22151/16438/14810,23
