category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Cellular Processes,Cellular community - eukaryotes,mmu04550,Signaling pathways regulating pluripotency of stem cells,14/290,130/7649,0.1076923076923077,2.840477453580902,4.201319138339902,3.8626917022689363e-4,0.0028355853288627884,0.0019563470630829414,16600/15901/16878/15903/17869/18423/14362/216795/17125/19712/14367/20848/22421/14370,14
Human Diseases,Infectious disease: bacterial,mmu05133,Pertussis,10/290,73/7649,0.136986301369863,3.6131317902692484,4.4531394739027,3.929462815278022e-4,0.0028355853288627884,0.0019563470630829414,16476/12475/14281/16402/16175/15900/19697/16362/21926/16193,10
Human Diseases,Cancer: specific types,mmu05217,Basal cell carcinoma,9/290,62/7649,0.14516129032258066,3.8287541713014464,4.439351644732018,4.948929724737235e-4,0.0034263314832686845,0.0023639188234654833,23882/17873/12156/14362/13197/216795/14367/22421/14370,9
Human Diseases,Endocrine and metabolic disease,mmu04932,Non-alcoholic fatty liver disease,15/290,149/7649,0.10067114093959731,2.6552881277482063,4.050416091954739,5.004753851965495e-4,0.0034263314832686845,0.0023639188234654833,16476/12702/14281/13198/11911/16175/12606/12125/19697/14102/21803/21926/19079/16193/241113,15
Human Diseases,Infectious disease: parasitic,mmu05144,Malaria,8/290,50/7649,0.16,4.220137931034483,4.534660643086143,5.193259775487199e-4,0.0034665009001377052,0.0023916327913427893,21825/20296/12491/21803/24088/21926/16193/15894,8
Human Diseases,Infectious disease: parasitic,mmu05145,Toxoplasmosis,12/290,104/7649,0.11538461538461539,3.043368700265252,4.164830405999299,5.354683231162438e-4,0.0034870742017570023,0.0024058268689433294,193740/15511/26397/19697/21803/18035/24088/15481/20848/12703/21926/16835,12
Human Diseases,Infectious disease: parasitic,mmu05146,Amoebiasis,11/290,94/7649,0.11702127659574468,3.0865370506236247,4.040511344458432,8.055542878143005e-4,0.005121023686819481,0.0035331328412907923,12475/15507/226421/22330/14825/19697/21803/24088/21926/16193/20310,11
Human Diseases,Infectious disease: parasitic,mmu05140,Leishmaniasis,9/290,68/7649,0.1323529411764706,3.490922920892495,4.095576421687673,9.855476938110703e-4,0.00611956358715246,0.0042220525438662745,16476/14281/16175/19697/21803/18035/24088/21926/17970,9
Cellular Processes,Transport and catabolism,mmu04148,Efferocytosis,15/290,160/7649,0.09375,2.4727370689655173,3.737118175397697,0.0010549444144917635,0.006395830039352028,0.004412656246349714,21825/70686/18263/240672/12608/18019/226421/18018/12491/20525/13537/21803/18442/12642/17164,15
Organismal Systems,Endocrine system,mmu04920,Adipocytokine signaling pathway,9/290,69/7649,0.13043478260869565,3.4403298350824585,4.042053051086424,0.0010965072242781542,0.006395830039352028,0.004412656246349714,12702/12491/20525/19697/18035/20848/21926/19079/241113,9
Organismal Systems,Immune system,mmu04658,Th1 and Th2 cell differentiation,10/290,83/7649,0.12048192771084337,3.1778147071042793,3.9599558245783926,0.0011019033026599,0.006395830039352028,0.004412656246349714,16476/14281/13388/18019/18018/54485/16190/16449/19697/18035,10
Human Diseases,Cancer: overview,mmu05207,Chemical carcinogenesis - receptor activation,16/290,178/7649,0.0898876404494382,2.3708640061991475,3.673487308036906,0.0011396228814446665,0.006474027858419701,0.004466607038136991,16476/231991/16600/14281/13388/11911/17869/12445/54485/22337/16449/19697/22339/208647/20848/15519,16
Human Diseases,Cancer: specific types,mmu05210,Colorectal cancer,10/290,86/7649,0.11627906976744186,3.0669607056936647,3.826466654243281,0.0014516206268650454,0.008074639736936815,0.005570912493451381,16476/23882/17873/14281/17869/12125/13197/21803/58801/170770,10
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection,18/290,220/7649,0.08181818181818182,2.158025078369906,3.459614136239368,0.0016879520951528842,0.009197616518486124,0.006345684568243926,231991/20302/20303/19303/20296/11911/18019/17869/18018/19697/14102/18035/22339/208647/20848/21926/16193/14972,18
Cellular Processes,Cell growth and death,mmu04115,p53 signaling pathway,9/290,74/7649,0.12162162162162163,3.2078751164958064,3.7884589278584277,0.0018128506369770139,0.009680622401457254,0.006678923399388999,21825/23882/18787/17873/12445/13197/14102/58801/170770,9
Human Diseases,Cancer: overview,mmu05206,MicroRNAs in cancer,15/290,170/7649,0.08823529411764706,2.3272819472616635,3.473996836791603,0.001942517862202178,0.010169652337411402,0.007016318387727167,21825/15368/18792/18712/17210/16402/56289/17869/12125/22352/22339/20848/12703/74747/20677,15
Environmental Information Processing,Signal transduction,mmu04630,JAK-STAT signaling pathway,13/290,137/7649,0.0948905109489051,2.502819028441983,3.523325089723661,0.0020140053290212735,0.01034114274709,0.007134634262727184,12702/18712/17210/16878/17869/12445/16190/18413/12982/20848/12703/18414/16193,13
Organismal Systems,Immune system,mmu04662,B cell receptor signaling pathway,9/290,77/7649,0.11688311688311688,3.0828929690998654,3.64645241938543,0.002396761852641408,0.012074253106702942,0.008330354006201518,16476/14728/14281/18019/18018/83490/19697/18035/240354,9
Environmental Information Processing,Signal transduction,mmu04066,HIF-1 signaling pathway,11/290,108/7649,0.10185185185185185,2.6864303959131544,3.5037197862464997,0.0025190285599027617,0.0124551967684081,0.008593177348596168,15368/18787/170768/20525/14254/11601/19697/22339/20848/16193/112407,11
Human Diseases,Infectious disease: viral,mmu05165,Human papillomavirus infection,23/290,326/7649,0.0705521472392638,1.8608737042521684,3.153314315256405,0.002917736382997638,0.01416428389564308,0.009772322813867688,21825/231991/19303/16402/12445/14362/15205/16449/15213/19697/14102/216795/14367/22339/16362/208647/22421/21926/27060/14370/14972/17857/16404,23
Human Diseases,Infectious disease: viral,mmu05164,Influenza A,13/290,144/7649,0.09027777777777778,2.3811542145593867,3.3213267848958945,0.0031309551182840097,0.014927946724675548,0.010299194468039506,12702/81489/20296/15945/12445/16175/19697/14102/18035/21926/16193/17857/15894,13
Environmental Information Processing,Signal transduction,mmu04068,FoxO signaling pathway,12/290,128/7649,0.09375,2.4727370689655173,3.335461605134745,0.0032778908349321697,0.01535433075310332,0.010593368349272941,23882/16598/17873/12125/13197/21803/12579/20848/19079/16193/241113/12795,12
Human Diseases,Cancer: specific types,mmu05221,Acute myeloid leukemia,8/290,68/7649,0.11764705882352941,3.1030425963488844,3.4578234433385147,0.003968470390516592,0.01826864817703328,0.012604034815615313,12475/18712/67603/17869/12394/12606/19697/20848,8
Human Diseases,Immune disease,mmu05332,Graft-versus-host disease,6/290,41/7649,0.14634146341463414,3.8598822539949533,3.6447552181257845,0.004141593017430141,0.018742463316166913,0.012930932703840763,16175/12524/14102/21926/16193/14972,6
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,12/290,133/7649,0.09022556390977443,2.3797770287788436,3.1864336680548315,0.004481723832013899,0.01994367105246185,0.013759678431621621,16476/19303/14281/20296/16402/18019/18018/26397/19697/18035/21926/16193,12
Human Diseases,Cancer: overview,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,9/290,85/7649,0.10588235294117647,2.7927383367139957,3.299241797368209,0.0047011232025443725,0.02057704746031717,0.01419666195764047,16476/14281/18019/18018/26397/19697/18035/24088/20848,9
Organismal Systems,Immune system,mmu04640,Hematopoietic cell lineage,9/290,86/7649,0.10465116279069768,2.7602646351242983,3.2586947155758343,0.0050809351919094935,0.0218808015522554,0.015096157191581689,12977/12475/16402/12491/16175/16190/12982/21926/16193,9
Organismal Systems,Immune system,mmu04612,Antigen processing and presentation,8/290,71/7649,0.11267605633802817,2.971928120446819,3.313648905462625,0.005180441354652082,0.021955203836382633,0.01514748934108796,193740/15511/14828/15481/21926/15519/16149/14972,8
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,13/290,157/7649,0.08280254777070063,2.183988578958928,2.9755139594354043,0.00652133810376416,0.027206207401641105,0.018770298818400134,12475/12608/16175/22337/19697/21803/24088/21926/27060/16149/16193/12795/240354,13
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,14/290,177/7649,0.07909604519774012,2.086226378336256,2.902365371909885,0.007213073253100228,0.029629085516580934,0.02044190800473749,20302/20303/19303/20296/20308/15945/20306/14825/19697/18035/56221/20848/20305/20310,14
Human Diseases,Cancer: specific types,mmu05220,Chronic myeloid leukemia,8/290,76/7649,0.10526315789473684,2.7764065335753174,3.089432541119464,0.007805281571871377,0.031575911813479664,0.021785076157535745,23882/17873/17869/12394/13197/19697/21803/18035,8
Human Diseases,Cancer: specific types,mmu05226,Gastric cancer,12/290,145/7649,0.08275862068965517,2.1828299643281808,2.8544565945127114,0.008835224774232034,0.03520903007044706,0.024291662772829632,23882/17873/17869/14362/13197/216795/21803/12579/14367/22421/14370/14388,12
Human Diseases,Substance dependence,mmu05030,Cocaine addiction,6/290,48/7649,0.125,3.2969827586206897,3.168885336534921,0.009063938845913269,0.035589289292041804,0.024554013901467834,16476/231991/11911/14282/19697/208647,6
Genetic Information Processing,"Folding, sorting and degradation",mmu04141,Protein processing in endoplasmic reticulum,13/290,166/7649,0.0783132530120482,2.0655795596177815,2.755279047433542,0.010238336448810748,0.039617910606267674,0.027333468780196504,17872/193740/81489/15511/15505/14828/13198/11911/64209/15481/18024/15519/19089,13
Human Diseases,Cancer: specific types,mmu05225,Hepatocellular carcinoma,13/290,167/7649,0.07784431137724551,2.0532108197398307,2.7316699976952212,0.01073670397009664,0.04095285657165433,0.028254484131833266,15368/23882/17873/17869/14362/13197/216795/21803/14367/18024/22421/14370/14388,13
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway,10/290,116/7649,0.08620689655172414,2.2737812128418553,2.744121820137249,0.012387021531192604,0.046582179560963735,0.03213830641895783,16476/14281/18019/18018/53859/19697/18035/26410/21926/240354,10
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway,13/290,171/7649,0.07602339181286549,2.0051824964710625,2.638844379877991,0.012921745541570702,0.047619420749823976,0.032853927187932966,16476/18019/17869/18018/20379/12445/68010/14362/216795/14283/14367/22421/14370,13
Human Diseases,Substance dependence,mmu05031,Amphetamine addiction,7/290,67/7649,0.1044776119402985,2.7556870818322183,2.865208046103499,0.013019542002760863,0.047619420749823976,0.032853927187932966,16476/231991/11838/14281/11911/14282/208647,7
Human Diseases,Infectious disease: viral,mmu05160,Hepatitis C,11/290,135/7649,0.08148148148148149,2.1491443167305238,2.6740492364749855,0.013307630445591717,0.04801536931044579,0.033127102816195596,12702/15945/17869/19697/14102/12741/18035/20848/21926/16835/17857,11
Cellular Processes,Cellular community - eukaryotes,mmu04530,Tight junction,12/290,154/7649,0.07792207792207792,2.0552619793999107,2.6260220591696717,0.01386434505277692,0.04935706838788584,0.03405277732260999,16476/56332/12394/17886/231830/21873/12741/218518/17698/19079/70497/241113,12
