category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Circulatory system,mmu04270,Vascular smooth muscle contraction,14/292,132/7649,0.10606060606060606,2.7782793690327936,4.105628673561131,4.843439952222869e-4,0.004179709292103439,0.003323374002304971,18750/432530/12288/18795/16531/329251/18754/16438/234889/224129/12289/11515/18751/213498,14
Organismal Systems,Circulatory system,mmu04261,Adrenergic signaling in cardiomyocytes,15/292,153/7649,0.09803921568627451,2.56815739994628,3.903332661328572,7.116593759509427e-4,0.005922022664163202,0.004708723690502479,12293/18750/432530/12288/18795/12322/20191/20541/67972/11941/224129/12289/320707/12296/11515,15
Metabolism,Glycan biosynthesis and metabolism,mmu00515,Mannose type O-glycan biosynthesis,5/292,23/7649,0.21739130434782608,5.694609886837403,4.491899323844774,0.0014955475833894462,0.012015951273439344,0.00955413338208866,215494/243853/14348/74653/16795,5
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,8/292,62/7649,0.12903225806451613,3.380026513477685,3.748500604123913,0.0023044881320375275,0.017898191158824798,0.014231224955740522,18750/12288/18795/109689/16519/16438/12289/18751,8
Human Diseases,Neurodegenerative disease,mmu05017,Spinocerebellar ataxia,13/292,139/7649,0.09352517985611511,2.4499113038336455,3.43671766082311,0.0024352578602304885,0.017972625919815372,0.014290409586119294,18750/14169/18795/14812/14811/53623/225326/20743/74143/16438/13131/56543/18751,13
Organismal Systems,Sensory system,mmu04750,Inflammatory mediator regulation of TRP channels,11/292,107/7649,0.102803738317757,2.6929650492894632,3.5132706247611876,0.0024683434739660596,0.017972625919815372,0.014290409586119294,18750/432530/18795/12322/11418/18754/16438/224129/11515/15560/18751,11
Environmental Information Processing,Signal transduction,mmu04024,cAMP signaling pathway,17/292,214/7649,0.0794392523364486,2.080927538087313,3.195052279834357,0.003296817875194654,0.022701855330518925,0.018050718491851508,432530/12288/14812/15562/12322/20191/14811/53623/67972/11941/15550/12064/12669/224129/12289/320707/11515,17
Human Diseases,Substance dependence,mmu05033,Nicotine addiction,6/292,39/7649,0.15384615384615385,4.030031612223394,3.779219544914841,0.0033127170868568387,0.022701855330518925,0.018050718491851508,14400/14395/14397/14812/14811/53623,6
Organismal Systems,Endocrine system,mmu04927,Cortisol synthesis and secretion,8/292,66/7649,0.12121212121212122,3.175176421751764,3.535581999217022,0.0034325346060619525,0.022850873234641,0.01816920573434297,432530/16492/12288/18795/16438/224129/12289/11515,8
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,14/292,164/7649,0.08536585365853659,2.2361760775142,3.188022250774791,0.003916032565758107,0.025345432995045526,0.020152682209749324,432530/12288/18795/16531/20541/67972/11941/18754/16438/234889/224129/12289/320707/11515,14
Genetic Information Processing,Information processing in viruses,mmu03273,Virion - Lassa virus and SFTS virus,4/292,19/7649,0.21052631578947367,5.5147801009372746,3.9252391430703493,0.005119995078260211,0.032242131168503496,0.025636390719026948,219257/54216/211712/75599,4
Organismal Systems,Endocrine system,mmu04924,Renin secretion,8/292,71/7649,0.11267605633802817,2.951572448388964,3.291179274590928,0.005396923698106277,0.032243159529711865,0.025637208390464367,12288/18795/16531/16438/234889/224129/12289/18573,8
Organismal Systems,Digestive system,mmu04971,Gastric acid secretion,8/292,71/7649,0.11267605633802817,2.951572448388964,3.291179274590928,0.005396923698106277,0.032243159529711865,0.025637208390464367,18750/432530/18795/12322/16438/224129/11515/18751,8
