category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Development and regeneration,mmu04380,Osteoclast differentiation,28/671,126/7649,0.2222222222222222,2.533200861069713,5.380944507682907,3.0313172404264535e-6,8.019203937073412e-5,4.9795488501833914e-5,16476/12702/12977/16477/14728/14281/16478/18019/18018/53859/14282/23797/16175/19055/12326/19697/19056/21803/14283/26413/18035/12703/18034/21926/19058/17970/16438/21808,28
Environmental Information Processing,Signal transduction,mmu04371,Apelin signaling pathway,29/671,133/7649,0.21804511278195488,2.485584303530809,5.359193696871644,3.035660796368484e-6,8.019203937073412e-5,4.9795488501833914e-5,30878/13653/432530/16598/18791/18787/18754/23797/20541/12313/18795/14682/17258/12326/14708/16449/26413/110891/11515/14219/56717/18125/19079/14702/241113/12315/16438/17261/208727,29
Organismal Systems,Environmental adaptation,mmu04713,Circadian entrainment,23/671,93/7649,0.24731182795698925,2.819207409900165,5.473277062599024,3.4357277766047383e-6,8.377890039874631e-5,5.2022760665998876e-5,432530/18750/12322/14812/14281/16519/18751/12313/18795/18626/14682/14708/14811/26413/11515/18125/12323/53623/14799/14702/12315/16438/14810,23
Organismal Systems,Endocrine system,mmu04921,Oxytocin signaling pathway,31/671,151/7649,0.2052980132450331,2.340274967676987,5.157976737212778,5.3014633343135455e-6,1.200402769269567e-4,7.453937169297993e-5,16476/432530/12293/18750/12322/14281/227541/18019/16519/18018/19055/18751/12313/18795/14682/12326/19056/16520/26413/12298/207565/11515/12294/329251/12323/19058/19079/54720/241113/12315/16438,31
Organismal Systems,Nervous system,mmu04728,Dopaminergic synapse,28/671,130/7649,0.2153846153846154,2.4552562191906455,5.18920484456811,5.7721366905767296e-6,1.2198448872752155e-4,7.574663586932271e-5,231991/18750/12322/14812/14281/11911/16519/23797/19055/18751/12313/18795/14682/14708/56637/19056/14811/16574/109689/208647/269643/12323/14680/53623/14799/14702/12315/16438,28
Organismal Systems,Endocrine system,mmu04925,Aldosterone synthesis and secretion,23/671,97/7649,0.23711340206185566,2.702951434234179,5.233917301940802,7.380192651085845e-6,1.462200668996383e-4,9.079579116796402e-5,15370/231991/67972/432530/18750/12322/11941/227541/11911/269060/18754/18751/12313/18795/14682/12326/11515/208647/12323/320707/16835/12315/16438,23
Organismal Systems,Excretory system,mmu04961,Endocrine and other factor-regulated calcium reabsorption,15/671,48/7649,0.3125,3.562313710879285,5.521883886092975,8.403544146837372e-6,1.5670138203220275e-4,9.730419538443273e-5,67972/12062/18750/11941/20541/18751/22337/18795/14682/71770/110891/11515/320707/67300/11772,15
Human Diseases,Immune disease,mmu05323,Rheumatoid arthritis,20/671,79/7649,0.25316455696202533,2.8859250315984077,5.224680624417284,1.0183863611480846e-5,1.7934915360219046e-4,1.1136739738870868e-4,16476/12977/20302/14281/20296/16175/14825/14254/12524/21803/22339/11966/24088/21926/11964/27060/16193/21808/20310/15894,20
Organismal Systems,Immune system,mmu04625,C-type lectin receptor signaling pathway,24/671,106/7649,0.22641509433962265,2.580997103731406,5.082550123306465,1.0953781802746346e-5,1.8275520165634694e-4,1.1348239319188737e-4,16476/13654/18019/18018/53859/23797/19055/12313/19697/19056/26413/18035/16362/18034/21926/13655/19058/16193/12315/12051/16438/12795/17164/240354,24
Human Diseases,Infectious disease: viral,mmu05166,Human T-cell leukemia virus 1 infection,40/671,227/7649,0.1762114537444934,2.0087055286015354,4.783949338863025,1.2797976367833127e-5,2.0284792543015507e-4,1.2595903056762076e-4,22695/16476/13653/231991/13654/432530/14281/11911/18019/20807/17869/18018/18186/53859/23797/20525/12445/19055/70549/17702/19697/19056/21803/12579/14283/26413/12444/18035/74343/26398/11515/208647/18034/21926/19211/19058/16193/14972/21808/15894,40
Organismal Systems,Nervous system,mmu04725,Cholinergic synapse,24/671,110/7649,0.21818181818181817,2.487142663595719,4.87149006365924,2.1242392350107326e-5,3.206589702373344e-4,1.991141538581489e-4,231991/432530/18750/12322/14281/226922/11911/16519/23797/12671/110862/18751/18795/14682/12326/14708/16520/26413/12669/11515/208647/12323/14702/16438,24
Human Diseases,Infectious disease: viral,mmu05167,Kaposi sarcoma-associated herpesvirus infection,34/671,185/7649,0.1837837837837838,2.09502557699279,4.675133634414589,2.325319701197571e-5,3.350574296725591e-4,2.080549206334669e-4,22695/16476/14281/18019/17869/18018/23797/19055/14825/12313/12524/14708/56637/11601/19697/14102/19056/26413/18035/26398/22339/56717/20848/19058/22190/14702/16193/14972/54720/12315/16438/20310/15894/17164,34
Environmental Information Processing,Signal transduction,mmu04390,Hippo signaling pathway,30/671,155/7649,0.1935483870967742,2.2063362338349117,4.704864220500477,2.5244526167318944e-5,3.4793542587130893e-4,2.1605155118025826e-4,18787/15901/56289/17131/12156/17869/12445/23859/16475/14362/56637/18016/216795/21803/14365/12444/17125/14367/14219/22421/269643/14370/319710/209456/53310/12168/54401/13385/21808/170770,30
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease,22/671,98/7649,0.22448979591836735,2.559049849447976,4.816599336673933,2.919730121373713e-5,3.8227316107494573e-4,2.3737367132995138e-4,16476/20302/12062/432530/18787/14281/20296/23797/18795/14682/19697/14102/21803/26413/18035/26398/24088/21926/269643/14680/16193/21808,22
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,31/671,164/7649,0.18902439024390244,2.1547653665806403,4.635424256167135,3.0147725636825375e-5,3.8227316107494573e-4,2.3737367132995138e-4,231991/67972/12062/432530/11941/11911/18019/20807/18018/18754/23797/20541/19055/12313/18795/14682/17258/16531/19056/26413/11539/110891/11551/11515/208647/18159/19058/320707/12315/16438/17261,31
Organismal Systems,Development and regeneration,mmu04360,Axon guidance,33/671,180/7649,0.18333333333333332,2.0898907103825137,4.588362174899062,3.2235972559496146e-5,3.927501385231322e-4,2.4387938204823418e-4,13838/18750/12322/19876/13176/13839/18019/243743/13844/13836/18186/268902/19055/22067/56637/241568/18007/19056/18844/14365/26413/13641/20356/13841/192198/18607/237860/12323/19058/259302/12168/50780/65254,33
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection,38/671,220/7649,0.17272727272727273,1.9689879420132774,4.5220384543971015,3.345190454297971e-5,3.927501385231322e-4,2.4387938204823418e-4,231991/20302/20303/432530/19303/18750/20296/11911/18019/17869/18018/23797/19055/18751/12313/18795/14682/19229/14708/56637/19697/14102/19056/26413/18035/22339/11515/20312/208647/56717/20848/21926/19058/14702/16193/14972/12315/16438,38
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer,35/671,198/7649,0.17676767676767677,2.0150461394872723,4.487255663702391,4.156279447156929e-5,4.70550208838838e-4,2.9218957015727284e-4,21825/15200/18792/19303/18750/12322/18793/16402/109676/17869/23797/18751/14362/14102/216795/21803/13869/14365/26413/11735/14367/22339/24088/17698/56717/20848/22421/21926/18607/14370/329251/12323/14388/16438/21808,35
Human Diseases,Endocrine and metabolic disease,mmu04933,AGE-RAGE signaling pathway in diabetic complications,22/671,101/7649,0.21782178217821782,2.4830384677812045,4.652291026509768,4.7796774036594546e-5,5.224681851586369e-4,3.244281940051971e-4,16476/13653/18712/18787/18750/20296/18018/18754/23797/16175/18751/18795/19697/21803/26413/22339/20848/21926/18799/16193/21808/15894,22
Human Diseases,Substance dependence,mmu05032,Morphine addiction,20/671,88/7649,0.22727272727272727,2.590773607912207,4.654036782204941,5.544367672376095e-5,5.858548507144074e-4,3.637883349945017e-4,432530/14401/18750/14400/16519/14402/14395/110886/18751/242425/14406/14708/14394/11539/109689/11515/23984/14397/18578/14702,20
Organismal Systems,Immune system,mmu04657,IL-17 signaling pathway,19/671,83/7649,0.2289156626506024,2.6095020918248255,4.57158859235533,7.630807047117915e-5,7.803115593343158e-4,4.845368141973006e-4,16476/12608/14281/16478/20296/15945/20306/14282/14825/21929/56637/19697/14283/26413/18035/21926/15519/16193/20310,19
Cellular Processes,Cell growth and death,mmu04218,Cellular senescence,30/671,166/7649,0.18072289156626506,2.0601332303880198,4.281996780878276,9.61359435779601e-5,9.523466910691672e-4,5.913625476670572e-4,23882/18787/17873/12192/18019/17869/18018/23797/12445/16175/19055/12313/12193/26397/13197/19697/19056/21803/12579/26413/12444/56717/19211/19058/16193/14972/12315/16438/21808/17164,30
Organismal Systems,Endocrine system,mmu04912,GnRH signaling pathway,19/671,85/7649,0.2235294117647059,2.5481020426054175,4.450440545757989,1.0742771575940516e-4,0.001031957148355498,6.407969010210132e-4,16476/13653/15200/432530/18750/12322/11911/18751/12313/18795/26397/14682/19229/26413/26398/11515/12323/12315/16438,19
Environmental Information Processing,Signal transduction,mmu04350,TGF-beta signaling pathway,22/671,107/7649,0.205607476635514,2.343802665849548,4.340640720276847,1.1923533273294204e-4,0.001111694131657136,6.903098210854539e-4,21825/15901/434215/15903/17131/12156/17869/68010/21815/18007/18121/21803/12579/20185/26413/17125/16323/21926/207596/12168/22042/21808,22
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B,27/671,146/7649,0.18493150684931506,2.1081089357532203,4.191902076022561,1.4284412625051342e-4,0.00129375965775465,8.033639581607824e-4,16476/231991/13654/18750/14281/11911/18019/17869/18018/23797/18751/26397/19229/19697/14102/21803/26413/18035/26398/24088/208647/20848/21926/13655/54401/16193/21808,27
Organismal Systems,Nervous system,mmu04723,Retrograde endocannabinoid signaling,26/671,139/7649,0.18705035971223022,2.132262595288896,4.177383136877594,1.557994272741686e-4,0.001371900512386429,8.518857573178226e-4,432530/14401/18750/14400/16519/269060/14402/14395/110886/18751/18795/14406/14682/14708/14394/26413/108071/11515/14397/72961/53623/14799/14702/12801/16438/14816,26
Organismal Systems,Endocrine system,mmu04915,Estrogen signaling pathway,24/671,127/7649,0.1889763779527559,2.154218055082906,4.067174225393303,2.3512843615612194e-4,0.001979454587821603,0.0012291482912921792,16476/231991/15200/193740/15511/432530/14281/11911/16519/23797/12313/242425/18795/14682/26413/11515/15481/208647/14229/15519/17977/12315/16438/14816,24
Environmental Information Processing,Signaling molecules and interaction,mmu04519,Cadherin signaling,55/671,390/7649,0.14102564102564102,1.6076082387557797,3.819330811553228,2.3728477708902492e-4,0.001979454587821603,0.0012291482912921792,56332/14401/53883/12552/14400/14402/76884/14395/22330/16475/50884/110886/14362/14406/26397/109620/19229/219257/329165/56637/14394/22352/270120/19697/18016/216795/72821/14365/26413/18035/54216/14367/232906/211712/12564/93715/215654/14397/22421/353237/75599/12558/14370/93880/83767/12562/279653/93717/93878/66713/192163/54401/93890/235281/219228,55
Human Diseases,Cancer: overview,mmu05206,MicroRNAs in cancer,29/671,170/7649,0.17058823529411765,1.9446041904093976,3.8620890125737097,3.5000747251180697e-4,0.0028449325329805847,0.0017665694294118192,21825/15368/18792/18712/18750/17210/16402/56289/17869/18754/18751/12125/22352/14365/26413/12444/22339/192119/56717/13435/24136/20848/12703/74747/19211/20677/12168/21808/208727,29
Human Diseases,Infectious disease: bacterial,mmu05134,Legionellosis,14/671,58/7649,0.2413793103448276,2.7515802456446887,4.152066081138057,3.6956854478311193e-4,0.002928830717406162,0.001818666259853735,12475/193740/15511/14825/12747/19697/18035/24088/15481/15499/18034/21926/16193/20310,14
Environmental Information Processing,Signal transduction,mmu04024,cAMP signaling pathway,34/671,214/7649,0.1588785046728972,1.8111202417928327,3.7318257488390287,4.461847958609472e-4,0.0034497702509248846,0.0021421452330166145,16476/231991/67972/20682/432530/12322/14812/14281/11941/18018/23797/12313/242425/12326/19697/14811/26413/12669/11539/18035/11515/23984/208647/18578/242443/12323/320707/53623/12064/14799/80885/12315/14810/15550,34
Organismal Systems,Endocrine system,mmu04922,Glucagon signaling pathway,19/671,95/7649,0.2,2.2798807749627423,3.8923559157423773,4.932050345982323e-4,0.0037225237135152293,0.002311512317540588,231991/17691/12322/11911/23797/20525/19055/12313/18795/14682/19056/74343/208647/12323/19058/19079/241113/12315/16438,19
Organismal Systems,Immune system,mmu04620,Toll-like receptor signaling pathway,18/671,88/7649,0.20454545454545456,2.3316962471209868,3.8960687341044946,5.186267266560835e-4,0.003823364473255313,0.0023741296911796235,16476/12475/20302/20303/14281/15945/23797/12524/26397/19697/26413/18035/26398/27056/24088/26410/21926/16193,18
Organismal Systems,Sensory system,mmu04742,Taste transduction,13/671,54/7649,0.24074074074074073,2.744300932825523,3.988633394434646,6.109222821662193e-4,0.00440141735106117,0.0027330733675857183,110876/12671/14395/110886/242425/18795/20269/14394/14397/16529/11418/14816/15550,13
Organismal Systems,Endocrine system,mmu04916,Melanogenesis,19/671,97/7649,0.1958762886597938,2.2328729239325824,3.78915968943466,6.472244845827802e-4,0.004559336924727585,0.0028311340027363722,432530/18750/12322/18751/12313/14362/18795/14682/56637/216795/14365/26413/14367/11515/208647/22421/14370/12323/12315,19
Human Diseases,Substance dependence,mmu05030,Cocaine addiction,12/671,48/7649,0.25,2.8498509687034277,3.9864994720930045,6.83224141631691e-4,0.004708305497766218,0.0029236364870738264,16476/231991/14812/11911/14282/19697/14811/208647/242443/12064/13385/14810,12
Organismal Systems,Immune system,mmu04662,B cell receptor signaling pathway,16/671,77/7649,0.2077922077922078,2.3687072986625894,3.7430045948719455,8.722351535687742e-4,0.005808923055281376,0.003607068276067134,16476/14728/14281/18019/18018/23797/19055/18751/56637/83490/19697/19056/26413/18035/19058/240354,16
Human Diseases,Endocrine and metabolic disease,mmu04931,Insulin resistance,20/671,107/7649,0.18691588785046728,2.130729696226862,3.6523899585849575,8.795845635757289e-4,0.005808923055281376,0.003607068276067134,12702/231991/18754/12491/23797/20525/18751/56637/19697/18035/74343/208647/56717/20848/21926/18607/19211/19079/16193/241113,20
Cellular Processes,Cellular community - eukaryotes,mmu04540,Gap junction,17/671,85/7649,0.2,2.2798807749627423,3.679365531385813,9.606544945000132e-4,0.006090549495130083,0.003781945062557947,432530/18750/67951/22145/22154/18751/227613/22153/18795/14682/26413/108071/22152/11515/22151/16438/14816,17
Human Diseases,Cancer: overview,mmu05235,PD-L1 expression and PD-1 checkpoint pathway in cancer,17/671,85/7649,0.2,2.2798807749627423,3.679365531385813,9.606544945000132e-4,0.006090549495130083,0.003781945062557947,16476/14281/18019/18018/23797/19055/26397/19419/19697/19056/26413/18035/24088/56717/20848/19211/19058,17
Organismal Systems,Nervous system,mmu04727,GABAergic synapse,17/671,86/7649,0.19767441860465115,2.253370533393408,3.6245272803015633,0.001102120382476503,0.006718695408558681,0.004171994160386763,432530/14401/18750/14400/14402/14395/110886/18751/242425/14406/14708/14394/11515/14397/18195/57138/14702,17
Human Diseases,Cancer: specific types,mmu05210,Colorectal cancer,17/671,86/7649,0.19767441860465115,2.253370533393408,3.6245272803015633,0.001102120382476503,0.006718695408558681,0.004171994160386763,16476/23882/17873/14281/13176/17869/23797/56637/12125/13197/21803/58801/26413/56717/72993/21808/170770,17
Organismal Systems,Endocrine system,mmu04935,"Growth hormone synthesis, secretion and action",21/671,117/7649,0.1794871794871795,2.0460468493255375,3.5355633888877995,0.0011408149547456087,0.006823364918006754,0.004236989007694714,12702/231991/16477/432530/18750/14281/11911/23797/18751/18795/26397/14682/56637/26413/26398/11515/208647/56717/20848/12703/16438,21
Human Diseases,Infectious disease: parasitic,mmu05146,Amoebiasis,18/671,94/7649,0.19148936170212766,2.1828645717728383,3.578091431518096,0.0011729478258675145,0.006885638162963002,0.004275657766807509,12475/432530/18750/15507/226421/22330/14825/18751/18795/14682/19697/21803/24088/21926/14680/16193/21808/20310,18
Organismal Systems,Sensory system,mmu04740,Olfactory transduction,10/671,38/7649,0.2631578947368421,2.9998431249509765,3.8320977960262814,0.0012367197374467949,0.006996878318823648,0.004344732676805653,12322/20541/12313/14708/110891/52589/109689/12323/14680/12315,10
Environmental Information Processing,Signal transduction,mmu04370,VEGF signaling pathway,13/671,58/7649,0.22413793103448276,2.5550387995272112,3.6861707423482293,0.0012543537163060563,0.006996878318823648,0.004344732676805653,19303/18750/18019/15507/23797/19055/18751/19056/26413/22339/102626/19058/17164,13
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action",20/671,110/7649,0.18181818181818182,2.0726188863297654,3.5136186828335005,0.0012581137671070913,0.006996878318823648,0.004344732676805653,13653/231991/15200/432530/18750/14281/16478/11911/18751/22337/18795/14682/17258/26413/109689/11515/208647/18578/16438/17261,20
Human Diseases,Cancer: specific types,mmu05214,Glioma,15/671,73/7649,0.2054794520547945,2.3423432619480224,3.573343377462367,0.0014119698282481186,0.007717145440597476,0.004791984716558951,23882/18750/17873/12322/227541/23797/18751/12313/12326/13197/26413/56717/19211/12323/12315,15
Environmental Information Processing,Signal transduction,mmu04068,FoxO signaling pathway,22/671,128/7649,0.171875,1.9592725409836065,3.3937427619634293,0.0015837483075614247,0.00850929175418596,0.005283870357073799,23882/16598/17873/23797/26557/12125/13197/21803/12579/26413/12444/216439/18099/20848/18607/19211/19079/16193/241113/14816/21808/12795,22
Organismal Systems,Environmental adaptation,mmu04710,Circadian rhythm,9/671,33/7649,0.2727272727272727,3.108928329494648,3.764653763830187,0.0016405890246905563,0.008667778680448438,0.005382283291528667,18030/20893/79362/18626/217166/13170/19079/241113/12952,9
Human Diseases,Cancer: specific types,mmu05224,Breast cancer,24/671,145/7649,0.16551724137931034,1.8867978827277867,3.3429659504567577,0.0016935782517856462,0.008801054193705736,0.0054650411231046735,16476/23882/17873/14281/13388/17869/23797/54485/14362/15205/56637/16449/13197/15213/216795/14365/26413/14367/56717/22421/18034/14370/19211/17977,24
Human Diseases,Cardiovascular disease,mmu05418,Fluid shear stress and atherosclerosis,23/671,137/7649,0.1678832116788321,1.9137685337278492,3.346481356416639,0.0017300117684046928,0.008845382751359479,0.00549256707456159,16476/15368/19252/16598/18791/14281/20296/23797/16175/12313/17258/19697/26398/22339/18024/18159/21926/15519/12562/17970/12168/12315/15894,23
Environmental Information Processing,Signaling molecules and interaction,mmu04060,Cytokine-cytokine receptor interaction,35/671,240/7649,0.14583333333333334,1.6624130650769997,3.2331394016888155,0.0017854054327175529,0.00897813327664582,0.005574998913275006,12977/20302/27279/20303/23886/100532/20296/20308/16878/15945/20306/12156/16175/14825/110075/16181/16190/18413/14102/21803/320100/56221/12982/20312/16323/18414/16170/21926/240873/20305/12168/16193/21950/21808/20310,35
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway,27/671,171/7649,0.15789473684210525,1.7999058749705859,3.2803027531888156,0.0018409421545172815,0.00897813327664582,0.005574998913275006,16476/53883/18750/12322/18019/17869/18018/20379/12445/68010/19055/18751/14362/18795/56637/216795/19056/14283/14365/12444/14367/18099/22421/14370/12323/19058/81004,27
Human Diseases,Cancer: overview,mmu05202,Transcriptional misregulation in cancer,27/671,171/7649,0.15789473684210525,1.7999058749705859,3.2803027531888156,0.0018409421545172815,0.00897813327664582,0.005574998913275006,12475/80859/23882/18792/18791/12608/17873/13198/67603/17355/17869/12394/14254/12606/12524/140780/58208/13197/18647/19697/20185/12444/17125/70122/19696/53623/16193,27
Human Diseases,Endocrine and metabolic disease,mmu04936,Alcoholic liver disease,21/671,122/7649,0.1721311475409836,1.9621924702548192,3.3220076516974704,0.0019666354744555256,0.009445809778824267,0.005865404046621743,12475/12267/12273/53859/23797/14825/26397/56637/19697/14102/18035/26398/207565/21926/101214/19079/72535/16193/241113/20310/56752,21
Cellular Processes,Cell growth and death,mmu04210,Apoptosis,22/671,131/7649,0.16793893129770993,1.9144037041671882,3.273348015035833,0.0021496214900336426,0.010081619861566594,0.006260212233481498,16476/23882/17873/14281/22145/17210/13198/11911/53859/23797/12125/13197/19697/14102/58801/26413/18035/21926/18607/20740/16438/170770,22
Organismal Systems,Immune system,mmu04659,Th17 cell differentiation,18/671,99/7649,0.18181818181818182,2.0726188863297654,3.330882234955526,0.0021626187715663354,0.010081619861566594,0.006260212233481498,16476/14281/18019/18018/12394/19055/16190/19697/19056/21803/26413/18035/56717/20848/15519/19058/16193/16364,18
Human Diseases,Neurodegenerative disease,mmu05022,Pathways of neurodegeneration - multiple diseases,56/671,438/7649,0.1278538812785388,1.4574580296565476,3.0574564498865495,0.0023091013823144228,0.010608480263676405,0.006587367787838248,12977/20743/18750/67951/12322/14812/22145/14828/13198/11911/22154/12671/16175/19055/18751/12313/14362/227613/14763/22153/18795/26397/14682/56637/19697/14102/216795/19056/14811/14365/26413/12669/108071/22152/14367/16574/56717/22421/105000/21926/18125/20238/14370/12323/19058/22190/53623/12064/14799/13385/16193/22151/12315/16438/14816/14810,56
Organismal Systems,Endocrine system,mmu04926,Relaxin signaling pathway,21/671,124/7649,0.1693548387096774,1.9305442046055477,3.2393980491257293,0.002416445871721357,0.010931155784183055,0.006787734124662898,16476/231991/432530/18750/14281/11911/23797/19773/18795/14708/19697/21803/26413/18035/26398/22339/109689/11515/208647/18125/14702,21
Environmental Information Processing,Signal transduction,mmu04066,HIF-1 signaling pathway,19/671,108/7649,0.17592592592592593,2.00545068168019,3.2630813224866952,0.0024483030305268044,0.010931155784183055,0.006787734124662898,15368/18787/18750/12322/170768/23797/20525/14254/18751/11601/19697/26413/22339/56717/20848/12323/16193/22042/112407,19
Environmental Information Processing,Signal transduction,mmu04064,NF-kappa B signaling pathway,18/671,101/7649,0.1782178217821782,2.031576928184622,3.2360563737284407,0.0027193017878794244,0.01197248148274691,0.007434348455167433,12475/23882/20303/18792/17873/53859/14825/18751/21929/13197/19697/18035/111173/18034/21926/20310/15894/240354,18
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,27/671,177/7649,0.15254237288135594,1.738892116497007,3.0840325398350985,0.003048185462093488,0.013226055807835872,0.008212759209913026,20302/20303/432530/19303/20296/20308/15945/20306/23797/14825/18751/18795/14682/19229/14708/56637/19697/26413/18035/109689/11515/56221/20312/20848/20305/14702/20310,27
Cellular Processes,Transport and catabolism,mmu04148,Efferocytosis,25/671,160/7649,0.15625,1.7811568554396424,3.0963927483798193,0.0030874704409459127,0.013226055807835872,0.008212759209913026,21825/70686/18263/240672/12608/12322/18019/226421/18018/12491/20525/497097/16423/50769/13537/21803/26413/11980/20312/13435/18442/12642/12323/209018/17164,25
Human Diseases,Infectious disease: viral,mmu05162,Measles,20/671,121/7649,0.1652892561983471,1.8841989875725143,3.0399931877147273,0.004046087994399571,0.017101465256328854,0.010619206385301332,16476/193740/15511/14281/23797/12445/16175/21929/56637/19697/14102/12444/18035/24088/17698/15481/20848/16193/17857/170770,20
Genetic Information Processing,Information processing in viruses,mmu03273,Virion - Lassa virus and SFTS virus,6/671,19/7649,0.3157894736842105,3.5998117499411717,3.518245581309103,0.004469524313498932,0.01864262114972581,0.011576191781500003,17886/219257/54216/211712/75599/22042,6
Human Diseases,Neurodegenerative disease,mmu05017,Spinocerebellar ataxia,22/671,139/7649,0.15827338129496402,1.8042221960136806,2.967106971393888,0.004552280780576698,0.018741207888867704,0.011637409514256219,20743/18750/14812/80913/23797/18751/18795/14682/22359/14811/74143/56543/56717/20238/80912/242443/16504/53623/14799/16438/14816/14810,22
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,15/671,82/7649,0.18292682926829268,2.0852568063683616,3.0637074640669697,0.004623365133595485,0.018789830094227803,0.011667601619195085,231991/432530/18750/12322/11911/20525/12671/18751/18795/14682/16531/11515/208647/12323/140492,15
