category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Substance dependence,mmu05032,Morphine addiction,26/754,88/7649,0.29545454545454547,2.9972570532915364,6.231292789288314,1.727073128981901e-7,4.882906755576102e-6,3.454146257963801e-6,432530/18750/11515/224129/242425/14708/109689/11539/18751/12286/110355/14402/14397/16522/23984/16519/218461/14400/18573/12287/110886/18749/26385/18752/18574/14401,26
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,21/754,62/7649,0.3387096774193548,3.4360614357833485,6.368563988049787,2.065205572289546e-7,5.352324441517073e-6,3.7862102158641673e-6,18750/18709/242425/15166/109689/14672/18751/239556/140492/16522/16519/12288/15165/23797/16438/11651/18752/22067/14682/26413/26395,21
Organismal Systems,Nervous system,mmu04728,Dopaminergic synapse,32/754,130/7649,0.24615384615384617,2.4971230361150787,5.693005507066779,7.06503855420033e-7,1.603171306705228e-5,1.1340761655149522e-5,18750/224129/12322/14811/14812/14708/109689/18751/269643/12286/12323/12315/19049/16522/16519/12288/14680/23797/16438/14799/19055/56637/11651/12287/18749/26414/12313/18752/14682/16574/606496/51792,32
Environmental Information Processing,Signal transduction,mmu04070,Phosphatidylinositol signaling system,26/754,94/7649,0.2765957446808511,2.805942773294204,5.82563343379788,7.216848326004242e-7,1.603171306705228e-5,1.1340761655149522e-5,380921/18750/110197/18709/227333/104418/228550/104015/18751/18717/110911/217837/12315/27399/108083/16438/12313/18752/19211/84095/20975/320127/18719/269180/224020/212111,26
Organismal Systems,Endocrine system,mmu04925,Aldosterone synthesis and secretion,26/754,97/7649,0.26804123711340205,2.7191610380376825,5.634610676355868,1.395518853422476e-6,2.8933757560959336e-5,2.0467609850196312e-5,432530/269060/18750/11515/224129/12322/227541/18754/14672/18751/11941/239556/67972/12323/12315/12326/11606/12288/16438/11928/18749/12313/18752/14682/20778/320707,26
Environmental Information Processing,Signal transduction,mmu04014,Ras signaling pathway,45/754,225/7649,0.2,2.0289124668435017,5.180160120686042,2.464179354356207e-6,4.789748620029877e-5,3.388246612239784e-5,18750/16706/14810/18709/14811/14812/14708/237625/14184/214230/333050/19731/11352/18751/240057/12315/19419/20418/18212/23797/19730/18015/14182/16001/11651/13638/18481/18749/26414/18595/12313/11350/21844/18752/19247/19417/26413/66922/12064/217944/26395/13712/226525/14174/225870,45
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway,23/754,84/7649,0.27380952380952384,2.777677781988127,5.417272707205703,3.8032340848643986e-6,6.95768117878134e-5,4.9218323451186335e-5,18750/12322/18709/214230/11352/18751/12323/20418/20779/23797/56637/18183/11651/18481/26414/56717/109880/11350/18752/17974/26413/26395/13712,23
Human Diseases,Cancer: specific types,mmu05214,Glioma,21/754,73/7649,0.2876712328767123,2.918298753679008,5.445655565577808,4.251119820676753e-6,7.344990356835946e-5,5.1958131141604764e-5,18750/12322/18709/227541/18751/12323/12315/20418/12326/23797/16001/11651/56717/109880/18595/12313/13557/18752/19211/26413/26395,21
Organismal Systems,Excretory system,mmu04961,Endocrine and other factor-regulated calcium reabsorption,16/754,48/7649,0.3333333333333333,3.381520778072502,5.473083886788891,7.419745747680626e-6,1.2144952250150919e-4,8.591284549945987e-5,18750/11515/20541/110891/18751/11941/67972/11772/11771/71770/13429/11928/18749/18752/14682/320707,16
Organismal Systems,Nervous system,mmu04723,Retrograde endocannabinoid signaling,31/754,139/7649,0.22302158273381295,2.262456347919012,4.967024238923888,9.637008897177208e-6,1.4985548835110557e-4,1.0600709786894928e-4,432530/269060/18750/11515/224129/14708/18751/12286/72961/14402/14397/108071/16522/16519/12288/23945/14400/16438/14799/12287/110886/18749/66082/26414/18752/19225/14682/26413/14073/14816/14401,31
Environmental Information Processing,Signaling molecules and interaction,mmu04082,Neuroactive ligand signaling,38/754,191/7649,0.19895287958115182,2.018289888483064,4.712695749441417,1.6984617408801563e-5,2.5153409591129934e-4,1.7793408713982588e-4,432530/14809/18750/11515/224129/11553/14810/242425/14811/14812/14708/14672/11539/18751/12669/72961/14402/14397/11550/108071/12671/15562/14680/18440/14400/14799/72075/110886/18749/18752/15550/14682/14816/74191/15565/14807/11444/14401,38
Organismal Systems,Nervous system,mmu04727,GABAergic synapse,22/754,86/7649,0.2558139534883721,2.5951205971254088,4.919128591734049,2.016896554406279e-5,2.851158311001604e-4,2.016896554406279e-4,432530/18750/11515/224129/242425/14708/57138/18751/12286/14402/14397/16522/18195/12288/20779/14400/12287/110886/18749/227120/18752/14401,22
Environmental Information Processing,Signal transduction,mmu04010,MAPK signaling pathway,51/754,294/7649,0.17346938775510204,1.7597710171601797,4.392962809475667,3.6484451004144084e-5,4.933332287951656e-4,3.489817052570303e-4,269881/18750/12290/14184/109689/81905/18751/12286/239556/140723/19099/19419/18212/12295/12293/12288/30957/23797/60597/225028/19055/18015/235584/14182/16001/11651/21808/12287/13638/18749/12296/26414/109880/18595/18752/216965/12297/17762/19417/19259/12300/26413/381921/66922/12064/26395/26399/26408/13712/14174/76089,51
Organismal Systems,Sensory system,mmu04740,Olfactory transduction,13/754,38/7649,0.34210526315789475,3.4705081669691475,5.048352927308793,3.910131415019958e-5,5.066878625296696e-4,3.584287130434961e-4,20541/12322/14708/110891/109689/110355/12323/12315/14680/18573/18749/12313/18574,13
Human Diseases,Neurodegenerative disease,mmu05022,Pathways of neurodegeneration - multiple diseases,69/754,438/7649,0.15753424657534246,1.5981159841575523,4.263018266164325,4.3660735824271196e-5,5.431395536539337e-4,3.842144752535865e-4,20743/22154/269881/18750/227613/14810/22151/12322/73710/57265/14811/14812/20238/22152/22153/13385/18125/22145/12569/18751/12669/22146/12323/108071/12315/23805/14296/22143/12288/12671/22142/237782/16438/14799/22241/19055/56637/14365/380684/12287/13191/93687/105000/26414/56717/109880/11820/12313/18951/18752/19225/20191/226641/14682/20907/17762/16574/11938/170731/12387/26413/15194/12064/26395/14816/26399/26408/14763/68943,69
Environmental Information Processing,Signal transduction,mmu04024,cAMP signaling pathway,40/754,214/7649,0.18691588785046728,1.8961798755546742,4.396975693155279,4.655218534222445e-5,5.568357554396848e-4,3.9390310674189915e-4,432530/11515/224129/14810/12322/18709/242425/14811/14812/15166/11539/12669/11941/67972/12323/12315/12326/19049/23984/12288/15562/23797/20606/14799/11928/11651/18749/26414/109880/12313/21844/15550/20191/11938/26413/66922/12064/320707/26395/15565,40
Human Diseases,Substance dependence,mmu05033,Nicotine addiction,13/754,39/7649,0.3333333333333333,3.381520778072502,4.9304530475999915,5.3428835930272774e-5,6.024434958786048e-4,4.261658170202349e-4,14810/14811/14812/12286/72961/14402/14397/14400/14799/12287/110886/11444/14401,13
Organismal Systems,Endocrine system,mmu04912,GnRH signaling pathway,21/754,85/7649,0.24705882352941178,2.5063036355125603,4.617838118577134,5.423928580257535e-5,6.024434958786048e-4,4.261658170202349e-4,432530/18750/11515/224129/12322/14672/18751/12323/12315/12288/20779/19229/16438/18749/26414/12313/14682/26413/26395/26399/13712,21
Human Diseases,Substance dependence,mmu05031,Amphetamine addiction,18/754,67/7649,0.26865671641791045,2.725404806207688,4.69060640307577,5.631148830755126e-5,6.038921677120151e-4,4.27190600953837e-4,18750/224129/14810/12322/14811/14812/18751/12323/12315/12326/19049/12288/14799/19055/18749/12313/18752/20907,18
Organismal Systems,Endocrine system,mmu04919,Thyroid hormone signaling pathway,26/754,119/7649,0.2184873949579832,2.2164589973920603,4.422480685416733,7.208784050335268e-5,7.473106132180895e-4,5.28644163691253e-4,18750/18709/18751/26896/20779/21833/18607/23797/17977/56637/11928/11651/18749/13371/56717/20185/18752/20502/18641/11938/17978/12387/26413/216154/26395/20182,26
Organismal Systems,Nervous system,mmu04726,Serotonergic synapse,26/754,120/7649,0.21666666666666667,2.1979885057471265,4.373882409125676,8.362554262355727e-5,8.389530243847198e-4,5.934715928123418e-4,18750/224129/14708/18751/12286/14402/140492/16522/16519/12288/15562/16508/14400/16438/12287/18749/109880/11820/18752/15550/19225/14682/26413/26395/15565/14401,26
Environmental Information Processing,Signal transduction,mmu04015,Rap1 signaling pathway,38/754,206/7649,0.18446601941747573,1.8713270325255593,4.192115754180393,9.619733209088039e-5,9.290275741044572e-4,6.57189923803796e-4,74206/432530/18750/11515/224129/14810/70549/18709/14811/14812/238130/107746/14184/18751/18762/217692/12315/20779/23797/19730/14182/16001/11651/13638/109880/51791/18595/12313/21844/18752/14682/12387/26413/217944/26395/26399/14174/76089,38
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,20/754,82/7649,0.24390243902439024,2.474283496150611,4.438319274450735,9.857848857056942e-5,9.290275741044572e-4,6.57189923803796e-4,432530/18750/11515/224129/12322/12424/14672/18751/12323/16531/140492/12288/12671/11928/18749/18752/20191/14682/20907/26875,20
Environmental Information Processing,Signal transduction,mmu04072,Phospholipase D signaling pathway,29/754,144/7649,0.2013888888888889,2.0430021367521367,4.178145629034416,1.3344084458728287e-4,0.0012205912549013225,8.634407590941832e-4,432530/380921/18750/11515/224129/110197/18709/227333/104418/18717/108071/20418/13429/30955/11606/19229/23797/19730/11651/56717/18595/19247/26413/320127/66922/18719/14360/26395/14816,29
Organismal Systems,Nervous system,mmu04730,Long-term depression,16/754,60/7649,0.26666666666666666,2.7052166224580017,4.384856484810997,1.588360535308246e-4,0.0014113717899453273,9.98398050765183e-4,18750/14672/18125/18751/12286/14687/16438/14799/16001/109880/18752/14682/26413/26395/14816/51792,16
Human Diseases,Cancer: overview,mmu05231,Choline metabolism in cancer,22/754,98/7649,0.22448979591836735,2.2773507280896443,4.208365386513186,1.6825350786463106e-4,0.0014504950275989878,0.001026073652963914,380921/18750/110197/18709/227333/104418/18751/18717/18607/23797/19730/83767/11651/26414/56717/18595/18752/26413/320127/18719/26395/242259,22
Human Diseases,Neurodegenerative disease,mmu05017,Spinocerebellar ataxia,28/754,139/7649,0.2014388489208633,2.0435089594107207,4.105594861534013,1.7256693254393102e-4,0.0014504950275989878,0.001026073652963914,20743/18750/71722/14810/18709/16504/14811/14812/20238/18751/12286/22359/80913/56543/23797/16438/14799/22241/11651/26414/56717/18752/14682/13131/74143/11938/14816/26408,28
Environmental Information Processing,Signaling molecules and interaction,mmu04519,Cadherin signaling,60/754,390/7649,0.15384615384615385,1.5607018975719242,3.7585333529741054,2.6969444541504557e-4,0.002207236119054715,0.0015613888945081587,75599/53883/57265/269788/243548/232906/14402/14397/76884/20266/23805/353237/18016/93708/22628/19049/93888/19229/76709/14400/54216/12552/83767/12941/56637/68703/14365/14182/16001/192164/110886/12558/93687/93700/26414/215654/18595/270120/67451/50884/219228/23836/329165/216965/353234/12387/17921/26413/381921/66922/93701/399548/93891/93890/93716/26395/93710/93880/208846/14401,60
Organismal Systems,Digestive system,mmu04970,Salivary secretion,19/754,83/7649,0.2289156626506024,2.3222492090377425,4.005084385465928,3.5355297059439704e-4,0.0028193583039707046,0.001994401372583778,432530/18750/11515/224129/18125/18751/11941/67972/11550/12315/16531/12671/16438/11928/18749/12313/18752/14682/320707,19
Cellular Processes,Transport and catabolism,mmu04144,Endocytosis,42/754,251/7649,0.16733067729083664,1.697496486203726,3.7154737612693403,3.9326538197722384e-4,0.0030576383448729155,0.002162959600874731,216439/245666/73728/234353/330319/347722/216963/13854/243621/14184/109689/213990/83814/11842/18717/140500/268451/11772/110355/57440/18762/11771/232227/71770/13429/20779/215445/76709/72685/78618/69091/16001/72543/18595/218038/26385/11844/16574/19326/18719/69780/234852,42
Organismal Systems,Digestive system,mmu04971,Gastric acid secretion,17/754,71/7649,0.23943661971830985,2.4289797138267266,4.000096003759602,4.083654288933796e-4,0.0030976011801424645,0.0021912291306474025,432530/18750/11515/224129/12322/18751/12323/12315/12671/20606/16438/11928/18749/12313/18752/14682/72258,17
Organismal Systems,Circulatory system,mmu04270,Vascular smooth muscle contraction,26/754,132/7649,0.19696969696969696,1.9981713688610239,3.8252716020687054,4.2099125610668437e-4,0.003117340015456639,0.0022051922938921558,432530/18750/11515/224129/329251/18754/237625/14672/18751/11550/12315/16531/11606/12288/16438/17540/18749/54409/109880/12313/18752/69632/14682/213498/26413/26395,26
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,54/754,351/7649,0.15384615384615385,1.5607018975719242,3.5561177420752705,5.438957431674261e-4,0.003907867581479461,0.0027644079354517083,22154/227613/14810/22151/18709/73710/57265/14811/14812/22152/22153/18125/22145/12569/12669/22146/108071/12315/23805/14296/106947/22143/12288/12671/22142/23821/23797/11785/227059/16438/22241/19055/56637/14365/11651/93687/26414/56717/109880/11816/11820/12313/19225/226641/14682/17762/16574/11938/12387/26413/328133/26395/26408/16971,54
Organismal Systems,Sensory system,mmu04742,Taste transduction,14/754,54/7649,0.25925925925925924,2.6300717162786125,3.9749546673095493,5.528815870903417e-4,0.003907867581479461,0.0027644079354517083,242425/110876/12286/14397/11418/12288/12671/20269/18573/110886/18749/15550/18574/14816,14
Human Diseases,Drug resistance: antineoplastic,mmu01521,EGFR tyrosine kinase inhibitor resistance,18/754,80/7649,0.225,2.2825265251989393,3.8131560095243913,6.256821719930286e-4,0.004324159010885153,0.003058890618632584,18750/18709/14184/18751/20418/20779/23797/56637/18015/16001/11651/56717/109880/18595/18752/19211/26413/26395,18
Human Diseases,Cancer: specific types,mmu05225,Hepatocellular carcinoma,30/754,167/7649,0.17964071856287425,1.8223764672247018,3.5531417622864176,8.06520547838902e-4,0.00545278022560649,0.003857272185316487,18750/18709/57265/18751/239985/23805/20418/14296/23797/83797/56637/93760/14365/16001/11651/21808/93687/56717/109880/13557/18752/68094/50868/19211/20588/12387/26413/26395/13712/20586,30
Organismal Systems,Endocrine system,mmu04935,"Growth hormone synthesis, secretion and action",23/754,117/7649,0.19658119658119658,1.9942302024530139,3.583580827401243,9.132760246142728e-4,0.0059689458627327895,0.004222405433444416,432530/18750/11515/224129/18709/14672/18751/20418/12288/23797/20606/16438/56637/11651/20607/18749/26414/56717/18752/14682/26413/26395/26399,23
Human Diseases,Cardiovascular disease,mmu05414,Dilated cardiomyopathy,21/754,103/7649,0.20388349514563106,2.068308825422987,3.6095204393251867,9.21252094569691e-4,0.0059689458627327895,0.004222405433444416,432530/11515/224129/20541/110891/81905/18125/140723/12295/12293/11606/12288/21808/13138/18749/12296/20191/12297/11938/12300/16419,21
Organismal Systems,Nervous system,mmu04722,Neurotrophin signaling pathway,23/754,118/7649,0.19491525423728814,1.9773299465000225,3.5379228924964017,0.001031607006397737,0.006547546509993801,0.004631704926683717,18213/12322/18709/107746/12323/12315/20418/18212/12326/20661/18607/23797/56637/11651/26414/109880/12313/11350/19247/26413/12064/26395/26408,23
Environmental Information Processing,Signal transduction,mmu04371,Apelin signaling pathway,25/754,133/7649,0.18796992481203006,1.906872619213817,3.4887608626610827,0.0011021999645866843,0.006855683779729176,0.00484967984418141,432530/11515/224129/20541/208727/17261/14708/18754/110891/18125/12315/12326/30955/23797/16438/108097/11651/18749/56717/12313/20191/14682/26413/66922/26395,25
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,29/754,164/7649,0.17682926829268292,1.7938555347091931,3.398286388685067,0.0012660087066802025,0.007720170740736137,0.005461214028816559,432530/11515/224129/11553/20541/17261/18754/110891/14672/11539/11941/67972/11550/12315/16531/30955/12288/23797/16438/19055/11928/11651/17540/12313/14682/11938/26413/320707/26395,29
Metabolism,Glycan biosynthesis and metabolism,mmu00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,8/754,24/7649,0.3333333333333333,3.381520778072502,3.8639593522717437,0.0015032925369196245,0.008968364197312097,0.006344180461121097,15531/54616/50787/117592/56219/14043/233781/72727,8
Human Diseases,Cardiovascular disease,mmu05412,Arrhythmogenic right ventricular cardiomyopathy,18/754,86/7649,0.20930232558139536,2.1232804885571523,3.4640397583456566,0.0015283707474519008,0.008968364197312097,0.006344180461121097,20541/110891/81905/18125/140723/12295/12293/12288/13138/12558/12296/67451/20191/12297/11938/12387/12300/16419,18
Metabolism,Glycan biosynthesis and metabolism,mmu00604,Glycosphingolipid biosynthesis - ganglio series,6/754,15/7649,0.4,4.057824933687003,3.919896919425557,0.002062625644808173,0.01187919584324707,0.008403289664033297,20444/20449/26938/50935/14421/225742,6
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action",21/754,110/7649,0.19090909090909092,1.9366891728960693,3.2721066352279795,0.002194792713773862,0.012410555163339474,0.008779170855095449,432530/18750/11515/224129/17261/109689/14672/18751/17391/75607/23948/16438/14182/18749/109880/18752/14682/213498/26413/26395/20182,21
Cellular Processes,Cell motility,mmu04810,Regulation of actin cytoskeleton,36/754,225/7649,0.16,1.623129973474801,3.137208598998621,0.002256467420481716,0.01253145299588953,0.00886469343760674,18709/216963/329251/14184/214230/18717/12669/232906/76884/23805/54126/544963/12671/20779/108083/108100/23797/76709/83767/237860/14182/11651/18481/109880/18595/50884/21844/329165/69632/76820/26413/66922/18719/26395/14174/16419,36
Metabolism,Glycan biosynthesis and metabolism,mmu00532,Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate,7/754,21/7649,0.3333333333333333,3.381520778072502,3.613692192797901,0.002969880275817584,0.016023778735105416,0.01133514894444756,58250/74241/100910/117592/233781/77590/72727,7
Organismal Systems,Endocrine system,mmu04910,Insulin signaling pathway,24/754,135/7649,0.17777777777777778,1.8034777483053346,3.1145665857586398,0.002988357448990721,0.016023778735105416,0.01133514894444756,18709/107746/18762/15275/12315/20418/18607/23797/56637/20411/108097/11651/18749/26414/56717/109880/12313/74370/26413/19085/26395/13712/212111/54646,24
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer,32/754,198/7649,0.16161616161616163,1.6395252257321224,3.014917762261783,0.003296915566471391,0.017378656630044113,0.012293583468198404,18750/12322/18709/57265/329251/14733/109676/18751/12323/11735/20779/18607/23797/16438/14365/14182/16001/11651/21808/18749/56717/109880/21844/18752/19247/69632/12387/26413/66922/26395/13712/16419,32
Organismal Systems,Sensory system,mmu04750,Inflammatory mediator regulation of TRP channels,20/754,107/7649,0.18691588785046728,1.8961798755546742,3.086997582476654,0.0035723771165506817,0.018516821387454366,0.013098716094019164,432530/18750/11515/224129/12322/18709/18754/18751/12323/12315/11418/20779/16438/18749/26414/12313/18752/14682/241118/26399,20
Human Diseases,Drug resistance: antineoplastic,mmu01522,Endocrine resistance,18/754,93/7649,0.1935483870967742,1.9634636775904852,3.091173085800087,0.0037835957101375124,0.019290135505783054,0.013645755020168076,432530/11515/224129/18709/20418/20779/23797/16001/11651/18749/26414/56717/109880/20185/13557/26413/13389/26395,18
Human Diseases,Endocrine and metabolic disease,mmu04930,Type II diabetes mellitus,11/754,46/7649,0.2391304347826087,2.425873601660708,3.2074502329939807,0.004220475381739809,0.021170449092275494,0.014975880386818673,18709/18754/12290/12286/18762/15275/12288/12287/26414/56717/26413,11
Human Diseases,Cancer: overview,mmu05206,MicroRNAs in cancer,28/754,170/7649,0.16470588235294117,1.670869090341707,2.9250477088825386,0.004410656960871334,0.021773243092555315,0.015402294149074496,18750/18709/208727/18754/108655/14184/192119/13435/18751/23805/14086/14365/21808/13638/56717/18595/13557/11350/18752/19225/19211/12168/74370/26413/26395/24136/21960/387217,28
Human Diseases,Endocrine and metabolic disease,mmu04934,Cushing syndrome,26/754,155/7649,0.16774193548387098,1.7016685205784208,2.9183237862731852,0.004648757556109862,0.02259005624922136,0.01598010409912765,432530/11515/224129/12322/57265/14672/239556/12323/19416/23805/11606/12288/218461/16438/56637/14365/18749/109880/13557/14682/16492/20778/12387/26413/17283/26395,26
Metabolism,Glycan biosynthesis and metabolism,mmu00515,Mannose type O-glycan biosynthesis,7/754,23/7649,0.30434782608695654,3.0874754930227195,3.3153499769846015,0.00525818533748035,0.025158394460867522,0.01779693498839503,53418/215494/268510/16795/76898/243853/217734,7
Organismal Systems,Aging,mmu04211,Longevity regulating pathway,17/754,89/7649,0.19101123595505617,1.9377253896819957,2.942403699467919,0.005537291502700876,0.02609238874757534,0.01845763834233625,432530/11515/224129/18709/207565/12326/23797/22241/16001/108097/11651/110147/18749/56717/72993/67605/74370,17
Organismal Systems,Excretory system,mmu04960,Aldosterone-regulated sodium reabsorption,9/754,35/7649,0.2571428571428571,2.6086017430845017,3.154050177635011,0.005624632305011279,0.026108367863559818,0.01846894189705196,18750/18709/83814/18751/18607/11928/18752/26413/110784,9
Organismal Systems,Endocrine system,mmu04916,Melanogenesis,18/754,97/7649,0.18556701030927836,1.882496103256857,2.892411970276715,0.00600217860663437,0.027077674609403635,0.01915462512562315,432530/18750/11515/224129/12322/57265/18751/12323/12315/56637/14365/18749/12313/18752/14682/12387/26413/26395,18
Organismal Systems,Endocrine system,mmu04915,Estrogen signaling pathway,22/754,127/7649,0.1732283464566929,1.7573257586833475,2.845839492131684,0.006007586971218171,0.027077674609403635,0.01915462512562315,432530/11515/224129/18709/242425/14229/12315/20418/16522/16519/20779/23797/16438/17977/11651/18749/12313/14682/17978/26413/26395/14816,22
Metabolism,Carbohydrate metabolism,mmu00562,Inositol phosphate metabolism,15/754,76/7649,0.19736842105263158,2.002216250174508,2.9035327921016916,0.006519078455058334,0.02896333427890203,0.02048853228732619,228550/104015/18717/217837/27399/30955/108083/19211/84095/20975/18719/269615/269180/224020/212111,15
Organismal Systems,Digestive system,mmu04972,Pancreatic secretion,18/754,98/7649,0.1836734693877551,1.8632869593460726,2.844189053521456,0.006697060502633822,0.029335011497452376,0.020751455078583673,432530/18750/11515/224129/237625/12424/18751/11941/67972/16531/12671/16438/11928/18752/20191/14682/11938/320707,18
Cellular Processes,Cellular community - eukaryotes,mmu04510,Focal adhesion,31/754,200/7649,0.155,1.5724071618037136,2.712461276852561,0.0070855784652243976,0.03060576253728872,0.021650378643741214,18750/70549/18709/329251/107746/214230/18751/18717/232906/20418/20779/18607/23797/56637/16001/11651/18481/26414/109880/18595/18752/19211/19417/12387/26413/18719/14360/26395/13712/21960/16419,31
Organismal Systems,Nervous system,mmu04721,Synaptic vesicle cycle,15/754,77/7649,0.19480519480519481,1.9762134417306831,2.8469334850114585,0.007381285436826061,0.03144629823086171,0.022244969809612786,382018/12286/12890/11772/72961/56216/11771/71770/13429/18195/12287/11966/20907/11975/20979,15
Human Diseases,Cancer: specific types,mmu05211,Renal cell carcinoma,14/754,70/7649,0.2,2.0289124668435017,2.859657185313861,0.007484248297437596,0.031454070547339084,0.022250467911300958,18709/107746/214230/23797/112405/11651/21808/18481/109880/11864/112406/19247/26413/26395,14
Human Diseases,Cardiovascular disease,mmu05410,Hypertrophic cardiomyopathy,18/754,100/7649,0.18,1.826021220159151,2.749406587842797,0.008282616256648929,0.034345248744237555,0.024295674352836857,20541/110891/81905/18125/140723/12295/12293/11606/12288/108097/21808/13138/12296/20191/12297/11938/12300/16419,18
Human Diseases,Cancer: specific types,mmu05213,Endometrial cancer,12/754,58/7649,0.20689655172413793,2.0988749657001735,2.7778274031220587,0.009775221938676833,0.040001237143795984,0.028296695085643458,18709/23805/18607/23797/56637/11651/109880/19211/12387/26413/26395/13712,12
