category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease,26/852,98/7649,0.2653061224489796,2.3818386509533394,4.874198826561758,1.6373796092269753e-5,3.104099871881374e-4,1.842407203838428e-4,20296/432530/16476/21809/18787/23797/269643/21808/21926/21803/14682/20302/14102/16193/16176/14680/12062/26398/106759/12675/20293/26413/14672/24088/26414/18795,26
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,32/852,133/7649,0.24060150375939848,2.1600480073422994,4.7779708874927485,1.6439158199994815e-5,3.104099871881374e-4,1.842407203838428e-4,20296/18018/19303/26397/16476/23797/16402/330319/21926/56637/14682/18021/19229/16193/16176/108100/54131/110596/76709/26398/106759/12675/20293/26413/54126/19877/140579/67771/16173/18019/69632/26414,32
Organismal Systems,Environmental adaptation,mmu04713,Circadian entrainment,25/852,93/7649,0.26881720430107525,2.413360088848503,4.854935059057146,1.8563291588462318e-5,3.310453666609113e-4,1.9648864195974733e-4,14812/432530/12322/18751/14811/18750/16519/11515/14708/18125/19416/16438/20191/14799/70729/14682/224129/16522/12323/12288/12313/12315/14810/26413/18795,25
Human Diseases,Substance dependence,mmu05032,Morphine addiction,24/852,88/7649,0.2727272727272727,2.4484635083226634,4.838317647157404,2.0912651745772333e-5,3.533137479154168e-4,2.0970581529001616e-4,432530/18751/18750/16519/11515/14400/14397/14708/14402/23984/14401/110886/109689/224129/11539/14395/16522/242425/13488/14407/18573/12287/26385/14394,24
Environmental Information Processing,Signal transduction,mmu04070,Phosphatidylinositol signaling system,25/852,94/7649,0.26595744680851063,2.3876860453501147,4.792620218204018,2.267157920732035e-5,3.6387884627749165e-4,2.159766229749991e-4,18751/18750/380921/110911/227333/108083/104015/16438/110197/104418/20975/69718/320404/12313/18799/84095/27399/74596/12315/228550/19211/16332/217480/101490/18795,25
Environmental Information Processing,Signal transduction,mmu04390,Hippo signaling pathway,35/852,155/7649,0.22580645161290322,2.027222474632743,4.574131223142811,2.8977653604288595e-5,4.221748048627873e-4,2.50577601836906e-4,14219/15901/17131/216795/56289/12156/14369/14362/21809/17869/18787/58220/15902/23859/12445/269643/21808/170770/18016/12443/22421/21803/56637/57265/14370/209456/53310/97064/18762/13385/22628/12444/12006/12168/14365,35
Environmental Information Processing,Signal transduction,mmu04015,Rap1 signaling pathway,43/852,206/7649,0.2087378640776699,1.8739858243310996,4.501933663871304,2.9075018242922047e-5,4.221748048627873e-4,2.50577601836906e-4,14812/12977/11601/15901/13836/432530/26397/18751/14811/21825/18595/18750/238130/11515/58220/23797/21844/74206/217692/70549/14682/224129/53978/16542/107746/12313/16001/18762/240168/22323/12801/22341/75292/12315/22339/14810/26413/51791/14184/109880/13638/76089/18795,43
Environmental Information Processing,Signal transduction,mmu04350,TGF-beta signaling pathway,27/852,107/7649,0.2523364485981308,2.265400816111623,4.666720997042593,3.0249285083626503e-5,4.221748048627873e-4,2.50577601836906e-4,15901/15903/17131/12156/68010/21825/434215/20481/21809/17869/15902/21781/16323/21808/21926/207596/21803/20185/12667/18121/21815/18007/26413/230597/19877/11477/12168,27
Human Diseases,Cancer: overview,mmu05206,MicroRNAs in cancer,37/852,170/7649,0.21764705882352942,1.9539698978182822,4.453202734187986,4.066455829008237e-5,5.122339241185365e-4,3.040312846875065e-4,15368/18792/208727/56289/18751/21825/18595/108655/18750/17869/18754/192119/16402/21859/13435/21808/12443/19225/22352/18712/17210/20848/93759/21923/20416/22339/74747/19211/26413/14184/12703/12444/20677/19877/13638/12168/14365,37
Human Diseases,Substance dependence,mmu05033,Nicotine addiction,14/852,39/7649,0.358974358974359,3.2227639340315393,4.926839545037767,4.226013747138732e-5,5.122339241185365e-4,3.040312846875065e-4,14812/14811/14400/14397/14402/14401/110886/14799/14395/72961/14810/14407/12287/14394,14
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,36/852,164/7649,0.21951219512195122,1.9707145310889729,4.448900108140438,4.257174919547483e-5,5.122339241185365e-4,3.040312846875065e-4,18018/67972/432530/20541/11515/18754/19735/23797/16531/19055/17261/11551/16438/11552/14682/224129/11539/18021/11941/11911/12288/110891/20807/12313/11553/12062/320707/11554/11931/22323/12315/26413/14672/19877/18019/18795,36
Environmental Information Processing,Signal transduction,mmu04371,Apelin signaling pathway,31/852,133/7649,0.23308270676691728,2.0925465071128526,4.499947735936043,4.308509642118532e-5,5.122339241185365e-4,3.040312846875065e-4,14219/16598/20750/30878/208727/432530/20541/18787/11515/14708/18754/108097/18791/23797/16449/17261/18125/16438/20191/12326/12443/14682/224129/110891/12313/241113/66922/12315/26413/13653/18795,31
Environmental Information Processing,Signaling molecules and interaction,mmu04519,Cadherin signaling,69/852,390/7649,0.17692307692307693,1.5883622246298306,4.222540159786967,4.96962824255923e-5,5.622739309857114e-4,3.337320265893221e-4,56332/12562/216795/26397/14369/14362/18595/243548/14400/14397/53883/270120/18530/19049/14402/353237/232906/14401/75599/215654/110886/54216/53601/93710/93893/17913/18016/209760/22421/12558/329165/22352/56637/14395/19229/57265/16542/14370/76884/65970/279653/192164/50884/93687/66922/16001/76709/97064/269788/12552/22323/93708/93874/12675/14407/83767/22628/26413/12565/216965/19877/14394/93891/12006/67771/14365/93875/93840/26414,69
Environmental Information Processing,Signaling molecules and interaction,mmu04082,Neuroactive ligand signaling,40/852,191/7649,0.2094240837696335,1.8801464985374727,4.361095145609915,5.0797333328927206e-5,5.622739309857114e-4,3.337320265893221e-4,14812/432530/18751/14811/18750/12671/11515/14400/14397/14708/108071/14402/12669/18440/14401/110886/11551/11552/14799/14682/224129/11539/20510/14395/242425/15562/14816/14680/11553/70155/72961/11554/13488/14810/14407/14672/14394/17202/18442/18795,40
Organismal Systems,Immune system,mmu04625,C-type lectin receptor signaling pathway,26/852,106/7649,0.24528301886792453,2.202077243334219,4.4121305716946,7.105137836945418e-5,7.602497485531597e-4,4.5123857841653355e-4,13655/18018/16476/12795/23797/240354/19055/16438/21926/53859/19225/18021/16193/16176/12313/16362/66922/12315/12675/20847/26413/13654/56644/18019/69632/26414,26
Human Diseases,Substance dependence,mmu05031,Amphetamine addiction,19/852,67/7649,0.2835820895522388,2.545914792236003,4.499519788554735,8.407494280530859e-5,8.705824722743245e-4,5.167254549324568e-4,14812/12322/16476/18751/14811/18750/19049/19055/14799/12326/224129/12323/11911/12288/12313/93759/13488/12315/14810,19
Human Diseases,Cancer: specific types,mmu05214,Glioma,20/852,73/7649,0.273972602739726,2.459643706990803,4.436325549539381,9.384104293410657e-5,9.347224895432352e-4,5.54795115944665e-4,12322/23882/18751/18595/18750/227541/23797/17873/12326/12443/12323/13197/12313/16001/20416/12315/19211/26413/109880/20418,20
Organismal Systems,Development and regeneration,mmu04380,Osteoclast differentiation,29/852,126/7649,0.23015873015873015,2.06629592369029,4.272701888833857,9.609296621472512e-5,9.347224895432352e-4,5.54795115944665e-4,16477/12977/18018/16476/16175/23797/19055/16438/21808/16478/21926/12326/53859/21803/14284/16176/100201/20375/12675/20847/26413/19261/12703/19016/14728/21682/18019/12702/26414,29
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B,32/852,146/7649,0.2191780821917808,1.9677149655926425,4.179665381624301,1.1552749869173518e-4,0.0010907155023543234,6.473831970032219e-4,13655/18018/26397/16476/18751/18750/22031/21809/17869/23797/11783/21808/21926/26401/21803/18021/19229/14102/16193/11911/20848/54131/26398/106759/12675/20847/26413/109880/13654/24088/18019/26414,32
Cellular Processes,Transport and catabolism,mmu04148,Efferocytosis,34/852,160/7649,0.2125,1.9077611502347416,4.10823019472084,1.3603803667316264e-4,0.0012249186728486292,7.270381366965139e-4,240672/18018/13051/12322/18263/21825/20525/13609/13537/497097/70686/20312/13435/19225/21803/20501/18021/50769/12323/18613/12608/12491/93759/226421/209018/26413/16423/19261/19016/18514/77573/18019/18442/11863,34
Organismal Systems,Nervous system,mmu04725,Cholinergic synapse,26/852,110/7649,0.23636363636363636,2.122001707212975,4.196315089649498,1.3737405676807058e-4,0.0012249186728486292,7.270381366965139e-4,432530/12322/18751/16520/18750/16519/12671/11515/110862/14708/23797/12669/16536/16438/12326/226922/14682/224129/16522/12323/11911/12288/26413/14672/12287/18795,26
Organismal Systems,Immune system,mmu04620,Toll-like receptor signaling pathway,22/852,88/7649,0.25,2.244424882629108,4.156765314135176,1.8708012705607546e-4,0.0016230465077027086,9.633429017681267e-4,12475/20750/20303/26397/16476/22031/23797/21926/26410/20302/16193/16176/54131/27056/26398/106759/12675/20847/26413/24088/19766/26414,22
Environmental Information Processing,Signal transduction,mmu04014,Ras signaling pathway,43/852,225/7649,0.19111111111111112,1.715738132498696,3.8579938883134957,2.4410505836061167e-4,0.0020514360222750484,0.0012176091819373134,14812/12977/12064/11601/13836/56289/18751/14811/18595/18750/214230/333050/23871/14708/11352/23797/19419/21844/225870/18212/240057/14388/19731/16542/12313/66922/16001/240168/20416/22341/12315/22339/12675/14810/18015/26413/14184/18806/19417/20418/18481/13638/26414,43
Organismal Systems,Nervous system,mmu04723,Retrograde endocannabinoid signaling,30/852,139/7649,0.2158273381294964,1.937632992197791,3.9496209150693335,2.492398905567816e-4,0.0020514360222750484,0.0012176091819373134,432530/18751/18750/16519/11515/14400/14397/14708/108071/14402/269060/14401/110886/16438/14799/19225/14682/224129/14395/16522/12288/14816/72961/12801/14407/26413/12287/14394/26414/18795,30
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway,21/852,84/7649,0.25,2.244424882629108,4.06012089369614,2.601927201262881e-4,0.0020880465790134623,0.001239339009022583,12322/15200/16476/18751/18750/214230/17869/11352/23797/14388/56637/12323/17973/13869/26398/20416/26413/109880/20418/18481/26414,21
Cellular Processes,Cell growth and death,mmu04218,Cellular senescence,34/852,166/7649,0.20481927710843373,1.8388059279371003,3.8682342370757774,2.8530110097804e-4,0.0022336988637548984,0.001325789455122599,18018/12193/23882/26397/21809/17869/18787/23871/16175/23797/12445/19055/17873/16438/21808/12443/21803/12192/18021/16193/13197/12313/93759/66922/110557/12315/19211/26413/14972/16009/12444/15015/18019/233020,34
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,17/852,62/7649,0.27419354838709675,2.461627290625473,4.091028905748225,3.0662892720606933e-4,0.002262436292421752,0.0013428462663660828,20750/18751/18750/16519/15165/23797/22067/109689/16438/14682/16522/242425/12288/26413/14672/16534/18795,17
Cellular Processes,Cellular community - eukaryotes,mmu04510,Focal adhesion,39/852,200/7649,0.195,1.7506514084507043,3.8083724655426976,3.0682258331330857e-4,0.002262436292421752,0.0013428462663660828,20750/19303/16476/13730/18751/21825/18595/18750/214230/23797/12445/16402/232906/329251/16400/12443/70549/56637/16542/107746/18607/286940/16001/22323/21923/20416/22341/22339/19211/26413/16403/19417/12444/109880/19877/20418/18481/21826/26414,39
Cellular Processes,Cellular community - eukaryotes,mmu04540,Gap junction,21/852,85/7649,0.24705882352941178,2.218019884009942,3.997819509048943,3.1011587808896284e-4,0.002262436292421752,0.0013428462663660828,432530/67951/18751/18595/18750/11515/108071/16438/227613/14682/224129/22145/14816/11554/13488/22154/26413/14672/22153/22151/18795,21
Organismal Systems,Endocrine system,mmu04935,"Growth hormone synthesis, secretion and action",26/852,117/7649,0.2222222222222222,1.9950443401147624,3.8398592977994923,3.924168555558156e-4,0.0027992402362981518,0.0016614608387275466,16477/432530/26397/18751/18750/11515/23797/16438/26401/56637/14682/224129/11911/20848/12288/26398/20416/26413/14672/12703/16009/20418/20606/12702/26414/18795,26
Organismal Systems,Nervous system,mmu04728,Dopaminergic synapse,28/852,130/7649,0.2153846153846154,1.933658360418924,3.8011475342501373,4.107621519232616e-4,0.0028664054514644993,0.0017013260754716324,14812/12322/18751/14811/18750/16519/14708/23797/19049/19055/109689/16438/269643/14799/56637/14682/224129/16522/12323/11911/12288/14680/12313/13488/12315/12287/26414/18795,28
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,35/852,177/7649,0.1977401129943503,1.775251319593645,3.6944161813995864,4.694778093475884e-4,0.0032064335489484226,0.0019031463268065732,20296/20303/19303/432530/13051/20306/18751/11515/14708/14825/23797/21844/20308/109689/20312/12774/56637/14682/224129/20302/19229/20848/18762/56221/20416/12768/12675/20847/20293/26413/109880/26385/19877/20418/18795,35
Human Diseases,Cancer: overview,mmu05202,Transcriptional misregulation in cancer,34/852,171/7649,0.19883040935672514,1.7850396727342612,3.6756320660132236,5.070261899958267e-4,0.0033869605015960746,0.0020102962806653204,12475/18792/23882/80859/18109/17869/67603/18791/15902/58208/12053/17873/13876/20474/104156/16193/13197/12608/20185/12606/16001/235320/140780/20375/13198/19016/16009/12444/18647/18612/18514/16599/15081/11864,34
Organismal Systems,Excretory system,mmu04961,Endocrine and other factor-regulated calcium reabsorption,14/852,48/7649,0.2916666666666667,2.6184956964006263,3.982281015719734,5.184796314820127e-4,0.0033869605015960746,0.0020102962806653204,67972/20541/18751/18750/11515/71770/14682/11941/110891/12062/320707/11931/11772/18795,14
Human Diseases,Cancer: specific types,mmu05224,Breast cancer,30/852,145/7649,0.20689655172413793,1.8574550752792616,3.6904902795564904,5.342892330408433e-4,0.0033869605015960746,0.0020102962806653204,15205/54485/216795/23882/16476/14369/14362/13388/15208/17869/23797/16449/17977/15213/17873/12443/22421/56637/57265/14370/13197/93687/16001/20416/19211/26413/109880/12006/20418/14365,30
Human Diseases,Infectious disease: viral,mmu05167,Kaposi sarcoma-associated herpesvirus infection,36/852,185/7649,0.1945945945945946,1.7470118005329274,3.6413515826417577,5.381152198797502e-4,0.0033869605015960746,0.0020102962806653204,11601/18018/16476/22031/17869/14708/14825/23797/19055/16438/12774/12443/19225/56637/18021/14102/16193/54720/20848/12313/54131/22695/26398/110557/106759/12768/12315/22339/12675/20847/26413/14972/15015/18019/26414/22190,36
Organismal Systems,Sensory system,mmu04740,Olfactory transduction,12/852,38/7649,0.3157894736842105,2.8350630096367677,4.014736259424058,5.831710163822815e-4,0.0035999595434367767,0.002136719715894594,12322/20541/14708/19735/109689/12323/110891/14680/12313/12315/18573/238384,12
Environmental Information Processing,Signal transduction,mmu04024,cAMP signaling pathway,40/852,214/7649,0.18691588785046728,1.6780746786012022,3.5618779096463915,6.337274180551408e-4,0.0038382358716169845,0.00227814622975135,14812/12064/18018/67972/432530/12322/16476/13614/14811/11515/23797/19049/21844/23984/12669/20191/14799/12326/19206/224129/11539/12323/11941/242425/15562/12288/12313/66922/320707/11554/11931/13488/12315/14810/26413/18806/109880/19877/20606/26414,40
Human Diseases,Endocrine and metabolic disease,mmu04936,Alcoholic liver disease,26/852,122/7649,0.21311475409836064,1.9132802278149772,3.600046536807884,7.722274827506131e-4,0.0045904633696842,0.002724623282219512,12475/12267/26397/22031/14825/108097/23797/12273/21926/12443/53859/56637/101214/14102/16193/16176/207565/93759/54131/241113/26398/106759/12675/110695/19766/26414,26
Human Diseases,Infectious disease: parasitic,mmu05144,Malaria,14/852,50/7649,0.28,2.5137558685446013,3.801874019483087,8.155220876907725e-4,0.00475968345724978,0.0028250621602302355,20296/21825/21809/21808/21926/21803/16193/16176/18613/12491/20293/24088/16173/21826,14
Human Diseases,Immune disease,mmu05323,Rheumatoid arthritis,19/852,79/7649,0.24050632911392406,2.1591935579723063,3.666542023013392,8.436531189150536e-4,0.004835940199495218,0.0028703235812711403,20296/12977/16476/21809/16175/14825/21808/21926/21803/20302/16193/16176/11966/22339/20293/14961/24088/11964/16173,19
Organismal Systems,Nervous system,mmu04727,GABAergic synapse,20/852,86/7649,0.23255813953488372,2.0878371001201006,3.5917090056755585,9.809166256711935e-4,0.005524109418253564,0.0032787794874697324,432530/18751/18750/11515/14400/14397/14708/14402/14401/110886/224129/14395/16522/18195/242425/12288/57138/14407/12287/14394,20
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway,33/852,171/7649,0.19298245614035087,1.7325385058891358,3.4298164989006352,0.0010487067144134175,0.00580404922977081,0.0034449349420840026,18018/216795/12322/68339/16476/18751/68010/14369/14362/18750/243548/17869/53883/12445/19055/12443/22421/56637/20379/18021/57265/12323/14370/93759/93687/22402/12444/12006/14365/18019/93840/26414/18795,33
Human Diseases,Infectious disease: viral,mmu05166,Human T-cell leukemia virus 1 infection,41/852,227/7649,0.18061674008810572,1.621522822692395,3.365461575679555,0.0011059378729187854,0.006017051817066612,0.0035713604816824287,18018/432530/16476/20525/21809/17869/11515/23871/23797/12445/19055/21808/21926/12443/70549/53859/26401/21803/382056/224129/18021/16193/11911/20807/22695/26398/110557/18186/20375/12675/19211/26413/14972/12444/13654/17222/14961/15015/13653/18019/26414,41
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,19/852,82/7649,0.23170731707317074,2.080198671705027,3.481639494287172,0.0013629833892336409,0.007291961132399979,0.004328070060548929,432530/12322/18751/18750/20525/12671/11515/16531/20191/14682/224129/12323/11911/12288/11931/14672/12424/16534/18795,19
Human Diseases,Cancer: specific types,mmu05225,Hepatocellular carcinoma,32/852,167/7649,0.19161676646706588,1.7202777543504542,3.331842683752875,0.0014027980066184003,0.0073819370512214185,0.004381474360620025,15368/216795/23882/18751/14369/14362/18750/21809/17869/239985/23797/14388/17873/21808/12443/22421/21803/56637/57265/14370/13197/93687/16001/20416/19211/26413/18024/83797/109880/12006/20418/14365,32
Human Diseases,Infectious disease: viral,mmu05162,Measles,25/852,121/7649,0.2066115702479339,1.854896597214139,3.3558425045277724,0.0015398593763570588,0.007963307898593777,0.004726541169521146,15511/193740/16476/22031/16175/23797/15481/12445/11783/170770/17858/12443/56637/14102/16193/16176/20848/21929/54131/12675/20847/17698/12444/24088/26414,25
Organismal Systems,Immune system,mmu04657,IL-17 signaling pathway,19/852,83/7649,0.2289156626506024,2.055136037106171,3.4217591396405376,0.0015877000171651144,0.007963307898593777,0.004726541169521146,20296/225724/20306/16476/22031/14825/15519/16478/21926/19225/56637/16193/16176/12608/21929/12675/20293/26413/26414,19
Organismal Systems,Digestive system,mmu04970,Salivary secretion,19/852,83/7649,0.2289156626506024,2.055136037106171,3.4217591396405376,0.0015877000171651144,0.007963307898593777,0.004726541169521146,67972/432530/18751/18750/12671/11515/16531/18125/16438/14682/224129/11941/12313/320707/11554/11931/12315/16534/18795,19
Organismal Systems,Sensory system,mmu04742,Taste transduction,14/852,54/7649,0.25925925925925924,2.3275517301338895,3.4659280744572976,0.0018484388057525998,0.009128443948408994,0.005418095932651345,110876/12671/14397/110886/20269/14395/242425/12288/14816/11418/18573/14394/16529/18795,14
Organismal Systems,Endocrine system,mmu04916,Melanogenesis,21/852,97/7649,0.21649484536082475,1.943625671555104,3.311232880865413,0.001950654046514238,0.009487271953501067,0.005631074679730097,216795/432530/12322/18751/13614/14369/14362/18750/11515/22421/56637/14682/224129/57265/12323/14370/12313/12315/26413/14365/18795,21
Cellular Processes,Cellular community - eukaryotes,mmu04550,Signaling pathways regulating pluripotency of stem cells,26/852,130/7649,0.2,1.7955399061032866,3.2388341182156477,0.002041769051640167,0.00978220694890289,0.005806130374656248,15901/15903/16600/216795/14369/14362/17869/18423/15902/23797/16880/19712/16323/16468/22421/56637/57265/14370/20848/16001/26413/14184/12006/11477/12168/14365,26
Human Diseases,Cardiovascular disease,mmu05418,Fluid shear stress and atherosclerosis,27/852,137/7649,0.19708029197080293,1.7693276447003188,3.216836104566766,0.0021136942075488034,0.009977880009164204,0.005922270148085657,19252/15368/16598/20296/12562/16476/13614/21824/16175/18791/23797/15519/21926/16542/16176/18613/12313/18762/26398/12315/22339/12675/20293/18024/11477/12168/26414,27
Human Diseases,Infectious disease: parasitic,mmu05143,African trypanosomiasis,10/852,33/7649,0.30303030303030304,2.7205150092474035,3.5066067941797954,0.0023491449851312496,0.01092863101778451,0.006486578830034418,18751/18750/21926/14682/14102/16193/16176/14063/16173/18795,10
Cellular Processes,Transport and catabolism,mmu04144,Endocytosis,43/852,251/7649,0.17131474103585656,1.5380122701681536,3.0683647145148774,0.0024737782310118896,0.011344040173640236,0.006733140749069955,15511/193740/13132/234353/18595/347722/58220/83814/15481/245666/109689/330319/12774/243621/98878/16835/71770/216439/268451/11842/57440/69091/73728/230837/216963/72318/16001/76709/18762/140500/110557/72685/14972/14184/11772/18806/330192/230597/26385/20404/15015/67771/232227,43
Human Diseases,Drug resistance: antineoplastic,mmu01521,EGFR tyrosine kinase inhibitor resistance,18/852,80/7649,0.225,2.019982394366197,3.2467849076305773,0.0025568844743461116,0.011559998820635237,0.006861320828119291,18751/18595/18750/23797/14388/56637/16193/16542/20848/16001/20416/22339/19211/18015/26413/14184/109880/20418,18
