category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Cellular Processes,Cell growth and death,mmu04210,Apoptosis,53/1761,131/7649,0.40458015267175573,1.7573160634788527,4.781139032209046,5.337210487580696e-6,6.0086660005343964e-5,3.533976383966845e-5,17873/13198/53859/16476/16905/170770/23882/17210/14102/12983/21926/12984/19697/12125/12047/13197/23797/18035/12044/14281/22145/12675/11911/16438/13039/19766/12123/22035/13368/26414/21933/13032/26413/20740/21937/58801/18607/18033/11796/12045/64138/18709/235587/26419/11783/16151/11545/13163/11797/13666/12368/16653/18710,53
Environmental Information Processing,Signal transduction,mmu04151,PI3K-Akt signaling pathway,112/1761,335/7649,0.33432835820895523,1.452173544543043,4.628281779270562,5.746560605543665e-6,6.267342660421059e-5,3.686116177898075e-5,12977/15370/21825/11601/231991/16190/13836/18750/17869/83490/12443/17210/12064/22339/14708/16193/19697/208647/18413/12125/18414/21923/13685/56637/12445/23797/16402/14702/12669/20750/12826/12571/24088/74747/53978/19211/16400/12675/11911/74343/14254/14268/14257/16404/16542/18595/15234/12912/13636/26413/30955/18607/18033/12827/269643/16001/14062/16403/81877/235542/18591/12824/226519/58988/21826/17863/18709/22371/13869/66066/14573/54401/16189/56717/50791/16590/21960/19713/26931/14707/16194/14186/18188/21827/18590/22628/108079/14706/74370/56636/13649/15519/73699/22631/16151/14172/320207/11909/72508/20181/51792/16775/65086/18053/21898/14083/67168/16777/14165/16653/18710/16399,112
Organismal Systems,Immune system,mmu04620,Toll-like receptor signaling pathway,39/1761,88/7649,0.4431818181818182,1.9249845129317018,4.772609434036107,7.354115986849416e-6,7.777534786092262e-5,4.5743305181360006e-5,12475/16176/15945/20302/20303/12524/16476/21926/16193/19697/26397/23797/18035/20750/24088/14281/27056/26410/12675/16391/117149/21897/19766/26398/26414/26413/18033/17874/18709/22034/26419/54131/16151/54123/21898/54473/21899/18710/26399,39
Organismal Systems,Development and regeneration,mmu04380,Osteoclast differentiation,51/1761,126/7649,0.40476190476190477,1.7581055136421406,4.692336120372176,7.877034735689522e-6,8.085544478693069e-5,4.755485366747544e-5,12702/18019/12977/16477/16176/18018/16175/14282/53859/16476/16478/14283/21803/21926/18034/19697/12703/23797/19055/18035/20375/14281/14131/19698/12675/16391/14728/19056/16438/16177/26414/12912/26413/21682/21937/19058/21813/18033/22177/18709/21808/19261/22034/16822/26419/17970/12326/16151/11938/18710/26399,51
Environmental Information Processing,Signal transduction,mmu04350,TGF-beta signaling pathway,45/1761,107/7649,0.4205607476635514,1.8267286535369134,4.70957081853329,8.221430265000405e-6,8.197940464243261e-5,4.821590681729561e-5,21825/17131/15901/207596/434215/17869/21803/12579/16323/21926/21815/18121/15902/269275/17125/12168/12156/15903/230597/68010/14313/26413/21813/21809/20185/21781/18007/244058/58988/21402/12667/21808/218441/19877/68799/22042/14264/17130/73699/224109/12163/72508/51792/17129/433759,45
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B,57/1761,146/7649,0.3904109589041096,1.6957713938997923,4.64189423321801,8.7726061108584e-6,8.447629213014421e-5,4.968444266438885e-5,18019/231991/18018/13654/18750/17869/16476/14102/13655/21803/21926/16193/19697/208647/26397/19229/23797/18751/20848/18035/13712/24088/14281/12675/11911/26401/117149/109880/26398/26414/12912/26413/21813/18033/21809/17874/18752/18709/20850/21808/18021/54401/20851/19645/22034/26419/11783/22631/54131/16151/54123/11909/21898/16653/18710/26399/15530,57
Environmental Information Processing,Signal transduction,mmu04064,NF-kappa B signaling pathway,43/1761,101/7649,0.42574257425742573,1.8492362013032648,4.698323939104823,8.955939280273168e-6,8.447629213014421e-5,4.968444266438885e-5,12475/15894/16176/17873/20303/53859/23882/18792/14825/17000/21926/18034/19697/20310/12047/13197/240354/18751/18035/21929/12044/19698/12675/117149/19766/105844/16177/21937/217069/18033/19225/11796/17874/12045/12995/17096/111173/22034/16151/11545/11797/21898/13608,43
Cellular Processes,Transport and catabolism,mmu04148,Efferocytosis,61/1761,160/7649,0.38125,1.6559802668938102,4.585730924439633,1.0397950391515109e-5,9.549696543786245e-5,5.616621402618965e-5,18019/21825/70686/18018/18263/240672/20525/12322/13537/18442/13609/21803/18613/70839/12608/16423/12491/17164/228432/18514/12323/50769/20312/11980/226421/12912/26413/70417/19225/12260/13435/19344/214058/11303/497097/19217/228787/18021/218035/11863/12927/93759/19261/192188/209018/16889/233246/20698/69981/15170/12642/11938/20181/14083/55991/19219/77573/19015/192187/11487/12262,61
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway,64/1761,171/7649,0.3742690058479532,1.6256579362470154,4.524931400577803,1.2762145663990424e-5,1.1420484196750405e-4,6.716918770521276e-5,18019/18018/18750/216795/17869/16476/12443/12322/14283/14367/53883/22411/21414/18795/22421/328949/56637/12445/19055/18751/26564/14365/12323/19056/68010/20379/93960/26414/57265/14369/22402/14362/19058/12006/21887/14370/243548/21415/18752/22419/14366/12995/13017/81004/21402/21886/13543/12614/18749/18021/212398/93759/494504/18797/18163/407821/26419/14371/18099/93840/68339/12005/19015/14368,64
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway,37/1761,84/7649,0.44047619047619047,1.9132324707282116,4.602419897494138,1.4867220470154e-5,1.2971649860209363e-4,7.629231557052711e-5,15200/18750/17869/14388/16476/12322/18481/13685/56637/23797/18751/13712/12323/109880/26398/214230/100042150/26414/26413/70584/18752/18183/58988/18709/13869/20850/56717/20851/211323/26419/13649/72508/14083/18479/16653/18710/11352,37
