category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Immune disease,mmu05321,Inflammatory bowel disease,13/369,57/7649,0.22807017543859648,4.72766604859031,6.359423675160975,2.1961219331722127e-6,5.669987536553712e-5,4.0980265738620234e-5,18018/16476/16190/21809/16175/21926/21803/16193/16176/20848/14961/24088/16173,13
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer,26/369,198/7649,0.13131313131313133,2.721989543127755,5.5268446353455944,2.7210371202940007e-6,6.439787851362468e-5,4.654405600502896e-5,18792/216795/19303/18793/15200/14369/21825/14362/17869/16402/14388/21859/21926/19206/12443/22421/21803/14102/16542/14370/20848/22339/17698/12512/19877/24088,26
Organismal Systems,Immune system,mmu04620,Toll-like receptor signaling pathway,16/369,88/7649,0.18181818181818182,3.768908598176891,5.8814142572448596,3.7175717105377425e-6,8.064376209384764e-5,5.8285891802447334e-5,12475/20750/20303/26397/16476/21926/26410/20302/16193/16176/54131/27056/12675/20847/24088/19766,16
Cellular Processes,Cell growth and death,mmu04218,Cellular senescence,23/369,166/7649,0.13855421686746988,2.8720899859601,5.489898621115958,4.152339993325741e-6,8.064376209384764e-5,5.8285891802447334e-5,18018/12193/23882/26397/21809/17869/18787/23871/16175/12445/17873/12443/21803/12192/18021/16193/13197/93759/110557/14972/16009/15015/18019,23
Environmental Information Processing,Signal transduction,mmu04390,Hippo signaling pathway,22/369,155/7649,0.14193548387096774,2.942180260512283,5.499459063065944,4.51284259539015e-6,8.064376209384764e-5,5.8285891802447334e-5,14219/15901/17131/216795/56289/12156/14369/14362/21809/17869/18787/58220/15902/12445/170770/12443/22421/21803/14370/209456/97064/12006,22
Human Diseases,Infectious disease: viral,mmu05162,Measles,19/369,121/7649,0.15702479338842976,3.2549665166073147,5.628781761188823,4.5433105404984584e-6,8.064376209384764e-5,5.8285891802447334e-5,15511/193740/16476/16175/15481/12445/170770/17858/12443/14102/16193/16176/20848/21929/54131/12675/20847/17698/24088,19
Human Diseases,Infectious disease: viral,mmu05169,Epstein-Barr virus infection,25/369,196/7649,0.12755102040816327,2.6440047563740943,5.249125759652838,7.190155130732624e-6,1.201178857134156e-4,8.6816114581601345e-05,15205/23882/26397/16476/17869/12445/17873/21926/12443/53859/22352/14102/16193/13197/20848/21929/54131/110557/12675/20847/14972/14961/15015/24088/19766,25
Human Diseases,Infectious disease: bacterial,mmu05134,Legionellosis,12/369,58/7649,0.20689655172413793,4.288758059994393,5.660018615697481,1.5808842595764776e-5,2.494284053998442e-4,1.8027627521486147e-4,15511/193740/12475/12747/15510/14825/15481/21926/16193/16176/24088/16173,12
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection,26/369,220/7649,0.11818181818181818,2.449790588814979,4.912164142339479,1.8875580655052857e-5,2.7884469455857655e-4,2.0153712171579847e-4,20296/20303/18018/19303/17869/12774/21926/12443/20302/18021/14102/16193/16176/11911/20848/54131/110557/12768/22339/12675/20293/14972/19877/15015/18019/19766,26
Human Diseases,Endocrine and metabolic disease,mmu04936,Alcoholic liver disease,18/369,122/7649,0.14754098360655737,3.0583766493402638,5.159590528889218,1.963695032102652e-5,2.7884469455857655e-4,2.0153712171579847e-4,12475/12267/26397/14825/12273/21926/12443/53859/101214/14102/16193/16176/93759/54131/241113/12675/110695/19766,18
Human Diseases,Infectious disease: viral,mmu05167,Kaposi sarcoma-associated herpesvirus infection,23/369,185/7649,0.12432432432432433,2.577118581996631,4.888614939409868,2.555172486529282e-5,3.4555666008300763e-4,2.4975370169083203e-4,11601/18018/16476/17869/14825/12774/12443/18021/14102/16193/54720/20848/54131/22695/110557/12768/22339/12675/20847/14972/15015/18019/22190,23
Human Diseases,Cardiovascular disease,mmu05418,Fluid shear stress and atherosclerosis,19/369,137/7649,0.1386861313868613,2.8748244416750732,4.98499278062259,2.836387977422917e-5,3.6615190254004926e-4,2.6463906966386067e-4,19252/15368/16598/20296/12562/16476/13614/21824/16175/18791/15519/21926/16542/16176/18613/22339/12675/20293/18024,19
Human Diseases,Infectious disease: viral,mmu05166,Human T-cell leukemia virus 1 infection,26/369,227/7649,0.1145374449339207,2.3742463856356624,4.73193194626978,3.2764378400326616e-5,4.045688463344678e-4,2.924052076917021e-4,18018/16476/20525/21809/17869/23871/12445/21926/12443/53859/26401/21803/18021/16193/11911/20807/22695/110557/20375/12675/14972/13654/14961/15015/13653/18019,26
NA,NA,mmu04156,Integrated stress response (ISR) signaling pathway,11/369,53/7649,0.20754716981132076,4.302244720560414,5.43095425014501,3.4689744500526935e-5,4.104953099229021e-4,2.966886042808225e-4,15510/15519/14828/69065/170770/17872/11911/21933/74747/13198/228775,11
Environmental Information Processing,Signal transduction,mmu04350,TGF-beta signaling pathway,16/369,107/7649,0.14953271028037382,3.099663146164172,4.924018583528597,4.804561609946662e-5,5.457981988899408e-4,3.9447979534298905e-4,15901/15903/17131/12156/68010/21825/434215/21809/17869/15902/21926/21803/12667/18121/21815/19877,16
Human Diseases,Cancer: specific types,mmu05224,Breast cancer,19/369,145/7649,0.1310344827586207,2.716213437996449,4.697105552455601,6.304215776739765e-5,6.886143386900359e-4,4.977012455320868e-4,15205/54485/216795/23882/16476/14369/14362/13388/15208/17869/16449/15213/17873/12443/22421/14370/13197/20416/12006,19
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B,19/369,146/7649,0.13013698630136986,2.697609236366336,4.662492188465783,6.932760899586092e-5,7.292237390675742e-4,5.270519982141474e-4,18018/26397/16476/21809/17869/21926/26401/21803/18021/14102/16193/11911/20848/54131/12675/20847/13654/24088/18019,19
Human Diseases,Infectious disease: viral,mmu05165,Human papillomavirus infection,32/369,326/7649,0.09815950920245399,2.0347482002427384,4.298534292022911,9.07262402089946e-5,9.202232935483737e-4,6.650983774719528e-4,20750/15205/216795/19303/14369/21825/14362/15208/58220/16449/15213/12445/16402/21926/16400/17858/12443/22421/14102/14370/54131/16362/110557/21923/22339/12675/20847/14972/16403/15015/12006/21826,32
Human Diseases,Immune disease,mmu05332,Graft-versus-host disease,9/369,41/7649,0.21951219512195122,4.550267697798929,5.131439471242803,1.137275891258351e-4,0.001113746045232316,8.049684166801396e-4,16175/21926/14102/16193/16176/110557/14972/14961/15015,9
Human Diseases,Infectious disease: parasitic,mmu05145,Toxoplasmosis,15/369,104/7649,0.14423076923076922,2.989759224515322,4.599482887755264,1.257252540213253e-4,0.0011901990714018795,8.602254222511731e-4,15511/193740/26397/21809/15481/12774/21926/16835/21803/20848/12675/16403/12703/14961/24088,15
Organismal Systems,Immune system,mmu04657,IL-17 signaling pathway,13/369,83/7649,0.1566265060240964,3.246710418911418,4.633129188452905,1.5167940955830773e-4,0.0013468969689399797,9.734800183220758e-4,20296/20306/16476/14825/15519/16478/21926/16193/16176/12608/21929/12675/20293,13
Organismal Systems,Immune system,mmu04625,C-type lectin receptor signaling pathway,15/369,106/7649,0.14150943396226415,2.9333486731093728,4.512450974121804,1.5646008831765064e-4,0.0013468969689399797,9.734800183220758e-4,18018/16476/12795/240354/21926/53859/18021/16193/16176/16362/12675/20847/13654/56644/18019,15
Human Diseases,Cancer: specific types,mmu05217,Basal cell carcinoma,11/369,62/7649,0.1774193548387097,3.6777253256403535,4.7659366126257225,1.565056337148568e-4,0.0013468969689399797,9.734800183220758e-4,216795/23882/12156/14369/14362/17873/19206/22421/14370/13197/12006,11
Human Diseases,Infectious disease: viral,mmu05164,Influenza A,18/369,144/7649,0.125,2.5911246612466123,4.339418516885192,1.8073712395926748e-4,0.0015065034876242714,0.0010888368424267344,20296/81489/16175/12445/21926/17858/58185/14102/16193/16176/54131/21933/12675/20847/20293/14961/16173/12702,18
Human Diseases,Cancer: overview,mmu05206,MicroRNAs in cancer,20/369,170/7649,0.11764705882352941,2.4387055635262236,4.2706703533014,1.85660641080456e-4,0.0015065034876242714,0.0010888368424267344,15368/18792/56289/21825/17869/16402/21859/12443/22352/18712/17210/20848/93759/21923/20416/22339/74747/12703/20677/19877,20
Organismal Systems,Immune system,mmu04640,Hematopoietic cell lineage,13/369,86/7649,0.1511627906976744,3.1334530787168333,4.4792644593207305,2.1889903207964918e-4,0.001726870141961677,0.0012481085162436138,12475/12977/16190/16175/16402/21926/16400/16193/16176/12491/16403/12483/14961,13
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease,14/369,98/7649,0.14285714285714285,2.9612853271389854,4.399192994184563,2.331442757462786e-4,0.001773503159998464,0.0012818128843576741,20296/16476/21809/18787/21926/21803/20302/14102/16193/16176/12062/12675/20293/24088,14
Cellular Processes,Transport and catabolism,mmu04148,Efferocytosis,19/369,160/7649,0.11875,2.4615684281842816,4.206187827293843,2.3729971859134377e-4,0.001773503159998464,0.0012818128843576741,240672/18018/18263/21825/20525/13609/13537/70686/21803/18021/18613/12608/12491/93759/226421/19016/18019/18442/11863,19
Environmental Information Processing,Signal transduction,mmu04064,NF-kappa B signaling pathway,14/369,101/7649,0.13861386138613863,2.8733263570259466,4.266577293448133,3.213891121395598e-4,0.0023403719960932044,0.0016915216428397884,12475/18792/20303/23882/14825/240354/17873/21926/53859/16176/13197/21929/12675/19766,14
Environmental Information Processing,Signal transduction,mmu04151,PI3K-Akt signaling pathway,31/369,335/7649,0.09253731343283582,1.9182057193706266,3.8690679067217384,3.3858540439882245e-4,0.0024039563712316392,0.0017374777330992203,20750/12977/11601/13836/16190/21825/83490/17869/18413/15519/12445/16402/14573/16400/12443/53978/16193/16542/11911/17210/21923/22341/22339/74747/12675/67168/18414/16403/24088/21826/15370,31
Human Diseases,Endocrine and metabolic disease,mmu04940,Type I diabetes mellitus,9/369,49/7649,0.1836734693877551,3.807366849178696,4.438250842295687,4.738470087861313e-4,0.003282257329152714,0.002372276423961376,16175/15510/21926/14102/16176/110557/14972/14961/15015,9
Organismal Systems,Immune system,mmu04612,Antigen processing and presentation,11/369,71/7649,0.15492957746478872,3.211534791404252,4.214704034396312,5.340584737787848e-4,0.003611252536980354,0.0026100602101970685,15511/193740/15481/15519/14828/21926/16149/110557/14972/14961/15015,11
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,16/369,133/7649,0.12030075187969924,2.493713959695988,3.9122023317932957,6.304668835479616e-4,0.004164013835526072,0.003009572638723439,20296/18018/19303/26397/16476/16402/21926/18021/16193/16176/54131/12675/20293/19877/16173/18019,16
Cellular Processes,Cell growth and death,mmu04115,p53 signaling pathway,11/369,74/7649,0.14864864864864866,3.0813374349959717,4.050311917732472,7.65841729967167e-4,0.004943160257060804,0.0035727066350142956,23882/21825/18787/12445/17873/170770/12443/14102/13197/21933/16009,11
Human Diseases,Infectious disease: viral,mmu05168,Herpes simplex virus 1 infection,19/369,176/7649,0.10795454545454546,2.237789480167529,3.7400470285165586,7.936945027379389e-4,0.005009094195057214,0.0036203608896818265,20296/16402/225027/21926/78781/14102/16193/16176/54131/16149/110557/12675/20847/20293/14972/14961/15015/24088/12702,19
Environmental Information Processing,Signaling molecules and interaction,mmu04518,Integrin signaling,17/369,152/7649,0.1118421052631579,2.318374696904864,3.6960541963117444,9.9733475134026e-4,0.00615745803001378,0.004450349576918781,20750/19303/21825/12445/16402/16400/12443/21803/16542/286940/21923/22341/22339/16403/218952/242022/21826,17
Organismal Systems,Immune system,mmu04662,B cell receptor signaling pathway,11/369,77/7649,0.14285714285714285,2.9612853271389854,3.8940567128958152,0.0010756086721269602,0.006499422614554398,0.004697507078717967,18018/16476/83490/240354/18021/240168/12675/16332/14728/12483/18019,11
Environmental Information Processing,Signal transduction,mmu04068,FoxO signaling pathway,15/369,128/7649,0.1171875,2.429179369918699,3.6709237364269454,0.0012137647430554954,0.0071814413964116815,0.005190441335434684,16598/23882/12795/21809/13609/17873/12443/21803/16193/13197/20848/93759/241113/12675/67731,15
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,17/369,157/7649,0.10828025477707007,2.2445411078314605,3.5471668823850395,0.001430547162274419,0.008230241579773933,0.005948469636975229,12475/12795/21809/16175/15510/240354/21926/21803/16193/16176/12608/16149/14961/24088/192656/16173/56644,17
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway,18/369,171/7649,0.10526315789473684,2.1819997147339896,3.5192014635054396,0.0014489861936221714,0.008230241579773933,0.005948469636975229,18018/216795/16476/68010/14369/14362/17869/12445/12443/22421/20379/18021/14370/93759/22402/12006/18019/93840,18
Organismal Systems,Immune system,mmu04621,NOD-like receptor signaling pathway,17/369,158/7649,0.10759493670886076,2.2303351514527803,3.5180621728925727,0.0015339986317000742,0.008397033937727784,0.0060690200810115565,20296/16476/56338/14825/15519/21926/22051/16193/16176/21929/54131/12675/20847/20293/192656/16173/19766,17
Cellular Processes,Cell growth and death,mmu04210,Apoptosis,15/369,131/7649,0.11450381679389313,2.373549308012164,3.5698516980758352,0.0015374850871895944,0.008397033937727784,0.0060690200810115565,23882/16476/17873/170770/21926/53859/14102/11911/17210/13197/21933/12675/13198/13368/19766,15
Human Diseases,Infectious disease: bacterial,mmu05133,Pertussis,10/369,73/7649,0.136986301369863,2.839588669859301,3.5553601977540614,0.002476077815329073,0.013268039614216165,0.00958957644467069,12475/16476/16175/16402/21926/16193/16176/54131/16362/15900,10
Organismal Systems,Immune system,mmu04659,Th17 cell differentiation,12/369,99/7649,0.12121212121212122,2.5126057321179274,3.4102898809151014,0.0027563793242830234,0.014372549793820154,0.010387869569291807,18018/16476/16190/15519/21803/18021/16193/16176/20848/12675/14961/18019,12
Human Diseases,Cancer: specific types,mmu05225,Hepatocellular carcinoma,17/369,167/7649,0.10179640718562874,2.110137448679876,3.265484072503928,0.002783416333310241,0.014372549793820154,0.010387869569291807,15368/216795/23882/14369/14362/21809/17869/14388/17873/12443/22421/21803/14370/13197/20416/18024/12006,17
Human Diseases,Cancer: specific types,mmu05212,Pancreatic cancer,10/369,76/7649,0.13157894736842105,2.7274996434174867,3.4073144667870605,0.0033468248763548944,0.016973183301514108,0.012267497197165496,23882/21809/17873/12443/21803/13197/20848/22339/12675/18806,10
Cellular Processes,Cellular community - eukaryotes,mmu04510,Focal adhesion,19/369,200/7649,0.095,1.9692547425474254,3.126981979354263,0.0035348977694762427,0.017612473097039526,0.01272954875434658,20750/19303/16476/13730/21825/12445/16402/16400/12443/16542/286940/22323/21923/20416/22341/22339/16403/19877/21826,19
Cellular Processes,Cellular community - eukaryotes,mmu04550,Signaling pathways regulating pluripotency of stem cells,14/369,130/7649,0.1076923076923077,2.232353554304774,3.190423891024233,0.003860328686305889,0.018902299084670213,0.013661780287289444,15901/15903/16600/216795/14369/14362/17869/18423/15902/19712/22421/14370/20848/12006,14
Human Diseases,Cancer: specific types,mmu05226,Gastric cancer,15/369,145/7649,0.10344827586206896,2.1443790299971965,3.132051630005188,0.004155770854300375,0.020004049535954346,0.01445807879729836,216795/23882/14369/14362/21809/17869/14388/17873/12443/22421/21803/14370/13197/20416/12006,15
Human Diseases,Infectious disease: parasitic,mmu05143,African trypanosomiasis,6/369,33/7649,0.18181818181818182,3.768908598176891,3.588587625348231,0.004426539531583146,0.020952287116160224,0.015143424713310762,21926/14102/16193/16176/14063/16173,6
Human Diseases,Cancer: specific types,mmu05221,Acute myeloid leukemia,9/369,68/7649,0.1323529411764706,2.7435437589670015,3.2512135235684254,0.005075859754684993,0.023631871644762915,0.017080114791433537,12475/17869/67603/12443/18712/20848/12606/20375/12675,9
Human Diseases,Infectious disease: parasitic,mmu05146,Amoebiasis,11/369,94/7649,0.11702127659574468,2.4257337254223605,3.131169286689877,0.005352949504915328,0.024519962248321828,0.01772198902306433,12475/15507/21809/14825/21926/21803/16193/16176/226421/12825/24088,11
Environmental Information Processing,Signal transduction,mmu04630,JAK-STAT signaling pathway,14/369,137/7649,0.10218978102189781,2.1182916938658436,2.973438950673541,0.006166771814001419,0.02766024282108476,0.019991650667574235,16190/17869/18413/12445/12443/18712/16193/17210/20848/20847/18414/12703/12700/12702,14
Genetic Information Processing,"Folding, sorting and degradation",mmu04141,Protein processing in endoplasmic reticulum,16/369,166/7649,0.0963855421686747,1.9979756424070265,2.9265607659066957,0.006238042222064499,0.02766024282108476,0.019991650667574235,15511/193740/81489/12955/15505/15481/15519/14828/17872/11911/193670/81910/13198/18024/12304/77371,16
Organismal Systems,Immune system,mmu04658,Th1 and Th2 cell differentiation,10/369,83/7649,0.12048192771084337,2.4974695530087834,3.088057026159215,0.006330689378065175,0.02766024282108476,0.019991650667574235,54485/18018/16476/16190/13388/16449/18021/12675/14961/18019,10
Human Diseases,Infectious disease: bacterial,mmu05132,Salmonella infection,21/369,243/7649,0.08641975308641975,1.7913948275285223,2.822447831594879,0.006707109897096024,0.028860897132958648,0.020859432694317778,12475/67951/26397/16476/17869/15519/12306/21926/170625/16193/17920/16176/72318/226421/74734/21933/12675/24088/192656/16173/19766,21
Human Diseases,Cancer: specific types,mmu05216,Thyroid cancer,6/369,37/7649,0.16216216216216217,3.361459019995606,3.241554432036866,0.007901772185267397,0.033494079113670756,0.024208100174817632,23882/17869/17873/12443/13197/19016,6
Human Diseases,Cancer: specific types,mmu05210,Colorectal cancer,10/369,86/7649,0.11627906976744186,2.410348522089872,2.961079422497653,0.008113687852217635,0.033886578676908946,0.02449178221644642,23882/16476/21809/17869/17873/170770/12443/21803/13197/12006,10
Organismal Systems,Immune system,mmu04660,T cell receptor signaling pathway,12/369,116/7649,0.10344827586206896,2.1443790299971965,2.795994643065372,0.009864212048703996,0.04060052495408601,0.029344337902323096,18018/16476/240354/21926/53859/26410/18021/17973/12675/21682/18019/18566,12
Human Diseases,Cancer: specific types,mmu05219,Bladder cancer,6/369,39/7649,0.15384615384615385,3.1890765061496773,3.0854772471515295,0.010229269433496406,0.041501607415899706,0.02999560209822254,56289/15200/21825/17869/12443/22339,6
Human Diseases,Cancer: specific types,mmu05220,Chronic myeloid leukemia,9/369,76/7649,0.11842105263157894,2.454749679075738,2.869343357583943,0.010477803447921279,0.041911213791685116,0.030291648218601176,23882/21809/17869/17873/12443/21803/13197/20416/12675,9
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,16/369,177/7649,0.0903954802259887,1.8738076646303186,2.647923807947194,0.011303453921834107,0.04399880752716086,0.03180047245291463,20296/20303/19303/20306/14825/20308/12774/20302/20848/56221/20416/12768/12675/20847/20293/19877,16
Organismal Systems,Immune system,mmu04623,Cytosolic DNA-sensing pathway,8/369,64/7649,0.125,2.5911246612466123,2.877649096552067,0.011309552639023742,0.04399880752716086,0.03180047245291463,20303/16193/16176/54131/12675/245841/16173/19766,8
