category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Cancer: specific types,mmu05217,Basal cell carcinoma,18/1132,62/7649,0.2903225806451613,1.9617291690413772,3.168742024459423,0.0029211132032339296,0.015279669063069786,0.010265288503672271,17873/23882/216795/21416/14367/22411/13197/12156/22421/22419/22417/21415/56637/12575/12006/14370/14365/20423,18
Human Diseases,Infectious disease: bacterial,mmu05132,Salmonella infection,52/1132,243/7649,0.2139917695473251,1.4459567537698672,2.9442678789239807,0.0031390513775676207,0.016170870732924107,0.010864021514069755,12475/16476/21416/21937/16176/67951/17869/19697/11845/226421/12306/23797/21926/72318/24088/22145/140579/26397/18035/11867/18481/14281/19766/170625/19264/26398/50884/30955/21415/66713/16193/17874/76884/26413/22153/170760/12363/26414/319642/434782/227613/80837/216799/242894/16574/67771/117149/235406/27205/105504/21402/16151,52
Cellular Processes,Cell growth and death,mmu04218,Cellular senescence,38/1132,166/7649,0.2289156626506024,1.5467985014261996,2.96836142839809,0.003311460692534079,0.01680442739494906,0.01128966174830943,17873/23882/18019/13685/12443/21803/12445/17869/19697/13197/18787/23797/18018/26397/17164/14972/12193/12192/16175/12579/19055/12289/15015/14964/19367/75600/93759/12571/16193/21809/26413/12575/12447/15257/19056/63873/16438/19058,38
Human Diseases,Infectious disease: viral,mmu05165,Human papillomavirus infection,66/1132,326/7649,0.20245398773006135,1.3679951874092218,2.829956204638826,0.003972693277495365,0.019297089985514253,0.012964298844757253,20750/216795/16402/58220/231991/21825/13685/21416/21937/12443/14367/22411/12445/19697/14102/23797/21926/15208/15213/19303/55927/14972/22421/22419/21960/16848/15015/19219/11964/16391/22215/14964/15205/22417/21826/21415/56637/14268/12827/16362/16400/433586/12571/16404/26413/12575/12447/12826/11966/15214/72508/73699/208647/12006/19225/14370/71978/19664/27060/103806/21374/14365/23859/93742/17858/16151,66
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B,34/1132,146/7649,0.2328767123287671,1.5735635800377559,2.9161765549884846,0.003973647767669227,0.019297089985514253,0.012964298844757253,16476/18019/11911/18750/231991/21803/17869/19697/20848/14102/23797/21926/19229/18018/13655/24088/26397/18035/14281/13654/26398/16193/17874/21809/26413/12575/12447/208647/26414/109880/18752/117149/16452/16151,34
Cellular Processes,Cellular community - eukaryotes,mmu04550,Signaling pathways regulating pluripotency of stem cells,31/1132,130/7649,0.23846153846153847,1.6113006251698831,2.929677166454227,0.003990794990143037,0.019297089985514253,0.012964298844757253,216795/16600/17125/14367/22411/14184/17869/20848/23797/15901/269275/16878/22421/16880/22419/26380/76073/22417/56637/26413/12168/12006/14370/19712/14173/16873/14365/15902/16001/16452/75590,31
Environmental Information Processing,Signaling molecules and interaction,mmu04080,Neuroactive ligand-receptor interaction,67/1132,332/7649,0.20180722891566266,1.3636249946783603,2.82312127451849,0.004029686438151506,0.019297089985514253,0.012964298844757253,14811/14812/12062/12267/12273/14400/53978/12672/14402/15562/75552/108071/74191/12669/13610/15550/14397/19773/14800/53623/23936/14803/18442/12671/14806/13609/14739/11535/11554/207911/19219/13614/11606/70155/15465/110886/14407/19217/15560/18440/13488/14406/242443/14813/11548/11552/22044/12426/12424/14063/11539/30878/14401/11441/20287/11438/11551/11550/15552/16336/15566/381073/12310/110835/213788/108069/14404,67
Human Diseases,Infectious disease: parasitic,mmu05145,Toxoplasmosis,26/1132,104/7649,0.25,1.6892667844522968,2.9494951789797432,0.004111116076456053,0.019413603694375805,0.013042575856593033,193740/15511/21937/21803/15944/19697/20848/23797/21926/24088/26397/18035/12774/12703/14678/54396/30955/16145/17874/18607/21809/26413/26414/14677/16452/16151,26
Cellular Processes,Cell growth and death,mmu04115,p53 signaling pathway,20/1132,74/7649,0.2702702702702703,1.8262343615700507,2.976467099118297,0.004397285088988229,0.02048050589391778,0.013759349160929283,17873/23882/21825/230784/12443/12445/13197/18787/14102/170770/68428/58801/12571/20724/12575/12447/29813/98376/382985/66940,20
Environmental Information Processing,Signal transduction,mmu04151,PI3K-Akt signaling pathway,67/1132,335/7649,0.2,1.3514134275618377,2.741173786210864,0.005019981022514531,0.02306477767101271,0.015495531748017826,20750/16190/12977/16402/11601/15370/11911/18750/53978/231991/21825/18414/13685/12443/12125/13836/18595/14184/12669/12445/17869/19697/23797/83490/18053/17210/24088/14573/13636/13869/21960/14254/50791/30955/21826/16590/56637/14268/12827/14708/16400/18413/12571/16193/18607/74747/19713/16404/26413/14702/12575/12447/12826/72508/73699/208647/15234/14172/18590/71978/14173/14707/16001/74343/16452/71785/16151,67
