category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Environmental Information Processing,Signal transduction,mmu04024,cAMP signaling pathway,32/483,214/7649,0.14953271028037382,2.3680656334049264,5.269658074808686,3.7891502047984356e-6,5.44441055742091e-5,3.9256015972150006e-5,14812/12064/67972/432530/12322/14811/11515/23797/19049/21844/23984/12669/20191/14799/12326/224129/11539/12323/11941/242425/15562/12288/12313/66922/320707/11931/12315/14810/26413/109880/20606/26414,32
Cellular Processes,Cellular community - eukaryotes,mmu04540,Gap junction,18/483,85/7649,0.21176470588235294,3.3535988308366824,5.664678227197005,4.2767577504611964e-6,5.5597850755995555e-5,4.008790472863378e-5,432530/18751/18595/18750/11515/108071/16438/227613/14682/224129/22145/14816/22154/26413/14672/22153/22151/18795,18
Organismal Systems,Endocrine system,mmu04912,GnRH signaling pathway,18/483,85/7649,0.21176470588235294,3.3535988308366824,5.664678227197005,4.2767577504611964e-6,5.5597850755995555e-5,4.008790472863378e-5,432530/12322/18751/18750/11515/16438/14682/224129/19229/12323/12288/12313/26398/12315/26413/14672/26414/18795,18
Organismal Systems,Endocrine system,mmu04929,GnRH secretion,15/483,62/7649,0.24193548387096775,3.8313965137247044,5.811263910856317,4.790468045954024e-6,5.944535347933857e-5,4.286208251643075e-5,18751/18750/16519/15165/23797/22067/109689/16438/14682/16522/242425/12288/26413/14672/18795,15
Organismal Systems,Excretory system,mmu04961,Endocrine and other factor-regulated calcium reabsorption,13/483,48/7649,0.2708333333333333,4.2890355417529324,5.934210150155439,5.399556259226058e-6,6.409038516385713e-5,4.621130528490951e-5,67972/20541/18751/18750/11515/71770/14682/11941/110891/320707/11931/11772/18795,13
Organismal Systems,Digestive system,mmu04971,Gastric acid secretion,16/483,71/7649,0.22535211267605634,3.5687749686524946,5.645300151280661,6.259777998209777e-6,7.120497472963622e-5,5.1341161651983705e-5,432530/12322/18751/18750/12671/11515/16438/14682/224129/12323/12313/11931/12315/20606/72258/18795,16
Organismal Systems,Circulatory system,mmu04261,Adrenergic signaling in cardiomyocytes,25/483,153/7649,0.16339869281045752,2.587653418855465,5.149863672213695,9.256541718623973e-6,1.0108143556737378e-4,7.28830863740077e-5,67972/432530/12322/20541/18750/11515/12293/23797/11606/20191/269643/14682/224129/12296/12323/11941/12288/110891/12313/320707/11931/12315/26413/12295/18795,25
Organismal Systems,Digestive system,mmu04970,Salivary secretion,17/483,83/7649,0.20481927710843373,3.2436079722617173,5.335338216579149,1.2645248159859891e-5,1.3277510567852885e-4,9.57352795908421e-5,67972/432530/18751/18750/12671/11515/16531/18125/16438/14682/224129/11941/12313/320707/11931/12315/18795,17
Human Diseases,Substance dependence,mmu05031,Amphetamine addiction,15/483,67/7649,0.22388059701492538,3.5454714007601744,5.432788977845897,1.3273011679761748e-5,1.3420489587314655e-4,9.676620600839951e-5,14812/12322/18751/14811/18750/19049/19055/14799/12326/224129/12323/12288/12313/12315/14810,15
Organismal Systems,Sensory system,mmu04742,Taste transduction,13/483,54/7649,0.24074074074074073,3.812476037113718,5.384320766960343,2.18585724226917e-5,2.1312108112124406e-4,1.5366740763320856e-4,110876/12671/14397/110886/20269/14395/242425/12288/14816/11418/18573/14394/18795,13
Environmental Information Processing,Signal transduction,mmu04022,cGMP-PKG signaling pathway,25/483,164/7649,0.1524390243902439,2.4140912992980863,4.752395488244476,3.1617733728751895e-5,2.9764280372238854e-4,2.146103886488786e-4,67972/432530/20541/11515/18754/19735/23797/16531/19055/17261/16438/14682/224129/11539/11941/12288/110891/12313/11553/320707/11931/12315/26413/14672/18795,25
Environmental Information Processing,Signal transduction,mmu04015,Rap1 signaling pathway,29/483,206/7649,0.1407766990291262,2.22940159601198,4.643682051680967,3.4868516327769276e-5,3.173034985827004e-4,2.2878640537869665e-4,14812/432530/18751/14811/18595/18750/238130/11515/23797/21844/74206/217692/70549/14682/224129/107746/12313/16001/18762/12801/12315/14810/26413/51791/14184/109880/13638/76089/18795,29
Human Diseases,Cancer: specific types,mmu05214,Glioma,15/483,73/7649,0.2054794520547945,3.254062792478516,5.023617450564262,3.926761525577152e-5,3.4580835370405245e-4,2.4933935663257303e-4,12322/18751/18595/18750/227541/23797/12326/12323/12313/16001/12315/19211/26413/109880/20418,15
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,16/483,82/7649,0.1951219512195122,3.0900368631015502,4.939785697634148,4.2738807623278905e-5,3.6461545253609816e-4,2.6289990215635383e-4,432530/12322/18751/18750/12671/11515/16531/20191/14682/224129/12323/12288/11931/14672/12424/18795,16
Environmental Information Processing,Signal transduction,mmu04014,Ras signaling pathway,30/483,225/7649,0.13333333333333333,2.111525189786059,4.3933994348834124,7.229974633674996e-5,5.981160833312952e-4,4.3126164481570154e-4,14812/12064/18751/14811/18595/18750/214230/333050/14708/11352/23797/19419/21844/225870/18212/240057/19731/12313/66922/16001/12315/14810/18015/26413/14184/19417/20418/18481/13638/26414,30
Environmental Information Processing,Signal transduction,mmu04371,Apelin signaling pathway,21/483,133/7649,0.15789473684210525,2.5004903563255967,4.531841857901261,8.034718417886772e-5,6.451406259067908e-4,4.651679084039711e-4,208727/432530/20541/11515/14708/18754/108097/23797/17261/18125/16438/20191/12326/14682/224129/110891/12313/66922/12315/26413/18795,21
Organismal Systems,Nervous system,mmu04726,Serotonergic synapse,19/483,120/7649,0.15833333333333333,2.5074361628709454,4.3208581315578964,1.678764330306501e-4,0.0013094361776390707,9.441471571949345e-4,18751/18750/16519/14400/14708/14402/16508/14401/16438/19225/14682/224129/16522/15562/12288/26413/12287/109880/18795,19
Human Diseases,Neurodegenerative disease,mmu05022,Pathways of neurodegeneration - multiple diseases,47/483,438/7649,0.10730593607305935,1.6993439027387807,3.913264502294157,2.0145540363758954e-4,0.0015141844733191627,0.0010917775072708058,14812/12064/12322/20743/18751/14811/18750/12671/108071/12669/19055/18125/11783/16438/20191/14799/227613/19225/56637/14682/57265/20238/12323/22145/12288/14816/12313/12569/226641/93687/105000/14763/12315/13385/14810/22154/26413/18039/12287/22153/109880/22151/237782/14365/15194/26414/18795,47
Environmental Information Processing,Signal transduction,mmu04012,ErbB signaling pathway,15/483,84/7649,0.17857142857142858,2.8279355220349007,4.373258535637766,2.1011912055947702e-4,0.0015141844733191627,0.0010917775072708058,12322/18751/18750/214230/11352/23797/56637/12323/13869/26398/26413/109880/20418/18481/26414,15
Organismal Systems,Circulatory system,mmu04270,Vascular smooth muscle contraction,20/483,132/7649,0.15151515151515152,2.399460442938704,4.210507262745822,2.107656043447919e-4,0.0015141844733191627,0.0010917775072708058,432530/18751/18750/11515/18754/16531/329251/11606/16438/14682/224129/12288/12313/12315/26413/14672/213498/109880/69632/18795,20
Organismal Systems,Nervous system,mmu04730,Long-term depression,12/483,60/7649,0.2,3.1672877846790892,4.375312074902797,3.0240372036957803e-4,0.0021168260425870463,0.0015263021783835655,18751/18750/18125/16438/14799/14682/14816/16001/26413/14672/109880/18795,12
Organismal Systems,Digestive system,mmu04972,Pancreatic secretion,16/483,98/7649,0.16326530612244897,2.5855410487176234,4.101072018381814,3.7988337661176924e-4,0.002592704045375325,0.0018694260901684439,67972/432530/18751/18750/12671/11515/16531/16438/20191/14682/224129/11941/320707/11931/12424/18795,16
Human Diseases,Neurodegenerative disease,mmu05017,Spinocerebellar ataxia,20/483,139/7649,0.14388489208633093,2.278624305524524,3.9494761035271315,4.2472563124793834e-4,0.002828051154407004,0.002039119205221168,14812/20743/18751/14811/18750/22359/23797/80913/16438/14799/14682/20238/56543/14816/16504/74143/14810/71722/26414/18795,20
Metabolism,Glycan biosynthesis and metabolism,mmu00534,Glycosaminoglycan biosynthesis - heparan sulfate / heparin,7/483,24/7649,0.2916666666666667,4.6189613526570055,4.609764565014303,5.163609540672187e-4,0.0033563462014369215,0.0024200375541496215,54616/15531/93683/233781/50787/64580/56219,7
Cellular Processes,Cell motility,mmu04810,Regulation of actin cytoskeleton,27/483,225/7649,0.12,1.9003726708074533,3.5588008436149856,9.024232364773687e-4,0.00572933822228655,0.004131043946665067,18595/214230/12671/23797/237860/21844/544963/12669/232906/329251/108083/329165/76884/108100/216963/50884/66922/76709/76820/83767/26413/14184/54126/109880/67771/18481/69632,27
Organismal Systems,Endocrine system,mmu04935,"Growth hormone synthesis, secretion and action",17/483,117/7649,0.1452991452991453,2.3010210401514755,3.6815541980961872,0.0010070297111867365,0.006241081260540578,0.004500027745213373,432530/18751/18750/11515/23797/16438/56637/14682/224129/12288/26398/26413/14672/20418/20606/26414/18795,17
Organismal Systems,Endocrine system,mmu04916,Melanogenesis,15/483,97/7649,0.15463917525773196,2.4489338541333163,3.7283144952299567,0.0010287496583308645,0.006241081260540578,0.004500027745213373,432530/12322/18751/18750/11515/56637/14682/224129/57265/12323/12313/12315/26413/14365/18795,15
Organismal Systems,Nervous system,mmu04722,Neurotrophin signaling pathway,17/483,118/7649,0.1440677966101695,2.2815208618451064,3.6420798519618707,0.001109668145086037,0.006585639208880176,0.004748465517873889,12064/18213/12322/23797/20661/18212/12326/56637/12323/107746/12313/18607/12315/26413/109880/20418/26414,17
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action",16/483,110/7649,0.14545454545454545,2.3034820252211556,3.5748154045399585,0.0013881532543791968,0.008063102945649377,0.005813766149359683,432530/18751/18750/11515/17261/109689/16438/17391/14682/224129/18227/26413/14672/213498/109880/18795,16
Organismal Systems,Endocrine system,mmu04924,Renin secretion,12/483,71/7649,0.16901408450704225,2.676581226489371,3.684559514568816,0.0014687339665204458,0.008353424434585035,0.006023097625862355,16531/19055/11606/16438/14682/224129/11539/12288/12313/12315/18573/18795,12
Environmental Information Processing,Signal transduction,mmu04072,Phospholipase D signaling pathway,19/483,144/7649,0.13194444444444445,2.089530135725788,3.426527707246494,0.0016991837855274705,0.009466881090795907,0.0068259370116785616,432530/18595/18750/11515/380921/108071/23797/227333/11606/110197/104418/224129/19229/14816/66922/26413/217480/20418/18795,19
Cellular Processes,Transport and catabolism,mmu04144,Endocytosis,28/483,251/7649,0.11155378486055777,1.7666147006178186,3.2060179043053108,0.0022298653878141633,0.012175065017465332,0.00877862794781576,234353/18595/347722/83814/245666/109689/330319/243621/71770/216439/268451/11842/57440/69091/73728/216963/16001/76709/18762/140500/72685/14184/11772/230597/26385/20404/67771/232227,28
Organismal Systems,Endocrine system,mmu04915,Estrogen signaling pathway,17/483,127/7649,0.13385826771653545,2.11983828108443,3.3036924327563786,0.0025032693475176156,0.013399853566123707,0.00966174134129606,432530/14229/16519/11515/23797/17977/16438/14682/224129/16522/242425/14816/12313/12315/26413/20418/18795,17
Environmental Information Processing,Signal transduction,mmu04068,FoxO signaling pathway,17/483,128/7649,0.1328125,2.1032770445134576,3.2678406861724496,0.0027230476344073384,0.014296000080638527,0.01030789286708851,26556/108097/26557/23797/12053/21808/216439/14816/18607/16001/252870/19211/26413/20620/12444/109880/26414,17
Organismal Systems,Sensory system,mmu04750,Inflammatory mediator regulation of TRP channels,15/483,107/7649,0.14018691588785046,2.220061531317118,3.299434125213246,0.0028042295270017488,0.01444442756361278,0.01041491403275724,432530/12322/18751/18750/11515/18754/16438/14682/224129/12323/12313/11418/12315/26414/18795,15
Human Diseases,Cancer: overview,mmu05231,Choline metabolism in cancer,14/483,98/7649,0.14285714285714285,2.2623484176279205,3.265119989904732,0.0032121537756961967,0.01623922186601966,0.011709020585871126,18751/18595/18750/380921/23797/227333/110197/104418/18607/83767/26413/242259/217480/26414,14
Environmental Information Processing,Signaling molecules and interaction,mmu04080,Neuroactive ligand-receptor interaction,34/483,332/7649,0.10240963855421686,1.6218039861308586,3.007219433375967,0.0033327032771597095,0.016542327175720014,0.011927569623518963,14812/75552/14811/12671/14400/14397/14803/108071/14402/12669/18440/14401/110886/11606/20608/14799/23936/11539/14395/242425/15562/14816/11553/245526/110835/70155/12801/14810/14407/12424/14394/226304/17202/20606,34
Human Diseases,Drug resistance: antineoplastic,mmu01521,EGFR tyrosine kinase inhibitor resistance,12/483,80/7649,0.15,2.3754658385093164,3.210588550261124,0.0041269987604579525,0.020119118957232517,0.014506555793339045,18751/18595/18750/23797/56637/16001/19211/18015/26413/14184/109880/20418,12
Organismal Systems,Excretory system,mmu04960,Aldosterone-regulated sodium reabsorption,7/483,35/7649,0.2,3.1672877846790892,3.3362091738905058,0.005485095184974575,0.026270719043825597,0.01894206462770537,18751/18750/110784/83814/18607/11931/26413,7
Environmental Information Processing,Signal transduction,mmu04010,MAPK signaling pathway,30/483,294/7649,0.10204081632653061,1.6159631554485148,2.7960579287387968,0.005970726388552925,0.028103591449568078,0.020263626763328442,12064/18751/18595/18750/12290/12293/23797/19419/19055/18212/109689/21808/12296/225028/12288/13869/66922/16001/26398/18015/26413/14184/216965/12287/19417/109880/12295/13638/76089/26414,30
Human Diseases,Neurodegenerative disease,mmu05010,Alzheimer disease,34/483,351/7649,0.09686609686609686,1.5340140267676496,2.6589697493181412,0.007878175581738938,0.036070137918407096,0.02600777247249712,14812/14811/12671/108071/23797/12669/19055/18125/11783/16438/227613/19225/56637/14682/57265/22145/12288/12313/12569/226641/23821/93687/12315/14810/22154/26413/22153/16956/109880/22151/14365/328133/26414/18795,34
Organismal Systems,Endocrine system,mmu04927,Cortisol synthesis and secretion,10/483,66/7649,0.15151515151515152,2.399460442938704,2.9642932842992216,0.007927502839210352,0.036070137918407096,0.02600777247249712,432530/11515/11606/16438/14682/224129/12288/14672/18514/18795,10
Metabolism,Glycan biosynthesis and metabolism,mmu00512,Mucin type O-glycan biosynthesis,6/483,29/7649,0.20689655172413793,3.276504604840437,3.1885934489765764,0.00839666729769655,0.03757852741428128,0.02709537160775246,270049/212996/108760/233733/20444/108148,6
Organismal Systems,Nervous system,mmu04721,Synaptic vesicle cycle,11/483,77/7649,0.14285714285714285,2.2623484176279205,2.8902033695513323,0.00855404621157105,0.03760524729382079,0.027114637532078226,382018/12890/71770/20510/18195/11966/72961/56216/11772/12287/11964,11
Human Diseases,Endocrine and metabolic disease,mmu04934,Cushing syndrome,18/483,155/7649,0.11612903225806452,1.8390703265878583,2.7397849171568023,0.008678133990881721,0.03760524729382079,0.027114637532078226,432530/12322/11515/11606/19416/16438/56637/14682/224129/57265/12323/12288/26413/14672/109880/18514/14365/18795,18
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,16/483,133/7649,0.12030075187969924,1.9051355095814069,2.733726992713651,0.009359339105670075,0.03992343087262391,0.028786125209873423,23797/330319/56637/14682/19229/108100/110596/76709/26398/106759/26413/54126/140579/67771/69632/26414,16
Human Diseases,Substance dependence,mmu05030,Cocaine addiction,8/483,48/7649,0.16666666666666666,2.639406487232574,2.9578830916437115,0.00960419390280314,0.04033761439177319,0.02908476534128239,14812/12064/14811/19049/224129/12569/13385/14810,8
