category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Human Diseases,Immune disease,mmu05323,Rheumatoid arthritis,23/883,79/7649,0.2911392405063291,2.5219977923362533,4.912108183604075,1.7345927923858012e-5,3.1993600392893665e-4,2.140345492359088e-4,20296/14281/15894/20302/12977/20293/12524/16193/21803/16414/16156/16175/20310/14825/13039/16176/24088/21926/20311/11433/330122/14961/16476,23
Human Diseases,Cancer: overview,mmu05205,Proteoglycans in cancer,43/883,198/7649,0.21717171717171718,1.881253074344807,4.53851999594711,2.531269744874508e-5,4.206982677366941e-4,2.814436730895449e-4,21825/16402/12389/12505/12443/17698/18792/15200/20969/14173/20848/14388/29875/21859/18793/21803/216795/15234/19303/14102/18750/17869/13869/12390/22419/22350/12512/12575/13039/14367/109676/15530/20971/12322/24088/14366/14268/21926/329251/11735/16438/14368/18751,43
Organismal Systems,Endocrine system,mmu04925,Aldosterone synthesis and secretion,26/883,97/7649,0.26804123711340205,2.3219110109630945,4.733096850617612,2.5343269140764703e-5,4.206982677366941e-4,2.814436730895449e-4,15370/231991/18750/75600/432530/11911/12288/18795/11908/12322/101540/208647/269060/67972/11941/104110/18754/16438/224129/12289/320707/75292/11515/18797/18751/16521,26
Human Diseases,Infectious disease: viral,mmu05163,Human cytomegalovirus infection,46/883,220/7649,0.20909090909090908,1.8112529599505816,4.410529693966516,3.672888708151803e-5,5.714373634207455e-4,3.822868854843922e-4,20296/231991/20302/18018/12443/20303/20293/21937/20848/18019/16177/13685/16193/15015/19303/14102/18750/17869/19697/12774/12571/14972/75600/432530/12768/19766/11911/18021/12575/18795/66066/16176/208647/18033/20683/21926/104110/19229/14708/16438/224129/12675/11515/18797/18751/213498,46
Organismal Systems,Immune system,mmu04620,Toll-like receptor signaling pathway,24/883,88/7649,0.2727272727272727,2.3625038608051065,4.643845402843954,3.786633131101325e-5,5.714373634207455e-4,3.822868854843922e-4,20750/12475/14281/15945/20302/20303/117149/12524/16193/26397/19697/21897/19766/16391/54123/26410/16176/24088/16803/18033/21926/17874/12675/16476,24
Organismal Systems,Immune system,mmu04657,IL-17 signaling pathway,23/883,83/7649,0.27710843373493976,2.4004557300549876,4.634080323705764,4.155227459792749e-5,5.795766989188915e-4,3.877320338360371e-4,20296/14281/15945/14282/20293/20306/16193/21929/19697/16819/16172/20310/14825/16478/16176/20292/18033/21926/20311/12608/12675/330122/16476,23
Environmental Information Processing,Signal transduction,mmu04020,Calcium signaling pathway,50/883,247/7649,0.20242914979757085,1.7535453757662733,4.348822079478291,4.189711076522107e-5,5.795766989188915e-4,3.877320338360371e-4,12062/18018/14173/18213/14062/18019/320404/15465/15234/18750/18439/13869/18799/75600/432530/14675/21425/22045/12290/12288/18021/18795/68279/14573/14812/14183/15562/12322/20191/14811/20541/233011/12061/67972/11941/104110/12669/19229/18126/16438/12289/320707/18573/11515/171166/269717/18797/15560/18751/108071,50
Human Diseases,Cancer: specific types,mmu05221,Acute myeloid leukemia,20/883,68/7649,0.29411764705882354,2.5477982812604094,4.631203478902058,5.174844216467312e-5,6.872193119468591e-4,4.5974405459983284e-4,12475/12443/18712/12394/20848/12047/21414/13685/20375/17869/19697/12044/12606/21415/235320/16590/18033/20850/12675/12045,20
Environmental Information Processing,Signal transduction,mmu04390,Hippo signaling pathway,35/883,155/7649,0.22580645161290322,1.9560515836773464,4.343888054753297,6.136597179792384e-5,7.835962552657967e-4,5.242194351968393e-4,12443/18787/16475/97064/17131/29806/21414/21676/21803/21679/216795/16414/241324/17869/12156/12550/56289/17127/21415/22419/232157/15901/21813/14367/12385/93960/11796/12445/22601/14366/319710/64010/23859/14368/17125,35
Organismal Systems,Development and regeneration,mmu04380,Osteoclast differentiation,30/883,126/7649,0.23809523809523808,2.0625033705441407,4.344185410870205,7.288700538823398e-5,8.962402144034696e-4,5.995773152794296e-4,12702/14281/16477/18018/12977/14282/21937/18019/16177/18034/21803/14728/53859/20375/19697/16175/21813/16391/16478/12703/21682/16176/18033/100201/17970/21926/16438/12675/11433/16476,30
Human Diseases,Infectious disease: viral,mmu05161,Hepatitis B,33/883,146/7649,0.22602739726027396,1.957965528475465,4.221794901030578,9.687183479729524e-5,0.0011486231840250722,7.684194414371917e-4,14281/231991/18018/13654/20848/18019/117149/16193/21803/26397/14102/18750/17869/19697/17127/11911/21813/18021/12575/15530/54123/24088/208647/18033/20852/21926/19229/20850/17874/12675/26401/16476/18751,33
Human Diseases,Infectious disease: viral,mmu05167,Kaposi sarcoma-associated herpesvirus infection,39/883,185/7649,0.21081081081081082,1.82615163294665,4.10911323351368,1.1808129305326461e-4,0.001351827217023581,9.043612644006836e-4,22695/14281/15894/18018/11601/12443/14173/21937/20848/18019/21414/12524/16193/15015/14102/17164/17869/19697/12774/12571/14972/75600/21415/12768/16195/20310/18021/14825/12575/66066/16391/54123/225326/18033/14708/16438/12675/330122/16476,39
Human Diseases,Infectious disease: bacterial,mmu05133,Pertussis,20/883,73/7649,0.273972602739726,2.37329154966723,4.258851424941792,1.542996189122808e-4,0.0017075824492959074,0.0011423585821225002,12475/14281/16402/117149/16362/16193/16414/15900/19697/75600/16175/16176/216799/18033/21926/20311/18126/17874/16476/107607,20
Human Diseases,Infectious disease: parasitic,mmu05143,African trypanosomiasis,12/883,33/7649,0.36363636363636365,3.150005147740142,4.471171174069813,1.8275755551881736e-4,0.0019572744655563666,0.001309400482664532,15894/16193/20339/14102/18750/18795/14063/16176/21926/17874/18797/18751,12
Human Diseases,Infectious disease: parasitic,mmu05142,Chagas disease,24/883,98/7649,0.24489795918367346,2.1214320382739733,4.036194225582676,2.3798240154213903e-4,0.0024607624829811117,0.0016462298158180552,20296/12062/14281/20302/18787/20293/21937/16193/21803/14102/19697/432530/14675/21813/18795/16176/24088/18033/21926/18126/17874/12675/18797/16476,24
Human Diseases,Endocrine and metabolic disease,mmu04936,Alcoholic liver disease,28/883,122/7649,0.22950819672131148,1.988118003081893,3.9743495750449798,2.4459386126017075e-4,0.0024607624829811117,0.0016462298158180552,12475/12267/12443/12273/21937/117149/21414/16193/26397/53859/241113/14102/19697/21415/19766/16172/20310/14825/16176/19079/16803/18033/21926/17874/12675/101214/330122/72535,28
Environmental Information Processing,Signal transduction,mmu04015,Rap1 signaling pathway,41/883,206/7649,0.19902912621359223,1.7240926233383544,3.8057654447678106,2.958359635793003e-4,0.0028887511737743445,0.0019325507218338198,21825/12977/11601/14173/13836/14062/26397/13636/16414/15234/18750/14745/12550/54519/75600/51791/432530/238130/15901/18795/18441/14812/14183/14811/101540/22323/18053/16590/50791/104110/244668/21894/224129/74206/70549/75292/11515/217944/106952/18797/18751,41
Human Diseases,Cardiovascular disease,mmu05418,Fluid shear stress and atherosclerosis,30/883,137/7649,0.21897810218978103,1.8969009101354872,3.8266192627577906,3.562165987689835e-4,0.003378968879751501,0.002260502326022723,20296/14281/15894/12389/20293/20969/21937/15368/16177/18024/20339/18791/19697/75600/16175/18613/12390/13039/12562/20971/21824/16176/18033/17970/21926/13614/63873/19252/12675/16476,30
Metabolism,Glycan biosynthesis and metabolism,mmu00601,Glycosphingolipid biosynthesis - lacto and neolacto series,10/883,26/7649,0.38461538461538464,3.33173621395592,4.30220822811654,3.736776375953394e-4,0.003446138213379241,0.0023054380565092577,108105/14594/14345/26878/14538/72297/14348/93961/14595/20449,10
Organismal Systems,Sensory system,mmu04750,Inflammatory mediator regulation of TRP channels,25/883,107/7649,0.2336448598130841,2.0239519056741564,3.8531549864753445,3.878811246591945e-4,0.003480446848293313,0.0023283902504435293,12062/16177/15465/26397/18750/75600/18442/432530/18795/18783/14063/12322/16176/11418/12061/18755/104110/18754/16438/224129/63873/11515/18797/15560/18751,25
Human Diseases,Substance dependence,mmu05031,Amphetamine addiction,18/883,67/7649,0.26865671641791045,2.3272426091512988,3.9417050305741914,4.2331948541142895e-4,0.0036984755041209053,0.002474249623872895,14281/231991/14282/18750/75600/11911/11838/12288/14812/12322/14811/208647/53623/214084/224129/12289/16476/18751,18
Organismal Systems,Endocrine system,mmu04912,GnRH signaling pathway,21/883,85/7649,0.24705882352941178,2.1401505562587437,3.818424438692308,5.047700691044665e-4,0.004261431100555104,0.0028508622771627355,15200/26397/18750/13653/75600/432530/11911/12288/18795/18783/12322/104110/19229/16438/224129/12289/11515/26401/18797/16476/18751,21
Human Diseases,Immune disease,mmu05321,Inflammatory bowel disease,16/883,57/7649,0.2807017543859649,2.431582921062566,3.918899547230177,5.134254338018196e-4,0.004261431100555104,0.0028508622771627355,18018/16190/20848/60505/16193/21803/19697/16175/17127/16176/24088/18033/20852/21926/14961/16476,16
Environmental Information Processing,Signal transduction,mmu04392,Hippo signaling pathway - multiple species,10/883,27/7649,0.37037037037037035,3.2083385764019963,4.152420854927897,5.327942186067334e-4,0.004314333672620378,0.002886253661772035,16475/97064/29806/21676/21679/56289/232157/22601/319710/64010,10
Human Diseases,Infectious disease: bacterial,mmu05134,Legionellosis,16/883,58/7649,0.27586206896551724,2.38965907759597,3.8376120086340904,6.345276892181049e-4,0.0050157903052478765,0.003355522366541858,193740/15511/12475/18034/16193/16414/19697/20310/14825/16176/24088/18033/21926/17874/330122/15510,16
Organismal Systems,Immune system,mmu04659,Th17 cell differentiation,23/883,99/7649,0.23232323232323232,2.0125032888339796,3.662932020371779,7.121280585042033e-4,0.005498291056358035,0.0036783113915394594,14281/18018/16190/12394/20848/60505/18019/16177/16193/21803/19697/17127/16195/21813/18021/16176/16364/18033/20852/20850/12675/14961/16476,23
Organismal Systems,Immune system,mmu04625,C-type lectin receptor signaling pathway,24/883,106/7649,0.22641509433962265,1.9613239599136734,3.600302070438218,8.161064326957194e-4,0.0060912082861246455,0.004074968130539951,18018/12051/13654/18019/16362/18034/16193/56644/53859/17164/19697/75600/18021/16706/16391/16176/12042/14127/216799/18033/21926/16438/12675/16476,24
Human Diseases,Substance dependence,mmu05032,Morphine addiction,21/883,88/7649,0.23863636363636365,2.0671908782044683,3.637325072076044,8.256155809506296e-4,0.0060912082861246455,0.004074968130539951,14400/18750/432530/14395/14397/18578/66066/18584/109689/14404/241489/54611/104110/16519/18576/14708/224129/18573/11515/18751/16521,21
Organismal Systems,Nervous system,mmu04724,Glutamatergic synapse,25/883,113/7649,0.22123893805309736,1.9164854328065024,3.5455420295316036,9.181266052606646e-4,0.00662647897709871,0.0044330598102974884,18750/432530/58234/12288/18795/224997/66066/18783/14812/14811/53623/104110/210274/16519/14708/16438/224129/14809/20510/12289/11515/18797/14807/18751/108071,25
Environmental Information Processing,Signal transduction,mmu04371,Apelin signaling pathway,28/883,133/7649,0.21052631578947367,1.8236871907969243,3.4616490960340944,0.0010642767188588527,0.007517869588534874,0.005029392781169495,20750/12443/18787/18791/241113/12550/13653/75600/30878/432530/17127/18795/16449/66066/23796/20191/20541/19079/225326/104110/18754/18576/14708/18126/16438/224129/11515/18797,28
Cellular Processes,Cell growth and death,mmu04218,Cellular senescence,33/883,166/7649,0.19879518072289157,1.7220660672133608,3.397671617672549,0.001141368299111095,0.00789446406885174,0.005281331384044761,23882/17873/18018/12443/18787/18019/13197/13685/16193/21803/15015/26397/17164/17869/19697/12579/12571/14972/75600/16175/17127/21813/18021/12192/12575/15257/12445/12193/18033/16438/12289/63873/19367,33
Human Diseases,Infectious disease: viral,mmu05169,Epstein-Barr virus infection,37/883,196/7649,0.18877551020408162,1.6352705295028542,3.2546888674989742,0.0015907676044409661,0.01077826213621226,0.007210568518518666,23882/17873/22352/15894/15945/12505/12443/12125/20848/13197/18034/16193/21929/15015/26397/53859/100038882/14102/17869/19697/12571/14972/19664/19766/12575/16391/54123/24088/12445/18033/21926/12495/17874/60406/12675/14961/16476,37
Organismal Systems,Immune system,mmu04062,Chemokine signaling pathway,34/883,177/7649,0.192090395480226,1.663985770133917,3.2286076270341213,0.0017882965445210253,0.011874289055619608,0.007943801492503923,20296/15945/20308/20302/20305/20303/20293/20848/20306/19303/19697/66102/12774/432530/12768/20310/14191/14825/18795/66066/56221/20292/109689/18033/104110/20311/19229/14708/224129/12675/330122/11515/18797/18751,34
Organismal Systems,Endocrine system,mmu04921,Oxytocin signaling pathway,30/883,151/7649,0.1986754966887417,1.7210293025732561,3.2326371906691547,0.001896884270958852,0.012348344665849782,0.008260940787870336,14281/18018/12443/18019/12293/241113/18750/75600/432530/12288/18021/12575/18795/18783/12322/20191/19079/104110/329251/16519/16438/234889/224129/12289/12296/11515/18797/16476/18751/16521,30
Environmental Information Processing,Signaling molecules and interaction,mmu04512,ECM-receptor interaction,20/883,88/7649,0.22727272727272727,1.9687532173375886,3.301818295153407,0.0020548257312958764,0.013009333064821525,0.008703136577924356,20750/21825/16402/12505/20969/12491/64176/21826/15530/20971/16423/21960/16404/12834/226519/14268/21923/104099/12835/12826,20
Organismal Systems,Endocrine system,mmu04911,Insulin secretion,19/883,82/7649,0.23170731707317074,2.0071679142612493,3.312342490519148,0.0020767911217937974,0.013009333064821525,0.008703136577924356,231991/18750/432530/11911/12288/18795/16531/12322/20191/208647/104110/26875/224129/12289/116838/11515/20525/18797/18751,19
Organismal Systems,Development and regeneration,mmu04360,Axon guidance,34/883,180/7649,0.18888888888888888,1.6362526739650183,3.1204910268315325,0.0023925540058588697,0.014709776480465642,0.009840719205384436,13836/18019/13636/50780/268902/18750/20562/13846/20356/22419/20347/18021/18186/241568/192198/210801/243743/20355/12322/13839/18208/13176/18844/259302/18007/13838/22253/57764/20563/244058/19876/13837/237860/13841,34
Organismal Systems,Endocrine system,mmu04927,Cortisol synthesis and secretion,16/883,66/7649,0.24242424242424243,2.1000034318267615,3.2421550069302074,0.0028006314786782104,0.01690563001674847,0.011309727119638324,15370/231991/432530/11911/16492/12288/18795/18584/208647/20683/104110/16438/224129/12289/11515/18797,16
Organismal Systems,Nervous system,mmu04725,Cholinergic synapse,23/883,110/7649,0.20909090909090908,1.8112529599505816,3.095879582551971,0.003149273161078323,0.018343134903122865,0.012271406038550809,14281/231991/18750/432530/226922/11911/12288/18795/66066/12322/208647/16535/104110/12669/16519/14708/16438/224129/16536/12289/11515/18797/18751,23
Organismal Systems,Endocrine system,mmu04928,"Parathyroid hormone synthesis, secretion and action",23/883,110/7649,0.20909090909090908,1.8112529599505816,3.095879582551971,0.003149273161078323,0.018343134903122865,0.012271406038550809,14281/231991/15200/22337/18750/13653/432530/11911/12575/18795/18578/16478/17389/208647/109689/20683/104110/16438/224129/11515/18797/18751/213498,23
Human Diseases,Infectious disease: bacterial,mmu05152,Tuberculosis,30/883,157/7649,0.1910828025477707,1.65525748209275,2.996754907555658,0.003513557079387331,0.020112085350975757,0.013454819305820815,12475/16149/21937/117149/22337/16193/21803/56644/16414/19697/75600/16175/21897/16706/12322/16176/12042/14127/24088/12721/16803/225326/18033/21926/12608/18126/17874/15510/16784/14961,30
Environmental Information Processing,Signal transduction,mmu04151,PI3K-Akt signaling pathway,55/883,335/7649,0.16417910447761194,1.4222038167035715,2.854666478041488,0.0039910949431957625,0.02245836476510158,0.015024460892315898,20750/21825/18414/15370/16402/231991/12977/11601/16190/12443/12125/14173/13836/14062/13685/16193/13636/15234/17210/18750/17869/14745/19697/12571/18413/83490/13869/21826/11911/12575/66066/14573/21960/14183/16404/24088/12445/12834/208647/18053/16590/18033/50791/226519/12064/14268/74343/12669/21923/14708/104099/12835/12826/12675/74370,55
Human Diseases,Infectious disease: bacterial,mmu05135,Yersinia infection,26/883,133/7649,0.19548872180451127,1.6934238200257152,2.9142008842436034,0.004629582816515971,0.02561702491805504,0.017137578496225794,20296/14281/16402/18018/20293/18019/11867/16193/26397/434782/19303/19697/140579/18021/16176/216799/330319/18033/14268/21926/19229/17874/12675/110596/242687/16476,26
Environmental Information Processing,Signal transduction,mmu04350,TGF-beta signaling pathway,22/883,107/7649,0.205607476635514,1.7810776769932577,2.9392135795183267,0.004739548207332852,0.025795573849746012,0.017257026259658876,21825/207596/17131/21803/434215/17869/12156/12579/17127/21815/15901/21813/18121/17130/224109/18007/268977/20683/21926/244058/68010/17125,22
Human Diseases,Endocrine and metabolic disease,mmu04934,Cushing syndrome,29/883,155/7649,0.1870967741935484,1.6207284550469443,2.8203236803945058,0.00554706216550526,0.029703623208834615,0.01987147906488302,15370/231991/12443/21414/216795/12579/12571/432530/21415/11911/22419/16492/12288/12575/18795/14367/12322/18584/208647/241489/14366/20683/104110/16438/224129/12289/11515/14368/18797,29
Organismal Systems,Endocrine system,mmu04916,Melanogenesis,20/883,97/7649,0.20618556701030927,1.786085393048534,2.8145754648369428,0.00667938227003107,0.035051297864859686,0.023449029326206065,21414/216795/18750/75600/432530/21415/22419/18795/14367/12322/208647/16590/14366/13614/104110/224129/11515/14368/18797/18751,20
Environmental Information Processing,Signal transduction,mmu04310,Wnt signaling pathway,31/883,171/7649,0.18128654970760233,1.5703973031862404,2.725028714940369,0.006808744604896521,0.035051297864859686,0.023449029326206065,18018/12443/18019/21414/216795/22402/328949/18750/17869/17127/20379/21415/22419/18021/18795/14367/12322/93960/12445/53883/14366/68010/13380/20317/243548/14368/26563/18797/16476/18751/20377,31
Human Diseases,Substance dependence,mmu05030,Cocaine addiction,12/883,48/7649,0.25,2.165628539071348,2.926400209412568,0.007020023962384199,0.035051297864859686,0.023449029326206065,231991/14282/19697/11911/14812/14811/208647/18033/12064/214084/224129/16476,12
Human Diseases,Infectious disease: viral,mmu05164,Influenza A,27/883,144/7649,0.1875,1.6242214043035108,2.7316990323778336,0.007078876413461571,0.035051297864859686,0.023449029326206065,12702/20296/15894/15945/20293/21937/58185/81489/16193/14102/18750/19697/12571/16175/16391/217069/54123/22035/16176/216799/12445/18033/21926/17874/12675/14961/18751,27
Human Diseases,Infectious disease: parasitic,mmu05145,Toxoplasmosis,21/883,104/7649,0.20192307692307693,1.7491615123268578,2.778758473102304,0.007085323959194739,0.035051297864859686,0.023449029326206065,193740/15511/21937/20848/15944/21803/26397/16145/19697/12774/54396/12703/11796/24088/18033/226519/21926/18126/17874/12675/14961,21
Organismal Systems,Sensory system,mmu04742,Taste transduction,13/883,54/7649,0.24074074074074073,2.0854200746612976,2.8914729582342296,0.0071791814903929465,0.035051297864859686,0.023449029326206065,14395/14397/16529/12288/18795/110876/18441/11418/20269/15550/104110/18573/18797,13
Cellular Processes,Cellular community - eukaryotes,mmu04540,Gap junction,18/883,85/7649,0.21176470588235294,1.8344147625074945,2.794499115642405,0.007378210141440889,0.035500953144324277,0.02374984500143444,67951/18750/14745/432530/19092/18795/22145/104110/16438/234889/224129/22153/11515/18797/15560/18751/21872/108071,18
Human Diseases,Infectious disease: parasitic,mmu05140,Leishmaniasis,15/883,68/7649,0.22058823529411764,1.9108487109453067,2.725371755451412,0.009457086816743385,0.04485361175941148,0.03000669651628353,14281/21803/16414/19697/16175/16176/24088/18033/17970/21926/18126/17874/14961/16476/18751,15
Organismal Systems,Environmental adaptation,mmu04710,Circadian rhythm,9/883,33/7649,0.2727272727272727,2.3625038608051065,2.833476000461615,0.010370057819173013,0.04849097459106254,0.032440062266056426,18030/217166/18626/79362/241113/12952/20893/19079/225998,9
