ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0030099,myeloid cell differentiation,97/1155,471/17130,0.2059447983014862,3.054402073510354,12.156484413099168,9.67387756032333e-24,6.549215108338895e-20,4.4927523995943725e-20,Ccl9/Zfp36/Hspa1a/Hspa1b/Jun/Hmox1/Csf1/Junb/Sbno2/Trib1/Klf2/Ccl3/Klf10/Rara/Cebpb/Tnfaip6/Epha2/Runx1/Tgfb1/Myc/Bmp2/Cd74/Stat3/Plscr1/Rab7b/Tjp2/Anxa2/Fas/Tnf/Ltbr/Cbfa2t3/Nfatc1/Myh9/Cebpa/Tlr2/Dab2/Nfkbia/Irf8/Tob2/Lif/Hmgb2/Socs1/Ror2/Hmga1/Spi1/Fos/Srf/Fam20c/Gpr137b/Zfp36l1/Itpkb/Ripk1/Dll1/Cdkn2b/Jmjd6/Pparg/Eif6/Batf3/Nrros/Irf9/Ptbp3/Ccr1/Cited2/Hbb-b1/Sirt1/Tyrobp/Hbb-bt/Slc25a38/Cdk6/Myd88/Ptpn2/Mxra7/Zfp385a/Rps19/Tpm4/Rarg/Il17c/Dlk1/Rcor1/F2rl1/Fcer1g/Ocstamp/Rbpj/Mafb/Tcirg1/Ifi207/C1qc/Hsf1/Sfrp1/Id2/Hcls1/Tirap/Gpr183/Jak2/Calca/Gata2/Ucp2,97
GO:0071216,cellular response to biotic stimulus,66/1155,263/17130,0.2509505703422053,3.7218902770233564,11.960962516955215,2.874965599429119e-21,9.731758554067567e-18,6.675972749832249e-18,Zfp36/Cd14/Sbno2/Nfkbiz/Trib1/Nr1d1/Rara/Litaf/Cebpb/Ddit3/Bcl2l11/Il1b/Cd180/Pde4b/Fzd5/Cd68/Irgm1/Rela/Serpine1/Plscr1/Clec7a/Cxcl10/Tnf/Gbp2/Cd300lb/Lilrb4a/Tlr2/Arid5a/Map2k3/Cd86/Hspa5/Pxn/Nfkbia/Ccr5/Xbp1/Irf8/Malt1/Hmgb2/Tnfaip3/Vim/Spi1/Ppp1r15b/Txnip/Il1a/Zc3h12a/Esr2/Ppard/Tlr1/Irgm2/Ass1/Bcr/Eif2ak3/Igtp/Gbp3/Il6/Cd36/Myd88/Ccl2/Cxcl2/Nlrp3/Hsf1/Cd84/Tirap/Jak2/Irf5/Tnfrsf1b,66
GO:0002573,myeloid leukocyte differentiation,64/1155,263/17130,0.24334600760456274,3.609105723174164,11.465346719188018,6.624198960725715e-20,1.4948608988037696e-16,1.0254724847270827e-16,Ccl9/Jun/Csf1/Junb/Sbno2/Trib1/Ccl3/Klf10/Rara/Cebpb/Tnfaip6/Epha2/Runx1/Tgfb1/Myc/Bmp2/Cd74/Tjp2/Anxa2/Tnf/Ltbr/Cbfa2t3/Nfatc1/Myh9/Cebpa/Tlr2/Tob2/Lif/Socs1/Ror2/Spi1/Fos/Fam20c/Gpr137b/Zfp36l1/Ripk1/Pparg/Batf3/Nrros/Ccr1/Cited2/Sirt1/Tyrobp/Cdk6/Myd88/Ptpn2/Il17c/Dlk1/F2rl1/Fcer1g/Ocstamp/Rbpj/Mafb/Tcirg1/Ifi207/C1qc/Hsf1/Sfrp1/Id2/Hcls1/Gpr183/Calca/Gata2/Ucp2,64
GO:0002237,response to molecule of bacterial origin,77/1155,368/17130,0.20923913043478262,3.1032608695652177,10.967072047963294,1.8098329787142033e-19,3.0631423164737894e-16,2.101311342654491e-16,Zfp36/Cd14/Jun/Akap12/Sbno2/Nfkbiz/Trib1/C5ar1/Nr4a1/Jund/Nr1d1/Rara/Litaf/Cebpb/Cited1/Il1b/Cd180/Pde4b/Fzd5/Cd68/Irgm1/Rela/Serpine1/Plscr1/Cxcl10/Tnf/Dusp10/Nfkb2/Gbp2/Cd300lb/Lilrb4a/Tlr2/Arid5a/Map2k3/Cd86/Mapkapk2/Pxn/Nfkbia/Ccr5/Xbp1/Irf8/Malt1/Hmgb2/Tnfaip3/Vim/Spi1/Fos/Adm/Il1a/Zc3h12a/Esr2/Ppard/Tlr1/Ptger4/Edn1/Irgm2/Ass1/Ptger2/Bcr/Igtp/Gbp3/Il6/Mapkapk3/Cd36/Myd88/Ccl2/Casp4/Peli1/Cxcl2/Nlrp3/Hsf1/Cd84/Tirap/Jak2/Palm3/Irf5/Tnfrsf1b,77
GO:1901342,regulation of vasculature development,69/1155,308/17130,0.22402597402597402,3.322567043346264,11.05964957401067,3.0186344583808373e-19,4.087231056647654e-16,2.8038347853423697e-16,Hmox1/Ppp1r15a/C3ar1/Itga5/Adamts1/Angpt2/C5ar1/Klf2/Thbs1/Klf4/Ccl24/Tnfrsf12a/Tnfrsf1a/Gab1/Epha2/Il1b/Runx1/Smad1/Rgcc/Tgfb1/Rela/Gadd45a/Stat3/Serpine1/Btg1/Cxcl10/Ccl11/Cyp1b1/Tnf/Ngfr/Id1/Lgals3/Hspb1/Pxn/Xbp1/Lif/Jup/Adm/Efna1/Il1a/Dll1/Nfe2l2/Zc3h12a/Pparg/Cdh5/Tgm2/Ptger4/Hspb6/Flt1/Ecscr/Sema6a/Wnt4/Thbs2/Sirt1/Cldn5/Col4a2/Pde3b/Cd36/Ccl2/Gpr4/Prok1/Hgf/Fgf18/Fgf2/Eng/Rhoj/Cd34/Gata2/Shh,69
GO:0071219,cellular response to molecule of bacterial origin,59/1155,235/17130,0.251063829787234,3.7235700469743023,11.303942657211515,3.773410676223801e-19,4.257665046339189e-16,2.9207522637718265e-16,Zfp36/Cd14/Sbno2/Nfkbiz/Trib1/Nr1d1/Rara/Litaf/Cebpb/Il1b/Cd180/Pde4b/Fzd5/Cd68/Irgm1/Rela/Serpine1/Plscr1/Cxcl10/Tnf/Gbp2/Cd300lb/Lilrb4a/Tlr2/Arid5a/Map2k3/Cd86/Pxn/Nfkbia/Ccr5/Xbp1/Irf8/Malt1/Hmgb2/Tnfaip3/Vim/Spi1/Il1a/Zc3h12a/Esr2/Ppard/Tlr1/Irgm2/Ass1/Bcr/Igtp/Gbp3/Il6/Cd36/Myd88/Ccl2/Cxcl2/Nlrp3/Hsf1/Cd84/Tirap/Jak2/Irf5/Tnfrsf1b,59
GO:0045765,regulation of angiogenesis,66/1155,301/17130,0.21926910299003322,3.252017085904129,10.59893764432357,5.99650242794734e-18,5.222786008478307e-15,3.582823893245167e-15,Hmox1/Ppp1r15a/C3ar1/Itga5/Adamts1/Angpt2/C5ar1/Klf2/Thbs1/Klf4/Ccl24/Tnfrsf12a/Tnfrsf1a/Gab1/Epha2/Il1b/Runx1/Smad1/Rgcc/Rela/Gadd45a/Stat3/Serpine1/Btg1/Cxcl10/Ccl11/Cyp1b1/Tnf/Ngfr/Id1/Lgals3/Hspb1/Pxn/Xbp1/Lif/Jup/Adm/Efna1/Il1a/Dll1/Nfe2l2/Zc3h12a/Pparg/Cdh5/Tgm2/Hspb6/Flt1/Ecscr/Sema6a/Thbs2/Sirt1/Cldn5/Col4a2/Pde3b/Cd36/Ccl2/Gpr4/Prok1/Hgf/Fgf18/Fgf2/Eng/Rhoj/Cd34/Gata2/Shh,66
GO:0001503,ossification,82/1155,432/17130,0.18981481481481483,2.815175565175565,10.274598148805458,6.1716821370496975e-18,5.222786008478307e-15,3.582823893245167e-15,Ccn1/Spp1/Cebpd/Lmna/Csf1/Junb/Sbno2/Atf4/Smad7/Ccl3/Jund/Klf10/Mn1/Ccn2/Cebpb/Tnfaip6/Tcf7l2/Nog/Cited1/Epha2/Runx1/Smad1/Tgfb1/Wnt11/Bmp2/Bmp2k/Tob1/Tnf/Rflna/Nfatc1/Cebpa/Snai1/Hey1/Id1/Sox9/Clic1/Shox2/Rorb/Tob2/P2ry2/Pkdcc/S1pr1/Igsf10/Fam20c/Rflnb/Pparg/Egr2/Osr2/Nab2/Ptger4/Vdr/Rsad2/Srgn/Ccr1/Bambi/Wnt4/Tent5a/Sh3pxd2b/Eif2ak3/Cdk6/Limd1/Bcor/Wwtr1/Pdlim7/Nab1/Axin2/Fgf18/Dlk1/Rest/Rbpj/Fgf2/Gpnmb/Tcirg1/Chrdl1/Stc1/Ext1/Mkx/Sfrp1/Id2/Dkk1/Calca/Shh,82
GO:0032496,response to lipopolysaccharide,72/1155,350/17130,0.2057142857142857,3.0509833024118738,10.42405590798278,7.526536366755695e-18,5.6616279114373385e-15,3.883868824576155e-15,Zfp36/Cd14/Jun/Akap12/Sbno2/Nfkbiz/Trib1/Nr4a1/Jund/Nr1d1/Rara/Litaf/Cebpb/Cited1/Il1b/Cd180/Pde4b/Cd68/Irgm1/Rela/Serpine1/Plscr1/Cxcl10/Tnf/Dusp10/Nfkb2/Gbp2/Cd300lb/Lilrb4a/Arid5a/Map2k3/Cd86/Mapkapk2/Pxn/Nfkbia/Ccr5/Xbp1/Irf8/Malt1/Hmgb2/Tnfaip3/Vim/Spi1/Fos/Adm/Il1a/Zc3h12a/Esr2/Ppard/Ptger4/Edn1/Irgm2/Ass1/Ptger2/Bcr/Igtp/Gbp3/Il6/Mapkapk3/Cd36/Myd88/Ccl2/Casp4/Peli1/Cxcl2/Nlrp3/Hsf1/Cd84/Tirap/Jak2/Palm3/Tnfrsf1b,72
GO:1903706,regulation of hemopoiesis,79/1155,416/17130,0.18990384615384615,2.816496003996004,10.085036552014081,2.4829144375527792e-17,1.6809330742232316e-14,1.1531177366824067e-14,Ccl9/Zfp36/Hspa1a/Hspa1b/Jun/Il4ra/Csf1/Nfkbiz/Trib1/Smad7/Ccl3/Klf10/Rara/Cebpb/Tnfaip6/Ctla2a/Runx1/Tgfb1/Irgm1/Myc/Cd74/Stat3/Rab7b/Tjp2/Fas/Cd44/Tnf/Dusp10/Cebpa/Lilrb4a/Hspb1/Nfkbia/Xbp1/Cd83/Malt1/Tob2/Lif/Hmgb2/Il21/Socs1/Ror2/Spi1/Zfp36l2/Fos/Gpr137b/Nfkbid/Zfp36l1/Lag3/Itpkb/Ripk1/Tcim/Dll1/Zc3h12a/Eif6/Ptprc/Sox4/Ccr1/Tyrobp/Irf1/Cdk6/Il6/Btn2a2/Ptpn2/Rarg/Dlk1/Rcor1/Ocstamp/Mafb/C1qc/Nlrp3/Hsf1/Sfrp1/Slamf8/Id2/Hcls1/Zc3h8/Calca/Gata2/Shh,79
