Category,ID,Term,Genes,adj_pval
BP,GO:0031401,Positive Regulation Of Protein Modification Process,"CDH5, TFRC, ROCK2, KDR, PECAM1, AKT1, VEGFA, ENG",3.403534837311663e-07
BP,GO:0010629,Negative Regulation Of Gene Expression,"SLC7A5, CLDN5, LRP1, ROCK2, KDR, ADAM10, HIF1A, VEGFA, ENG",3.54536883033222e-07
BP,GO:0001569,Branching Involved In Blood Vessel Morphogenesis,"KDR, CTNNB1, VEGFA, ENG",3.991436547042752e-07
BP,GO:0150105,Protein Localization To Cell-Cell Junction,"TJP1, CDH5, F11R, TJP2",7.126138284014073e-07
BP,GO:0001934,Positive Regulation Of Protein Phosphorylation,"TFRC, ROCK2, CAV1, KDR, PECAM1, MAPK1, AKT1, VEGFA, ENG",7.932545360333605e-07
BP,GO:0010634,Positive Regulation Of Epithelial Cell Migration,"ROCK2, KDR, AKT1, ADAM9, HIF1A, VEGFA",8.512760456283575e-07
BP,GO:0051893,Regulation Of Focal Adhesion Assembly,"ROCK1, ROCK2, KDR, FYN, VEGFA",2.055167726154023e-06
BP,GO:0051493,Regulation Of Cytoskeleton Organization,"TJP1, LRP1, ROCK1, ROCK2, MAPK1, F11R",2.296019669334032e-06
BP,GO:1901552,Positive Regulation Of Endothelial Cell Development,"CDH5, CLDN5, F11R",2.399553005169321e-06
BP,GO:1903142,Positive Regulation Of Establishment Of Endothelial Barrier,"CDH5, CLDN5, F11R",2.399553005169321e-06
BP,GO:0043534,Blood Vessel Endothelial Cell Migration,"CDH5, KDR, AKT1, VEGFA",2.633709631548041e-06
BP,GO:1901890,Positive Regulation Of Cell Junction Assembly,"CLDN5, ROCK1, CAV1, KDR, VEGFA",2.929492445562168e-06
BP,GO:1901888,Regulation Of Cell Junction Assembly,"TJP1, ROCK1, ROCK2, F11R",2.929492445562168e-06
BP,GO:1905603,Regulation Of Blood-Brain Barrier Permeability,"TJP1, TJP2, VEGFA",3.967406372927671e-06
BP,GO:0010628,Positive Regulation Of Gene Expression,"CDH5, CLDN5, TFRC, ROCK1, ROCK2, FN1, AKT1, HIF1A, VEGFA",3.967406372927671e-06
BP,GO:0042327,Positive Regulation Of Phosphorylation,"TFRC, ROCK2, KDR, PECAM1, AKT1, VEGFA, ENG",4.921855719135679e-06
BP,GO:0061028,Establishment Of Endothelial Barrier,"TJP1, PECAM1, F11R, TJP2",5.803379690540878e-06
