Category,ID,Term,Genes,adj_pval
BP,GO:0048813,Dendrite Morphogenesis,"MEF2A, MAP2, DLG4, BTBD3, PTEN, WNT7A, PHACTR1, PAK3, MAPK8IP2, CELSR2, SHANK3, SHANK1",0.00015043385679760818
BP,GO:0060078,Regulation Of Postsynaptic Membrane Potential,"NLGN3, GABRA2, NPAS4, GSK3B, GABRA1, GRIN2A, GABRA5, GABRA4, MAPK8IP2, GRIN2B, GABRG2, GRIN1",0.00015043385679760818
BP,GO:0046425,Regulation Of Receptor Signaling Pathway Via JAK-STAT,"CAMK2A, TNF, SOCS3, IL6, SOCS1, PTPRC, ERBB4, KIT, BCL3, CYP1B1, HES1, NF2, CALM1, HES5, PTPN2",0.00015336077464729475
BP,GO:0001933,Negative Regulation Of Protein Phosphorylation,"ERRFI1, CDKN1A, MVP, PTEN, HSPB1, PRR5L, PRKCZ, SAMSN1, PPM1E, SPRED2, UBASH3B, ZC3H12A, SH3GL2, WWTR1, TGFB1, PDPK1, NTRK3, NOG, SMAD7, PTPRC, GNAQ, CNKSR3, NF1, TRIB3, CALM3, TRIB1, CALM1, ENG",0.00015742682835477923
BP,GO:0034097,Response To Cytokine,"IFITM3, CD274, CITED1, SRF, AKAP6, CXCL16, DPYSL3, TIMP3, RIPK1, TIMP1, MCL1, CD74, GCH1, IL1R1, MX2, LIFR, PRKCA, OSMR, SELE, NFKB2, CH25H, PLSCR1, MAPKAPK3, IL1B, REL",0.00015742682835477923
BP,GO:0046328,Regulation Of JNK Cascade,"MAPKBP1, GADD45B, GADD45A, WNT7A, MAPK8IP2, RASGRP1, MTURN, SH3RF1, IGF1R, GADD45G, PER1, DUSP10, NCOR1, IL1B, TAOK1, PTK2B, F2RL1, RIPK1, CCN2, LTBR, PLCB1, ANKS1B, DACT1",0.0001679175573271955
BP,GO:0001885,Endothelial Cell Development,"PPP1R16B, ROBO4, MARVELD2, PECAM1, RAPGEF1, MSN, STC1, F2RL1, ICAM1",0.0001679175573271955
BP,GO:0061001,Regulation Of Dendritic Spine Morphogenesis,"CAMK2B, ARHGAP44, EPHA4, NLGN1, SIPA1L1, PTEN, LRP8, SRCIN1, SHANK3, TANC2, CDK5R1",0.0001694438222473033
BP,GO:0043068,Positive Regulation Of Programmed Cell Death,"HRK, DCUN1D3, HTRA1, CLU, TNF, HSPD1, NEUROD1, BCL2L11, CLEC7A, CYP1B1, PMAIP1, RIPK1, GBP2, PHLDA1, SOX4, PHLDA3, TGM2, MCL1, KLF11, JUN, GADD45B, TNFRSF12A, GADD45A, PAWR, TNFRSF10B, DUSP6, GADD45G, SFRP4, BMP2, IL6, REST, KCNMA1, NF1, FAS, IRF5, ITGA6, ATF6, RNF122, ATF4",0.00017899193346385483
BP,GO:0048660,Regulation Of Smooth Muscle Cell Proliferation,"EDN1, BMPR2, TGFB1, TNFAIP3, TNF, THBS1, CX3CL1, FOXP1, BMP2, IL6, ID2, CCN4, HMOX1, TRIB1, HES5",0.00018797354048734563
BP,GO:0071560,Cellular Response To Transforming Growth Factor Beta Stimulus,"ACVRL1, JUN, TGFB1, CITED1, GDF15, USP9X, PXN, STAT3, WNT7A, FOS, LRRC32, ZFP36L2, ZFP36L1, SMAD7, CDH5, BAMBI, ID1, GCNT2, SOX9, SOX5, ENG",0.00019553440171735383
BP,GO:1902476,Chloride Transmembrane Transport,"GABRB3, GABRA2, GABRB2, GABRA1, GABRB1, SLC12A5, GABRA5, GABRA4, SLC1A1, CLCN3, GABRG2, ANO3, SLC12A6, SLC12A7",0.00020087697380224295
BP,GO:0099601,Regulation Of Neurotransmitter Receptor Activity,"NLGN1, LYNX1, NLGN2, MAPK8IP2, SHISA6, DLG4, PTK2B, DLGAP1, NPTX1, DLGAP3, DLGAP2, CNIH3, SHANK1",0.0002047112050303513
BP,GO:0032757,Positive Regulation Of Interleukin-8 Production,"CD74, SERPINE1, STAT3, TNF, TLR1, IL6, CLEC7A, DDIT3, IL1B, CNTN1, F2RL1, RIPK1, CD14, HSPA1B, TLR2, HSPA1A",0.0002047112050303513
BP,GO:1903508,Positive Regulation Of Nucleic Acid-Templated Transcription,"ACVRL1, CD86, CITED1, CITED2, HMGB2, CHD3, TNF, ETS1, MED14, PPP3CB, SALL1, SIX4, MYC, CREB3L2, SOX9, ATXN7L3, SOX4, MAP2K3, NCOA1, OSR2, RFX3, FOS, ARID1B, RUNX1, TBL1XR1, ELF4, IRF4, DDIT3, IL1B, IRF1, IRF7, TRIM16, PLCB1, ATF4, CREB5, CEBPB, NEUROD1, NFIL3, ERBB4, NSD1, ATOH8, SPP1, TRIM44, HES5, ATF7IP, EGR1, ARNT2, CD74, JUN, EGR2, TGFB1, USP22, STAT3, NFATC2, WNT7A, NFATC1, NR1D1, INHBA, KLF4, AGT, KLF2, KLF6, BMP2, IL6, REST, NFIB, BAMBI, ID2, CAMK4, BCL3, TCF4",0.00020491474473532552
BP,GO:1904018,Positive Regulation Of Vasculature Development,"SEMA5A, ECM1, BTG1, FLT1, PRKCB, PDPK1, SERPINE1, GAB1, HSPB1, PRKCA, ETS1, THBS1, RUNX1, VEGFA, CDH5, IL1A, IL1B, ZC3H12A, CNTN1, CYP1B1, HMOX1, ANGPTL4",0.00020491474473532552
BP,GO:1903557,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production,"CD86, CD84, FZD5, STAT3, HSPB1, PTPRJ, CLU, RASGRP1, THBS1, TLR1, IL1A, IL6, PTPRC, CLEC7A, CCL3, RIPK1, LCP1, CD14, TLR2",0.00021024320961731449
BP,GO:0019221,Cytokine-Mediated Signaling Pathway,"CEBPA, SPI1, PTPRJ, CSF2RB, CXCL1, TNF, CXCL2, LRP8, CX3CL1, SOCS1, CCL7, CCL4, CCL3, CCL2, PTK2B, RIPK1, CCR1, TNFSF18, EGR1, IL11, CCL24, FCER1G, IL1R1, STAT3, OSM, LIFR, OSMR, TNFRSF1B, IL17RA, TNFRSF1A, NFKBIA, IL1A, CXCL10, IL6, IL1B, CLCF1, KIT, IRF5, PLCB1, BIRC3",0.0002243170968145879
BP,GO:0070168,Negative Regulation Of Biomineral Tissue Development,"CCR1, SRGN, ECM1, TGFB1, ROCK1, HEY1, CCL3, PTK2B, SOX9",0.00025249105683760963
BP,GO:0051384,Response To Glucocorticoid,"IL1RN, ZFP36, IL6, REST, BCL2L11, FAM107A, SLIT1, TNF, ZFP36L2, ZFP36L1",0.0002535389697998112
BP,GO:0002237,Response To Molecule Of Bacterial Origin,"CITED1, FZD5, GCH1, HMGB2, TNFAIP3, CXCL2, SELE, FOXP1, TRIM6, IL6, MAPKAPK3, IL1B, IRF5, CD14, TRIB1, S100A9, S100A8",0.0002535389697998112
BP,GO:0000165,MAPK Cascade,"MAP2K3, MEF2A, PTGER4, DUSP5, TGFB1, TNF, ZFP36L2, DUSP6, ZFP36L1, ZFP36, MYC, IL1B, NF1, CCL3, CCL2, MAPK1, SOX9, CCR5, FGFR3, SHANK3, PTPN3",0.0002535389697998112
BP,GO:0031334,Positive Regulation Of Protein-Containing Complex Assembly,"HRK, GSK3B, HSP90AA1, TGFB1, PLEK, RHOC, CLU, TNF, VEGFA, CDH5, LGALS3, TPPP3, BCL2L11, CLEC7A, CDC42EP2, PIEZO1, TPPP, CD36, LCP1, GBP2, AJUBA",0.0002535389697998112
BP,GO:2000351,Regulation Of Endothelial Cell Apoptotic Process,"SEMA5A, IL11, PDPK1, SERPINE1, ECSCR, TNFAIP3, THBS1, TNF, ICAM1, CDH5, RGCC, CCL2, NFE2L2",0.0002541782495982462
BP,GO:0032675,Regulation Of Interleukin-6 Production,"CD74, CD84, STAT3, TNFAIP3, ARRB1, IL16, TNF, CX3CL1, IL17RA, HSPD1, TLR1, IL1A, IL6, CLEC7A, ELF4, SYT11, IL1B, ZC3H12A, F2RL1, CD47, LCP1, RAB7B, TLR2",0.0002773140729191679
BP,GO:0032651,Regulation Of Interleukin-1 Beta Production,"EGR1, FZD5, STAT3, HSPB1, TNFAIP3, TNF, CX3CL1, MALT1, FOXP1, IL6, ELF4, CLEC7A, ZC3H12A, CCL3, NLRP3, F2RL1, CD36, LCP1, TRIM16",0.0002876694377638301
BP,GO:0061564,Axon Development,"SEMA5A, DCC, AMIGO1, PLPPR4, WNT7A, CCK, ANK3, NMNAT2, NEUROD1, NEUROD2, PARD6B, RTN4RL1, SLITRK1, MAP1B, SLITRK4, MAP1A, SLITRK3, S100A6, SLITRK5, PAK3, CDK5R1",0.00029180472785060954
BP,GO:0001938,Positive Regulation Of Endothelial Cell Proliferation,"SEMA5A, PPP1R16B, CCL24, ECM1, BMPR2, EGR3, PDPK1, HMGB2, PRKCA, APLN, VEGFA, NELL2, NELL1, NR4A1, BMP2, AKT3, CNTN1, HMOX1",0.00029586288929221125
BP,GO:0048699,Generation Of Neurons,"GPM6A, MYT1L, SH3RF1, SIX4, SPOCK1, NEO1, IER2, FZD3, CDKL5, FZD5, DCC, USP9X, WNT7A, ATP2B2, CCK, WNT9A, POMGNT2, RUNX1, PTPRD, NELL1, SNPH, MAP1B, DDIT4, TAFA1, DCX, MDGA1, LRP12, ASTN1, SDCCAG8, CDK5R1",0.00029586288929221125
BP,GO:0060326,Cell Chemotaxis,"SEMA5A, DOCK4, EGR3, HGF, HMGB2, CX3CL1, VEGFA, NELL1, NR4A1, ENC1, KIT, ELMO2, EPHA2, HBEGF",0.00030020269421657074
BP,GO:0060402,Calcium Ion Transport Into Cytosol,"JPH4, RYR2, JPH3, CACNA2D1, CACNA1C, SLC8A1",0.00030020269421657074
BP,GO:1904861,Excitatory Synapse Assembly,"NLGN1, LRRC4, PTEN, WNT7A, SRGAP3, SHANK3",0.00030020269421657074
BP,GO:0072678,T Cell Migration,"CXCL10, GPR183, CCL3, S1PR1, MSN, PIK3CG, CXCL16, MYO1G",0.000315555552440714
BP,GO:0036003,Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress,"CEBPB, HSPA5, DDIT3, ATF6, KLF2, VEGFA, ATF4, NFE2L2",0.000315555552440714
BP,GO:0045475,Locomotor Rhythm,"EGR1, NCOR1, ID2, USP2, PTEN",0.0003220110178091412
BP,GO:0051085,Chaperone Cofactor-Dependent Protein Refolding,"GAK, DNAJB1, HSPA8, HSPA5, DNAJB14, HSPA14, HSPE1, HSPA1B, DNAJC18, HSPA1A",0.0003370483224126912
BP,GO:0060412,Ventricular Septum Morphogenesis,"ROBO2, BMPR2, HEY1, CITED2, NOG, SLIT1, HES1, SOX4, ROBO1, SMAD7",0.0003370483224126912
BP,GO:0032760,Positive Regulation Of Tumor Necrosis Factor Production,"CD84, FZD5, STAT3, HSPB1, PTPRJ, CLU, RASGRP1, THBS1, TLR1, IL1A, IL6, PTPRC, CLEC7A, CCL3, RIPK1, LCP1, CD14, TLR2",0.0003370483224126912
BP,GO:0120036,Plasma Membrane Bounded Cell Projection Organization,"GPM6A, GSK3B, BTG2, NLGN1, ROCK1, PLEK, FRY, PPP1R9A, PPP1R9B, LIMA1, MAP2, MICALL2, MAP4, NCDN, RAB6B, SH3GL2, LGI1, UHMK1, IL6, GDNF, GPRIN1, MAP1B, TBC1D24, LRP12, CDK5R1",0.00034124672636049526
BP,GO:0002573,Myeloid Leukocyte Differentiation,"CEBPA, SPI1, CSF1, LIF, CBFA2T3, FOXP1, RUNX1, VEGFA, SBNO2, BMP2, SOCS1, CAMK4, GPR183, KIT, MYH9, F2RL1, EPHA2",0.00034124672636049526
BP,GO:0044089,Positive Regulation Of Cellular Component Biogenesis,"HRK, GSK3B, TGFB1, SDC4, PLEK, PRKCA, RHOC, CLU, TNF, CX3CL1, VEGFA, SMPD3, CDH5, LGALS3, BCL2L11, RGCC, CLEC7A, CDC42EP2, TPPP, SYNPO",0.0003461393168319216
BP,GO:0043534,Blood Vessel Endothelial Cell Migration,"CDH5, NELL1, NR4A1, EGR3, SRF, ID1, MYH9, ROBO1, VEGFA",0.0003461393168319216
BP,GO:1904862,Inhibitory Synapse Assembly,"GABRA2, GABRB3, NPAS4, GABRA1, GABRB2, SRGAP3, GABRG2",0.0003494909867461255
BP,GO:0043407,Negative Regulation Of MAP Kinase Activity,"RGS14, CD300A, DUSP1, SPRY4, PTPRJ, DUSP16, SORL1, AGT, BMP2, DUSP10, IL1B, NF1, SPRY1, ANKS1B",0.0003559572155975183
BP,GO:0006915,Apoptotic Process,"CYFIP2, PPP1R15A, NCKAP1, CSRNP1, BBC3, HSPD1, BCL2L11, MYC, CASP4, PAK6, NLRP3, PMAIP1, PTK2B, RIPK1, CD14, RELT, IER3, PLK3, EGLN3, GADD45A, PRKCE, EMP1, PAWR, TNFRSF10B, DHCR24, NFKBIA, IL1A, PLSCR1, IL1B, IRF1, DDIT4, PMP22, FAS, PDCD1, SCN2A, TLR2",0.00038319114274255336
BP,GO:0061014,Positive Regulation Of mRNA Catabolic Process,"BTG2, ROCK1, CELF1, PRR5L, ZC3HAV1, TOB1, ZFP36L2, ZFP36L1, MOV10, ZFP36, ZC3H12A, RBM24, TNRC6B",0.0003859971871416167
BP,GO:0019932,Second-Messenger-Mediated Signaling,"P2RY12, CHRM3, RYR2, EDN1, MCTP1, PDPK1, PPP1R9A, SELE, NCALD, PPP1R9B, CNKSR2, NEUROD1, RCAN1, DDAH2, CCL3, CD36, CCR5",0.0003995577819547667
BP,GO:0051345,Positive Regulation Of Hydrolase Activity,"BCAR3, GSK3B, ROCK1, DOCK9, RGS16, HMGB2, ASAP3, RASGRP1, CX3CL1, RASGEF1A, CCL7, RGS1, CTSL, CCL4, CCL3, CCL2, SRGAP3, TGM2, CCL24, CDKL5, RHOC, BMP2, SNX18, NF1, RAPGEF1, F2RL1, CALM3, ITGA6, CALM1, RAPGEF5",0.0004200742600566999
BP,GO:0031346,Positive Regulation Of Cell Projection Organization,"ROBO2, CAMK2B, NLGN1, CDKL5, TENM3, CAMK1D, BDNF, AMIGO1, NTRK3, NEDD9, CX3CL1, ROBO1, PTPRD, DLG4, LRRC7, SLITRK1, DPYSL3, RAPGEF1, PLXNA1, PTK2B, ITGA6, S100A9, PLXNA4",0.0004324042183885092
BP,GO:0043069,Negative Regulation Of Programmed Cell Death,"GSK3B, CITED2, HSPB1, IFIT3, CX3CL1, SH3RF1, IGF1R, RNF157, OPA1, SIX4, MYC, PIM1, PIM3, SOX9, IER3, AREL1, HGF, ANXA5, PLAUR, DDAH2, BIRC6, ANGPTL4, CRYAB, CD44, BIRC3, AMIGO2, THBS1, MALT1, HSPD1, SOCS3, NUAK2, BAG3, ERBB4, PDPN, PTK2B, RIPK1, MCL1, TNFSF18, PLK3, CD74, EGR3, HSPA5, DHCR24, VEGFA, DAB2, IL6, GDNF, TCIM, BCL3, FAS, HSPA1B, HSPA1A",0.0004324042183885092
BP,GO:0002040,Sprouting Angiogenesis,"SEMA5A, CCBE1, EGR3, TGFB1, SRF, DLL1, THBS1, ROBO1, VEGFA, NELL1, NR4A1, ESM1, PTK2B, ENG",0.00043637160369661447
BP,GO:0061028,Establishment Of Endothelial Barrier,"PPP1R16B, ROBO4, RAP2B, MARVELD2, PECAM1, RAPGEF1, MSN, F2RL1, ICAM1, TJP2",0.0004506759129606298
BP,GO:0007420,Brain Development,"ROBO2, AMIGO1, AMIGO2, PTEN, CLN5, GRIN2A, ATXN1, CDH2, FLNB, HES5, ARNT2, EPHA7, EGR2, SLC6A17, CADM2, GRIN2B, PBX1, GRIN1, NFASC, SYNJ1, NFIB, B3GNT5, DDIT4, CNTN1, NF1, NES, SHANK3, MDGA1, CDK5R1",0.0004914655338730973
BP,GO:0048675,Axon Extension,"NLGN3, SEMA5A, NELL2, NELL1, HSP90AA1, PPP3CB, USP9X, MAP1B, SLIT1",0.0004966028062884822
BP,GO:0002763,Positive Regulation Of Myeloid Leukocyte Differentiation,"CCR1, PPP3CA, CD74, CSF1, ID2, LIF, NEDD9, RIPK1, PRKCA, TNF, ZFP36L1, RUNX1",0.0005049619354742011
BP,GO:0048488,Synaptic Vesicle Endocytosis,"NLGN3, GAK, NLGN1, NLGN2, SYT1, SYNJ1, DNAJC6, AP2B1, SH3GL2, DNM1, SNAP91, PACSIN1",0.0005049619354742011
BP,GO:0048514,Blood Vessel Morphogenesis,"CCBE1, FLT1, TGFB1, SLC1A1, SMAD7, VEGFA, NELL1, CDH2, ID1, NF1, CYP1B1, HAS2, HES1, ENG",0.0005348692730178798
BP,GO:0051094,Positive Regulation Of Developmental Process,"CAMK2B, GSK3B, CEBPB, NLGN1, BMPR2, NRXN1, SRF, VLDLR, NR2C2, TNF, LRP8, NEUROD1, NEUROD2, BCL7A, ENPP2, CCN2, SOX9, SOX5, PACSIN1, NCOA1, TET1, ARID1B, SORL1, VEGFA, SAP30, SLC6A6, BMP2, REST, GDNF, DLG4, TMEM119, ADGRL1, LCP1, PLCB1, SHANK3, SHANK1",0.0005769416972204112
BP,GO:0007158,Neuron Cell-Cell Adhesion,"NLGN3, NLGN1, NLGN2, NRXN1, NRXN3, PHOX2A, CDK5R1",0.000590943646342347
BP,GO:0045649,Regulation Of Macrophage Differentiation,"CSF1, ID2, LIF, PRKCA, RIPK1, INHBA, PTPN2",0.000590943646342347
BP,GO:0051932,"Synaptic Transmission, GABAergic","GABRA2, GABRB3, GABRA1, GABRB2, GABRA5, GABRA4, GABRG2",0.000590943646342347
BP,GO:0032663,Regulation Of Interleukin-2 Production,"CD86, HOMER2, TNFAIP3, MALT1, RUNX1, IL1A, ZFP36, PTPRC, NAV3, CLEC7A, IRF4, IL1B, PDE4B",0.000590943646342347
BP,GO:0045651,Positive Regulation Of Macrophage Differentiation,"TGFB1, CSF1, ID2, LIF, PRKCA, RIPK1",0.000590943646342347
BP,GO:0035335,Peptidyl-Tyrosine Dephosphorylation,"DUSP5, PTPRS, DUSP10, UBASH3B, DUSP1, PTPRO, PTPRJ, PTPN12, DUSP6, PTPN2",0.0005981791432795395
BP,GO:0035306,Positive Regulation Of Dephosphorylation,"PPP1R16B, CDH5, PTBP1, BMP2, TGFB1, ROCK1, CAMTA1, CALM3, NSMF, CALM1",0.0005981791432795395
BP,GO:0032874,Positive Regulation Of Stress-Activated MAPK Cascade,"MAPKBP1, SPI1, GADD45B, GADD45A, WNT7A, RASGRP1, MTURN, SH3RF1, GADD45G, VEGFA, BMP2, IL1B, TAOK1, ZC3H12A, PTK2B, F2RL1, RELL1, RIPK1, CCN2, LTBR, PLCB1",0.0005981791432795395
BP,GO:0043523,Regulation Of Neuron Apoptotic Process,"PRKCG, EGR1, EPHA7, EGLN3, CITED1, BDNF, AGAP2, CLU, TNF, GDNF, SIX4, DDIT3, TRIM2, CLCF1, NF1, CCL3, CCL2, PTK2B, NSMF, ATF4, CDK5R1",0.0005981791432795395
BP,GO:0031401,Positive Regulation Of Protein Modification Process,"CDKN1A, ARRB1, TNF, RASGRP1, CDH5, PTBP1, CCND3, GPNMB, CCND1, ERBB4, CAMTA1, RIPK1, SOX9, PPP1R16B, EGR1, CD74, HSP90AA1, TGFB1, HGF, NTRK3, PLAUR, VEGFA, BMP2, DAB2, SLCO3A1, IL1B, TAOK1, NOS1AP, TMEM119, PECAM1, FAS, NSMF, CALM3, CALM1, ENG",0.0006095184230635016
BP,GO:0050773,Regulation Of Dendrite Development,"GSK3B, CAMK1D, CDKL5, BCL11A, DCC, HECW1, SEZ6, NEDD4L, NSMF, VLDLR, LRP8, PACSIN1",0.0006224368711998956
BP,GO:0098656,Monoatomic Anion Transmembrane Transport,"GABRB3, GABRA2, GABRB2, GABRA1, GABRB1, SLC12A5, GABRA5, GABRA4, SLC1A1, CLCN3, GABRG2, ANO3, SLC12A6, SLC12A7",0.0006261104450337567
BP,GO:1902807,Negative Regulation Of Cell Cycle G1/S Phase Transition,"CDKN1A, GPNMB, DCUN1D3, FAM107A, PTEN, CDK2AP2, CCL2, INHBA, KLF4, MYO16, DACT1",0.0006261104450337567
BP,GO:0055117,Regulation Of Cardiac Muscle Contraction,"RYR2, ZC3H12A, PDE4B, STC1, ANK2, CALM3, ATP1B1, CALM1, PIK3CG, SLC8A1, SMAD7",0.0006261104450337567
BP,GO:1900745,Positive Regulation Of p38MAPK Cascade,"BMP2, SPI1, GADD45B, GADD45A, IL1B, ZC3H12A, RELL1, GADD45G, VEGFA",0.0006683205325712079
BP,GO:0043491,Protein Kinase B Signaling,"PLK3, TGFB1, IL1B, PTEN, CCL3, CCL2, TNF, ZFP36L1, EPHA2",0.0006683205325712079
BP,GO:0006468,Protein Phosphorylation,"ACVRL1, GSK3B, BMPR2, FLT1, MAST3, PRKAG3, IGF1R, PPP3CB, CAMKV, AKT3, PIM1, PDK4, PIM3, PRKCG, EPHA5, EPHA4, EPHA7, PRKCH, CDKL5, CAMK1D, PRKCB, PDPK1, PRKCE, PRKCA, PRKAB1, UHMK1, MAPKAPK3, KIT, FAM20C, BIRC6, SIK1, TRIB1, TLR2, CAMK2B, ROCK1, CAMK2A, PRKX, CSF2RB, PRKCZ, NUAK2, ERBB4, GRK6, ABL2, CCL2, PAK6, MAPK1, PTK2B, RIPK1, PAK3, CDK18, TGFB1, CDC42BPA, DCLK1, SMAD7, CLK1, MAPK10, BMP2, ABI2, TAOK1, CAMK4, CDK14, FGFR3, CDK5R1",0.0006683205325712079
BP,GO:0010717,Regulation Of Epithelial To Mesenchymal Transition,"EPHA4, WWTR1, TGFB1, PTEN, USF3, AGT, VASN, SMAD7, SPRED2, BMP2, DAB2, IL6, RGCC, BAMBI, IL1B, PDPN, GCNT2, SPRY1",0.000675088494094958
BP,GO:0070886,Positive Regulation Of calcineurin-NFAT Signaling Cascade,"PPP3CA, PTBP1, PPP3CB, PPP3R1, CAMTA1, AKAP6, TNF, LMCD1",0.000675088494094958
BP,GO:0106058,Positive Regulation Of Calcineurin-Mediated Signaling,"PPP3CA, PTBP1, PPP3CB, PPP3R1, CAMTA1, AKAP6, TNF, LMCD1",0.000675088494094958
BP,GO:0030182,Neuron Differentiation,"TENM1, TENM2, ATP8A2, TENM3, TENM4, MYT1L, SRF, NEUROD1, SALL1, ERBB4, SPOCK1, IER2, SOX4, EPHA5, FZD3, FZD5, WNT7A, ATP2B2, INHBA, WNT9A, PBX1, RUNX1, PHOX2A, VEGFA, PTPRD, SNPH, ID2, DDIT4, CDK5R1",0.000675088494094958
BP,GO:0050679,Positive Regulation Of Epithelial Cell Proliferation,"SEMA5A, PPP1R16B, OSR2, CCL24, ECM1, EGR3, BMPR2, PTPRN, C5AR1, HMGB2, WNT7A, PRKCA, TNF, VEGFA, MMP12, NELL2, NR4A1, NELL1, BMP2, MYC, AKT3, CNTN1, SOX9",0.0007396385703144117
BP,GO:0050770,Regulation Of Axonogenesis,"ROBO2, GSK3B, EPHA4, SIPA1L1, CDH2, SLITRK1, CHN1, PTEN, PLXNA1, PAK3, PLXNA4, ROBO1",0.0007651440514033734
BP,GO:0070059,Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress,"PPP1R15A, CEBPB, DDIT3, CASP4, ITPR1, TNFRSF10B, TRIB3, CHAC1, BBC3, ATF4",0.0007651440514033734
BP,GO:0050732,Negative Regulation Of Peptidyl-Tyrosine Phosphorylation,"SOCS3, SOCS1, PTPRC, CD300A, MVP, NF2, PRKCZ, SAMSN1, SRCIN1, PTPN2",0.0007651440514033734
BP,GO:0010647,Positive Regulation Of Cell Communication,"LGI1, EDN1, CLSTN2, HOMER1, SYT1, CLSTN3, DLG4, CLSTN1, ANK3, TNF",0.0007651440514033734
BP,GO:0072359,Circulatory System Development,"MEF2A, ACVRL1, KDM6B, CDKN1A, TGFB1, FBXW7, CITED2, SRF, NTRK3, FN1, PTEN, CACNA1C, CRIP1, CDH5, BMP2, SALL1, HEY1, ERBB4, ID2, SH3PXD2B, NF1, SOX9, SOX4, PDLIM7",0.0007967344781495361
BP,GO:1903979,Negative Regulation Of Microglial Cell Activation,"PTPRC, SYT11, NR1D1, LDLR, CX3CL1",0.0008023275646245815
BP,GO:0097106,Postsynaptic Density Organization,"NLGN1, NLGN2, NRXN1, PTEN, SHANK3",0.0008023275646245815
BP,GO:0002761,Regulation Of Myeloid Leukocyte Differentiation,"CEBPB, UBASH3B, CAMK4, IRF7, FOXP1",0.0008023275646245815
BP,GO:1990266,Neutrophil Migration,"CCL24, EDN1, FCER1G, CXCL1, CXCL2, CX3CL1, PIK3CG, LGALS3, CXCL10, CCL7, CCL4, PDE4B, PECAM1, CCL3, CCL2, S100A9, S100A8",0.0008183660543177602
BP,GO:0030593,Neutrophil Chemotaxis,"CCL24, EDN1, FCER1G, CXCL1, CXCL2, CX3CL1, PIK3CG, LGALS3, CXCL10, CCL7, CCL4, PDE4B, CCL3, CCL2, S100A9, S100A8",0.0008654393946498402
BP,GO:0045667,Regulation Of Osteoblast Differentiation,"WWTR1, BMPR2, CITED1, TNFAIP6, HGF, NOG, CRIM1, TENT5A, LIMD1, PPP3CA, NELL1, IL6, REST, BAMBI, TMEM119, CCN4, SOX9, ATF4",0.0008821467360169422
BP,GO:0010955,Negative Regulation Of Protein Processing,"PLAU, CTSZ, SERPINE1, GAS1, PLAT, CHAC1, THBS1",0.0008827657377074764
BP,GO:0099054,Presynapse Assembly,"NLGN3, PTPRD, NLGN1, NLGN2, PCLO, PTEN, WNT7A",0.0008827657377074764
BP,GO:0032743,Positive Regulation Of Interleukin-2 Production,"CD86, IL1A, PTPRC, CLEC7A, IRF4, IL1B, PDE4B, MALT1, RUNX1",0.0008827657377074764
BP,GO:0070167,Regulation Of Biomineral Tissue Development,"CEBPB, ECM1, TGFB1, ROCK1, HEY1, S1PR1, BMP2K, SGMS2, SOX9",0.0008827657377074764
BP,GO:0099175,Regulation Of Postsynapse Organization,"ARHGAP44, EPHA4, SIPA1L1, CDKL5, HOMER1, SRCIN1, SHANK3, TANC2, CDK5R1",0.0008827657377074764
BP,GO:0001936,Regulation Of Endothelial Cell Proliferation,"SEMA5A, PPP1R16B, CCL24, ECM1, BMPR2, EGR3, HMGB2, PRKCA, THBS1, VEGFA, NELL2, NELL1, NR4A1, BMP2, RGCC, AKT3, ATOH8, CNTN1, NF1",0.0008996834172724223
BP,GO:0033135,Regulation Of Peptidyl-Serine Phosphorylation,"BCAR3, TENM1, IL11, HSP90AA1, TGFB1, BDNF, NTRK3, SH2D3C, PTEN, LIF, OSM, TNF, SMAD7, VEGFA, TRIM6, IL6, NSD1, CNKSR3, CD44",0.0008996834172724223
BP,GO:0048013,Ephrin Receptor Signaling Pathway,"EPHA5, EFNB1, EPHA4, EPHA7, SIPA1L1, ARHGEF28, CHN1, PAK3, KALRN, ANKS1B, CDK5R1, EPHA2",0.0009139925700094156
BP,GO:1902075,Cellular Response To Salt,"MEF2A, P2RY12, EGR1, CLIC4, NLGN1, SYT1, CPNE7, IQGAP1, ADCY1, CLU, SYT7, PPP1R9B, ITPKB, NEUROD2, DLG2, DLG4, SYT11, P2RY2, ZC3H12A, TGM2, SLC25A24",0.0009169759945843336
BP,GO:0007214,Gamma-Aminobutyric Acid Signaling Pathway,"GABRA2, GABRB3, GABRA1, GABRB2, GABRB1, GABRA5, GABRA4, GABRG2",0.0009378954385691762
BP,GO:0060291,Long-Term Synaptic Potentiation,"SLC24A2, GRIN2A, RGS14, PTK2B, GRIN2B, PRKCZ, SHANK2, SLC8A2",0.0009378954385691762
BP,GO:0003177,Pulmonary Valve Development,"ROBO2, BMPR2, JAG1, HEY1, NFATC1, TNFRSF1B, ROBO1, TNFRSF1A",0.0009378954385691762
BP,GO:0071774,Response To Fibroblast Growth Factor,"DLL4, NR4A1, ZFP36, EGR3, ZFP36L2, CD44, IER2, ZFP36L1",0.0009378954385691762
