Category,ID,Term,Genes,adj_pval
KEGG,,Insulin resistance,"GSK3B, PDPK1, PTEN, IRS2, PIK3R1, FOXO1, MTOR, NFKBIA, RPS6KB1, AKT3, RPS6KB2, AKT1, CREB5",1.6167256881630622e-19
KEGG,,Chronic myeloid leukemia,"NFKBIA, CDKN1A, CCND1, BAD, AKT3, MAPK1, AKT1, BAX, KRAS, GRB2, PIK3R1, HRAS",1.679125695678649e-19
KEGG,,Neurotrophin signaling pathway,"GSK3B, PDPK1, BAD, GAB1, PIK3R1, NFKBIA, AKT3, MAPK1, AKT1, BAX, KRAS, GRB2, HRAS",5.6124834619078195e-19
KEGG,,Choline metabolism in cancer,"RPS6KB1, PDPK1, AKT3, RPS6KB2, EIF4EBP1, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS, MTOR",3.9748838647647735e-18
KEGG,,Apoptosis,"PDPK1, BAD, XIAP, PIK3R1, NFKBIA, AKT3, MAPK1, AKT1, BAX, KRAS, HRAS, BIRC2, MCL1",5.6639104646897144e-18
KEGG,,Renal cell carcinoma,"CDKN1A, BAD, AKT3, GAB1, MAPK1, AKT1, KRAS, GRB2, PIK3R1, HRAS, VEGFA",5.678799006502707e-18
KEGG,,Kaposi sarcoma-associated herpesvirus infection,"GSK3B, CDKN1A, PIK3R1, PIK3CG, MTOR, VEGFA, NFKBIA, CCND1, AKT3, MAPK1, AKT1, BAX, KRAS, HRAS",5.678799006502707e-18
KEGG,,Hepatitis C,"GSK3B, CDKN1A, BAD, PIK3R1, NFKBIA, CCND1, AKT3, MAPK1, AKT1, BAX, KRAS, GRB2, HRAS",1.969330652791341e-17
KEGG,,Human T-cell leukemia virus 1 infection,"CDKN1A, PTEN, XIAP, PIK3R1, NFKB2, NFKBIA, CCND1, AKT3, MAPK1, AKT1, BAX, KRAS, HRAS, CREB5",3.216961110785524e-17
KEGG,,Thyroid hormone signaling pathway,"GSK3B, CCND1, PDPK1, BAD, AKT3, MAPK1, AKT1, KRAS, PIK3R1, HRAS, FOXO1, MTOR",4.6009661537629e-17
KEGG,,Ras signaling pathway,"BAD, GAB1, PIK3R1, IGF1R, VEGFA, AKT3, KDR, MAPK1, AKT1, KRAS, GRB2, HRAS, FGFR2, FGFR1",6.864342220004567e-17
KEGG,,PD-L1 expression and PD-1 checkpoint pathway in cancer,"NFKBIA, RPS6KB1, AKT3, RPS6KB2, PTEN, MAPK1, AKT1, KRAS, PIK3R1, HRAS, MTOR",9.407596628741252e-17
KEGG,,T cell receptor signaling pathway,"NFKBIA, GSK3B, PDPK1, AKT3, MAPK1, AKT1, FYN, KRAS, GRB2, PIK3R1, HRAS",5.480162090955267e-16
KEGG,,Central carbon metabolism in cancer,"AKT3, PTEN, MAPK1, AKT1, KRAS, PIK3R1, HRAS, MTOR, FGFR2, FGFR1",6.396470672923119e-16
KEGG,,HIF-1 signaling pathway,"CDKN1A, RPS6KB1, AKT3, RPS6KB2, EIF4EBP1, MAPK1, AKT1, PIK3R1, MTOR, IGF1R, VEGFA",8.89475282015293e-16
KEGG,,Cellular senescence,"CDKN1A, CCND1, AKT3, PTEN, EIF4EBP1, MAPK1, AKT1, KRAS, PIK3R1, HRAS, FOXO1, MTOR",8.997548294843792e-16
KEGG,,Hepatitis B,"NFKBIA, CDKN1A, BAD, AKT3, MAPK1, AKT1, BAX, KRAS, GRB2, PIK3R1, HRAS, CREB5",1.3931279146135489e-15
