Category,ID,Term,Genes,adj_pval
BP,GO:0007268,Chemical Synaptic Transmission,"GABRB3, GABRB2, CHRM3, GABRB1, CHRM1, GRIK5, PTEN, HTR4, DLGAP1, KIF1B, BSN, SLC12A6, ERC2, SLC12A7, DLGAP2, UNC13A, KCND2, GRID1, SYN2, GABRG2, SYN1, SHISA6, CACNB2, SNPH, KCNQ2, KCNQ3, AMPH, GRIA1, NLGN3, NLGN1, NLGN2, KCNA1, NRXN1, SLC1A1, CACNA1E, GRIN2A, MAPK1, SLC17A7, NPTX1, ASIC2, GRIA3, GABRA2, GABRA1, SLC12A5, HOMER1, SYT1, GABRA5, GABRA4, HTR1A, GRIN2B, GRIN1, GRIN3A, DLG2, DLG4, PMP22, APBA1, PCDHB9, APBA2, SCN2B",5.976386802570967e-11
BP,GO:0030335,Positive Regulation Of Cell Migration,"SEMA5A, BMPR2, FLT1, CSF1, FAM107A, CXCL16, IGF1R, PPP3CA, CDH5, PLAU, ENPP2, CCN4, SOX9, EPHA4, SUN2, EDN1, PRKCE, HGF, GAB1, PRKCA, RHOC, IL1B, KIT, PECAM1, NSMF, ITGA6, EPHA2, HBEGF, NEDD9, THBS1, GPNMB, CCL7, CLEC7A, PDPN, GCNT2, CCL3, HAS2, PTK2B, S100A11, CCR1, TNFSF18, CCL24, TGFB1, HSPA5, NTRK3, STAT3, FN1, SEMA4F, VEGFA, NELL1, BMP2, DAB2, PTPRC, MYO1C, TRIP6, CNTN1, F2RL1",5.259652824835263e-10
BP,GO:2000463,Positive Regulation Of Excitatory Postsynaptic Potential,"NLGN3, NLGN1, NLGN2, NRXN1, PTEN, WNT7A, GRIN2B, PRKCZ, GRIN1, STX1B, GRIN2A, DLG4, PTK2B, SHANK3, SHANK1",6.52715998971841e-10
BP,GO:0008285,Negative Regulation Of Cell Population Proliferation,"ACVRL1, BTG3, TENM1, BTG2, CDKN1A, TES, BTG1, ATP8A2, BMPR2, CELF1, PTEN, TNFAIP3, PTPRJ, CXCL1, ETS1, IFIT3, DUSP10, ADAMTS1, MYC, CYP1B1, SOX9, SLC16A2, SOX7, SOX4, KLF10, KLF11, CD300A, NOG, WNT9A, CBFA2T3, SFRP4, IL1A, IL1B, IRF1, TRIB1, VGLL4, CEBPA, TOB2, DLL1, THBS1, TOB1, DLL4, GPNMB, TMEM127, CLMN, ERBB4, LMNA, PDPN, HMOX1, PTK2B, IGFBP7, HES1, S100A11, CDKN2B, TGFB1, OSM, INHBA, MYO16, NELL1, BMP2, IL6, REST, RGCC, MYO1C, NF1, STRN, NF2, HSPA1B, PTPN2, HSPA1A",6.75151314164148e-10
BP,GO:0045944,Positive Regulation Of Transcription By RNA Polymerase II,"SPI1, ZMYND8, NUCKS1, ETS1, TNF, ETS2, SOX3, SALL1, MYC, ZC3H12A, PWWP2A, SOX9, IER5, JUNB, IER2, SOX4, MEF2A, OSR2, HGF, MRTFB, RFX3, LMO7, RUNX1, NPAS4, TBL1XR1, DDIT3, MAML3, ATF6, ATF3, ATF4, NEUROD1, NEUROD2, SBNO2, PPP3R1, NLRP3, CAMTA2, RIPK1, OTX1, ZBTB18, EGR1, WWTR1, JUN, EGR2, JAG1, JUND, TGFB1, FZD5, BCL11B, LIF, NFATC1, INHBA, NR1D1, ELL2, PBX1, NFKB2, PHOX2A, NFKBIA, CXCL10, NR4A1, BMP2, IL6, DAB2, RGCC, GDNF, AGO1, BCL3, MAFF, REL, TCF4, NFE2L2, ACVRL1, CSRNP1, BMPR2, CITED1, CITED2, PTPRN, HMGB2, ARRB1, LITAF, CX3CL1, PPP3CA, MED14, PPP3CB, HEY1, NCOA1, KDM6B, KLF10, IL11, EDN1, ANXA2, ATRX, TET1, ETV1, FOS, TNFRSF1A, MMP12, PLSCR1, ZEB2, ELF4, IRF4, IRF1, IRF7, IRF8, ITGA6, IRF5, ENG, TLR2, CEBPA, CEBPB, NFIX, SRF, NR2C2, DLL1, EPCAM, ATOH8, HES1, ARNT2, STAT3, OSM, WNT7A, USF3, KLF4, KLF2, GRIN1, VEGFA, PER1, KLF6, NFIA, NFIB, F2RL1, SSBP3",7.77209289981482e-10
BP,GO:0050727,Regulation Of Inflammatory Response,"DAGLA, TNFAIP6, CELF1, SERPINE1, TNC, TNFAIP3, ETS1, TNF, CX3CL1, CDH5, CASP4, NFKBIZ, CCN4, AREL1, IL1R1, IL16, TNFRSF1B, IL17RA, FOXP1, TNFRSF1A, ELF4, IL1B, CD47, LCP1, S100A9, MGLL, S100A8, PTGES, TLR2, BIRC3, PTGER4, CEBPA, PTGS2, USP18, SBNO2, CCL3, NLRP3, RIPK1, FEM1A, STAT3, OSM, GPR4, NR1D1, KLF4, SELE, AGT, NFKBIA, IL6, MYO1C, PIK3AP1, PTPN2",3.0602894827189073e-09
BP,GO:0048666,Neuron Development,"ROBO2, GPM6A, GSK3B, TENM1, BTG2, TENM2, NLGN1, ATP8A2, TENM3, TENM4, ROCK1, MYT1L, SRF, FRY, PPP1R9A, PPP1R9B, CLN5, MAP2, MICALL2, MAP4, NCDN, ATP7A, RAB6B, SH3GL2, EPHA5, LGI1, ETV1, PBX1, RUNX1, UHMK1, IL6, GDNF, GPRIN1, MAP1B, TAOK1, TBC1D24, LRP12, CDK5R1",5.428456066592958e-09
BP,GO:0045893,Positive Regulation Of DNA-templated Transcription,"CD86, SPI1, NUCKS1, ETS1, TNF, ETS2, SOX3, SALL1, MYC, ZC3H12A, CREB3L2, SOX9, ATXN7L3, IER5, JUNB, IER2, SOX4, HMGN1, MEF2A, MAP2K3, OSR2, HGF, MRTFB, RFX3, LMO7, RUNX1, NPAS4, TBL1XR1, DDIT3, TRIM16, MAML3, ATF6, ATF3, ATF4, NEUROD1, NEUROD2, SBNO2, PPP3R1, NLRP3, CAMTA2, RIPK1, OTX1, ASIC2, ZBTB18, EGR1, WWTR1, JUN, EGR2, JAG1, JUND, TGFB1, FZD5, BCL11B, LIF, NFATC2, NFATC1, INHBA, NR1D1, PBX1, NFKB2, PHOX2A, NFKBIA, CXCL10, NR4A1, BMP2, IL6, DAB2, RGCC, GDNF, BAMBI, AGO1, ID2, BCL3, MAFF, REL, TCF4, NFE2L2, ACVRL1, CSRNP1, BMPR2, CITED1, CITED2, PTPRN, HMGB2, ARRB1, CHD3, LITAF, CX3CL1, PPP3CA, MED14, PPP3CB, HEY1, SIX4, NCOA1, KDM6B, KLF10, IL11, EDN1, ANXA2, ATRX, TET1, ETV1, FOS, ARID1B, TNFRSF1A, GNL3, MMP12, PLSCR1, ZEB2, ELF4, IRF4, IL1B, IRF1, IRF7, IRF8, ITGA6, IRF5, PLCB1, CREB5, ENG, TLR2, CEBPA, CEBPB, NFIX, SRF, NR2C2, DLL1, NFIL3, EPCAM, ERBB4, NSD1, ATOH8, SPP1, HES1, TRIM44, HES5, ATF7IP, CD74, ARNT2, USP22, STAT3, OSM, WNT7A, USF3, KLF4, AGT, KLF2, APLN, GRIN1, VEGFA, PER1, REST, KLF6, NFIA, NFIB, CAMK4, F2RL1, SSBP3",6.020689580496314e-09
BP,GO:0048812,Neuron Projection Morphogenesis,"NCKAP1, GPM6A, NLGN1, ROCK1, PLPPR4, PTEN, IQGAP1, NYAP2, CELSR2, PARD6B, MAP2, SLITRK1, BTBD3, SLITRK4, SLITRK3, SLITRK5, SRGAP3, ATP7A, PAK3, PACSIN1, MEF2A, EPHA4, BDNF, DCC, WNT7A, CCK, ANK3, DICER1, MAPK8IP2, DCLK1, MYO16, DLG4, MAP1B, MAP1A, S100A6, SHANK3, SHANK1",8.487018630221981e-09
CC,GO:0098978,Glutamatergic Synapse,"NLGN3, GSK3B, NLGN1, PTPRO, LRRC4, PCLO, SLITRK1, SLITRK4, DLGAP1, NPTX1, BSN, DLGAP3, DLGAP2, SH3GL2, LRRC4B, CDKL5, ATP2B3, WNT7A, ATP2B2, SPTB, SRCIN1, SHISA6, NELL2, PTPRD, NOS1AP",1.0208726706241972e-08
