Category,ID,Term,Genes,adj_pval
KEGG,,C-type lectin receptor signaling pathway,"ITPR1, PTGS2, TNF, MALT1, PPP3CA, PPP3R1, PPP3CB, CLEC7A, AKT3, NLRP3, MAPK1, PLK3, EGR2, JUN, EGR3, FCER1G, NFATC2, RRAS2, NFATC1, NFKB2, NFKBIA, MAPK10, IL6, IL1B, IRF1, BCL3, CALM3, CALM1, MAP3K14",8.071272234355932e-09
KEGG,,Axon guidance,"SEMA5A, ROBO2, CAMK2B, GSK3B, NRP1, BMPR2, ROCK1, CAMK2A, LRRC4, PRKCZ, RND1, ROBO1, EFNB1, PPP3CA, PPP3R1, PPP3CB, PARD6B, RGS3, DPYSL5, SLIT1, PLXNA1, MAPK1, PAK6, SLIT3, SRGAP3, PAK3, NEO1, PLXNA4, EPHA5, EPHA4, EPHA7, FZD3, DCC, PDPK1, NFATC2, PRKCA, UNC5C, SEMA4F, SSH2, EPHA2",1.099090694428864e-08
KEGG,,AGE-RAGE signaling pathway in diabetic complications,"SERPINE1, TNF, PRKCZ, ICAM1, CCND1, AKT3, PIM1, CCL2, MAPK1, EGR1, JUN, EDN1, TGFB1, PRKCB, PRKCE, STAT3, FN1, PRKCA, NFATC1, SELE, AGT, VEGFA, MAPK10, IL1A, IL6, IL1B, PLCB1, PLCD1",1.2517588765537412e-08
KEGG,,Circadian entrainment,"GRIA1, CAMK2B, RYR2, CAMK2A, ITPR1, CACNA1C, ADCY1, ADCY5, GRIN2A, GNG2, GNG7, MAPK1, GRIA3, KCNJ3, PRKCG, PRKCB, PRKCA, FOS, GRIN2B, GRIN1, PER1, ADCY9, GNAQ, NOS1AP, CALM3, CALM1, PLCB1",2.7205801825134927e-08
KEGG,,Dopaminergic synapse,"GRIA1, CAMK2B, GSK3B, CAMK2A, ITPR1, ARRB1, CACNA1C, ADCY5, PPP3CA, GRIN2A, PPP3CB, GNG2, KIF5C, GNG7, AKT3, CREB3L2, GRIA3, KCNJ3, PRKCG, PRKCB, PRKCA, FOS, GRIN2B, MAPK10, PPP2R2C, GNAQ, PPP1R1B, CALM3, CALM1, PLCB1, ATF4, CREB5",3.669729065972247e-08
KEGG,,cAMP signaling pathway,"GRIA1, CAMK2B, RYR2, CHRM1, ROCK1, PDE3B, CAMK2A, ADCY1, CACNA1C, HTR4, ADCY5, HCAR2, GRIN2A, AKT3, CREB3L2, ADORA1, PDE4B, MAPK1, SOX9, GRIA3, JUN, EDN1, BDNF, HTR1A, RRAS2, ATP2B3, NFATC1, ATP2B2, FOS, ATP2B1, ATP1B1, GRIN2B, GRIN1, NFKBIA, MAPK10, ADCY9, GRIN3A, PDE10A, CAMK4, PPP1R1B, CALM3, CALM1, CREB5",4.929242824304611e-08
KEGG,,Pathways in cancer,"GSK3B, CDKN1A, SPI1, PTEN, SLC2A1, ETS1, BBC3, IGF1R, RASSF1, CCND3, HEY1, CCND1, MYC, AKT3, PIM1, BDKRB2, PRKCG, NCOA1, HSP90AA1, EDN1, PRKCB, DCC, HGF, PRKCA, FOS, WNT9A, RUNX1, ADCY9, KIT, ITGA6, PLCB1, BIRC3, PTGER4, CAMK2B, CEBPA, ROCK1, CAMK2A, CSF2RB, ADCY1, PTGS2, RASGRP1, DLL1, ADCY5, DLL4, BCL2L11, GNG2, GNG7, HMOX1, PMAIP1, MAPK1, HES1, HES5, ARNT2, FZD3, JUN, CDKN2B, EGLN3, JAG1, TGFB1, FZD5, GADD45B, GADD45A, STAT3, FN1, WNT7A, AGT, NFKB2, GADD45G, VEGFA, NFKBIA, MAPK10, BMP2, IL6, GNAQ, FAS, CALM3, CALM1, FGFR3, NFE2L2",5.128476946445752e-08
KEGG,,Apelin signaling pathway,"RYR2, SERPINE1, PDE3B, ITPR1, PLAT, ADCY1, SLC8A1, PIK3CG, PRKAG3, SLC8A2, ADCY5, GNG2, CCND1, GNG7, AKT3, SPP1, MAPK1, CCN2, MEF2A, EGR1, JAG1, PRKCE, RRAS2, PRKAB1, KLF2, APLN, ADCY9, GNAQ, CAMK4, CALM3, CALM1, PLCB1",8.273556533671447e-08
KEGG,,cGMP-PKG signaling pathway,"ROCK1, SRF, PDE3B, ITPR1, CACNA1C, ADCY1, SLC8A1, PIK3CG, SLC8A2, ADCY5, PPP3CA, PPP3R1, PPP3CB, AKT3, CREB3L2, ADORA1, BDKRB2, MAPK1, MEF2A, VASP, PRKCE, NFATC2, ATP2B3, NFATC1, ATP2B2, ATP2B1, ATP1B1, ADRA2B, ADCY9, GNAQ, KCNMA1, CALM3, CALM1, PLCB1, ATF4, CREB5",8.961811592761599e-08
KEGG,,Retrograde endocannabinoid signaling,"GRIA1, GABRB3, GABRB2, FAAH, GABRB1, DAGLA, ITPR1, CACNA1C, ADCY1, PTGS2, GRM1, ADCY5, GRM5, GNG2, CNR1, GNG7, MAPK1, SLC17A7, GRIA3, KCNJ3, PRKCG, GABRA2, GABRA1, PRKCB, GABRA5, GABRA4, PRKCA, GABRG2, MAPK10, ADCY9, GNAQ, PLCB1, MGLL",1.4983650103976826e-07
KEGG,,Cholinergic synapse,"CAMK2B, CHRM3, CHRM1, CAMK2A, ITPR1, CACNA1C, ADCY1, PIK3CG, ADCY5, GNG2, GNG7, AKT3, CREB3L2, MAPK1, KCNJ3, PRKCG, PRKCB, PRKCA, FOS, ADCY9, GNAQ, CAMK4, KCNQ2, KCNQ3, KCNQ5, PLCB1, ATF4, CREB5",1.593537228315525e-07
KEGG,,Apoptosis,"HRK, CTSZ, ITPR1, CSF2RB, TNF, BBC3, BCL2L11, CTSL, AKT3, LMNA, PMAIP1, MAPK1, RIPK1, CTSC, MCL1, JUN, GADD45B, GADD45A, PDPK1, TNFRSF10B, FOS, TUBA4A, GADD45G, TNFRSF1A, NFKBIA, MAPK10, DDIT3, FAS, BIRC6, MAP3K14, ATF4, BIRC3",1.6732164511552394e-07
KEGG,,Human T-cell leukemia virus 1 infection,"NRP1, CDKN1A, SPI1, SRF, PTEN, SLC2A1, ADCY1, ETS1, TNF, ETS2, ICAM1, ADCY5, PPP3CA, PPP3R1, PPP3CB, CCND3, ZFP36, CCND1, MYC, AKT3, CREB3L2, MAPK1, EGR1, EGR2, JUN, CDKN2B, TGFB1, IL1R1, NFATC2, NFATC1, FOS, NFKB2, TNFRSF1A, NFKBIA, MAPK10, IL6, ADCY9, TLN2, LTBR, MAP3K14, ATF4, CREB5",1.6732164511552394e-07
KEGG,,IL-17 signaling pathway,"GSK3B, CEBPB, TNFAIP3, CXCL1, PTGS2, CXCL2, TNF, CCL7, CCL2, MAPK1, MAPK4, HSP90AA1, JUN, JUND, FOS, IL17RA, MAPK10, NFKBIA, CXCL10, IL6, IL1B, LCN2, FOSB, S100A9, S100A8",1.8119418881991044e-07
KEGG,,Kaposi sarcoma-associated herpesvirus infection,"CD86, GSK3B, CDKN1A, ITPR1, CXCL1, PTGS2, CXCL2, PIK3CG, ICAM1, PPP3CA, PPP3R1, PPP3CB, ZFP36, GNG2, CCND1, MYC, GNG7, AKT3, UBC, MAPK1, CCR5, CCR1, JUN, ANGPT2, STAT3, NFATC2, NFATC1, FOS, VEGFA, TNFRSF1A, NFKBIA, MAPK10, RCAN1, IL6, IRF7, FAS, CALM3, CALM1",3.588978261534442e-07
KEGG,,Morphine addiction,"GABRB3, PRKCG, GABRA2, GABRB2, GABRA1, GABRB1, PRKCB, GABRA5, PDE1A, GABRA4, PDE3B, ARRB1, PRKCA, ADCY1, GABRG2, ADCY5, ADCY9, GNG2, PDE10A, GNG7, GRK6, ADORA1, PDE4B, KCNJ3",3.83151218457077e-07
KEGG,,Rap1 signaling pathway,"DOCK4, FLT1, CSF1, RGS14, ADCY1, PRKCZ, SIPA1L3, THBS1, ADCY5, IGF1R, GRIN2A, PARD6B, SIPA1L1, CNR1, AKT3, MAPK1, PRKCG, VASP, MAP2K3, ANGPT2, PRKCB, HGF, PRKCA, GRIN2B, GRIN1, VEGFA, APBB1IP, ADCY9, PRKD3, GNAQ, ID1, KIT, RAPGEF1, CALM3, TLN2, CALM1, PLCB1, RAPGEF5, FGFR3, EPHA2",3.83151218457077e-07
KEGG,,Nicotine addiction,"GABRB3, GRIA1, GABRA2, GABRB2, GABRA1, GABRB1, GABRA5, GABRA4, GRIN2B, GABRG2, GRIN1, GRIN2A, GRIN3A, SLC17A7, GRIA3",8.073590339818924e-07
KEGG,,Endocrine and other factor-regulated calcium reabsorption,"PRKCG, PRKCB, VDR, ATP2B3, PRKCA, ATP2B2, AP2B1, ATP2B1, ATP1B1, AP2A2, SLC8A1, DNM1, SLC8A2, ADCY9, GNAQ, BDKRB2, PLCB1",1.543362158832422e-06
KEGG,,Inflammatory mediator regulation of TRP channels,"MAP2K3, PRKCG, CAMK2B, PTGER4, PRKCH, IL1R1, PRKCB, PRKCE, CAMK2A, ITPR1, PRKCA, ADCY1, ADCY5, MAPK10, ADCY9, GNAQ, IL1B, P2RY2, BDKRB2, F2RL1, CALM3, ASIC2, CALM1, PLCB1",1.5502091923947488e-06
KEGG,,Osteoclast differentiation,"SPI1, CSF1, TNF, SOCS3, PPP3CA, PPP3R1, PPP3CB, SOCS1, AKT3, MAPK1, JUNB, JUN, JUND, TGFB1, IL1R1, NFATC2, NFATC1, FOS, NFKB2, TNFRSF1A, NFKBIA, MAPK10, IL1A, TEC, IL1B, CAMK4, FOSB, MAP3K14",1.5994038296706615e-06
KEGG,,Fluid shear stress and atherosclerosis,"BMPR2, SDC4, PLAT, TNF, PRKCZ, ICAM1, CDH5, CTSL, AKT3, HMOX1, CCL2, MEF2A, JUN, EDN1, HSP90AA1, IL1R1, DUSP1, FOS, SELE, KLF2, TNFRSF1A, VEGFA, MAPK10, IL1A, IL1B, PECAM1, CALM3, CALM1, NFE2L2",3.275747154602613e-06
KEGG,,NF-kappa B signaling pathway,"GADD45B, IL1R1, PRKCB, GADD45A, TNFAIP3, CXCL1, PTGS2, TNF, CXCL2, MALT1, ICAM1, GADD45G, NFKB2, TNFRSF1A, NFKBIA, PLAU, IL1B, CCL4, TRIM25, RIPK1, CD14, LTBR, MAP3K14, BIRC3",4.607144018126379e-06
KEGG,,Salmonella infection,"CYFIP2, NCKAP1, AHNAK, TNF, PIK3CG, TUBB6, CYTH4, KIF5C, TUBB3, MYC, AKT3, CASP4, NLRP3, MAPK1, FLNB, RIPK1, CD14, FLNC, PAK3, MAP2K3, DYNC1H1, JUN, HSP90AA1, ANXA2, RHOH, TNFRSF10B, FOS, TUBB4B, TUBB4A, TUBA4A, TNFRSF1A, NFKBIA, MAPK10, SNX18, IL6, PTPRC, IL1B, RHOJ, ELMO2, RAB7B, TLR2, BIRC3",4.649530342815153e-06
KEGG,,Sphingolipid signaling pathway,"ROCK1, PTEN, SGMS2, TNF, PRKCZ, SGPL1, AKT3, ADORA1, BDKRB2, S1PR1, MAPK1, S1PR3, S1PR2, PRKCG, CERS6, FCER1G, PRKCB, PDPK1, PRKCE, PRKCA, TNFRSF1A, ACER2, MAPK10, PPP2R2C, GNAQ, PLCB1",4.649530342815153e-06
KEGG,,Rheumatoid arthritis,"CD86, ATP6V1A, IL11, JUN, FLT1, TGFB1, CSF1, CXCL1, TCIRG1, FOS, CXCL2, TNF, ICAM1, VEGFA, IL1A, IL6, CTSL, IL1B, ATP6V1B2, CCL3, CCL2, TLR2",7.73937780021228e-06
KEGG,,Insulin secretion,"PRKCG, CAMK2B, CHRM3, RYR2, PRKCB, CAMK2A, SLC2A1, PRKCA, CCK, ADCY1, CACNA1C, ATP1B1, ADCY5, PCLO, ADCY9, GNAQ, CREB3L2, KCNMA1, PLCB1, ATF4, CREB5",7.73937780021228e-06
KEGG,,Adrenergic signaling in cardiomyocytes,"CAMK2B, RYR2, CAMK2A, CACNA1C, ADCY1, SLC8A1, PIK3CG, SLC8A2, ADCY5, AKT3, CREB3L2, MAPK1, TPM4, CACNA2D1, ATP2B3, PRKCA, ATP2B2, ATP2B1, ATP1B1, AGT, CACNB2, ADCY9, PPP2R2C, GNAQ, CALM3, CALM1, PLCB1, ATF4, CREB5",1.4435324018586525e-05
KEGG,,T cell receptor signaling pathway,"GSK3B, JUN, PDPK1, NFATC2, NFATC1, FOS, TNF, RASGRP1, MALT1, NFKBIA, MAPK10, PPP3CA, PPP3R1, PPP3CB, PTPRC, TEC, AKT3, MAPK1, PAK6, MAP3K8, PDCD1, PAK3, MAP3K14",1.473792552232315e-05
KEGG,,Transcriptional misregulation in cancer,"CD86, CEBPA, CDKN1A, CEBPB, SPI1, FLT1, PLAT, AFF1, IGF1R, SIX4, PLAU, MYC, NFKBIZ, CD14, GRIA3, SMAD1, ARNT2, BCL11B, GADD45B, GADD45A, ETV1, PBX1, DUSP6, MLF1, RUNX1, GADD45G, IL6, NCOR1, DDIT3, ID2, REL, BMP2K, CDK14, BIRC3",1.5283808700829375e-05
KEGG,,Focal adhesion,"GSK3B, FLT1, ROCK1, PXN, TNC, PTEN, THBS2, THBS1, IGF1R, CCND3, CCND1, AKT3, SPP1, PAK6, MAPK1, FLNB, FLNC, PAK3, PRKCG, VASP, JUN, PRKCB, PDPK1, HGF, FN1, PRKCA, VEGFA, MAPK10, RAPGEF1, ITGA6, TLN2, ITGA5, PPP1R12B, VCL, BIRC3",1.586421699903011e-05
KEGG,,Hippo signaling pathway,"GSK3B, BMPR2, SERPINE1, LIMD1, PRKCZ, BBC3, CCND3, RASSF1, PARD6B, CCND1, MYC, CCN2, TEAD4, SMAD1, WWTR1, FZD3, TGFB1, FZD5, WNT7A, WNT9A, SMAD7, BMP2, DLG2, PPP2R2C, DLG4, ID2, ID1, NF2, AJUBA, BIRC3",2.505774875589229e-05
KEGG,,Pathogenic Escherichia coli infection,"CYFIP2, NCKAP1, ROCK1, WIPF3, TNF, TUBB6, CYTH4, TUBB3, CASP4, NLRP3, MAPK1, RIPK1, PAK3, WASF1, JUN, MYO10, IL1R1, MYO5A, TNFRSF10B, FOS, TUBB4B, TUBB4A, TUBA4A, TNFRSF1A, NFKBIA, MAPK10, MYO1E, IL6, MYO1C, MYO5B, IL1B, FAS, MYH9, MYO1G",2.505774875589229e-05
KEGG,,GnRH signaling pathway,"MAP2K3, CAMK2B, EGR1, JUN, PRKCB, CAMK2A, ITPR1, PRKCA, ADCY1, CACNA1C, ADCY5, MAPK10, ADCY9, GNAQ, MAPK1, PTK2B, CALM3, PLCB1, CALM1, ATF4, HBEGF",2.505774875589229e-05
KEGG,,Ras signaling pathway,"FLT1, CSF1, ETS1, RASGRP1, ETS2, IGF1R, RASSF1, GRIN2A, SYNGAP1, GNG2, GNG7, AKT3, PAK6, ABL2, MAPK1, PAK3, PRKCG, ANGPT2, PRKCB, BDNF, HGF, GAB1, RRAS2, PRKCA, KSR2, GRIN2B, GRIN1, VEGFA, MAPK10, KIT, REL, NF1, CALM3, RIN1, CALM1, RAPGEF5, FGFR3, EPHA2",2.505774875589229e-05
