Category,ID,Term,Genes,adj_pval
BP,GO:0051100,Negative Regulation Of Binding,"NFKBIA, GSK3B, CDKN1A, AKT1, BAX",1.555058484044143e-05
BP,GO:0010517,Regulation Of Phospholipase Activity,"PDPK1, FGFR2, FGFR1",1.6772131154020588e-05
BP,GO:0033135,Regulation Of Peptidyl-Serine Phosphorylation,"RPTOR, PTEN, AKT1, VEGFA, EIF4G1",2.225706345428393e-05
BP,GO:0010634,Positive Regulation Of Epithelial Cell Migration,"KDR, AKT1, PIK3CG, MTOR, VEGFA",2.436423214880412e-05
BP,GO:0000165,MAPK Cascade,"KDR, MAPK1, KRAS, HRAS, FGFR1",2.800421896411912e-05
BP,GO:1905564,Positive Regulation Of Vascular Endothelial Cell Proliferation,"PDPK1, AKT3, FGFR1",2.8857972415662707e-05
BP,GO:0007173,Epidermal Growth Factor Receptor Signaling Pathway,"PDPK1, GAB1, AKT1, GRB2",3.488997320765502e-05
BP,GO:0033674,Positive Regulation Of Kinase Activity,"CDKN1A, KDR, FGFR2, IGF1R, FGFR1",3.597172116286877e-05
BP,GO:2000045,Regulation Of G1/S Transition Of Mitotic Cell Cycle,"RPTOR, CDKN1A, PTEN, AKT1, EIF4G1",3.896468256064203e-05
BP,GO:0043067,Regulation Of Programmed Cell Death,"PHLPP1, XIAP, AKT1, BAX, FYN, BIRC2",4.2248849537183086e-05
BP,GO:2001028,Positive Regulation Of Endothelial Cell Chemotaxis,"KDR, VEGFA, FGFR1",4.3293023228756375e-05
BP,GO:0038084,Vascular Endothelial Growth Factor Signaling Pathway,"GAB1, KDR, VEGFA",4.3293023228756375e-05
BP,GO:0043410,Positive Regulation Of MAPK Cascade,"KDR, HRAS, PIK3CG, FGFR2, IGF1R, VEGFA, FGFR1",4.3293023228756375e-05
BP,GO:0071900,Regulation Of Protein Serine/Threonine Kinase Activity,"RPTOR, CDKN1A, CCND1, AKT1, HRAS",4.7755480576406055e-05
BP,GO:0031396,Regulation Of Protein Ubiquitination,"GSK3B, GSK3A, XIAP, AKT1, BIRC2",4.9243507888524486e-05
BP,GO:0032872,Regulation Of Stress-Activated MAPK Cascade,"PHLPP1, MAPK1, FOXO1, IGF1R",5.115439970525734e-05
BP,GO:0010907,Positive Regulation Of Glucose Metabolic Process,"AKT1, IRS2, FOXO1",5.115439970525734e-05
BP,GO:0044843,Cell Cycle G1/S Phase Transition,"CDKN1A, CCND1, RPS6KB1, EIF4EBP1",5.411529826012135e-05
BP,GO:0051893,Regulation Of Focal Adhesion Assembly,"PTEN, KDR, FYN, VEGFA",6.149149979831269e-05
BP,GO:0018212,Peptidyl-Tyrosine Modification,"KDR, FYN, FGFR2, FGFR1",6.149149979831269e-05
BP,GO:0010557,Positive Regulation Of Macromolecule Biosynthetic Process,"RPS6KB1, KDR, AKT1, IRS2, MTOR",6.655983145053895e-05
BP,GO:0002042,Cell Migration Involved In Sprouting Angiogenesis,"KDR, AKT1, VEGFA",7.16955799524284e-05
BP,GO:0090316,Positive Regulation Of Intracellular Protein Transport,"GSK3B, GSK3A, FYN, PIK3R1, HRAS",7.611599499038664e-05
BP,GO:1905562,Regulation Of Vascular Endothelial Cell Proliferation,"PDPK1, AKT3, FGFR1",8.391438825880644e-05
BP,GO:0006915,Apoptotic Process,"NFKBIA, BAD, AKT1, BAX, FOXO1, MTOR",8.597772254595678e-05
BP,GO:0010507,Negative Regulation Of Autophagy,"RPTOR, MTOR, MCL1, EIF4G1",9.357677745133133e-05
BP,GO:0000082,G1/S Transition Of Mitotic Cell Cycle,"CDKN1A, CCND1, RPS6KB1, EIF4EBP1",0.00010322175359683186
BP,GO:1901992,Positive Regulation Of Mitotic Cell Cycle Phase Transition,"RPTOR, CCND1, AKT1, EIF4G1",0.00010322175359683186
BP,GO:0051896,Regulation Of Protein Kinase B Signaling,"PHLPP1, PTEN, PIK3CG, IGF1R, FGFR1",0.00010322175359683186
BP,GO:0045948,Positive Regulation Of Translational Initiation,"RPS6KB1, RPS6KB2, MTOR",0.00012730759092204137
BP,GO:0043534,Blood Vessel Endothelial Cell Migration,"KDR, AKT1, VEGFA",0.00014406724327132689
BP,GO:0050771,Negative Regulation Of Axonogenesis,"PTEN, ULK2, ULK1",0.00014406724327132689
BP,GO:0001933,Negative Regulation Of Protein Phosphorylation,"CDKN1A, PDPK1, PTEN, AKT1, EIF4G1",0.00015406309285538494
BP,GO:0032091,Negative Regulation Of Protein Binding,"GSK3B, CDKN1A, AKT1, BAX",0.00015736581123531324
BP,GO:0150117,Positive Regulation Of Cell-Substrate Junction Organization,"KDR, PIK3R1, VEGFA",0.00016032494247577762
BP,GO:0071456,Cellular Response To Hypoxia,"RPTOR, BAD, MTOR, VEGFA",0.0001629809813908847
BP,GO:0036294,Cellular Response To Decreased Oxygen Levels,"RPTOR, BAD, MTOR, VEGFA",0.00017043523777476876
BP,GO:0071363,Cellular Response To Growth Factor Stimulus,"RPS6KB1, PDPK1, KDR, AKT1, VEGFA",0.00017399889399890195
BP,GO:0045834,Positive Regulation Of Lipid Metabolic Process,"RPTOR, AKT1, MTOR",0.00017399889399890195
BP,GO:0043491,Protein Kinase B Signaling,"PTEN, KDR, AKT1",0.00017399889399890195
