"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2967445",-0.0907658408333331,0.948133838571429,-1.51484097987065,0.149762775559812,0.483021371456768,-5.34707429184635
"ILMN_1253045",-0.0945466791666664,0.945973312857143,-1.51480069163442,0.149772902975737,0.483021371456768,-5.34712935208411
"ILMN_2894396",-0.0942198741666665,0.946160038571428,-1.51472292610006,0.149792452832536,0.483023799778854,-5.34723562791656
"ILMN_3107228",-0.0983625024999998,0.943792975714286,-1.5143979166604,0.149874181667981,0.483226705937528,-5.34767974836446
"ILMN_1258302",-0.0929617683333332,0.946879042857143,-1.51431368467888,0.14989536924163,0.483234387580249,-5.3477948386213
"ILMN_1256989",0.095913445,1.05480776285714,1.51415271045478,0.149935867408352,0.483304313195235,-5.34801477241306
"ILMN_2664628",0.0915185616666667,1.05229633428571,1.51396144481337,0.149983998249264,0.483398821398639,-5.34827606996541
"ILMN_2640178",-0.0797433966666664,0.954432291428571,-1.51379932635573,0.150024804505813,0.483469701703771,-5.34849752903697
"ILMN_1220874",-0.106195990833333,0.9393165,-1.51370050345449,0.150049683423841,0.483489243252971,-5.34863251574724
"ILMN_1250467",0.0958782916666668,1.05478762857143,1.51357479154578,0.150081336709558,0.483530605494672,-5.34880422198929
"ILMN_2984802",-0.0853079699999998,0.951252588571428,-1.51334043704158,0.150140360283556,0.48366012764279,-5.34912429191935
"ILMN_2641449",-0.0980864566666665,0.943950662857143,-1.51304931638663,0.150213707809772,0.483756111119058,-5.34952183938063
"ILMN_2632665",0.121720451666667,1.06955446714286,1.51304879927589,0.15021383812193,0.483756111119058,-5.34952254548461
"ILMN_2640789",-0.103442216666666,0.940890128571429,-1.51299744024031,0.150226781095322,0.483756111119058,-5.34959267429411
"ILMN_2924030",-0.0840359233333332,0.951979405714286,-1.51292333666774,0.15024545755696,0.483756111119058,-5.34969385680944
"ILMN_2803249",-0.097278683333333,0.944412214285714,-1.51268683452636,0.150305076632321,0.483849567386131,-5.35001675716186
"ILMN_1239370",0.0971801016666668,1.05553151,1.5126505270633,0.150314231018628,0.483849567386131,-5.35006632505496
"ILMN_2737982",-0.0997954366666665,0.942974022857143,-1.51255341885161,0.150338717701757,0.483849567386131,-5.350198895399
"ILMN_2431871",-0.1105800975,0.936811332857143,-1.51246163319693,0.150361865324687,0.483849567386131,-5.35032419371433
"ILMN_1233362",-0.0876414299999998,0.949919182857143,-1.51240272574849,0.150376722893071,0.483849567386131,-5.35040460641957
"ILMN_2724181",0.0880373216666669,1.05030699428571,1.51233117967142,0.1503947698141,0.483849567386131,-5.35050226861186
"ILMN_1222773",-0.102625116666666,0.941357092857143,-1.51228383653027,0.150406712736232,0.483849567386131,-5.35056689131467
"ILMN_1233836",0.138199450833333,1.07897108142857,1.51213086757368,0.150445306567387,0.483849567386131,-5.35077568152511
"ILMN_2709337",-0.0974742833333333,0.944300442857143,-1.51212723542218,0.150446223054313,0.483849567386131,-5.35078063892773
"ILMN_2693476",-0.0872270233333331,0.95015592,-1.51202746399753,0.150471399824049,0.483849567386131,-5.35091681018678
"ILMN_2918882",-0.12113315,0.930781057142857,-1.51190682783452,0.150501846404562,0.483849567386131,-5.35108144945949
"ILMN_3044544",-0.0918777441666665,0.947498348571428,-1.51178117402402,0.150533564837969,0.483849567386131,-5.35125292630472
"ILMN_1254157",-0.0912794933333332,0.947840342857143,-1.51171754094669,0.150549629687966,0.483849567386131,-5.35133976088015
"ILMN_1256725",-0.117877088333333,0.932641677142857,-1.51168750052294,0.150557214212271,0.483849567386131,-5.3513807535197
"ILMN_2593631",-0.0799194466666666,0.954331711428572,-1.51166202827808,0.150563645625722,0.483849567386131,-5.35141551203085
"ILMN_2647156",0.0955354666666669,1.05459172857143,1.51161409902417,0.150575747767712,0.483849567386131,-5.35148091339878
"ILMN_2929966",0.0889200583333337,1.05081147857143,1.51124485193396,0.150669009992745,0.484088715901923,-5.35198471438619
"ILMN_2628799",-0.0843151483333332,0.951819868571429,-1.51109257645773,0.150707484896566,0.484151798898244,-5.35219245269548
"ILMN_3102783",-0.0892487283333332,0.94900058,-1.51101778824718,0.150726384378054,0.484151987420355,-5.35229447513023
"ILMN_2616452",-0.0885968316666666,0.949373205714286,-1.51060571153456,0.150830554488799,0.484426041582136,-5.35285654326061
"ILMN_2994428",0.106381818333333,1.06078957714286,1.51043159766371,0.150874587354967,0.484499126329495,-5.35309399866211
"ILMN_1230917",-0.0979895533333332,0.944005982857143,-1.51032479337333,0.150901603154946,0.484499126329495,-5.35323964768085
"ILMN_1215233",0.082797,1.04731257142857,1.51026538020904,0.150916633274404,0.484499126329495,-5.35332066612555
"ILMN_2662581",-0.0888647166666664,0.949220128571429,-1.5101000636327,0.150958461032064,0.484499126329495,-5.35354608680874
"ILMN_2782794",-0.0917575666666666,0.947567171428571,-1.51009525697052,0.150959677340114,0.484499126329495,-5.35355264075531
"ILMN_2988143",0.0967041841666668,1.05525946714286,1.51001246263701,0.150980629426094,0.484499126329495,-5.3536655294906
"ILMN_2621667",-0.0974145749999998,0.944334478571429,-1.50999404620216,0.150985290253594,0.484499126329495,-5.35369063938037
"ILMN_2911183",-0.0920767791666665,0.947384764285714,-1.50988096780837,0.151013910748232,0.48453046129321,-5.35384481116914
"ILMN_2634742",0.137890423333333,1.07879459428571,1.50968754643364,0.151062876822068,0.48462705938785,-5.35410850331334
"ILMN_3037668",0.0847205116666667,1.04841173428571,1.50944069782587,0.151125387689599,0.484757282054532,-5.35444499677989
"ILMN_2605423",0.0916151166666667,1.05235142857143,1.50930280342113,0.151160316886319,0.484757282054532,-5.35463295084227
"ILMN_2813547",0.2737906,1.15645177142857,1.50926332885431,0.151170317192828,0.484757282054532,-5.35468675348345
"ILMN_2659182",0.0851480466666669,1.04865598,1.50922934921822,0.151178925881816,0.484757282054532,-5.35473306586767
"ILMN_2684261",-0.0985764775,0.943670654285714,-1.5089998652946,0.151237076019297,0.48482785187877,-5.35504581972791
"ILMN_2477962",-0.0853868416666664,0.951207485714286,-1.50899358234194,0.151238668352735,0.48482785187877,-5.35505438200221
"ILMN_2680000",-0.103426539166666,0.940899117142857,-1.50867299284327,0.151319936244011,0.485027865992558,-5.35549123959442
"ILMN_2894828",0.0937259450000002,1.05355756285714,1.50859630280075,0.151339382211602,0.485029696269835,-5.3555957326255
"ILMN_2629025",-0.0956806083333333,0.94532525,-1.5084502495959,0.151376422080508,0.485087905998605,-5.35579472468594
"ILMN_1229936",-0.0916350291666664,0.947637092857143,-1.50829564505372,0.151415638872893,0.485153076323783,-5.35600535211397
"ILMN_1228334",-0.0873833266666664,0.950066657142857,-1.50817796050232,0.151445496281354,0.485188245598048,-5.35616567043753
"ILMN_1224173",0.120409666666667,1.06880545714286,1.50804194782322,0.151480009798687,0.485194947642301,-5.35635094513254
"ILMN_1236724",-0.0843616058333332,0.951793301428572,-1.50775385796939,0.151553134951832,0.485194947642301,-5.3567433365861
