"probe_id","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"14765",-0.00956666666666667,-0.00956666666666667,-0.279331201526039,0.794903566951783,0.894326374305831,-6.9465552499831
"33977",0.00719333333333334,0.00719333333333333,0.279323089998303,0.794909330973666,0.894326374305831,-6.94655804510333
"43877",0.0117,0.0117,0.279314861089459,0.794915178422738,0.894326374305831,-6.94656088059198
"43743",-0.0219333333333333,-0.0219333333333333,-0.279190666683936,0.795003432793012,0.894353958979173,-6.94660366534422
"13646",0.00754,0.00754,0.279183559119501,0.795008483647974,0.894353958979173,-6.94660611333587
"29715",-0.00936666666666668,-0.00936666666666667,-0.279176049062737,0.795013820539973,0.894353958979173,-6.94660869988927
"10505",-0.0386666666666667,-0.0386666666666666,-0.279074231156063,0.795086177048653,0.894353958979173,-6.94664376061397
"9446",-0.00906666666666667,-0.00906666666666667,-0.279063179371386,0.795094031111369,0.894353958979173,-6.94664756552911
"193",0.0268333333333334,0.0268333333333333,0.279041456334342,0.795109468895495,0.894353958979173,-6.9466550439286
"12058",-0.04339,-0.04339,-0.279035749509288,0.795113524550905,0.894353958979173,-6.94665700847467
"3935",0.00863333333333333,0.00863333333333333,0.279027006799191,0.7951197377269,0.894353958979173,-6.94666001803436
"33316",0.0139666666666667,0.0139666666666667,0.279001438115781,0.795137908714424,0.894353958979173,-6.94666881918908
"40739",-0.00671,-0.00671,-0.278956610488732,0.79516976691341,0.894365020484329,-6.94668424771829
"35844",0.00903333333333334,0.00903333333333334,0.278896070381128,0.795212792480164,0.894386443075543,-6.94670508031234
"17486",0.0449333333333333,0.0449333333333333,0.27886589528255,0.795234238116849,0.894386443075543,-6.9467154623157
"4313",0.0083,0.0083,0.27883684223463,0.79525488651707,0.894386443075543,-6.94672545725045
"16622",-0.00658666666666667,-0.00658666666666667,-0.278785870934147,0.795291113023296,0.894397190220452,-6.94674299017014
"24715",-0.0170296666666667,-0.0170296666666667,-0.278761419185322,0.7953084916856,0.894397190220452,-6.94675139990197
"12645",0.0258666666666667,0.0258666666666667,0.278670460063112,0.795373140619904,0.894413034373037,-6.94678267742155
"40494",-0.00946666666666667,-0.00946666666666667,-0.278652168102996,0.795386141824167,0.894413034373037,-6.94678896617683
"8045",0.0071,0.0071,0.278642132700152,0.795393274627983,0.894413034373037,-6.94679241616892
"18995",0.00666666666666667,0.00666666666666667,0.278616795325345,0.795411283634165,0.894413034373037,-6.94680112617547
"572",-0.0244666666666667,-0.0244666666666667,-0.278572190320877,0.795442987847626,0.894413034373037,-6.94681645780089
"43111",0.00662333333333333,0.00662333333333333,0.278555669680418,0.7954547304641,0.894413034373037,-6.94682213567581
"32210",-0.00656333333333334,-0.00656333333333333,-0.278435050004781,0.795540467106773,0.894484670065037,-6.94686358091103
"28646",-0.00680333333333334,-0.00680333333333333,-0.278348223774747,0.795602185536485,0.894514167611463,-6.94689340397884
"14647",0.0256666666666667,0.0256666666666667,0.278336165926126,0.795610756727781,0.894514167611463,-6.94689754490278
"901",-0.00766666666666667,-0.00766666666666667,-0.278073645276385,0.795797375563037,0.894671406141677,-6.94698765749669
"8897",0.0195333333333333,0.0195333333333333,0.278046787016909,0.79581646932999,0.894671406141677,-6.94699687224109
"28030",0.00908333333333333,0.00908333333333333,0.278046456922734,0.795816703997874,0.894671406141677,-6.94699698548711
"17750",-0.0486666666666667,-0.0486666666666667,-0.277971466107421,0.795870016556807,0.894682037773502,-6.94702270938326
"34117",0.0103666666666667,0.0103666666666667,0.277958438671067,0.795879278178228,0.894682037773502,-6.94702717747123
"27226",-0.027,-0.027,-0.277940184433518,0.795892255770095,0.894682037773502,-6.94703343788479
"28794",0.00973333333333334,0.00973333333333334,0.277849713996792,0.795956575656012,0.894729573736782,-6.94706445951145
"13579",-0.036,-0.036,-0.277792616653813,0.795997170002744,0.894747558665147,-6.94708403277343
"33767",-0.0111,-0.0111,-0.277747619358441,0.796029162175202,0.894747558665147,-6.94709945535956
"4455",0.0166,0.0166,0.277690769688789,0.796069581858892,0.894747558665147,-6.94711893685958
"36006",-0.00665,-0.00665,-0.277686683188121,0.796072487360446,0.894747558665147,-6.94712033709267
"5591",-0.0273333333333333,-0.0273333333333333,-0.277644418270617,0.796102537953083,0.894747558665147,-6.94713481794193
"9215",-0.00775,-0.00775,-0.277617354545305,0.796121780643548,0.894747558665147,-6.94714408943323
"21522",0.00796666666666667,0.00796666666666667,0.277610284208065,0.796126807782703,0.894747558665147,-6.94714651144666
"44409",0.0135,0.0135,0.277544167385661,0.796173818647518,0.89477499512328,-6.94716915755064
"14487",0.00968000000000001,0.00968,0.27751397310746,0.796195287960297,0.89477499512328,-6.94717949786939
"20066",0.00719333333333333,0.00719333333333333,0.277480471394554,0.796219109250508,0.894777003751215,-6.94719096958827
"9743",-0.00655933333333333,-0.00655933333333333,-0.277429174724501,0.796255584124419,0.894787225046929,-6.94720853211605
"36720",0.007024,0.007024,0.277391444641903,0.796282412789002,0.894787225046929,-6.94722144784104
"39617",-0.0163333333333333,-0.0163333333333333,-0.277339276996906,0.796319508121675,0.894787225046929,-6.94723930304365
"12540",0.00809,0.00809,0.277332361523689,0.796324425621694,0.894787225046929,-6.94724166973213
"22090",-0.009,-0.009,-0.277312358156418,0.796338649813268,0.894787225046929,-6.94724851518351
"31501",-0.00663333333333333,-0.00663333333333333,-0.27728175731718,0.796360409949669,0.894787225046929,-6.94725898633206
"39431",-0.0102666666666667,-0.0102666666666667,-0.277030286498111,0.79653923856044,0.894963393705584,-6.94734499390742
"16017",0.0074,0.0074,0.276923503495142,0.796615179918843,0.894963714216292,-6.94738149299222
"8211",-0.0275133333333334,-0.0275133333333333,-0.276917884717395,0.796619175928213,0.894963714216292,-6.94738341315116
"37633",0.0119333333333333,0.0119333333333333,0.276910461187876,0.796624455467912,0.894963714216292,-6.94738595000798
"8413",0.00703333333333334,0.00703333333333333,0.276905929949021,0.796627678046154,0.894963714216292,-6.94738749844477
"10842",-0.00933333333333334,-0.00933333333333333,-0.276846816473214,0.796669719504572,0.894984127534228,-6.94740769676036
"35087",-0.0072,-0.0072,-0.276818404300586,0.796689926524534,0.894984127534228,-6.94741740336326
"34096",-0.0077,-0.0077,-0.276696483234297,0.796776640245627,0.895056779633047,-6.94745904506403
"21117",-0.0636666666666667,-0.0636666666666667,-0.276591777777911,0.796851112642575,0.895104232025585,-6.94749479279195
"42342",-0.00666,-0.00666,-0.276575112398086,0.796862966243664,0.895104232025585,-6.94750048136005
"38769",-0.0122666666666666,-0.0122666666666667,-0.276247751376638,0.79709582242146,0.895318612507071,-6.94761215625727
"37987",0.00650383333333333,0.00650383333333333,0.27623069192397,0.797107957752127,0.895318612507071,-6.94761797238681
"5607",0.0419,0.0419,0.276168172302255,0.797152432019621,0.895318612507071,-6.94763928444082
"11489",-0.00806666666666667,-0.00806666666666667,-0.276153052787398,0.797163187656058,0.895318612507071,-6.94764443777452
"5049",0.0089,0.0089,0.276125477300244,0.797182804296765,0.895318612507071,-6.94765383590343
"3105",-0.0346666666666667,-0.0346666666666667,-0.27612084254979,0.797186101382222,0.895318612507071,-6.94765541540573
"33222",0.00681666666666667,0.00681666666666667,0.276089331146051,0.797208518217251,0.895319027525217,-6.94766615367741
"9974",-0.00816666666666666,-0.00816666666666666,-0.276046119157864,0.797239259102524,0.8953287907327,-6.94768087729427
"25684",-0.0066,-0.0066,-0.275945882458333,0.797310568962177,0.895345215762999,-6.94771502242364
"35908",0.0066,0.0066,0.275945882458333,0.797310568962177,0.895345215762999,-6.94771502242364
"5200",0.00910000000000001,0.0091,0.275932585909173,0.797320028506915,0.895345215762999,-6.94771955093277
"26959",0.01073,0.01073,0.275820260045866,0.797399942057132,0.895397692780448,-6.94775779827142
"4963",0.00655,0.00655,0.275773985261912,0.797432864866271,0.895397692780448,-6.94777355064764
"21441",0.0109066666666666,0.0109066666666667,0.275773924769709,0.797432907904595,0.895397692780448,-6.9477735712381
"8643",0.00647666666666667,0.00647666666666667,0.275718401414498,0.797472411423495,0.895417271039338,-6.94779246856541
"22575",-0.00664,-0.00664,-0.275687435044987,0.79749444357041,0.895417271039338,-6.94780300635751
"21897",0.0141333333333333,0.0141333333333333,0.275563409265135,0.797582688557084,0.895455043672288,-6.94784520069436
"5810",-0.0113333333333333,-0.0113333333333333,-0.275535773267962,0.797602352224161,0.895455043672288,-6.94785460014966
"30548",-0.0536666666666668,-0.0536666666666667,-0.275522086033934,0.797612091084632,0.895455043672288,-6.94785925506724
"15148",0.014,0.014,0.275516187594521,0.79761628800793,0.895455043672288,-6.94786126101036
"42413",-0.00709333333333334,-0.00709333333333333,-0.27546782032384,0.797650703147222,0.895456673290858,-6.94787770821275
"38432",0.0139,0.0139,0.275436633453665,0.797672894085552,0.895456673290858,-6.94788831178206
"11318",-0.0123533333333333,-0.0123533333333333,-0.275421177726484,0.797683891656943,0.895456673290858,-6.947893566319
"20174",-0.0469,-0.0469,-0.275295649605045,0.797773213745817,0.895516790103638,-6.94793623206799
"8491",-0.0101666666666667,-0.0101666666666667,-0.27528393626277,0.797781548808868,0.895516790103638,-6.94794021236354
"22206",-0.0336333333333334,-0.0336333333333333,-0.275229404598694,0.79782035327701,0.895533234194496,-6.94795874055781
"6494",-0.00686666666666667,-0.00686666666666667,-0.275183348104181,0.79785312742027,0.895533234194496,-6.9479743864047
"17757",0.00738,0.00738,0.275170379653316,0.797862355959439,0.895533234194496,-6.94797879146245
"36781",-0.00732666666666667,-0.00732666666666667,-0.275132850607179,0.797889062408129,0.895538457625044,-6.94799153801655
"34294",0.0254333333333333,0.0254333333333333,0.274946175121955,0.798021909660254,0.895662808285702,-6.94805491663004
"42233",0.0118633333333333,0.0118633333333333,0.274895467803656,0.798057996892611,0.895678556112319,-6.94807212525639
"41583",0.0417666666666667,0.0417666666666667,0.274649190926117,0.798233275387695,0.895832965841595,-6.9481556613247
"15626",-0.0390666666666667,-0.0390666666666667,-0.274622068801788,0.798252579463026,0.895832965841595,-6.94816485664145
"4296",-0.00656666666666667,-0.00656666666666667,-0.274609174086021,0.798261757293801,0.895832965841595,-6.94816922808022
"26497",0.0239666666666667,0.0239666666666667,0.274556773115738,0.798299054169049,0.895843115154742,-6.94818699051105
"35621",-0.0072,-0.0072,-0.274534480145801,0.798314921599149,0.895843115154742,-6.9481945462041
"539",-0.0116,-0.0116,-0.274454576261215,0.798371795647267,0.895855847740525,-6.94822162296353
