"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_2596522",1.11560815,1.63749037142857,9.68957753446595,5.22076071859167e-08,5.83295166024565e-05,8.60904543566678
"ILMN_2595857",0.59505462,1.34003124142857,9.63163964942602,5.66167592982833e-08,6.06200359869994e-05,8.5361561937007
"ILMN_2768972",1.23065214166667,1.70322972857143,9.55380097207081,6.31676653761018e-08,6.49287798867875e-05,8.4375640878836
"ILMN_2718217",1.10528403333333,1.63159094285714,9.51010298279126,6.71911993398265e-08,6.64081634398277e-05,8.381878302012
"ILMN_3094013",0.717185461666667,1.40982037714286,9.46439837756628,7.16897461028769e-08,6.82300520594677e-05,8.32337466241864
"ILMN_2646625",0.837214025,1.47840801428571,9.38670974185326,8.00798086949632e-08,7.34932444298025e-05,8.22331502245884
"ILMN_1224540",0.729548516666667,1.41688485,9.22892592154395,1.00468087799117e-07,8.902511904048e-05,8.01768918267755
"ILMN_3031099",0.5370689,1.30689646428571,9.15289350823222,1.12182087467941e-07,9.54791370282126e-05,7.91743910734512
"ILMN_2590923",0.5516463,1.31522645714286,9.13476026453402,1.15182832543666e-07,9.54791370282126e-05,7.89341740879265
"ILMN_1254405",0.59010905,1.33720517142857,8.98557636893933,1.43323412877864e-07,0.000113601045322147,7.69412819186506
"ILMN_2597710",0.629364333333334,1.35963672857143,8.97355596646893,1.45886076025639e-07,0.000113601045322147,7.67794093964447
"ILMN_1254307",0.579108466666667,1.33091910714286,8.93820028425189,1.53707065991998e-07,0.00011617089631754,7.63021651088882
"ILMN_2765741",0.618060103333334,1.35317714857143,8.7667902405762,1.98398305972468e-07,0.000145664036244986,7.39643839538326
"ILMN_2722938",0.760223933333333,1.43441364285714,8.63146082035478,2.43277965095161e-07,0.000171113045799353,7.20902545031806
"ILMN_2658425",0.690454816666667,1.39454564285714,8.62310425074779,2.46378281300387e-07,0.000171113045799353,7.19736969843228
"ILMN_1217353",1.72349595166667,1.98485485285714,8.52468908768628,2.86182658659261e-07,0.000193527257357027,7.05936827946892
"ILMN_1258159",0.910422975,1.5202417,8.46759955314753,3.12322735159245e-07,0.0002057886493689,6.97869396055273
"ILMN_2752883",0.653241191666667,1.37328071428571,8.40991606045593,3.41296766255649e-07,0.000219257575061785,6.89671419996695
"ILMN_1254987",0.734700066666667,1.41982854285714,8.36955056742463,3.6324336550086e-07,0.000227664994226234,6.83906691977119
"ILMN_2714638",0.715398033333334,1.40879884285714,8.32252526629776,3.90694559402435e-07,0.00023903995459439,6.77161679853125
"ILMN_3104462",0.591011988333334,1.33772112285714,8.24469118871657,4.41026065692392e-07,0.0002635592281418,6.65928348787543
"ILMN_2602352",0.476583408333334,1.27233339285714,8.20775047251946,4.67255850004158e-07,0.00027008820395021,6.60566548599436
"ILMN_3121891",0.680271625,1.38872654285714,8.19611180358735,4.7585541447799e-07,0.00027008820395021,6.58873178626776
"ILMN_3112219",0.834722441666667,1.47698413571429,8.18597229088203,4.83482794945312e-07,0.00027008820395021,6.57396339464719
"ILMN_2961005",0.459593706666667,1.26262501857143,8.12151031047893,5.35076193013515e-07,0.000292300227354508,6.47972645532092
"ILMN_2698449",0.450592796666667,1.25748155142857,8.10870768241249,5.45994120442712e-07,0.000292300227354508,6.46093879525089
"ILMN_1227596",0.472422666666667,1.26995594285714,7.97096213762327,6.79415119495424e-07,0.000356304700523957,6.25729230772928
"ILMN_1222084",0.518966975,1.29655245714286,7.95708295457752,6.94639691829684e-07,0.000357003123218948,6.23661943264327
"ILMN_1255255",0.481250895,1.27500054142857,7.94236002732017,7.11181812679729e-07,0.000358338020400608,6.2146589653819
"ILMN_3157568",0.431567028333333,1.24660967714286,7.91263838378545,7.45848389622886e-07,0.000368578193618063,6.1702297796096
"ILMN_2642913",0.824408158333333,1.47109044285714,7.82537435845951,8.58263016728991e-07,0.000416096330465777,6.03903276301585
"ILMN_2602899",0.510485438333333,1.29170595142857,7.80888630617339,8.81429863637374e-07,0.000416096330465777,6.0141175947841
"ILMN_1227240",0.791736561666667,1.45242090571429,7.80249722789711,8.9058248727936e-07,0.000416096330465777,6.00445221997897
"ILMN_2671923",0.680555255,1.38888873714286,7.7302064277996,1.00137141209109e-06,0.0004595043067233,5.89466942348666
"ILMN_2846904",0.478586946666667,1.27347830857143,7.7092433362313,1.03613441761651e-06,0.000460695471305635,5.86268911649104
"ILMN_1235657",0.712055841666667,1.40688908571429,7.70132035382891,1.04960059998402e-06,0.000460695471305635,5.8505851552908
"ILMN_1256219",0.409187883333334,1.23382161428571,7.69582085970318,1.05905555488137e-06,0.000460695471305635,5.8421780664181
"ILMN_1241695",0.826218891666667,1.47212511428571,7.68627537433567,1.07567919517212e-06,0.000460695471305635,5.82757516212391
"ILMN_2745849",0.476595845,1.27234056285714,7.54734620229717,1.3511737210587e-06,0.000569198542787632,5.61349669373574
"ILMN_1220688",0.485930745,1.27767469142857,7.37709980840926,1.79291233573808e-06,0.000743104327281636,5.34720492956316
"ILMN_1242622",0.463375175,1.26478581428571,7.27070333862707,2.14377250417911e-06,0.00087442098476017,5.17855708766312
"ILMN_2894211",1.27869441666667,1.73068255714286,7.22320862846642,2.32294528484007e-06,0.000932698827883365,5.10271811532368
"ILMN_2623983",0.795053858333334,1.45431655714286,7.15292831356823,2.6173630298641e-06,0.00102164030767635,4.98986436140078
"ILMN_2691478",0.69877735,1.39930144285714,7.15144680443707,2.62397401668051e-06,0.00102164030767635,4.98747728836693
"ILMN_2671689",0.4294919,1.24542394285714,7.11707905767274,2.78234004024101e-06,0.00106713122409065,4.93200829961841
"ILMN_2642681",0.518880375,1.29650317142857,7.08892667232366,2.9195073536885e-06,0.00110327324217255,4.88643621209326
"ILMN_2667091",0.445813816666667,1.25475068571429,7.07704191490183,2.97952016198139e-06,0.00110963376235414,4.8671611749311
"ILMN_1214715",0.653277466666667,1.37330134285714,6.9619403747566,3.63209503273848e-06,0.00133334208651829,4.67936633706672
"ILMN_2755008",1.35336942833333,1.77335400571429,6.94764341825239,3.72301799490349e-06,0.00134747032978922,4.65589813320794
"ILMN_2756435",1.14250435833333,1.6528596,6.9262420997187,3.86359332071745e-06,0.00137892718836773,4.62070959270077
"ILMN_2727847",-0.380744770833333,0.782431542857143,-6.88323918961493,4.16309441257458e-06,0.00143621029145218,4.54979051806361
"ILMN_1234072",0.426189895,1.24353696285714,6.88131625973539,4.17704091149154e-06,0.00143621029145218,4.54661264478375
"ILMN_2662387",0.476846683333333,1.27248378571429,6.87929345474979,4.1917644806364e-06,0.00143621029145218,4.54326910259682
"ILMN_2719755",0.705736325,1.40327795,6.82874617011325,4.57785227389306e-06,0.00154785618266092,4.45951408950302
"ILMN_2696232",0.46089106,1.26336641,6.78177298795469,4.97000248278949e-06,0.00165862537402911,4.38132910537013
"ILMN_1219591",0.395090158333333,1.22576577142857,6.7181662515471,5.55775989058453e-06,0.00181942569234122,4.2749174355793
"ILMN_2959291",0.416310083333334,1.23789154285714,6.71453411665875,5.59344007841211e-06,0.00181942569234122,4.26882223291825
"ILMN_2803674",0.439545975,1.25116902857143,6.68611341487341,5.88102185857891e-06,0.00188905773374878,4.22105849893342
"ILMN_2826671",-0.3983306,0.772382464285714,-6.66631417689748,6.09045666304785e-06,0.00193217857864618,4.18771057223687
"ILMN_2429025",0.371018475,1.21201055714286,6.64962997040857,6.27298220371201e-06,0.00196581492303399,4.15956251671945
"ILMN_3059326",0.51045237,1.29168704857143,6.59835884752772,6.87047754502437e-06,0.00212711640330712,4.07279487207433
"ILMN_3033562",0.609100808333334,1.34805757142857,6.54348359202188,7.57618972431838e-06,0.00230126127866011,3.97948049784288
"ILMN_2661299",0.631092988333333,1.36062465142857,6.53230640406518,7.72897753042061e-06,0.00230126127866011,3.96041723001411
"ILMN_2900653",1.53456102166667,1.87689206571429,6.53098957626301,7.74718850110235e-06,0.00230126127866011,3.95817005044364
"ILMN_2642517",0.55152235,1.31515572857143,6.52782245980202,7.79117139134645e-06,0.00230126127866011,3.95276424579199
"ILMN_2712075",4.44692256666667,3.54109854285714,6.52057413575026,7.89281436219716e-06,0.00230479148483387,3.94038662619757
"ILMN_1246153",-0.5491811725,0.686182287142857,-6.41356636840525,9.56532968512905e-06,0.00276180086425575,3.75671773088574
"ILMN_2855315",0.59302915,1.33887385,6.36778648585447,1.03900527746334e-05,0.00296659095721949,3.6776057523449
"ILMN_2589819",0.348366063333334,1.19906630857143,6.35544340087449,1.06248607353055e-05,0.00300029721225434,3.65622095957441
"ILMN_1216746",0.505934453333333,1.28910544857143,6.31844973463252,1.1362298072941e-05,0.0031736627563083,3.59198908489347
"ILMN_2776552",0.4828623,1.27592126428571,6.30924561628219,1.15539289988139e-05,0.00319248724174753,3.57597564045045
"ILMN_3150811",0.479675431666667,1.27410029,6.28435182896076,1.20892725197044e-05,0.00328988274605072,3.53260052106698
"ILMN_1216764",1.34012381333333,1.76578502285714,6.28103782549072,1.21624649132124e-05,0.00328988274605072,3.5268190686369
"ILMN_2484527",0.419011558333333,1.23943514285714,6.24401167127042,1.30123107709519e-05,0.00348309739459533,3.46211156161297
"ILMN_2670398",0.49710585,1.28406048571429,6.23579705620126,1.32091014092108e-05,0.0034904859637722,3.44772736664117
"ILMN_1220034",0.883466858333334,1.50483817142857,6.23156968018224,1.3311578178374e-05,0.0034904859637722,3.4403210359643
"ILMN_2813186",0.442683895,1.25296220571429,6.1972314523084,1.41752715992733e-05,0.00367941367966187,3.3800604238902
"ILMN_2483304",0.517377218333333,1.29564418142857,6.17793710779598,1.46859772104408e-05,0.00377385556376698,3.3461222444315
"ILMN_1259180",0.735634988333334,1.42036273714286,6.13832154082669,1.57954962370549e-05,0.0040183645683283,3.27626346861502
"ILMN_2741063",-0.363386028333333,0.792350874285714,-6.13302775175428,1.5950234890045e-05,0.0040183645683283,3.26691039018141
"ILMN_1254927",0.574711921666667,1.32840676571429,6.11700616863385,1.64282307177156e-05,0.00409860431799162,3.23857771945328
"ILMN_1228233",0.341483135,1.19513321,6.07991596405618,1.75928561378564e-05,0.00432905100015107,3.17283913170902
"ILMN_3163196",-0.369848935833333,0.788657764285714,-6.07617371779983,1.7715037924312e-05,0.00432905100015107,3.16619491851688
"ILMN_3144164",0.383724258333333,1.21927097142857,6.07184968218601,1.78573143174695e-05,0.00432905100015107,3.1585151471499
"ILMN_2666018",0.900273303333333,1.51444193428571,6.06510007814564,1.80817802785452e-05,0.00434250007306331,3.14652180825089
"ILMN_2691157",-0.526087681666667,0.699378434285714,-6.04915923793959,1.86236359893245e-05,0.00443121827794141,3.11816953358284
"ILMN_3159435",-0.406950768333333,0.767456737142857,-6.03983082789284,1.89485292744581e-05,0.00446715923638303,3.10156045769908
"ILMN_1212702",0.560358695,1.32020494857143,6.01962517825914,1.96726252311298e-05,0.00459570409603948,3.06554007910845
"ILMN_1245424",0.358589945,1.20490852,5.99813686548621,2.04743216018325e-05,0.00473989767749812,3.02716631507063
"ILMN_1248771",0.368338278333334,1.21047901285714,5.99095899212129,2.07496222132623e-05,0.00476074144655537,3.01433277380489
"ILMN_1221838",0.347105375,1.19834587857143,5.9636520344502,2.18326090003325e-05,0.00496488985381897,2.9654398545257
"ILMN_1253641",-0.326082779166666,0.81366705,-5.95599159034611,2.21468514620808e-05,0.00499217229843061,2.95170400827738
"ILMN_2677921",0.401296625,1.22931240714286,5.94201474851554,2.27323689228548e-05,0.00507959725400521,2.92661990926305
"ILMN_1243455",-0.365879175,0.790926235714286,-5.93264122223425,2.31340348435878e-05,0.00512478701185928,2.90978114167129
"ILMN_2776603",1.07812980833333,1.61607414285714,5.89805435697799,2.46810499966437e-05,0.00541277038126831,2.84753644081925
"ILMN_3112011",0.423529058333334,1.24201667142857,5.89430027266051,2.48553101525338e-05,0.00541277038126831,2.84076974755554
"ILMN_2687403",0.58602073,1.33486900857143,5.87592434547423,2.57269208099883e-05,0.0055315792913954,2.80761745229227
"ILMN_1239397",0.370274163333334,1.21158522285714,5.87376512522017,2.58314011350526e-05,0.0055315792913954,2.80371871253772
"ILMN_2666279",0.54846285,1.31340729285714,5.86363293618907,2.63275942599389e-05,0.00559124123717065,2.78541465298967
"ILMN_1224768",0.580298656666667,1.33159927571429,5.85371459483203,2.68229052331173e-05,0.00560395660137833,2.76748233856483
"ILMN_3123063",0.563504583333333,1.32200258571429,5.8537003435335,2.68236238459561e-05,0.00560395660137833,2.76745656191779
"ILMN_2466655",-0.378635026666666,0.783637194285714,-5.8363743272675,2.77122339445106e-05,0.00574291351348458,2.73609662636267
"ILMN_2767487",0.388473553333333,1.22198493428571,5.82165804928369,2.8490984019118e-05,0.00585139902020743,2.70942584880064
"ILMN_2742152",0.737206441666667,1.42126085714286,5.81794302365198,2.86911420222647e-05,0.00585139902020743,2.70268799605612
"ILMN_2720634",0.342899766666667,1.19594275714286,5.79284059356887,3.00824247410676e-05,0.00604309078008322,2.65710766646203
"ILMN_2993334",0.530730168333333,1.30327433857143,5.79250665518656,3.01013978227284e-05,0.00604309078008322,2.65650069250592
"ILMN_2966104",0.496870038333334,1.28392572285714,5.77108315811649,3.13449219551873e-05,0.00624395705025153,2.61752705078733
"ILMN_2608073",0.6376093,1.36434817142857,5.76484776932182,3.17167800552592e-05,0.006253708177826,2.60617113439239
"ILMN_2655929",0.493652408333333,1.28208705714286,5.76024495372749,3.19942109455157e-05,0.006253708177826,2.59778485933025
"ILMN_3162005",-0.362428161666667,0.79289814,-5.75627684526543,3.22354058174162e-05,0.006253708177826,2.59055255518423
"ILMN_1219154",0.477036041666667,1.27259200714286,5.75411951236454,3.23673264447546e-05,0.006253708177826,2.58661962961056
"ILMN_2706819",0.623134816666667,1.35607707142857,5.74459635516049,3.29563931472077e-05,0.00632000324405817,2.56925041031316
"ILMN_3082773",0.32411058,1.18520616571429,5.73819852184073,3.33583747236336e-05,0.00634970485387564,2.55757410226327
"ILMN_1224336",0.560200188333334,1.32011438,5.71499090294766,3.48597213352722e-05,0.00656639684582869,2.51516980213952
"ILMN_1216211",0.366995918333333,1.20971191,5.7127577691243,3.50078362407492e-05,0.00656639684582869,2.51108540195769
"ILMN_1254295",-0.307627373333333,0.824212962857143,-5.69683374217933,3.60831114955605e-05,0.00665070723023556,2.4819396407752
"ILMN_1260378",0.555191686666667,1.31725240571429,5.6937375955045,3.62961259368816e-05,0.00665070723023556,2.47626854392994
"ILMN_2939012",0.339471783333333,1.19398384285714,5.69125513401763,3.64678604940517e-05,0.00665070723023556,2.4717205209808
"ILMN_2692554",-0.310185389166666,0.822751182857143,-5.69089886718284,3.64925757661678e-05,0.00665070723023556,2.4710677458011
"ILMN_2599782",0.364779425,1.20844538571429,5.68215782602271,3.71044384736802e-05,0.00671459686942366,2.45504616198612
"ILMN_3009572",0.368643925,1.21065367142857,5.67306785295184,3.77520161922161e-05,0.0067840109097299,2.43837344636316
"ILMN_2631663",0.331765075,1.18958004285714,5.64264816601496,4.00056555195753e-05,0.00710201103922829,2.38249248132138
"ILMN_2748571",-0.319878429166667,0.817212272857143,-5.64174852245601,4.00743900333931e-05,0.00710201103922829,2.38083783510839
"ILMN_1232716",0.437720693333334,1.25012606714286,5.63216231502889,4.08144401880719e-05,0.00718362102406085,2.36319952897144
"ILMN_2683675",-0.321081360833333,0.81652496,-5.62649444060141,4.12586455704962e-05,0.00721240418520436,2.35276470734357
"ILMN_2993109",0.414534105,1.23687665142857,5.61682884415433,4.20277538837953e-05,0.00726891632790788,2.33495941892585
"ILMN_2682788",0.348395191666667,1.199083,5.60973927149126,4.26013168242006e-05,0.00726891632790788,2.32189111896359
"ILMN_1242399",0.395222033333333,1.22584112857143,5.6093189886478,4.26355722765938e-05,0.00726891632790788,2.3211161837145
"ILMN_1225312",0.392588533333333,1.22433627142857,5.60836535317411,4.27134048921699e-05,0.00726891632790788,2.31935773805202
"ILMN_3001013",0.356746758333334,1.20385535714286,5.59535888376808,4.37897677142593e-05,0.00740306355890344,2.29536181956629
"ILMN_2593787",0.508912596666667,1.29080725142857,5.57403645258452,4.56155164568939e-05,0.00761226296170853,2.25597218943809
"ILMN_1256996",0.3899447,1.22282564285714,5.5716337667917,4.58261340245497e-05,0.00761226296170853,2.25152963439072
"ILMN_2487517",0.431413125,1.24652173571429,5.57061326166391,4.59158952042971e-05,0.00761226296170853,2.24964248068444
"ILMN_2648669",0.379383218333333,1.21679036714286,5.56512630148788,4.64016462758429e-05,0.00764348143814317,2.23949330592922
"ILMN_2911936",-0.320826903333333,0.816670394285714,-5.55526614661499,4.72879682046906e-05,0.00771351872041044,2.22124450859267
"ILMN_2604070",-0.327390713333333,0.812919645714286,-5.55373497378214,4.74271688455792e-05,0.00771351872041044,2.21840945572651
"ILMN_1223734",0.408554758333333,1.23345992857143,5.54443996750685,4.82813436669487e-05,0.00780305464282755,2.20119221716689
"ILMN_2746738",0.615721141666667,1.35184063571429,5.53748061256346,4.89312988051516e-05,0.00785867240872487,2.18829345963525
"ILMN_2605512",0.592700503333334,1.33868594857143,5.52662484704851,4.99632947892135e-05,0.00797457631179142,2.1681595019862
"ILMN_2701233",0.42369312,1.24211028428571,5.50915699925579,5.16714128602702e-05,0.0081962981251257,2.13572798185603
"ILMN_1222734",0.424300491666667,1.24245735714286,5.49073865650621,5.35380643448228e-05,0.00844029226668044,2.10148609929215
"ILMN_1229161",-0.29981755,0.828675785714286,-5.46857432416362,5.58772376888869e-05,0.00875534985909345,2.06021814036702
"ILMN_1247207",0.465796796666667,1.26616965142857,5.45348643796882,5.75298668080544e-05,0.00893056271587631,2.03208739925029
"ILMN_3001914",0.527806716666667,1.30160387142857,5.45204367290526,5.76905246073654e-05,0.00893056271587631,2.02939579549571
"ILMN_1240264",0.405565483333334,1.23175162142857,5.4027184876953,6.34716948778205e-05,0.00976665954057098,1.93720535043086
"ILMN_2606862",0.3330416,1.19030958571429,5.39443327461751,6.4500055187897e-05,0.00980657602675215,1.92168775498717
"ILMN_2903698",-0.329295624166667,0.811831048571429,-5.3916636599929,6.48476488803467e-05,0.00980657602675215,1.91649841195973
"ILMN_2712120",0.385351466666667,1.22020092142857,5.39111027201627,6.49173323072667e-05,0.00980657602675215,1.91546142217123
"ILMN_2606295",0.505800225,1.2890288,5.38841685636977,6.5257598185571e-05,0.00980657602675215,1.91041366277144
"ILMN_3150366",-0.3256701425,0.813902875714286,-5.38105948302092,6.61965029434131e-05,0.00982536852917386,1.89662017068219
"ILMN_2603647",0.571229091666667,1.32641665714286,5.3791152858271,6.64469350866194e-05,0.00982536852917386,1.89297400773706
"ILMN_2623280",0.314114741666667,1.17949412142857,5.37499996293515,6.69802659531953e-05,0.00982536852917386,1.88525442969005
"ILMN_2725414",0.332586451666667,1.19004942428571,5.37122865820739,6.7472899065813e-05,0.00982536852917386,1.87817817705001
"ILMN_2461668",-0.357450478333333,0.795742637142857,-5.370960200215,6.75081093305346e-05,0.00982536852917386,1.87767438593275
"ILMN_2739999",0.470158596666667,1.26866200857143,5.36836472284055,6.78495065604091e-05,0.00982536852917386,1.87280318924007
"ILMN_2966826",0.33480673,1.19131815142857,5.36677769840376,6.80591352373019e-05,0.00982536852917386,1.8698242158519
"ILMN_2606746",0.318495108333334,1.18199717142857,5.35869422718474,6.91373104206065e-05,0.00992525958591244,1.85464567415828
"ILMN_2846775",0.398551975,1.22774398571429,5.3457932715862,7.08947530639799e-05,0.0101210137193616,1.83040320631232
"ILMN_1218026",0.324901863333334,1.18565829428571,5.33985390448975,7.17193056767972e-05,0.0101821602098158,1.81923498486103
"ILMN_2898506",-0.363101729166666,0.792513264285714,-5.33256105075936,7.27453330648022e-05,0.0102378042123801,1.80551531524578
"ILMN_2503329",0.299363741666667,1.17106497857143,5.33141425149895,7.2908050389756e-05,0.0102378042123801,1.80335726097242
"ILMN_2689731",0.404465903333333,1.23112342,5.29385158153308,7.84509801893121e-05,0.0109397200328134,1.73257586055439
"ILMN_2793062",0.50990725,1.29137557142857,5.29185088492651,7.87581509931305e-05,0.0109397200328134,1.72880064753204
"ILMN_2640909",-0.3839204475,0.780616887142857,-5.27011243923854,8.21768835246175e-05,0.0113532224512478,1.68774766683194
"ILMN_1228657",0.413823893333334,1.23647085285714,5.25812093701922,8.41279726924155e-05,0.011560623071,1.66507548747305
"ILMN_2804444",-0.3019707925,0.827445261428571,-5.25420821926966,8.47748939861124e-05,0.0115875555891549,1.65767373644822
"ILMN_2678755",0.490764588333334,1.28043679428571,5.24697010220938,8.59852031823238e-05,0.0116908029956411,1.64397606526302
"ILMN_1242613",-0.305391049166667,0.825490885714286,-5.24192446654425,8.68394405291978e-05,0.0117448058067305,1.63442353101998
"ILMN_1238130",0.28806704,1.16460969714286,5.23903673844306,8.73322763299533e-05,0.0117496204442451,1.62895493227931
"ILMN_2703657",0.354082633333334,1.202333,5.23234228006996,8.84859259551025e-05,0.0117913983854122,1.61627326629077
"ILMN_2667369",0.328094358333334,1.18748255714286,5.23191248134195,8.85605280143426e-05,0.0117913983854122,1.61545887942817
"ILMN_1213736",0.439689191666667,1.2512509,5.22271628358047,9.01724026668942e-05,0.0118891963384111,1.59802816436784
"ILMN_2834777",0.65526285,1.37443591428571,5.22175169913518,9.03432168439912e-05,0.0118891963384111,1.59619923871954
"ILMN_1235365",0.327814416666667,1.18732255714286,5.21983822036046,9.06830557002208e-05,0.0118891963384111,1.59257078527692
"ILMN_3121255",0.415588475,1.23747902857143,5.19667621486782,9.49028969420487e-05,0.0123792880341108,1.54861260332915
"ILMN_2714031",0.518284783333333,1.29616285,5.18344526809589,9.74038424906887e-05,0.0126407887773869,1.52347161485256
"ILMN_2805339",0.285318176666667,1.16303908142857,5.18025745253937,9.80165125534217e-05,0.0126407887773869,1.51741093314828
"ILMN_1224883",0.430460275,1.2459773,5.17428124001601,9.91758228308435e-05,0.0126407887773869,1.50604549641783
"ILMN_2627300",-0.336236974166667,0.807864552857143,-5.17337974824463,9.93519247561329e-05,0.0126407887773869,1.50433066812399
"ILMN_1250469",-0.30167977,0.82761158,-5.17330155118215,9.93672153571294e-05,0.0126407887773869,1.50418191593357
"ILMN_2728830",0.277637508333334,1.15864997142857,5.16718881425413,0.000100570038721316,0.0127307797291707,1.492551442811
"ILMN_1253414",-0.280913926666666,0.839477822857143,-5.15214539477634,0.000103594560834469,0.0130493599498203,1.46390896336937
"ILMN_1260585",0.354936825,1.20282104285714,5.14079970963957,0.00010593758995707,0.0132794060933016,1.44228824280836
"ILMN_2644496",0.457174338333334,1.26124256571429,5.12287563026777,0.000109751082530341,0.013690648387292,1.40809895657063
"ILMN_1230498",0.416620075,1.23806871428571,5.11819326804565,0.000110770416714328,0.0137510502333724,1.39916104374697
"ILMN_3052726",-0.33100363,0.810855068571429,-5.11402506253795,0.000111686030739741,0.0137980573649958,1.39120230555654
"ILMN_2662214",-0.328709488333333,0.81216594,-5.10536484914752,0.00011361341451534,0.0139650010376312,1.37465973722031
"ILMN_2743668",0.439197255,1.25096988,5.10083711930356,0.000114634703402086,0.0139650010376312,1.36600729649364
"ILMN_1245272",0.461623891666667,1.26378501428571,5.10069164272045,0.000114667674006311,0.0139650010376312,1.36572925077523
"ILMN_2644920",0.36176935,1.20672534285714,5.08968011704102,0.000117191893526373,0.014205094754468,1.34467569648603
"ILMN_2611022",-0.294601471666666,0.831656348571429,-5.08357617390083,0.000118615726647353,0.0143101799420518,1.33299885873933
"ILMN_1222806",0.34826036,1.19900591,5.06921249729543,0.000122037021661436,0.014585567157532,1.3055033189159
"ILMN_1237378",0.33300156,1.19028659571429,5.06893305330159,0.000122104581819254,0.014585567157532,1.30496814813989
"ILMN_2847711",-0.28963262,0.834495645714286,-5.06688388988365,0.000122601179360505,0.014585567157532,1.30104345158963
"ILMN_2652757",0.350904433333334,1.20051688571429,5.06087656685578,0.000124069029068402,0.0146096168204099,1.28953490114369
"ILMN_2657066",-0.281712775,0.839021171428572,-5.05954988330493,0.000124395628866952,0.0146096168204099,1.2869927164276
"ILMN_1247397",0.400262565,1.22872147571429,5.05838429645442,0.000124683301097804,0.0146096168204099,1.28475904969686
"ILMN_1241332",-0.314213725,0.8204494,-5.05679170538392,0.000125077468206023,0.0146096168204099,1.28170683140392
"ILMN_1215469",0.283192265,1.16182416142857,5.05016648493314,0.00012673104016566,0.0147357807200768,1.26900625462175
"ILMN_2697552",0.33641295,1.19223592142857,5.046307726766,0.000127704498398251,0.0147785335459778,1.26160657333293
"ILMN_2657243",0.285171966666667,1.16295534285714,5.04212996433072,0.000128767119326214,0.0147785335459778,1.2535931506768
"ILMN_2842605",-0.323299285833333,0.815257484285714,-5.04190715591523,0.000128824046164884,0.0147785335459778,1.25316572025991
"ILMN_2947568",0.376112675,1.21492152857143,5.03077036338858,0.00013170274025142,0.0150416236277366,1.23179361803069
"ILMN_1237917",0.467709725,1.26726275,5.02845072208397,0.000132310622545696,0.0150441861396317,1.22734024480272
"ILMN_2944366",0.374306848333333,1.21388960428571,5.02129542957545,0.000134203994959149,0.0151922469535914,1.21359910441958
