comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL1KO_3h_ipsilateral_vs_contralateral,Vdr,22337,ENSMUSG00000022479,"vitamin D (1,25-dihydroxyvitamin D3) receptor",2.512584969311751,3.985601307145709,6.743911047405247,3.8421066351597487e-4,0.024107866281178423,0.6474071417530576,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Adam23,23792,ENSMUSG00000025964,a disintegrin and metallopeptidase domain 23,-0.711668480883235,11.160481940116464,-6.735335920291413,3.8702217696364285e-4,0.024167747798381378,0.6398392493849014,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Tubb4a,22153,ENSMUSG00000062591,"tubulin, beta 4A class IVA",-0.6047526637879539,13.191271767385222,-6.731771209900759,3.881978087795211e-4,0.024167747798381378,0.6366906878012859,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Plcb1,18795,ENSMUSG00000051177,"phospholipase C, beta 1",-0.8237863217532038,11.168140832331684,-6.722192484146005,3.9137700681139015e-4,0.024167747798381378,0.6282227316489815,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Slc24a2,76376,ENSMUSG00000037996,"solute carrier family 24 (sodium/potassium/calcium exchanger), member 2",-1.6048388292180604,11.965394159126104,-6.717403966740595,3.929774133026691e-4,0.024167747798381378,0.6239854187681457,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Sorcs3,66673,ENSMUSG00000063434,sortilin-related VPS10 domain containing receptor 3,-0.830766382117389,9.267196500883168,-6.716571294474331,3.932564654826587e-4,0.024167747798381378,0.6232483171445837,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Btbd9,224671,ENSMUSG00000062202,BTB domain containing 9,-0.8088833070464663,10.636858293438733,-6.715076449271286,3.9375799593751703e-4,0.024167747798381378,0.6219248373244053,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gabrg2,14406,ENSMUSG00000020436,"gamma-aminobutyric acid type A receptor, subunit gamma 2",-0.7075441549761301,11.141305340671252,-6.714483021130571,3.9395729655427366e-4,0.024167747798381378,0.6213993646939242,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Adamts4,240913,ENSMUSG00000006403,ADAM metallopeptidase with thrombospondin type 1 motif 4,1.314249703339268,7.378440156866841,6.713462703592003,3.943002344669872e-4,0.024167747798381378,0.6204957893959557,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Map2k3,26397,ENSMUSG00000018932,mitogen-activated protein kinase kinase 3,1.3147857292949912,8.117515587398977,6.707286000592737,3.963835383914178e-4,0.024167747798381378,0.6150231666821995,Up,TRUE
