comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL1KO_3h_ipsilateral_vs_contralateral,Hspa1a,193740,ENSMUSG00000091971,heat shock protein 1A,5.731109331974909,10.812651504190264,13.004027230965566,7.350477042571742e-6,0.004025371468232876,4.4776143847940455,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Dnajb1,81489,ENSMUSG00000005483,DnaJ heat shock protein family (Hsp40) member B1,1.6402320503241494,10.963276626461617,12.987420039365892,7.4092134768820615e-6,0.004025371468232876,4.470687280242756,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Klf6,23849,ENSMUSG00000000078,Kruppel-like transcription factor 6,1.9315738978991845,11.11218643783363,12.883995137001525,7.787395067702836e-6,0.004084172311662293,4.427267816414106,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Atp2b1,67972,ENSMUSG00000019943,"ATPase, Ca++ transporting, plasma membrane 1",-1.3895385904635091,13.756650572477266,-12.836184698358968,7.96969034415724e-6,0.004084172311662293,4.40703221637946,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Epha4,13838,ENSMUSG00000026235,Eph receptor A4,-1.243022740022523,12.479734251182169,-12.78622746925459,8.165435155270735e-6,0.004084172311662293,4.38577619073626,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Hspa1b,15511,ENSMUSG00000090877,heat shock protein 1B,5.82579025174741,11.137393108958245,12.764857312421311,8.250853154873319e-6,0.004084172311662293,4.376648436953004,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Sox9,20682,ENSMUSG00000000567,SRY (sex determining region Y)-box 9,1.3769111569324437,10.129884070090707,12.414375651350955,9.809469528556896e-6,0.004750128994534888,4.223889634497792,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Adamts1,11504,ENSMUSG00000022893,ADAM metallopeptidase with thrombospondin type 1 motif 1,3.1466912542138523,10.096807372872103,12.227437889721088,1.0777984179651387e-5,0.005108076544717758,4.139991951329313,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Odc1,18263,ENSMUSG00000011179,"ornithine decarboxylase, structural 1",1.5825031348982552,11.679051037543882,12.126314473613245,1.1347503646888197e-5,0.005265950911134054,4.093884819498075,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Otud1,71198,ENSMUSG00000043415,OTU domain containing 1,1.7388770603791457,8.446973870692982,11.95695549720742,1.2380628542945745e-5,0.005529641142376213,4.015504089090046,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gdf15,23886,ENSMUSG00000038508,growth differentiation factor 15,5.99144459347964,4.219541882000458,11.952036367530116,1.2412213563134036e-5,0.005529641142376213,4.013205449956845,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Angptl4,57875,ENSMUSG00000002289,angiopoietin-like 4,2.547914138248008,8.852370106334927,11.785765731331853,1.3536331928779574e-5,0.005738734012428641,3.934766316725681,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Pim1,18712,ENSMUSG00000024014,proviral integration site 1,2.180770530593702,7.500877102142387,11.778855131737977,1.3585526645720189e-5,0.005738734012428641,3.9314746843136623,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Arrdc3,105171,ENSMUSG00000074794,arrestin domain containing 3,1.6923182878827028,10.703364471173796,11.769221196421846,1.365445129781001e-5,0.005738734012428641,3.9268816479277637,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Dusp10,63953,ENSMUSG00000039384,dual specificity phosphatase 10,2.4715514698055063,7.241553797456033,11.602067350917551,1.491670964477834e-5,0.006153142728471066,3.846398032617828,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Ctla2a,13024,ENSMUSG00000044258,cytotoxic T lymphocyte-associated protein 2 alpha,1.9492975275228446,7.776969531841155,11.447806698060448,1.6201835014481607e-5,0.006561743180865051,3.770772102998065,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Dusp1,19252,ENSMUSG00000024190,dual specificity phosphatase 1,3.531008687152724,9.621834921325958,11.36004157298691,1.6989586329887565e-5,0.006757911348182956,3.7271553878816954,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Dusp5,240672,ENSMUSG00000034765,dual specificity phosphatase 5,1.8109913067665344,8.654954847316047,11.247524579176064,1.8064708036095196e-5,0.007047463043339959,3.6706008071091434,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Plekho2,102595,ENSMUSG00000050721,"pleckstrin homology domain containing, family O member 2",1.9009732357364522,8.155687467605125,11.218925727490017,1.8350296588719085e-5,0.007047463043339959,3.656110779139998,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Bdkrb2,12062,ENSMUSG00000021070,"bradykinin receptor, beta 2",3.5703571801644873,6.409570229121474,11.073741800465223,1.9882550389719508e-5,0.007341421262874921,3.5818198823560534,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Hsph1,15505,ENSMUSG00000029657,heat shock 105kDa/110kDa protein 1,1.0775671589857758,12.632863140205696,11.064874851070819,1.9980792963500562e-5,0.007341421262874921,3.577242695476362,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Adcy1,432530,ENSMUSG00000020431,adenylate cyclase 1,-0.9976270573819459,13.519667384866349,-11.053784706027669,2.0104453290027844e-5,0.007341421262874921,3.571511351734233,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Btg2,12227,ENSMUSG00000020423,BTG anti-proliferation factor 2,2.8222339737746207,9.617210473878306,10.953129226656907,2.1267912546803515e-5,0.0076410121287104555,3.5191593355950834,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Cacna2d1,12293,ENSMUSG00000040118,"calcium channel, voltage-dependent, alpha2/delta subunit 1",-1.092542461433112,11.506093971804194,-10.820920596379835,2.291548071813727e-5,0.00810225925391282,3.449471767965705,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Klf2,16598,ENSMUSG00000055148,Kruppel-like transcription factor 2 (lung),2.9345729241569316,8.936159940868611,10.63674639214107,2.5460932902995492e-5,0.008861598131472258,3.350606519602711,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Plat,18791,ENSMUSG00000031538,"plasminogen activator, tissue",1.1741441149848164,10.646926440993358,10.379915450417897,2.957180860318626e-5,0.010134031332861136,3.209164670784472,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Serpine1,18787,ENSMUSG00000037411,"serine (or cysteine) peptidase inhibitor, clade E, member 1",3.902848252270376,6.4539755782761095,10.311128980535923,3.079880951439291e-5,0.010394598211107607,3.1705573333745045,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Pxn,19303,ENSMUSG00000029528,paxillin,1.247508974657432,9.487065245598263,10.27377134274337,3.1489612601940986e-5,0.010469121204600529,3.149459062008991,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Id1,15901,ENSMUSG00000042745,"inhibitor of DNA binding 1, HLH protein",2.1234767904410674,9.582012216974674,10.217915344081318,3.255590486318536e-5,0.010530286221496852,3.117740408368472,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Neat1,66961,ENSMUSG00000092274,nuclear paraspeckle assembly transcript 1 (non-protein coding),2.359170131292646,8.967370993605346,10.21467267884214,3.261906843022594e-5,0.010530286221496852,3.1158926078233398,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Sptbn2,20743,ENSMUSG00000067889,"spectrin beta, non-erythrocytic 2",-1.0437590212541448,13.99164871821289,-10.106725494934082,3.480422717325293e-5,0.010938705865247983,3.0539753448117724,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gabrb2,14401,ENSMUSG00000007653,gamma-aminobutyric acid type A receptor subunit beta 2,-1.1495281780136288,10.514123423908757,-10.081252407666037,3.5344067490899424e-5,0.010938705865247983,3.039248890458519,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Celsr2,53883,ENSMUSG00000068740,"cadherin, EGF LAG seven-pass G-type receptor 2",-1.0640967799108516,12.158846535817627,-10.05354495215561,3.594219436683861e-5,0.010938705865247983,3.023180264182657,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Prkca,18750,ENSMUSG00000050965,"protein kinase C, alpha",-1.3334368783068182,11.586039981014688,-10.051606163302791,3.5984480116062846e-5,0.010938705865247983,3.022053912173482,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Cebpb,12608,ENSMUSG00000056501,CCAAT/enhancer binding protein beta,2.208602095559238,7.024975694975263,10.028023656947287,3.650341800551933e-5,0.010938705865247983,3.008332782085506,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Tubb6,67951,ENSMUSG00000001473,"tubulin, beta 6 class V",1.2365717549159907,9.407765859905796,9.978598984176896,3.7619108612913795e-5,0.010938705865247983,2.979451067790916,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Lilrb4a,14728,ENSMUSG00000062593,"leukocyte immunoglobulin-like receptor, subfamily B, member 4A",4.750568455139919,2.37528422756996,9.972486721472134,3.7759782029544267e-5,0.010938705865247983,2.975867536965368,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Btg1,12226,ENSMUSG00000036478,BTG anti-proliferation factor 1,1.4921127948457027,10.405773468500241,9.970189411109091,3.781281039838809e-5,0.010938705865247983,2.9745199848387953,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gadd45b,17873,ENSMUSG00000015312,growth arrest and DNA-damage-inducible 45 beta,2.5692065323267856,8.729616318796221,9.872583591642664,4.014674945092178e-5,0.011464985179734393,2.916925262905285,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Tob1,22057,ENSMUSG00000037573,transducer of ErbB-2.1,1.4574569008306746,9.566527828029452,9.816640224831152,4.155875670401981e-5,0.011614379287573891,2.8836114050187733,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Camk2a,12322,ENSMUSG00000024617,calcium/calmodulin-dependent protein kinase II alpha,-1.4475216070199242,14.43137017704353,-9.808898351040478,4.175861076871677e-5,0.011614379287573891,2.8789836333752907,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Plin2,11520,ENSMUSG00000028494,perilipin 2,1.8480199064617038,8.365947383436625,9.790648254876308,4.2234106500268696e-5,0.011614379287573891,2.868057530427472,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Zfp36l1,12192,ENSMUSG00000021127,"zinc finger protein 36, C3H type-like 1",1.2833484267463575,10.280313322380746,9.766547187043319,4.2871587178835214e-5,0.011645909809860418,2.8535919538068333,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Grin2b,14812,ENSMUSG00000030209,"glutamate receptor, ionotropic, NMDA2B (epsilon 2)",-1.9692928688313565,12.957446444311879,-9.712206134077215,4.434981716283985e-5,0.011902315389183826,2.8208226928658258,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Kcna1,16485,ENSMUSG00000047976,"potassium voltage-gated channel, shaker-related subfamily, member 1",-2.016192673853105,9.02062323779506,-9.668405615095278,4.558392986804595e-5,0.011986968334208476,2.7942538916758624,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Sox7,20680,ENSMUSG00000063060,SRY (sex determining region Y)-box 7,2.089925499422007,7.880771413596776,9.654920247554514,4.597178166243389e-5,0.011986968334208476,2.7860456877771087,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Plaur,18793,ENSMUSG00000046223,"plasminogen activator, urokinase receptor",4.189828990210944,5.9251382718926475,9.644308242584696,4.627965327685427e-5,0.011986968334208476,2.7795770715471315,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Npas4,225872,ENSMUSG00000045903,neuronal PAS domain protein 4,3.9454708252326425,8.69635502381768,9.570413348957947,4.849018523864138e-5,0.01241515949644525,2.7343043115469987,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gpr26,233919,ENSMUSG00000040125,G protein-coupled receptor 26,-1.0468627055406703,11.45490411105303,-9.515025344528283,5.02265729202105e-5,0.012713601270428284,2.7001047682474875,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Cited1,12705,ENSMUSG00000051159,Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1,2.1901919299969608,6.436879480448672,9.370675746225238,5.509687211989381e-5,0.013652017409403838,2.609891753671472,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Cd180,17079,ENSMUSG00000021624,CD180 antigen,2.089887927500378,6.433342093382677,9.351877613640335,5.577008098912475e-5,0.013652017409403838,2.5980270077278975,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Oip5os1,66602,ENSMUSG00000085438,"Opa interacting protein 5, opposite strand 1",-0.9188150168934754,13.534080400356963,-9.351809109130649,5.577255148173959e-5,0.013652017409403838,2.5979837204192977,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Arl4d,80981,ENSMUSG00000034936,ADP-ribosylation factor-like 4D,2.146684934004356,8.770799919855078,9.33210400991949,5.648841335272157e-5,0.01367695008078123,2.585517289901243,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Fos,14281,ENSMUSG00000021250,FBJ osteosarcoma oncogene,4.8399889356258985,11.591353648655629,9.303851991113252,5.753321489467066e-5,0.01378013292235257,2.5675914377985682,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Jund,16478,ENSMUSG00000071076,jun D proto-oncogene,1.742579106378015,10.663517369772961,9.263005198929628,5.908316883945552e-5,0.013814502988924398,2.5415649395651636,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Rell1,100532,ENSMUSG00000047881,RELT-like 1,1.255083031232692,8.749255134398181,9.249900247707446,5.959053680399421e-5,0.013814502988924398,2.5331873133108838,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Arid5a,214855,ENSMUSG00000037447,AT-rich interaction domain 5A,1.5535969093971493,8.606831419800976,9.248232734299766,5.965545298700393e-5,0.013814502988924398,2.5321203580891973,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Tuba4a,22145,ENSMUSG00000026202,"tubulin, alpha 4A",-0.9905073474132973,11.825833163161212,-9.220999310656827,6.072719535193487e-5,0.013814502988924398,2.514664334611477,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Scn2a,110876,ENSMUSG00000075318,"sodium channel, voltage-gated, type II, alpha",-1.2341741906950823,12.321929176354292,-9.219731800610155,6.07776113541904e-5,0.013814502988924398,2.513850474065758,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Sat1,20229,ENSMUSG00000025283,spermidine/spermine N1-acetyl transferase 1,1.273107760230701,9.884464117461432,9.185819783705588,6.214444676395192e-5,0.013973406615214012,2.4920289007144367,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Ccl2,20296,ENSMUSG00000035385,C-C motif chemokine ligand 2,4.818037015021137,5.638709416456774,9.164951172808887,6.300305117249274e-5,0.013973406615214012,2.478555397432827,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Atp2b2,11941,ENSMUSG00000030302,"ATPase, Ca++ transporting, plasma membrane 2",-1.0553215277268606,12.084274527215483,-9.156403268009864,6.335865625753604e-5,0.013973406615214012,2.473026629158203,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Rgs16,19734,ENSMUSG00000026475,regulator of G-protein signaling 16,2.207394304521536,7.9815809628432355,9.09228012504167,6.610078864783765e-5,0.014435245756182193,2.431366715358606,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Mafk,17135,ENSMUSG00000018143,"v-maf musculoaponeurotic fibrosarcoma oncogene family, protein K (avian)",1.7427729655227013,8.783420104580367,9.038426487352973,6.850908737184295e-5,0.014815921565124287,2.3961245354476484,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Megf9,230316,ENSMUSG00000039270,multiple EGF-like-domains 9,-1.039558322175866,11.473371495048818,-8.990877199051651,7.071924731329776e-5,0.01514683878753565,2.364813306749336,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Dlgap1,224997,ENSMUSG00000003279,DLG associated protein 1,-0.9879820132957438,12.195429923855679,-8.943819788895988,7.298726500532796e-5,0.01538572330238075,2.3336448002237598,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Hspa5,14828,ENSMUSG00000026864,heat shock protein 5,1.3002639194640988,13.033667166547634,8.939166812094962,7.321601212356272e-5,0.01538572330238075,2.330553053332335,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Cdh11,12552,ENSMUSG00000031673,cadherin 11,-0.9427241000299098,11.192658364801792,-8.900224160360285,7.516299796740274e-5,0.015568687192789615,2.3046071623843725,Down,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Mbd6,110962,ENSMUSG00000025409,methyl-CpG binding domain protein 6,1.1369407587738092,9.317475702679209,8.893903910817267,7.548454396504056e-5,0.015568687192789615,2.300384445003373,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Ccno,218630,ENSMUSG00000042417,cyclin O,2.412986689646666,5.322322039534113,8.874926588396702,7.645952607058153e-5,0.015612384812024371,2.2876853572419362,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Litaf,56722,ENSMUSG00000022500,LPS-induced TN factor,2.007206791257902,8.906817560477775,8.862644834109517,7.709819660258949e-5,0.015612384812024371,2.27945083828119,Up,TRUE
NEIL1KO_3h_ipsilateral_vs_contralateral,Gas5,14455,ENSMUSG00000053332,growth arrest specific 5,1.1181617227772662,9.7774241152876,8.832381869336219,7.869814275864766e-5,0.01575154414334595,2.259106943028212,Up,TRUE
