comparison,SYMBOL,ENTREZID,ENSEMBL,GENENAME,logFC,AveExpr,t,P.Value,adj.P.Val,B,direction,significant
NEIL2KO_3h_ipsilateral_vs_contralateral,Gm8320,666837,ENSMUSG00000096453,lysyl-tRNA synthetase pseudogene,0.9631450731143407,1.305028329477484,1.247301437686524,0.25064975851928467,0.49854659978721905,-6.239961537979427,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Enpp6,320981,ENSMUSG00000038173,ectonucleotide pyrophosphatase/phosphodiesterase 6,-0.27752049584909777,8.354640443920097,-1.247224829136123,0.25067626321199243,0.49855480027206533,-6.24005029141224,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Rpl34-ps2,623174,ENSMUSG00000061669,"ribosomal protein L34, pseudogene 2",0.18303073200613085,8.324890416200883,1.2470643748988481,0.2507317841646868,0.4985626778283331,-6.240236171304066,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Dclre1a,55947,ENSMUSG00000025077,DNA cross-link repair 1A,0.21106300600728733,7.135723454646047,1.2470391207066207,0.25074052365991223,0.4985626778283331,-6.240265425878701,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Eif2ak2,19106,ENSMUSG00000024079,eukaryotic translation initiation factor 2-alpha kinase 2,0.32777758346448493,6.8772754277387005,1.247018733561844,0.25074757904725964,0.4985626778283331,-6.240289042163216,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Kcnj8,16523,ENSMUSG00000030247,"potassium inwardly-rectifying channel, subfamily J, member 8",-0.2421286360198378,7.199920273774,-1.2469248646807232,0.2507800664582613,0.4985626778283331,-6.240397775805693,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Arap2,212285,ENSMUSG00000037999,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 2",0.1498810107153119,9.903988431451138,1.2468899968179514,0.25079213490758573,0.4985626778283331,-6.240438163877662,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Iffo1,320678,ENSMUSG00000038271,intermediate filament family orphan 1,-0.19649169136640765,9.91966327611547,-1.2464498240573016,0.2509445296189476,0.4988096415358496,-6.24094796105854,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Gm11516,638903,ENSMUSG00000083764,"chaperonin containing Tcp1, subunit 3 (gamma) pseudogene",-0.18797970985704637,7.708221721568247,-1.246401827168092,0.25096115163601646,0.4988096415358496,-6.241003542823517,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Rxfp2,140498,ENSMUSG00000053368,relaxin/insulin-like family peptide receptor 2,-0.7894206915819222,2.6330414921940504,-1.2463346472856192,0.2509844185671336,0.49881137790711105,-6.241081336715083,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Rgs10,67865,ENSMUSG00000030844,regulator of G-protein signalling 10,0.13575998703219838,8.735757378920333,1.2459458694524044,0.2511191028975387,0.49903452734790565,-6.241531485760824,Not_significant,FALSE
NEIL2KO_3h_ipsilateral_vs_contralateral,Ttll5,320244,ENSMUSG00000012609,"tubulin tyrosine ligase-like family, member 5",-0.1364709848131067,8.851118092478437,-1.2458034416884751,0.251168459473043,0.49906714309583833,-6.24169637395847,Not_significant,FALSE
