gene_symbol,mean_log2FC
Gm12657,-0.6178675077057606
Gm12669,-1.4586515359954333
Gm12693,-1.002465723370007
Gm12696,-1.0417992555898905
Gm12701,2.131208016246134
Gm12709,-0.7726476528653078
Gm12743,0.7237554625819512
Gm12816,-1.5272046391470346
Gm12827,1.4311766340027865
Gm12843,0.632970970188825
Gm12966,0.5369702422851852
Gm13262,-0.6228358438749004
Gm13363,-1.6829916960060014
Gm13404,1.2664842253879232
Gm13446,0.6381812268175454
Gm13748,3.0966504105257004
Gm13830,-0.6371841833852075
Gm13889,1.7065786916624617
Gm14164,0.5887778864258478
Gm14168,9.771276416934027
Gm14279,-1.1746529542856374
Gm14296,-1.3727857335351752
Gm14372,0.5805755532833741
Gm14377,1.5067310168471426
Gm14393,0.07972568291416116
Gm14399,-0.5284758401110832
Gm14539,-0.6506560724586099
Gm14569,-0.5629170604633603
Gm14636,1.5775328395810158
Gm14681,-0.9972102199568753
Gm15337,0.6942245637638916
Gm15344,-0.577519513359813
Gm15351,0.6915948885154043
Gm15411,0.5172446218754406
Gm15417,0.7662432632480146
Gm15418,-0.5798000684568342
Gm15421,-0.3288671119559133
Gm15455,-1.5207953535249321
Gm15478,0.7183220962917547
Gm15545,0.7783820755923461
Gm15609,0.5444000555246439
Gm15627,0.8969581539271135
Gm15651,1.742223788109128
Gm15666,-1.2223887987809257
Gm15682,-1.0311182704920396
Gm15689,-1.286755693600736
Gm15738,1.613479716353954
Gm15743,0.9406630103770152
Gm15772,-0.5972453432379203
Gm15832,-0.533081739694339
Gm15834,-0.5245058481698883
Gm15860,0.5394171129954839
Gm15912,0.766259772535296
Gm15918,0.9061238870446422
Gm16054,-0.8617406974674005
Gm16206,0.9418029728559031
Gm16364,0.6016377515455711
Gm16378,0.7313837906175134
Gm16386,-0.6212074824645419
Gm1673,0.5901863155141243
Gm16796,1.4700840919272296
Gm16867,0.5545338869290212
Gm16982,-0.6573102015442429
Gm17039,-0.9091083254655709
Gm17066,-1.2379865174835472
Gm17344,0.948673406366297
Gm17477,-0.7658887997171518
Gm17501,0.7222939571010968
Gm17586,0.5681921288676604
Gm17750,0.9212613485741178
Gm17922,0.722597041649282
Gm18609,0.5926527822910088
Gm19026,0.575791688190088
Gm19378,-0.9317142258421728
Gm19412,0.7991078291360159
Gm19439,0.6517856083482721
Gm19500,0.7377626354432895
Gm19522,-0.7345702492428281
Gm19605,0.7664574391548363
Gm19835,1.0640766727926163
Gm20008,-0.5849078688806426
Gm20056,-1.5167678896930428
Gm20346,0.0697965748326463
Gm20559,0.7557075653481955
Gm2058,0.6352457895716809
Gm20594,1.319542496605429
Gm20642,-1.5128233079161155
Gm20712,-0.5962074050046297
Gm20939,-0.814172162456294
Gm21119,1.3462232860401364
Gm2137,0.6063925867039563
Gm2192,-0.7656080219307815
Gm21984,0.5019932700667801
Gm21986,0.031734174703397955
Gm22009,2.1852619787805287
Gm22513,0.6305100893691146
Gm2449,-5.781763755981419
Gm24564,-0.8568681059395665
Gm24601,0.5838558237896414
Gm2464,0.7922808047205782
Gm24966,-0.5083479223395287
Gm25640,-0.8530101223410721
Gm26520,2.427581295132931
Gm26549,9.962407825965352
Gm266,-0.6433599799467142
Gm26679,0.8021942797740257
Gm26691,-1.7661825845689476
Gm26728,0.7688901477375775
Gm26808,2.267590951209894
Gm26876,-1.111739340341416
