group,accession,region,treatment,gse,kind,symbol,symbol_key,log2FC,padj,direction
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Hspa1b,HSPA1B,-1.3358794505357152,1.887188338308157e-07,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Ddit4,DDIT4,0.6689391346587851,3.5244726347117815e-07,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Nipal4,NIPAL4,-0.5530161057382266,4.205055516847253e-07,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Mt1,MT1,0.5203826027621455,7.974379113642013e-07,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Pla2g3,PLA2G3,0.7912921670285753,1.6514128447307787e-06,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Angptl4,ANGPTL4,0.8889478326289029,1.8869992485246936e-06,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Sgk3,SGK3,0.5694055114719483,1.929789847482484e-06,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Nkx2-2,NKX2-2,-0.6023198378890391,2.3631498150114136e-06,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Sult1a1,SULT1A1,0.6266703146433322,3.0669390564935034e-06,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Fmo2,FMO2,0.7364897508428091,1.4563705863375152e-05,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Nrros,NRROS,0.5280475885256788,2.262122470972745e-05,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Chdh,CHDH,-0.5012541760677138,5.147103905724013e-05,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Arl4d,ARL4D,0.9036669213248087,5.147818370108421e-05,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Map3k6,MAP3K6,0.6695045793615323,5.147818370108421e-05,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Net1,NET1,0.6545036068616664,8.103196765966213e-05,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Plekhf1,PLEKHF1,0.5258417507016953,0.0001652435298019,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm19439,GM19439,0.5823573323365744,0.000178240238653,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gdf1,GDF1,0.7797513836555605,0.0002513645810677,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Tgfbr3l,TGFBR3L,0.6853130473064591,0.0003423339817474,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Robo1,ROBO1,-0.5523150234844774,0.0003480267128904,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Il3ra,IL3RA,0.6009627305127289,0.0003527313390624,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Itgb8,ITGB8,-0.5256157738998501,0.000367554130933,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Hspa1a,HSPA1A,-0.6386552717409382,0.0003899035777103,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,9330117o12rik,9330117O12RIK,-0.5997621528843589,0.000390679055414,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Il1r1,IL1R1,0.5919826720850012,0.0005079564797871,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm42970,GM42970,0.7174055391001638,0.0005273204579982,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Mt2,MT2,0.5033943387031521,0.0005822985320762,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm21986,GM21986,-0.6025101211398797,0.0006344169658007,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Kcna1,KCNA1,-0.5507930320190821,0.0006404313851288,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm45869,GM45869,0.5482215053906223,0.0010659301541673,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Cebpd,CEBPD,0.6218691611549924,0.0010664686263441,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Prrg1,PRRG1,-0.581763634440852,0.0011597900958505,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Hs6st3,HS6ST3,-0.6809426473167648,0.0015398393898699,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Klhl11,KLHL11,-0.6438755154222973,0.0025888971444985,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm42031,GM42031,0.6231028834330914,0.0029938245261037,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Adcy9,ADCY9,-0.508178989479989,0.0031871445954601,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,A230103l15rik,A230103L15RIK,0.5261294688420936,0.0033055598823646,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Zfp973,ZFP973,-0.6616107676208508,0.0034660289271938,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Ptchd1,PTCHD1,-0.5528613915702912,0.0036238644200295,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Zap70,ZAP70,0.546930426221079,0.0050577480616867,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Mrip-ps,MRIP-PS,-0.6600638041176456,0.0061967982502453,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,A330074k22rik,A330074K22RIK,-0.5140988728882333,0.0062551124195641,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Rn7s2,RN7S2,0.6168080552007016,0.0066689073814684,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Cdh11,CDH11,-0.5118397751428807,0.0071992848337153,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Mamdc4,MAMDC4,0.5678996880176037,0.0081699082769403,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,N-r5-8s1,N-R5-8S1,0.6189203036014724,0.0088841436477844,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Tnfaip2,TNFAIP2,-0.5166921587935993,0.0091938242341874,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Aff2,AFF2,-0.5756330311649825,0.0092077818363279,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gabrb2,GABRB2,-0.8760025646305452,0.0110292211845166,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Rn7s1,RN7S1,0.5475870238512801,0.0113051180824192,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm17922,GM17922,0.722597041649282,0.01373194227642,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Sgk1,SGK1,0.6958244983736962,0.0142568252897174,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm24601,GM24601,0.5838558237896414,0.0153759665270329,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Rmrp,RMRP,0.724562387663455,0.0164419806464034,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Slc9a7,SLC9A7,-0.542453066536986,0.0164907525130435,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Apold1,APOLD1,0.6253461884987113,0.0177460691834749,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Kcnj6,KCNJ6,-0.5264212649091718,0.0179431020288359,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Pcdhb2,PCDHB2,-0.5497416649925272,0.0179840493944812,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Lancl3,LANCL3,-0.6296729458668605,0.0180768361558869,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Pappa2,PAPPA2,-0.7326651282756709,0.0205525429920535,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gm22513,GM22513,0.6305100893691146,0.0258163822738204,UP
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Uprt,UPRT,-0.508529626481061,0.0272534459612842,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Gucy1a2,GUCY1A2,-0.5112728145877042,0.0275238176741184,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Ccn3,CCN3,-0.975886659570462,0.0285984293408724,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Fos,FOS,-0.5046685339633656,0.0359830055744725,DOWN
Acc3_brainstem_GLP_1,3,brainstem,GLP_1,GSE244607,gene_name,Kcna5,KCNA5,0.725610956729666,0.0466053179045581,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Zbtb16,ZBTB16,0.6380642367341043,1.2234460443584704e-11,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Ank3,ANK3,0.5061081166339852,3.429657311845559e-10,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Unc13c,UNC13C,0.5766152937220225,2.7079810628376814e-07,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Pcdhgc4,PCDHGC4,-0.6759899482720357,2.8158006469317897e-07,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Kcna1,KCNA1,0.7631419707894431,1.00951822923125e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Kcnh5,KCNH5,0.7355547769378982,1.00951822923125e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Dgki,DGKI,0.5349530850813269,1.5710830620899344e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Klf12,KLF12,0.5847497359273658,1.6183710888819963e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Syn3,SYN3,0.7234592484908312,2.036249943375202e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Stxbp5l,STXBP5L,0.7840985863361285,2.8842025302890304e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Tcp11l1,TCP11L1,0.5864482647051579,4.02958793700561e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Shc3,SHC3,0.7499877617473598,9.174000172294744e-06,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Map3k9,MAP3K9,0.5359898839666767,1.5336922383969836e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gdf1,GDF1,-0.92048832290216,1.6386003252341998e-05,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Aff2,AFF2,0.9050257269567475,2.0349786965663003e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Lonrf3,LONRF3,0.6026050088092768,4.231113984403749e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Itgb8,ITGB8,0.5855890554932944,4.231113984403749e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gucy1a2,GUCY1A2,0.8738475599698694,4.3225266235086366e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Faxc,FAXC,0.5827241873220536,4.441985927885136e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Mmp16,MMP16,0.5312618679778545,5.2384262435062e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gm21986,GM21986,0.6659784705466756,5.2491715372713184e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Dok6,DOK6,0.5197784816626572,5.2491715372713184e-05,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Plin4,PLIN4,0.6542065336065013,0.0001480295714926,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,A330074k22rik,A330074K22RIK,0.6834531152951463,0.0001632914194128,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Slc9a7,SLC9A7,0.8194176972074514,0.0001635029278474,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gm7292,GM7292,0.8758331586080615,0.0002033264698164,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Adcy9,ADCY9,0.6143206246598242,0.0002429834080259,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Epha6,EPHA6,0.6642595879064925,0.0002617848694567,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gprin3,GPRIN3,0.6027180500063042,0.000277556479574,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Adra1a,ADRA1A,0.5999402792921807,0.0004754859330598,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Pakap,PAKAP,0.672580380908254,0.0004922838322791,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Plcxd3,PLCXD3,0.8226525466336659,0.0005350703742226,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Pcdh11x,PCDH11X,0.5339607705546959,0.0005488021069276,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Ncam2,NCAM2,0.5308651767299848,0.0005488021069276,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Tenm3,TENM3,0.5093814202787186,0.0005488021069276,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Pde4d,PDE4D,0.5134511468001218,0.0005812639841487,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Lingo4,LINGO4,0.6192508849247131,0.0007343399718038,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Klhl11,KLHL11,0.6730873059993395,0.001289751927015,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Hspa1b,HSPA1B,-0.8594510430157639,0.001314564413165,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gm28035,GM28035,0.597142179008758,0.0017479835933283,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Kcna3,KCNA3,0.988033706422705,0.0020708572942419,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Oprd1,OPRD1,0.5353465055777986,0.0021501915702135,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Trpc5,TRPC5,0.6642025975363691,0.003776488648477,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Adnp,ADNP,0.5302782467510017,0.0040043279560815,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Mt-tm,MT-TM,-0.7790996572002533,0.0057647969174237,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Kcnj6,KCNJ6,0.5882312916587168,0.0060216515604484,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Cdh12,CDH12,0.5068267831825047,0.0061097119142663,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Chrna7,CHRNA7,0.5161731010877812,0.0068569936293545,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Xkr4,XKR4,0.5157569336374438,0.0089096436156119,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Tenm1,TENM1,0.5159732928331127,0.0126558415525922,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gm21984,GM21984,0.5019932700667801,0.0160698012466002,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Mgp,MGP,-0.6368865319627804,0.0170520958346872,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Gabrb2,GABRB2,0.8177453663651115,0.0183573341168238,UP
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Pgm5,PGM5,-0.6138834809339241,0.0193238773956884,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Slc6a20a,SLC6A20A,-0.7181592932211405,0.0262073471140299,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Pagr1a,PAGR1A,-0.5382805201203221,0.03447650116667,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Rny3,RNY3,-0.7812522913536016,0.035078163605767,DOWN
Acc3_brainstem_GLP_1_MK_801,3,brainstem,GLP_1_MK_801,GSE244607,gene_name,Eps8l2,EPS8L2,-0.629442880655819,0.0468463650711847,DOWN
Acc3_hypothalamus_GLP_1,3,hypothalamus,GLP_1,GSE244607,gene_name,Xdh,XDH,0.8967628574433324,0.0020643000595941,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Xdh,XDH,0.9917070452121696,1.955078835699492e-05,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Zbtb16,ZBTB16,0.8975438382796251,3.513630772852812e-05,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Hif3a,HIF3A,0.9911298854018638,4.7408820214107006e-05,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Spsb1,SPSB1,0.5164126615819024,4.7408820214107006e-05,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Glra1,GLRA1,0.7735377507400855,5.613186929992537e-05,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Plekhf2,PLEKHF2,-0.6529574314251724,0.0002794988650277,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Hr,HR,0.7573147029123168,0.0003933191495165,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm50152,GM50152,-0.7118599522794677,0.0004067558269633,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Fkbp5,FKBP5,0.5571633620119996,0.0004650119251824,UP
