group,accession,region,treatment,gse,kind,symbol,symbol_key,log2FC,padj,direction
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Plin4,PLIN4,1.2515993698780792,0.0032908351399286,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Ikzf5,IKZF5,-1.2374324947138846,0.0039522111063553,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm44831,GM44831,-1.2699946603541716,0.0049585071409273,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,2900064f13rik,2900064F13RIK,-1.199546568815919,0.0049585071409273,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm10226,GM10226,-1.337370131879167,0.0051369817760623,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm28941,GM28941,-1.0899431428166435,0.0055124352385498,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,4930598n05rik,4930598N05RIK,-1.0036392510720709,0.0071127594822323,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm44559,GM44559,-1.146800017609786,0.012224010389654,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm42664,GM42664,-1.0734174046997182,0.0123209761446643,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,C130023a14rik,C130023A14RIK,-1.0823113321102815,0.0175384569606832,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Mir186,MIR186,-1.1430070423393983,0.028356531466157,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm44742,GM44742,-1.1208388208514506,0.030722060796585,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Mt-tt,MT-TT,-1.0217706806316875,0.0334665449592935,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Zxdb,ZXDB,-1.281680502234614,0.0339440166891419,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Ano2,ANO2,1.526485472407613,0.039985932205504,UP
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm17066,GM17066,-1.2379865174835472,0.043506847500836,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gt(rosa)26sor,GT(ROSA)26SOR,-1.186620269235353,0.0490079192144511,DOWN
Acc3_hypothalamus_GLP_1_MK_801,3,hypothalamus,GLP_1_MK_801,GSE244607,gene_name,Gm36989,GM36989,-1.656140610321151,0.0495510266718797,DOWN
Acc3_hypothalamus_conjugate_2,3,hypothalamus,conjugate_2,GSE244607,gene_name,Hspa1b,HSPA1B,-1.473845250635483,0.0030015455706626,DOWN
Acc4_hypothalamus_Lira,4,hypothalamus,Lira,GSE190218,gene_name,Nwd2,NWD2,-1.88210314150124,0.0206089013436558,DOWN
Acc4_hypothalamus_PYY_Lira,4,hypothalamus,PYY_Lira,GSE190218,gene_name,Slc6a3,SLC6A3,6.525731218375194,0.0205443855534973,UP
Acc4_hypothalamus_PYY_Lira,4,hypothalamus,PYY_Lira,GSE190218,gene_name,Chrna3,CHRNA3,-2.9865438456443574,0.0205443855534973,DOWN
Acc4_hypothalamus_PYY_Lira,4,hypothalamus,PYY_Lira,GSE190218,gene_name,Trim54,TRIM54,-3.231784186230766,0.0354680000706726,DOWN
Acc5_arc_IP118_PY115,5,arc,IP118_PY115,GSE160802,ensembl,Hif3a,HIF3A,1.3404892738534002,0.0043071979549082,UP
Acc5_arc_IP118_PY115,5,arc,IP118_PY115,GSE160802,ensembl,Zbtb16,ZBTB16,1.1839366225684416,0.0120177941037626,UP
Acc5_arc_IP118_PY115,5,arc,IP118_PY115,GSE160802,ensembl,Setdb2,SETDB2,1.1229981879253454,0.0124668159506677,UP
Acc5_arc_IP118_PY115,5,arc,IP118_PY115,GSE160802,ensembl,Cdkn1a,CDKN1A,1.2196699924152254,0.0157214506287023,UP
Acc5_arc_IP118_PY115,5,arc,IP118_PY115,GSE160802,ensembl,Trim15,TRIM15,1.3018122856384742,0.0208251000762857,UP
Acc5_arc_IP118_PY115,5,arc,IP118_PY115,GSE160802,ensembl,Arl4d,ARL4D,1.252298898858489,0.043902904110856,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Arrdc2,ARRDC2,1.0665975282324371,0.0018990985568403,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Nr4a1,NR4A1,1.3774697752205116,0.0029406894935265,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Rasl11a,RASL11A,1.079917397658469,0.0038858764757622,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Egr4,EGR4,2.4407677003448778,0.004284900080143,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Ptgs2,PTGS2,1.9590042792002451,0.0052783508834512,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Junb,JUNB,1.3115882528266796,0.0080548489377088,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Islr2,ISLR2,1.2127708739432583,0.0092660286161282,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Gm13889,GM13889,1.1157031905628805,0.0125547367809049,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Cdkn1a,CDKN1A,1.4841157029056762,0.0159645738804752,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Fzd10,FZD10,-1.0184063084345816,0.0159645738804752,DOWN
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Fosl2,FOSL2,1.9129599705195568,0.0185144107432648,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Nr4a3,NR4A3,1.1494804028903285,0.0185144107432648,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Nptx2,NPTX2,1.3523469442702056,0.0244714198511889,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Rrad,RRAD,1.8984354568616324,0.0281280639743086,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Gpr3,GPR3,1.1566150011588805,0.0460838044598167,UP
Acc5_nts_IP118_PY115,5,nts,IP118_PY115,GSE160802,ensembl,Fos,FOS,1.5129362046143422,0.0468252449143695,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Orc1,ORC1,2.5912930513871486,8.054905622800551e-06,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Zbtb16,ZBTB16,1.1594731060946444,2.617570604431246e-05,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Hs3st2,HS3ST2,1.9593771716408168,0.0004417011803651,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Nptx2,NPTX2,1.3746956272620354,0.0009443196589287,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Fam107b,FAM107B,1.2616303389225236,0.0012439971717833,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Epha2,EPHA2,1.3651471463109477,0.0020134502114636,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Rasl11b,RASL11B,1.013925537011627,0.0020134502114636,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Ccn2,CCN2,1.2662196543419812,0.0027731084585252,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Lrrc17,LRRC17,2.4114648534934893,0.0057361476001859,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Slc10a6,SLC10A6,1.2273712635450351,0.0061273083275995,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Irak3,IRAK3,1.3752182984546235,0.0098318623204767,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Arc,ARC,1.073431454642806,0.0131826532800675,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Cdkn1a,CDKN1A,1.4819677804759148,0.0146208748772318,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Maff,MAFF,1.1926144722242298,0.0176401375278702,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Avpr1b,AVPR1B,1.026566567217748,0.0180555937866682,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Cxcl2,CXCL2,2.4591768463347976,0.0334332544708632,UP
Acc5_pvn_IP118_PY115,5,pvn,IP118_PY115,GSE160802,ensembl,Fosb,FOSB,1.745229956588727,0.0355196410494673,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Ripk1,RIPK1,-10.09096628729614,0.0004061541077439,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Itpr3,ITPR3,-10.074276687836418,0.0007379563713289,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Zfp385c,ZFP385C,6.407215773945922,0.0007379563713289,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Slc5a11,SLC5A11,-43.28070939472687,0.0015514439430135,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Nadk2,NADK2,1.3974127682885773,0.0026716915164871,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Poli,POLI,-2.9460756321806443,0.0032111939060939,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Xkr8,XKR8,4.947200598517058,0.0035042515010514,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Lrrk1,LRRK1,10.592105779171082,0.0051618489163919,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Gm9917,GM9917,-7.016259276471629,0.0053975946628206,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Ppp1r17,PPP1R17,10.5974762708402,0.0057681913852083,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Ccn1,CCN1,9.546252512622068,0.0094930625675194,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Mapk14,MAPK14,1.300077265844556,0.0112558781450972,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,A630076j17rik,A630076J17RIK,-6.501425649476066,0.0115738746493447,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Pcdh15,PCDH15,-2.9107628836250394,0.0234847115160895,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Jsrp1,JSRP1,-9.40500023404446,0.025170200428009,DOWN
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Fam167a,FAM167A,9.205600803704389,0.034731819051681,UP
Acc6_dvc_AC3174,6,dvc,AC3174,GSE135862,ensembl,Slc10a4-ps,SLC10A4-PS,6.744809588468569,0.0492314801765641,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Ripk4,RIPK4,16.377188577347972,6.954856616518813e-05,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Hmgcll1,HMGCLL1,-1.6919208980377791,6.954856616518813e-05,DOWN
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Tmem132c,TMEM132C,-8.57594912490924,0.0003229980337598,DOWN
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Itpr3,ITPR3,-7.787179378440488,0.0003972268880363,DOWN
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Zfp385c,ZFP385C,6.0836159432608,0.0019005990581632,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Ccn1,CCN1,10.02279752854774,0.0060668485423462,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Serpina9,SERPINA9,-7.516410062958008,0.0109921001906606,DOWN
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Slc25a24,SLC25A24,5.170719440860698,0.021659644632459,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Rad9b,RAD9B,10.35884028770247,0.0330421380530738,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Xkr8,XKR8,4.392526380429323,0.0330421380530738,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Styxl1,STYXL1,-5.900947635521525,0.0465657847596072,DOWN
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Fam167a,FAM167A,9.09293074718822,0.0479341097238329,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Slc10a4-ps,SLC10A4-PS,6.8215941001971725,0.0479341097238329,UP
Acc6_dvc_AC710222,6,dvc,AC710222,GSE135862,ensembl,Tmem266,TMEM266,4.441734406055023,0.0479341097238329,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Tnc,TNC,-43.2808512266689,9.379798815635244e-25,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Ripk4,RIPK4,24.582666184404697,4.317310906910265e-14,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Sulf1,SULF1,-7.933321819674988,1.7170306773530646e-07,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Zfp385c,ZFP385C,7.504345557741649,2.78935343130492e-06,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Gm26691,GM26691,-2.9893444169901446,1.1370589964732188e-05,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Slc5a11,SLC5A11,-43.2808512266689,2.1512036916677997e-05,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Lyn,LYN,-8.158294778548536,5.642258614537728e-05,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Xkr8,XKR8,5.511012649949676,0.0001564080346721,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Au041133,AU041133,2.94091752661271,0.0001740581857397,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Ppp1r17,PPP1R17,11.803622114977014,0.0003710152513004,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Ccn1,CCN1,10.764367676595748,0.0005064410164385,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Phf2,PHF2,-2.095538749677172,0.000607331830485,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Clcn7,CLCN7,-1.5001387117238831,0.0006271983989773,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Alox12b,ALOX12B,-10.065304434718207,0.0006364737374026,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Nadk2,NADK2,1.4077547514019637,0.0007233090563707,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,L1cam,L1CAM,-1.5267954793672298,0.008909052407002,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Lnx1,LNX1,-2.2248471487853902,0.0093505978631664,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Serpina9,SERPINA9,-7.305626369839295,0.0110564539144964,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Vipr2,VIPR2,-11.087898875952906,0.0136784649983022,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Fam167a,FAM167A,9.428694252170663,0.0154764117026112,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Tmem266,TMEM266,4.515156361514639,0.0194629835358072,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Mei4,MEI4,-10.010166073091025,0.0268479568220213,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Ajuba,AJUBA,-6.932379332794344,0.0348367950618622,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,6030458c11rik,6030458C11RIK,1.1126905113518042,0.0348367950618622,UP
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Fmo5,FMO5,-2.979088569076589,0.0374190300582457,DOWN
Acc6_dvc_COMBO,6,dvc,COMBO,GSE135862,ensembl,Dis3l,DIS3L,-1.2519154919027151,0.0396918567401256,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Lipt2,LIPT2,6.960471348791523,2.1861578230015236e-10,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Gm5532,GM5532,10.953341703105773,2.1602751917110063e-09,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Akain1,AKAIN1,-7.437421033327964,3.6606173366873806e-09,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Rnf19b,RNF19B,3.2595967478682977,3.6304917895985413e-07,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Sema6a,SEMA6A,5.081708324689977,1.4226047682995425e-06,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,N4bp2l2,N4BP2L2,-1.6622645671459106,2.5400220841127493e-06,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Zfp41,ZFP41,13.047595437557902,4.558560955697838e-06,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Cdan1,CDAN1,4.522200026335886,1.1116797840042178e-05,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Hspa12b,HSPA12B,6.876052763642561,6.756726904208802e-05,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Msantd2,MSANTD2,5.658111988329818,6.756726904208802e-05,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Gabpb1,GABPB1,-1.4010012725249053,6.756726904208802e-05,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Fnip2,FNIP2,7.345383064577351,7.042975160351386e-05,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Pan3,PAN3,3.199737939277887,8.466744218294877e-05,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Brwd3,BRWD3,11.941105292732766,8.707941162006947e-05,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Echdc2,ECHDC2,11.65763217798225,0.0001120604967289,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Myo1e,MYO1E,13.106785393831696,0.0001160585302184,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Nwd2,NWD2,12.06218437835233,0.0001977751515854,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,C2cd4d,C2CD4D,7.60661834748482,0.0001977751515854,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,H2bc21,H2BC21,7.177879031086691,0.000253865887959,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Sorcs2,SORCS2,-12.094811123402367,0.0002573170076607,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Zkscan6,ZKSCAN6,-2.4258788593789866,0.0003136706491938,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Calcr,CALCR,8.404911208717186,0.0003854666788615,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,4732491k20rik,4732491K20RIK,-3.0492069346434207,0.0004718737163954,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Adap2,ADAP2,7.818609935739524,0.0005166978140649,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Habp4,HABP4,2.9264553364381727,0.0005575239028913,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Nkx2-1,NKX2-1,2.764004635122728,0.0005652315536448,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Zfyve9,ZFYVE9,1.9405281158570933,0.0005652315536448,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Pisd-ps1,PISD-PS1,1.5271491317207098,0.0006623173840523,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Mgmt,MGMT,10.090455623678237,0.0007364674114845,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Insr,INSR,-8.774144307756602,0.0007364674114845,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Cdk16,CDK16,2.65287008230564,0.0007996692413013,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Fance,FANCE,2.2150843485999165,0.0007996692413013,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Ubqln1,UBQLN1,2.475317297585689,0.0010047328493875,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Szt2,SZT2,12.1813045887964,0.0010130422072622,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Gjc3,GJC3,-2.287275176453532,0.0010869946422265,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Tmem160,TMEM160,2.7958793890164757,0.0013725792089334,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Nrxn3,NRXN3,-1.156324571213584,0.0015160001782609,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Zfp174,ZFP174,-12.039451927158938,0.0015496869315686,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Iglon5,IGLON5,-6.0856926337412505,0.0016615007485922,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Nt5dc1,NT5DC1,-6.074082073684396,0.0017218055222277,DOWN
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Uri1,URI1,1.9628495688838583,0.0018182800863958,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Pawr,PAWR,10.754646140908104,0.0018560711180736,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Dock5,DOCK5,12.00855349258659,0.0020046571623205,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Efhd2,EFHD2,2.4913803428208188,0.0020857625814745,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Fyn,FYN,2.0688647434199505,0.0023507229617816,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Zfp771,ZFP771,5.070985876795502,0.0023694634321042,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Dcaf10,DCAF10,1.9380002416677449,0.0024367546809871,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Odc1,ODC1,2.7168245481435416,0.0030392292282219,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Ap1ar,AP1AR,2.8433694739751867,0.0033965347610273,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Igfbp2,IGFBP2,10.082483165870354,0.0034681937042532,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Bag1,BAG1,2.497711711631485,0.0034863775763302,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Cacna1d,CACNA1D,11.70091659542215,0.00355219352891,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Pxdn,PXDN,7.665034905381907,0.00355219352891,UP
Acc6_mbh_AC3174,6,mbh,AC3174,GSE135862,ensembl,Pld2,PLD2,-1.690146593391736,0.0035997509703613,DOWN
