gene_symbol,group,log2FC,padj,direction
Calcr,Acc6_mbh_AC3174,8.404911208717186,0.0003854666788615,UP
4732491k20rik,Acc6_mbh_AC3174,-3.0492069346434207,0.0004718737163954,DOWN
Adap2,Acc6_mbh_AC3174,7.818609935739524,0.0005166978140649,UP
Habp4,Acc6_mbh_AC3174,2.9264553364381727,0.0005575239028913,UP
Nkx2-1,Acc6_mbh_AC3174,2.764004635122728,0.0005652315536448,UP
Zfyve9,Acc6_mbh_AC3174,1.9405281158570933,0.0005652315536448,UP
Pisd-ps1,Acc6_mbh_AC3174,1.5271491317207098,0.0006623173840523,UP
Mgmt,Acc6_mbh_AC3174,10.090455623678237,0.0007364674114845,UP
Lysmd2,Acc6_mbh_AC3174,0.8779184697495378,0.0007364674114845,UP
Cdk16,Acc6_mbh_AC3174,2.65287008230564,0.0007996692413013,UP
Fance,Acc6_mbh_AC3174,2.2150843485999165,0.0007996692413013,UP
Ubqln1,Acc6_mbh_AC3174,2.475317297585689,0.0010047328493875,UP
Szt2,Acc6_mbh_AC3174,12.1813045887964,0.0010130422072622,UP
Tmem160,Acc6_mbh_AC3174,2.795879389016476,0.0013725792089334,UP
Rnf6,Acc6_mbh_AC3174,-0.7845077103439073,0.0014717197310023,DOWN
Uri1,Acc6_mbh_AC3174,1.9628495688838583,0.0018182800863958,UP
Pawr,Acc6_mbh_AC3174,10.754646140908104,0.0018560711180736,UP
Dock5,Acc6_mbh_AC3174,12.00855349258659,0.0020046571623205,UP
Efhd2,Acc6_mbh_AC3174,2.4913803428208188,0.0020857625814745,UP
Fyn,Acc6_mbh_AC3174,2.0688647434199505,0.0023507229617816,UP
Zfp771,Acc6_mbh_AC3174,5.070985876795502,0.0023694634321042,UP
Dcaf10,Acc6_mbh_AC3174,1.9380002416677449,0.0024367546809871,UP
Odc1,Acc6_mbh_AC3174,2.7168245481435416,0.0030392292282219,UP
Ap1ar,Acc6_mbh_AC3174,2.8433694739751867,0.0033965347610273,UP
Igfbp2,Acc6_mbh_AC3174,10.082483165870354,0.0034681937042532,UP
Bag1,Acc6_mbh_AC3174,2.497711711631485,0.0034863775763302,UP
Cacna1d,Acc6_mbh_AC3174,11.70091659542215,0.00355219352891,UP
Pxdn,Acc6_mbh_AC3174,7.665034905381907,0.00355219352891,UP
Acvr1c,Acc6_mbh_AC3174,7.995490287022101,0.0036212869286715,UP
Slc9b2,Acc6_mbh_AC3174,9.963594321154693,0.0043598115908737,UP
Nsmce4a,Acc6_mbh_AC3174,2.953765868807732,0.0050937802230075,UP
Rbm26,Acc6_mbh_AC3174,2.1948531854507816,0.0051123135187684,UP
Cmas,Acc6_mbh_AC3174,1.6758546527195313,0.0055118201293152,UP
Tmem131l,Acc6_mbh_AC3174,7.308869410634768,0.0056612078496745,UP
Cgnl1,Acc6_mbh_AC3174,9.956425411601028,0.0059053198667396,UP
Chka,Acc6_mbh_AC3174,2.3567105688401684,0.0059053198667396,UP
Cdc45,Acc6_mbh_AC3174,10.749930476710173,0.0060310898456706,UP
Mef2d,Acc6_mbh_AC3174,1.1978046204522763,0.0061803896245862,UP
Pde3a,Acc6_mbh_AC3174,10.977252191245848,0.0062412934995572,UP
Ccdc78,Acc6_mbh_AC3174,8.89578316314806,0.0062750794840365,UP
Nupr2,Acc6_mbh_AC3174,8.993300487776882,0.0064955154682232,UP
Ccdc9b,Acc6_mbh_AC3174,11.691148212448422,0.0068551023628507,UP
Tprg1l,Acc6_mbh_AC3174,1.8492567457624327,0.0068551023628507,UP
Map1lc3a,Acc6_mbh_AC3174,0.9651921112396352,0.0069143190431925,UP
Atp11c,Acc6_mbh_AC3174,10.992160325701304,0.0070727138655999,UP
Taf10,Acc6_mbh_AC3174,2.900382907793273,0.0079519315530857,UP
Mapk1,Acc6_mbh_AC3174,1.742139634019179,0.0079519315530857,UP
Adra2c,Acc6_mbh_AC3174,8.631541079960606,0.0084845927331663,UP
Flna,Acc6_mbh_AC3174,6.848535326747478,0.0097107158871659,UP
Kif3b,Acc6_mbh_AC3174,0.9785358979466924,0.0097107158871659,UP
Cyrib,Acc6_mbh_AC3174,1.4866488118335384,0.0098713637014097,UP
Vsir,Acc6_mbh_AC3174,10.043082197675664,0.0100594810437435,UP
Rab24,Acc6_mbh_AC3174,2.515092351754517,0.0102574078640816,UP
Cnksr2,Acc6_mbh_AC3174,1.97672435543724,0.0103229164887504,UP
Elmod3,Acc6_mbh_AC3174,-1.8011334905128318,0.0109943795144178,DOWN
Calr,Acc6_mbh_AC3174,-1.175196834427983,0.0115153880328344,DOWN
F12,Acc6_mbh_AC3174,10.201108013105376,0.0116699146093038,UP
Ctf1,Acc6_mbh_AC3174,10.690753996327375,0.0121376140779848,UP
Gm5141,Acc6_mbh_AC3174,-4.29177823931686,0.0121376140779848,DOWN
Baz1b,Acc6_mbh_AC3174,1.476176333900768,0.012539961469789,UP
Mrs2,Acc6_mbh_AC3174,5.120371297670147,0.012953717458859,UP
Fam43b,Acc6_mbh_AC3174,3.860903384016993,0.012953717458859,UP
Tlnrd1,Acc6_mbh_AC3174,2.9000811862132694,0.0130154943670842,UP
Fkbp5,Acc6_mbh_AC3174,2.356826674827724,0.0130154943670842,UP
Rexo5,Acc6_mbh_AC3174,6.1776311318978845,0.0132117208335856,UP
Hnrnpab,Acc6_mbh_AC3174,2.890750235832084,0.01507784386363,UP
Rfxap,Acc6_mbh_AC3174,2.065796663209317,0.0160265026167353,UP
Socs5,Acc6_mbh_AC3174,1.094102266224006,0.0160265026167353,UP
Bc065397,Acc6_mbh_AC3174,9.824979616870202,0.0161495646782715,UP
Plcg1,Acc6_mbh_AC3174,2.666954608554718,0.0161495646782715,UP
Apmap,Acc6_mbh_AC3174,1.95487746030956,0.0161495646782715,UP
Prkar2b,Acc6_mbh_AC3174,1.6883544070438423,0.0173235989991406,UP
Hras,Acc6_mbh_AC3174,1.698333151773179,0.0185351283303196,UP
Uncx,Acc6_mbh_AC3174,3.881328523420989,0.0193425341033848,UP
Wsb2,Acc6_mbh_AC3174,1.4256184018534332,0.0202342242673615,UP
Il12rb2,Acc6_mbh_AC3174,6.642630389734888,0.0215482081608359,UP
Glud1,Acc6_mbh_AC3174,1.6800012886710347,0.0217173857995097,UP
Jund,Acc6_mbh_AC3174,3.3404945016015413,0.0223810846845417,UP
Mreg,Acc6_mbh_AC3174,4.112436660761641,0.0228086843810113,UP
Gm12144,Acc6_mbh_AC3174,10.307662144120789,0.0231992464017004,UP
Kcnh5,Acc6_mbh_AC3174,-9.883190113091391,0.0234273803723092,DOWN
Eya1,Acc6_mbh_AC3174,7.0191842723037645,0.0241366461703928,UP
Anxa4,Acc6_mbh_AC3174,3.4963046046619035,0.0241366461703928,UP
Sh3gl3,Acc6_mbh_AC3174,1.7288918087254077,0.0241366461703928,UP
Cd53,Acc6_mbh_AC3174,9.888099982871983,0.0241658243172843,UP
Slmap,Acc6_mbh_AC3174,1.5244382149654294,0.0241658243172843,UP
Ptgr1,Acc6_mbh_AC3174,10.546023952386342,0.024348640134602,UP
9130221h12rik,Acc6_mbh_AC3174,8.678056181983422,0.0244113055627212,UP
Tm7sf2,Acc6_mbh_AC3174,9.51496217831765,0.0266274913050862,UP
Bean1,Acc6_mbh_AC3174,2.55021905288668,0.0267251782754696,UP
Ptov1,Acc6_mbh_AC3174,2.4783595559547105,0.0267251782754696,UP
Hace1,Acc6_mbh_AC3174,1.6772243521231278,0.0267251782754696,UP
Bod1,Acc6_mbh_AC3174,2.977717456326367,0.0268941737112467,UP
Dtx1,Acc6_mbh_AC3174,2.2536336804628503,0.0269811961950665,UP
Dpf2,Acc6_mbh_AC3174,-0.5722847844147025,0.0271444743890746,DOWN
Glrx5,Acc6_mbh_AC3174,2.255200862583546,0.0273632337303219,UP
Kctd3,Acc6_mbh_AC3174,1.1292822090118155,0.0281793733479762,UP
Brap,Acc6_mbh_AC3174,2.193650659442032,0.0286324165249203,UP
Ppm1b,Acc6_mbh_AC3174,1.5850986241737113,0.0306544088929032,UP
Pnrc1,Acc6_mbh_AC3174,1.5181127721247705,0.0306544088929032,UP
Slc26a6,Acc6_mbh_AC3174,10.527600748085906,0.0311954763540615,UP
Rbl1,Acc6_mbh_AC3174,10.92907341586426,0.0318186232456274,UP
Mxd4,Acc6_mbh_AC3174,1.2020907235320657,0.0318186232456274,UP
Cdk17,Acc6_mbh_AC3174,1.8426235768402524,0.0323443783857796,UP
Grk2,Acc6_mbh_AC3174,0.72986059823515,0.0323443783857796,UP
Slc4a7,Acc6_mbh_AC3174,6.114578444293217,0.032690742364893,UP
Tmem65,Acc6_mbh_AC3174,1.7211997832823116,0.0331070964955181,UP
Samd9l,Acc6_mbh_AC3174,-9.25437689910939,0.0351037319603461,DOWN
Epha10,Acc6_mbh_AC3174,8.551048908799688,0.0351037319603461,UP
Rab37,Acc6_mbh_AC3174,-11.444113866221658,0.0353803475578816,DOWN
Kcng1,Acc6_mbh_AC3174,10.603436556432476,0.0353803475578816,UP
Gpr179,Acc6_mbh_AC3174,10.24035784116804,0.0353803475578816,UP
Rap1b,Acc6_mbh_AC3174,1.7862661705037886,0.0353803475578816,UP
Nudt3,Acc6_mbh_AC3174,1.0254904833373968,0.0353803475578816,UP
Macroh2a1,Acc6_mbh_AC3174,0.7827845321490645,0.0353803475578816,UP
Gm13889,Acc6_mbh_AC3174,1.9058111057523497,0.0355796729667294,UP
Rnd2,Acc6_mbh_AC3174,0.7602427431242502,0.0362383777840898,UP
Brwd1,Acc6_mbh_AC3174,1.0091786511824623,0.0377675775919146,UP
Klhdc2,Acc6_mbh_AC3174,1.5441755421376953,0.0387497318365572,UP
Slc10a7,Acc6_mbh_AC3174,10.838682442015582,0.0401816089133181,UP
Creb3l1,Acc6_mbh_AC3174,5.294155209390242,0.0414281840952875,UP
Irx5,Acc6_mbh_AC3174,6.243213730207268,0.0420872317975803,UP
Sgpp1,Acc6_mbh_AC3174,4.261878363674599,0.0435110095083887,UP
Cep57l1,Acc6_mbh_AC3174,4.0814011620777135,0.0437501874505738,UP
Gm3604,Acc6_mbh_AC3174,3.487646457009982,0.0437501874505738,UP
Nanos1,Acc6_mbh_AC3174,2.148671978452656,0.0439301691955799,UP
Fbxo32,Acc6_mbh_AC3174,3.975417695619001,0.0441994724403341,UP
Gm14168,Acc6_mbh_AC3174,8.932874119193702,0.0444108567241634,UP
Vstm4,Acc6_mbh_AC3174,10.4607597618303,0.045949659655793,UP
Lgi2,Acc6_mbh_AC3174,5.466561955005741,0.0497245483867389,UP
Map3k9,Acc6_mbh_AC3174,-3.401008959181862,0.0497245483867389,DOWN
Gm5532,Acc6_mbh_AC710222,10.728252991100025,1.3001270222624937e-08,UP
H2bc21,Acc6_mbh_AC710222,8.60358739655384,6.678686411096543e-06,UP
Lipt2,Acc6_mbh_AC710222,5.459990185264499,8.252655842362931e-06,UP
Sema6a,Acc6_mbh_AC710222,4.772289032777825,1.8577004790760133e-05,UP
Zfp41,Acc6_mbh_AC710222,11.916749113255545,0.000135641117609,UP
Nwd2,Acc6_mbh_AC710222,12.016044403308204,0.0006234081961581,UP
Calcr,Acc6_mbh_AC710222,8.617076706474394,0.0006234081961581,UP
Echdc2,Acc6_mbh_AC710222,11.108922228960944,0.000711726754636,UP
Slc4a7,Acc6_mbh_AC710222,8.780801238753975,0.000711726754636,UP
Mgmt,Acc6_mbh_AC710222,10.52951099774186,0.0007766615532265,UP
Pan3,Acc6_mbh_AC710222,2.9573677846691764,0.0008154401417689,UP
Zfyve9,Acc6_mbh_AC710222,1.9731296016942663,0.0008154401417689,UP
Baz1b,Acc6_mbh_AC710222,1.8436374352611595,0.0012541140045625,UP
Cdan1,Acc6_mbh_AC710222,3.66636821656473,0.0025526112884852,UP
Rnf19b,Acc6_mbh_AC710222,2.351195001843582,0.0026917741313302,UP
Adap2,Acc6_mbh_AC710222,7.333622321034762,0.003146778362468,UP
Tmem131l,Acc6_mbh_AC710222,7.977198916943647,0.0032714237207955,UP
Apmap,Acc6_mbh_AC710222,2.352428969299156,0.0033839225087142,UP
Szt2,Acc6_mbh_AC710222,11.744836174944728,0.0034867111541633,UP
Pawr,Acc6_mbh_AC710222,10.7711360327895,0.0034867111541633,UP
Fmnl3,Acc6_mbh_AC710222,8.877658563842816,0.0034867111541633,UP
Cdc45,Acc6_mbh_AC710222,11.610101604046164,0.0038115647515733,UP
Myo1e,Acc6_mbh_AC710222,11.081273991696555,0.0046618141690813,UP
Islr2,Acc6_mbh_AC710222,-10.207883790819825,0.0048895276455608,DOWN
C2cd4d,Acc6_mbh_AC710222,6.527814959307756,0.0049751380534851,UP
Mreg,Acc6_mbh_AC710222,4.950855312750991,0.0049751380534851,UP
Brwd3,Acc6_mbh_AC710222,9.679433385949418,0.0068607666370462,UP
Zfp52,Acc6_mbh_AC710222,8.602626417578255,0.006931071259943,UP
Kdelr2,Acc6_mbh_AC710222,-2.6325955897154576,0.006931071259943,DOWN
Lysmd2,Acc6_mbh_AC710222,0.7886030529511232,0.006931071259943,UP
Elmod3,Acc6_mbh_AC710222,-1.9533951094023336,0.0075017152729984,DOWN
Igfbp2,Acc6_mbh_AC710222,9.790260342855598,0.0087983582607762,UP
Atad2,Acc6_mbh_AC710222,-9.278353557989778,0.0087983582607762,DOWN
Srpk3,Acc6_mbh_AC710222,11.693492506161087,0.0116763998586716,UP
Neurl1a,Acc6_mbh_AC710222,2.045800840707286,0.0116763998586716,UP
Vsir,Acc6_mbh_AC710222,10.424985857946796,0.0124036687236689,UP
Epha10,Acc6_mbh_AC710222,10.062114310527202,0.0139984949908659,UP
Dock5,Acc6_mbh_AC710222,10.74187281543114,0.0157552229488172,UP
Cgnl1,Acc6_mbh_AC710222,9.603595913769103,0.0157552229488172,UP
Nupr2,Acc6_mbh_AC710222,8.760771357109215,0.0157552229488172,UP
Ccdc78,Acc6_mbh_AC710222,8.649054552268472,0.0157552229488172,UP
Slc22a15,Acc6_mbh_AC710222,5.841376811540775,0.0157552229488172,UP
Dbf4,Acc6_mbh_AC710222,5.495966511002286,0.0157552229488172,UP
Lgi2,Acc6_mbh_AC710222,6.560420566875941,0.0167251195414624,UP
Rbm26,Acc6_mbh_AC710222,2.049218125139916,0.0202146551736956,UP
F11r,Acc6_mbh_AC710222,10.462640019464072,0.0210232834038493,UP
Plekhh2,Acc6_mbh_AC710222,9.95449246447015,0.0221301872037843,UP
Msantd2,Acc6_mbh_AC710222,4.067834372864395,0.0221301872037843,UP
Cacna1d,Acc6_mbh_AC710222,10.48980341700281,0.023902474272236,UP
Uri1,Acc6_mbh_AC710222,1.673608084344687,0.0254661798377316,UP
Tm7sf2,Acc6_mbh_AC710222,10.183718846635376,0.0266185782877226,UP
Bc065397,Acc6_mbh_AC710222,9.961111871581345,0.0268393732525404,UP
Flna,Acc6_mbh_AC710222,6.592512605612738,0.0268393732525404,UP
Tmem160,Acc6_mbh_AC710222,2.323366067816139,0.0268393732525404,UP
Gpr179,Acc6_mbh_AC710222,11.272959956443026,0.0284620825285913,UP
Acvr1c,Acc6_mbh_AC710222,7.061865339165413,0.0284620825285913,UP
Slc35d3,Acc6_mbh_AC710222,10.070148819180725,0.0291462432199291,UP
Mertk,Acc6_mbh_AC710222,7.133769696376663,0.0303688434566404,UP
Ubqln1,Acc6_mbh_AC710222,1.9934756916286045,0.0303688434566404,UP
Atp11c,Acc6_mbh_AC710222,10.066686669874334,0.0318756214095188,UP
Pxdn,Acc6_mbh_AC710222,6.633745355721279,0.0318756214095188,UP
Tbx19,Acc6_mbh_AC710222,6.145158984108118,0.0318756214095188,UP
Nkx2-1,Acc6_mbh_AC710222,2.1320284150753865,0.0318756214095188,UP
Ankrd23,Acc6_mbh_AC710222,10.35018919194531,0.0322363961874245,UP
Zfp771,Acc6_mbh_AC710222,4.229221718378762,0.0356544045728496,UP
Fance,Acc6_mbh_AC710222,1.723896467104015,0.0371743318357616,UP
Ccdc9b,Acc6_mbh_AC710222,10.470124314621229,0.0375000097845793,UP
Cd53,Acc6_mbh_AC710222,10.037593044708686,0.0375000097845793,UP
Rexo5,Acc6_mbh_AC710222,5.915394682851174,0.0375000097845793,UP
Gm14168,Acc6_mbh_AC710222,9.737371451634315,0.0375019329528669,UP
Fam241a,Acc6_mbh_AC710222,7.971456418634629,0.0415797287414919,UP
Slc9b2,Acc6_mbh_AC710222,8.478536480250918,0.0428875489113812,UP
Ptgr1,Acc6_mbh_AC710222,10.561275570096305,0.0431757390947161,UP
Eya1,Acc6_mbh_AC710222,6.99635674481576,0.0438624100257693,UP
Hspa12b,Acc6_mbh_AC710222,4.569868286533817,0.0466405637787579,UP
Lipt2,Acc6_mbh_COMBO,6.978162362763866,2.0365644854817811e-10,UP
Rnf19b,Acc6_mbh_COMBO,3.531970802330292,1.8857817018761532e-08,UP
Zfp41,Acc6_mbh_COMBO,12.268487138365662,6.915738573783356e-05,UP
H2bc21,Acc6_mbh_COMBO,7.867786834520051,6.915738573783356e-05,UP
Msantd2,Acc6_mbh_COMBO,5.816257229605047,6.915738573783356e-05,UP
Gm5532,Acc6_mbh_COMBO,8.24817947332963,0.0001089702779009,UP
Hspa12b,Acc6_mbh_COMBO,6.773600896890361,0.0001431873592962,UP
Sema6a,Acc6_mbh_COMBO,4.354631172124084,0.0001431873592962,UP
Habp4,Acc6_mbh_COMBO,3.1913282353222407,0.0001431873592962,UP
Nkx2-1,Acc6_mbh_COMBO,3.001047988124517,0.0001431873592962,UP
Ubqln1,Acc6_mbh_COMBO,2.7779833079392207,0.0001431873592962,UP
Fyn,Acc6_mbh_COMBO,2.4520639243126734,0.0001431873592962,UP
Uri1,Acc6_mbh_COMBO,2.3274659466809324,0.0001431873592962,UP
Slc4a7,Acc6_mbh_COMBO,9.131650448879936,0.000166257327082,UP
Ap1ar,Acc6_mbh_COMBO,3.373668974251641,0.0002212615954239,UP
Brwd3,Acc6_mbh_COMBO,11.41538163041879,0.0002691361449215,UP
Bag1,Acc6_mbh_COMBO,2.9325610974343483,0.0002691361449215,UP
Zfyve9,Acc6_mbh_COMBO,2.0407090730353543,0.0002691361449215,UP
C2cd4d,Acc6_mbh_COMBO,7.456995256556277,0.0003332745230027,UP
Zfp771,Acc6_mbh_COMBO,5.743230999221031,0.0003332745230027,UP
Echdc2,Acc6_mbh_COMBO,10.939008358473144,0.000380027400928,UP
Fmnl3,Acc6_mbh_COMBO,9.711953910765098,0.000380027400928,UP
Uncx,Acc6_mbh_COMBO,5.209658670456875,0.000380027400928,UP
Jund,Acc6_mbh_COMBO,4.516086895180894,0.000380027400928,UP
Tlnrd1,Acc6_mbh_COMBO,3.7360911096312894,0.000380027400928,UP
Tmem65,Acc6_mbh_COMBO,2.442260083125185,0.000380027400928,UP
Glud1,Acc6_mbh_COMBO,2.2668791756000832,0.000380027400928,UP
Brwd1,Acc6_mbh_COMBO,1.451685765083351,0.000380027400928,UP
Nwd2,Acc6_mbh_COMBO,11.567775695400604,0.0003999165507948,UP
Mgmt,Acc6_mbh_COMBO,10.390802334497517,0.0003999165507948,UP
Wsb2,Acc6_mbh_COMBO,1.8844562546835488,0.0004353230699792,UP
Cdk16,Acc6_mbh_COMBO,2.716772213638924,0.0005071076007659,UP
Calcr,Acc6_mbh_COMBO,8.157450351258541,0.0005654632201504,UP
Rbm26,Acc6_mbh_COMBO,2.505729645733214,0.0005654632201504,UP
Myo1e,Acc6_mbh_COMBO,11.972297692371724,0.0006076265312167,UP
Dcaf10,Acc6_mbh_COMBO,2.0954054022982382,0.0006076265312167,UP
Fkbp5,Acc6_mbh_COMBO,2.924159997916014,0.0006366829071186,UP
Neurl1a,Acc6_mbh_COMBO,2.358246066330692,0.0006472760775684,UP
Lysmd2,Acc6_mbh_COMBO,0.8649459365554925,0.0008846203870954,UP
Pawr,Acc6_mbh_COMBO,11.103389368391811,0.0010723753269596,UP
Mreg,Acc6_mbh_COMBO,5.210721896337428,0.0011923441652429,UP
Zfp52,Acc6_mbh_COMBO,9.247993361438182,0.0012260970715529,UP
Fnip2,Acc6_mbh_COMBO,6.297781138520686,0.0012260970715529,UP
Kif3b,Acc6_mbh_COMBO,1.13461853911446,0.0012260970715529,UP
Epha10,Acc6_mbh_COMBO,11.22486222774474,0.0015757570511148,UP
Cdan1,Acc6_mbh_COMBO,3.549820401920035,0.0016884219683615,UP
Nsmce4a,Acc6_mbh_COMBO,3.164930743324633,0.0017061650402637,UP
Ptov1,Acc6_mbh_COMBO,3.115177613543952,0.0019022517739326,UP
Cmas,Acc6_mbh_COMBO,1.7839139716174006,0.0021451860295278,UP
Odc1,Acc6_mbh_COMBO,2.762643903900005,0.0022661698650469,UP
Tmem160,Acc6_mbh_COMBO,2.693597272300257,0.0023533452305943,UP
Efhd2,Acc6_mbh_COMBO,2.46379066890672,0.002417473430007,UP
Tprg1l,Acc6_mbh_COMBO,1.9894602001961783,0.00252252308914,UP
Rexo5,Acc6_mbh_COMBO,7.06497381554981,0.0026400639428782,UP
Cgnl1,Acc6_mbh_COMBO,10.363607366008967,0.0033611475285668,UP
Cyrib,Acc6_mbh_COMBO,1.62499202515485,0.0033611475285668,UP
Cacna1d,Acc6_mbh_COMBO,11.684279432288896,0.0035610235052066,UP
Mapk1,Acc6_mbh_COMBO,1.8541587782905669,0.0035610235052066,UP
Bod1,Acc6_mbh_COMBO,3.585431404685989,0.0036564944587299,UP
Taf10,Acc6_mbh_COMBO,3.0812433333602263,0.0036564944587299,UP
Adap2,Acc6_mbh_COMBO,6.874085401347295,0.003673966579539,UP
Slc9b2,Acc6_mbh_COMBO,9.973055748833527,0.0040654593295132,UP
Fance,Acc6_mbh_COMBO,1.9951144338636395,0.0040654593295132,UP
Tmem131l,Acc6_mbh_COMBO,7.447558131399998,0.0041006604862727,UP
Szt2,Acc6_mbh_COMBO,11.063278131574489,0.0041983069291677,UP
Igfbp2,Acc6_mbh_COMBO,9.88920486757379,0.0041983069291677,UP
Atp11c,Acc6_mbh_COMBO,11.381262900832372,0.0044072165965246,UP
Dtx1,Acc6_mbh_COMBO,2.6720196953052726,0.0044072165965246,UP
Nudt3,Acc6_mbh_COMBO,1.2554164559252647,0.0044072165965246,UP
Nanos1,Acc6_mbh_COMBO,2.668564848583472,0.0049852920851459,UP
Mef2d,Acc6_mbh_COMBO,1.2106950048978726,0.0049852920851459,UP
Plcg1,Acc6_mbh_COMBO,2.949133279753214,0.0051899262170849,UP
Tm7sf2,Acc6_mbh_COMBO,11.031436955105749,0.0055469924959628,UP
Pisd-ps1,Acc6_mbh_COMBO,1.3193623287151626,0.0055469924959628,UP
Map1lc3a,Acc6_mbh_COMBO,0.9738391742379728,0.005914471566731,UP
Rnd2,Acc6_mbh_COMBO,0.9131344792632572,0.005914471566731,UP
Hras,Acc6_mbh_COMBO,1.8730242590005903,0.0063853227455933,UP
Prkar2b,Acc6_mbh_COMBO,1.842843555750164,0.006771661171809,UP
Ccdc78,Acc6_mbh_COMBO,8.811206846567188,0.0067744319277272,UP
Kdelr2,Acc6_mbh_COMBO,-2.504921831011955,0.0071870138548305,DOWN
Klhdc2,Acc6_mbh_COMBO,1.84078928968346,0.0071870138548305,UP
Dock5,Acc6_mbh_COMBO,10.894077603745496,0.0072646390286697,UP
Macroh2a1,Acc6_mbh_COMBO,0.9142505966180192,0.0081230807413498,UP
Gm14168,Acc6_mbh_COMBO,10.643583679974062,0.0087602736935029,UP
Adra2c,Acc6_mbh_COMBO,8.610361914692346,0.0087602736935029,UP
Mxd4,Acc6_mbh_COMBO,1.3729328436429074,0.0089692382402638,UP
Pan3,Acc6_mbh_COMBO,2.385761627335209,0.0099020307650964,UP
Sh3gl3,Acc6_mbh_COMBO,1.891879858992899,0.0103201630522883,UP
Hnrnpab,Acc6_mbh_COMBO,3.0099194417836275,0.0104623154079199,UP
Cdc45,Acc6_mbh_COMBO,10.088684551697003,0.0131449172132526,UP
Rfxap,Acc6_mbh_COMBO,2.1128757924227064,0.01439067365045,UP
Brap,Acc6_mbh_COMBO,2.392751826394628,0.0145316887631267,UP
Kctd3,Acc6_mbh_COMBO,1.2257077415454158,0.0149626850209529,UP
Apmap,Acc6_mbh_COMBO,1.9886037107496808,0.0154923649217282,UP
Bc065397,Acc6_mbh_COMBO,9.97852355647897,0.015972906849613,UP
Acvr1c,Acc6_mbh_COMBO,7.038775049331291,0.0175740980875285,UP
Flna,Acc6_mbh_COMBO,6.556785190348282,0.0175740980875285,UP
Bean1,Acc6_mbh_COMBO,2.7036931675686247,0.0175740980875285,UP
Gm13889,Acc6_mbh_COMBO,2.098221778672155,0.0175740980875285,UP
Slmap,Acc6_mbh_COMBO,1.5955704390412353,0.0175740980875285,UP
Rnf11,Acc6_mbh_COMBO,2.8804289279882584,0.0180648913311048,UP
Ctf1,Acc6_mbh_COMBO,10.371087357296515,0.0181906799017013,UP
F12,Acc6_mbh_COMBO,9.865737321746138,0.0181906799017013,UP
Sgpp1,Acc6_mbh_COMBO,4.753103420739248,0.0181906799017013,UP
Hace1,Acc6_mbh_COMBO,1.764441084596379,0.0181906799017013,UP
2410006h16rik,Acc6_mbh_COMBO,-1.3884128023967506,0.0181906799017013,DOWN
Anxa4,Acc6_mbh_COMBO,3.622775838615898,0.0183753845175096,UP
Baz1b,Acc6_mbh_COMBO,1.433479828315363,0.0183753845175096,UP
Dpf2,Acc6_mbh_COMBO,-0.6033357718238284,0.0183753845175096,DOWN
Pxdn,Acc6_mbh_COMBO,6.65816317720864,0.0186096585930071,UP
Irx5,Acc6_mbh_COMBO,6.883119863300368,0.0192641621702211,UP
Il12rb2,Acc6_mbh_COMBO,6.741206161125957,0.0197765114227305,UP
Slc22a15,Acc6_mbh_COMBO,5.371274962390941,0.0218662524109564,UP
Srpk3,Acc6_mbh_COMBO,10.414765764645717,0.0224702343133167,UP
Fam241a,Acc6_mbh_COMBO,8.078715293335966,0.0224702343133167,UP
Fbxo32,Acc6_mbh_COMBO,4.341412115677951,0.0225907067167545,UP
Syndig1l,Acc6_mbh_COMBO,2.3644557115718032,0.0232475626502904,UP
Shank1,Acc6_mbh_COMBO,-0.6775069658887082,0.0232475626502904,DOWN
Cdk17,Acc6_mbh_COMBO,1.9287263254996136,0.0236999570877371,UP
Socs5,Acc6_mbh_COMBO,1.0546887104727207,0.0247395751690201,UP
Slc35d3,Acc6_mbh_COMBO,9.672541479868242,0.024914843745357,UP
Ankrd23,Acc6_mbh_COMBO,10.065892731435026,0.0257871077820468,UP
Rab24,Acc6_mbh_COMBO,2.3086033132671417,0.0257871077820468,UP
Chka,Acc6_mbh_COMBO,2.0535009387461587,0.0257871077820468,UP
Slc26a6,Acc6_mbh_COMBO,10.824861643999595,0.0268529280484247,UP
Cnksr2,Acc6_mbh_COMBO,1.8068361804800244,0.0270261337906562,UP
Pde3a,Acc6_mbh_COMBO,9.566529891892834,0.0272401220380859,UP
Cd53,Acc6_mbh_COMBO,9.829697939136834,0.0274393888675705,UP
Nupr2,Acc6_mbh_COMBO,7.846613375881734,0.0274393888675705,UP
Creb3l1,Acc6_mbh_COMBO,5.599549355150715,0.0274393888675705,UP
Grk2,Acc6_mbh_COMBO,0.7497368240472344,0.0274393888675705,UP
Insm2,Acc6_mbh_COMBO,8.70427989615264,0.0299363921970349,UP
Mrs2,Acc6_mbh_COMBO,4.707688441096325,0.032672659379575,UP
9130221h12rik,Acc6_mbh_COMBO,8.49064277891088,0.0331415690591443,UP
Ccdc9b,Acc6_mbh_COMBO,10.05777474316816,0.0334921252782597,UP
Fam43b,Acc6_mbh_COMBO,3.536388257911176,0.0334943214681976,UP
Rnf6,Acc6_mbh_COMBO,-0.6020790981336658,0.0338434549457508,DOWN
Plekhh2,Acc6_mbh_COMBO,8.998045710538472,0.0340859064677731,UP
Ptgr1,Acc6_mbh_COMBO,10.24468319394188,0.0348886914529701,UP
