gene_symbol,mean_log2FC
Gm30735,3.4947165681093466
Gm30970,-1.7566161151157114
Gm31047,-1.145524789963355
Gm31107,1.1733284292419606
Gm31127,1.3272726858111443
Gm31291,1.406685689122006
Gm31399,2.293279608101726
Gm31550,-1.0239728589476633
Gm31595,1.316382215785216
Gm31613,1.7601235573802831
Gm31623,1.3318758640106858
Gm31725,1.6353865823449933
Gm32059,1.1900588305443136
Gm32091,1.3538280965314389
Gm32124,1.4820036199865558
Gm3227,-1.897305312256933
Gm32282,1.068539387111302
Gm32335,1.6746160595508215
Gm32370,1.2935798836643364
Gm32385,2.7803682736098194
Gm32497,2.130917111156048
Gm32509,1.3423144230476327
Gm32643,-1.238120305191769
Gm32768,1.1497731915814415
Gm32771,-2.0865999161261835
Gm32807,2.299960526054304
Gm32896,1.6839863293326185
Gm32960,1.3020766505880759
Gm32980,1.5529678217264065
Gm33050,1.4590387886952807
Gm33159,1.4045350338065126
Gm33361,1.190493057082491
Gm33413,4.827985437796611
Gm33449,1.26154775255173
Gm33585,1.3356200960564903
Gm33724,4.042641355750642
Gm33727,1.8474557801514029
Gm33763,2.347112975960891
Gm33851,1.6210372882438318
Gm34057,1.0253243745536484
Gm34081,1.1249746917374444
Gm34232,1.3037925206758538
Gm34283,1.5596706710786843
Gm34321,-1.0824163182639124
Gm34375,1.1641792399836026
Gm34561,2.2465378525215254
Gm34608,4.970976156604671
Gm34755,1.6559974596023368
Gm34865,-1.816776377011175
Gm3488,-1.6963425080056798
Gm35365,1.3844839391050443
Gm35574,1.5455491776702996
Gm35679,1.3121824885215625
Gm35857,-1.7282890443579508
Gm35956,1.1560823984669892
Gm35997,3.892217976820685
Gm3604,3.487646457009982
Gm36077,1.5878109516391783
Gm36129,1.0709140866437912
Gm36198,1.5263835542872597
Gm36331,1.0732478607894196
Gm36375,2.002131085411257
Gm36402,1.2418909639928146
Gm36416,1.8855829494677097
Gm36459,1.688764830204821
Gm36587,1.828654953278256
Gm36634,2.5994927429148085
Gm36661,-2.0080624182353466
Gm36677,1.2157680202344647
Gm36693,1.1638414726229371
Gm36715,1.5635402442045934
Gm36989,-1.656140610321151
Gm37056,-1.294409704109711
Gm37500,1.0616040691499355
Gm38485,1.750120601625203
Gm38501,1.594089613787739
Gm38514,3.268324448413356
Gm38562,-1.1031431876902462
Gm38563,1.65660849430306
Gm38660,3.326450017271857
Gm38678,1.830601282799185
Gm38882,1.228164062264792
Gm38900,1.6333871202254373
Gm38931,-1.180479291977411
Gm38935,1.1318798200403404
Gm38972,1.5776765048349684
Gm39038,2.337306581342041
Gm39173,1.53070815720835
Gm39272,2.44231676492815
Gm39326,1.031821514349088
Gm39362,1.4211449279619812
Gm39426,2.514770444770526
Gm39443,1.7220279144725201
Gm39450,1.8535514106238014
Gm39507,1.5128593739367304
Gm39628,2.3535483443207377
Gm39642,2.443118419158399
Gm39669,1.0504204769001784
Gm39752,1.3412609974686378
Gm39941,1.8986804857059103
Gm39952,1.8507635951603432
Gm40055,1.2256308212128588
Gm40167,1.062440595875447
Gm40231,1.6471451893424371
Gm40233,1.159107369171564
Gm40258,1.6384003474334032
Gm40523,1.281257312660384
Gm40537,1.6456313037685606
Gm40647,-2.6041513815971444
Gm40780,2.087926230847244
Gm40855,-1.5527068073594146
Gm41039,-1.2771818936476138
Gm41096,1.035672735592008
Gm41113,1.4144493173215915
Gm41114,1.7464556419137829
Gm41176,2.350881108179486
Gm41349,1.006406198934216
Gm41350,1.0696068531331355
Gm41352,1.073555152752459
Gm41409,2.4575913672566614
Gm41414,1.3105684536376894
Gm41461,1.9935706122740795
Gm41498,4.012174066742117
Gm41590,1.013996091185301
Gm41603,1.2532928104435452
Gm41609,1.786647446669889
Gm41610,4.081086649876357
Gm41694,3.944800005958072
Gm41756,-1.843725822598013
Gm41901,1.178946343089042
Gm41920,1.566865520422708
Gm4199,-1.5622407415278832
Gm42020,1.3072827897715298
Gm42338,1.7546276155402354
Gm42339,1.942969493942136
Gm42378,1.2545895821278088
Gm42456,1.0513075065613529
Gm42664,-1.0734174046997182
Gm44026,1.1568259988652587
Gm44559,-1.146800017609786
Gm44742,-1.1208388208514506
Gm44831,-1.2699946603541716
Gm4532,1.1991157530232814
Gm45998,1.7751913548352798
Gm46060,1.813722335963015
Gm46110,1.5871988247676412
Gm46122,1.2969173446668307
Gm46171,1.892648168581612
Gm46202,1.557959789211167
Gm46206,-3.2541985665465427
Gm46207,2.5475171784564568
Gm46265,1.059968453226693
Gm46287,1.5269261208388436
Gm46294,1.7414594272083963
Gm46412,2.347912957999822
Gm46810,1.865520772560393
Gm46830,-1.5233365866798159
Gm46872,1.0444404385861423
Gm46899,1.573700355559416
Gm46928,1.921426344168579
Gm46949,2.460094283079109
Gm47033,-1.0819567676582098
Gm4750,-2.305952469482446
Gm4926,1.2762270135326166
Gm4951,1.0803337307837608
Gm50599,1.0004247225144929
Gm5088,-1.1173710267342631
Gm5141,-4.29177823931686
Gm51419,1.07528193030685
Gm51446,2.777115782322386
Gm51476,3.826597010233978
Gm51531,1.0100408219623886
Gm51544,1.085429287466668
Gm51554,1.5955729711286122
Gm51555,2.2473822163845663
Gm51558,1.5919667088163911
Gm51568,2.020914213972552
Gm51666,-1.2704590931288235
Gm51670,1.3734376602824458
Gm51671,1.6225129888915053
Gm51702,1.8586053806963512
Gm51744,1.0685096283860456
Gm51770,1.8611756730644748
Gm51782,1.0186987146511597
Gm51877,1.1538290990106672
Gm51886,4.89486924650294
Gm51891,1.4410164210483605
Gm51897,2.1108290210587697
Gm51905,1.094644168332598
Gm51910,-2.6466788520444062
Gm51929,1.91835043790781
Gm51963,-1.5619410194990155
Gm51971,-1.2226503730945322
Gm51999,2.4297375195564435
Gm52120,2.3169606989222347
Gm52128,1.2319237086858188
Gm52131,1.7355065918911785
Gm52229,-1.7131827414392675
Gm52234,1.1150413252204936
Gm52235,2.891870144482348
Gm52294,1.0555061603910527
Gm52296,1.1017527541692749
Gm52320,3.191538349934168
Gm52382,-1.060164164651541
Gm52430,1.319737101017909
Gm52502,2.315620181124813
Gm52504,1.961623602016232
Gm52506,1.154689597699884
Gm52515,3.183835267454344
Gm52528,-1.344490239626686
Gm52529,1.12904582727292
Gm52604,-1.1241999397128994
Gm52629,1.128783891305948
Gm52697,1.08215664534153
Gm52709,1.7572616495211442
Gm52710,1.4256319162552131
Gm52724,-1.5012005761673968
Gm52818,2.279370691371855
Gm52822,3.136941788663442
Gm52866,1.8393180732185384
Gm5415,-1.753471262093592
Gm5451,-1.7557422797205793
Gm5532,9.976591389178475
Gm5643,-1.7403192364776603
Gm5801,-2.0383181504501167
Gm5914,1.3806651912180883
Gm5917,1.849953436235886
Gm6109,-1.1525703413932151
Gm6158,-1.838051115314896
Gm6306,1.0036324338986713
Gm6402,-2.0223597726368214
Gm6485,-1.513728249836055
Gm6568,-1.587923539796111
Gm6579,-1.4131182873105974
Gm6625,-1.6075781156949458
Gm6710,-1.0507696467998415
Gm6750,-1.0828131743271825
Gm7206,-1.9954845198234539
Gm7334,-1.121256864877652
Gm7429,-1.0049325659535726
Gm8350,1.2220950002115682
Gm8615,-1.0189882571481192
Gm9199,-1.3999954235063472
Gm9839,-2.8870025189195454
Gm9917,-7.016259276471629
Gm9946,-1.2681392423268747
Gnai1,1.823108275154249
Gng13,1.4491375630049286
Gpr179,10.756658898805533
Gpr3,1.1566150011588805
Gpr62,2.800624208187632
Grb2,1.095279042985403
Grik5,4.034661721027036
Gsk3a,2.2472461346344725
Gt(rosa)26sor,-1.186620269235353
Gtf2ird2,1.857019425435522
H2bc21,7.883084420720194
Habp4,3.0588917858802067
Hace1,1.7208327183597534
Hba-a2,1.5397912470173345
Hhat,5.071488098874897
Hif3a,1.2185459234642078
Hmgcll1,-1.6919208980377791
Hnrnpa1l2-ps2,-1.0816695718976042
Hnrnpab,2.950334838807856
Hras,1.7856787053868848
Hs3st2,1.9593771716408168
Hsd3b3,1.2039734725992874
Hspa12b,6.07317398235558
Hspa1b,-1.43780722825737
Ifi44,-1.3535886765212135
Ifit1,-0.3387970813873418
Igfbp2,9.920649458766581
Iglon5,-6.0856926337412505
Iigp1,1.0113060777040963
Ikzf5,-1.2374324947138846
Il12rb2,6.691918275430423
Il1rl1,-1.099345169467534
Inhbb,10.71981951680055
Insm2,4.950457217922953
Insr,-8.774144307756602
Irak3,1.3752182984546235
Irx3,4.908929258343469
Irx5,6.563166796753817
Isg15,1.013729632
Islr2,-4.497556458438283
Itpr3,-8.930728033138454
Jsrp1,-9.40500023404446
Junb,1.3115882528266796
Jund,3.928290698391218
Kcng1,10.495388041603405
Kcnh5,-9.883190113091391
Kcnv2,2.383891236294779
Kctd3,1.1774949752786157
Kdelr2,-2.5687587103637064
Kdr,11.651774091479387
Kif1b,1.2538921111068413
Kif20a,-8.770628866786476
Kif3b,1.13461853911446
Kirrel3os,-1.1415458693690312
Klhdc2,1.6924824159105776
Klk13,1.2876842392448768
Kras,2.148773342257414
L1cam,-1.5267954793672298
L3mbtl4,-10.496648744007947
Lars2,1.14471019980425
Lefty2,1.0745476811025438
Lepr,-1.451504995300512
Lgi2,6.013491260940841
Lichi,11.14001661729347
Limd1,2.9783484816480468
Lipt2,6.466207965606629
Llph-ps1,-2.054045559376502
Lnpep,1.5669607969357409
Lnx1,-2.2248471487853902
Loc108168933,-1.0741531997378917
Loc108169085,1.5783352501869443
Loc115486415,-1.0605061481078668
Loc115487471,1.52132696435781
Loc115488525,1.1045775144350771
Loc115488625,2.6874524175483283
Loc115488765,1.244472052313163
Loc115488769,1.6596298245467023
Loc115490443,0.37517298125009785
Loc118567328,1.4297092657119914
Loc118567332,1.6102433455359844
Loc118567333,1.6113348172540092
Loc118567339,1.5362782422879413
Loc118567348,1.3821406144000463
Loc118567375,1.6438660411837631
Loc118567394,1.075249757590384
Loc118567400,1.2190542476996882
Loc118567418,1.6623942084894257
Loc118567447,1.076847487638784
Loc118567450,1.7653359516112708
Loc118567467,1.251244665893773
Loc118567533,1.320538434774917
Loc118567558,-1.0248254921109503
Loc118567562,2.385088743771376
Loc118567589,2.3908711666499403
Loc118567597,1.69188075959995
Loc118567598,2.108573413258044
Loc118567614,2.2917697450608623
Loc118567655,1.8426213439304768
Loc118567665,2.543667253181116
Loc118567782,1.6732934340432617
Loc118567801,1.1562078052460163
Loc118567812,5.825460317525673
Loc118567819,1.532132281881562
Loc118567821,-1.3715934773158078
Loc118567825,2.1230225016543955
Loc118567854,2.479894816545959
Loc118567855,1.271941634081939
Loc118567856,4.202783759159236
Loc118567871,1.801309115994985
Loc118567885,1.482400409526272
Loc118567904,2.4154456574456
Loc118567935,2.480359719865794
Loc118567955,-1.2675172747789611
Loc118567980,-1.1405061050655452
Loc118568019,2.981821002581769
Loc118568038,1.3193339046526145
Loc118568085,1.139518500819815
Loc118568138,-1.2300138449225646
Loc118568152,-1.6190447445424885
Loc118568167,1.4632754670374435
Loc118568168,1.3836177642084106
Loc118568169,2.714756228131076
Loc118568194,3.3559427865983427
Loc118568212,1.177887334683274
Loc118568219,2.4589074398068664
Loc118568241,-2.479965741895466
Loc118568277,1.0242599478639294
Loc118568291,1.6556050897618906
Loc118568312,1.0582360379164208
Loc118568324,1.9721294081836405
Loc118568351,2.873701715281702
Loc118568370,-1.2401846651627673
Loc118568383,1.180879612242757
Loc118568384,1.2842895461890516
Loc118568394,2.2148569111979133
Loc118568478,2.415419075702174
Loc118568479,3.677272592041644
Loc118568563,-1.5200517076851794
Loc118568596,1.147207700839307
Loc118568617,-1.4224348313639137
Loc118568660,1.320133544104387
Loc118568718,-2.209226794156844
Loc118568756,1.4850709197020648
Lox,-1.3701584831045548
Lrg1,1.3528427488856942
Lrp8os2,2.1755582094720163
Lrrc17,2.4114648534934893
Lrrk1,10.592105779171082
Lsm7,1.1390395912983053
Lyn,-8.158294778548536
Macrod2os1,3.128426060755869
Maff,1.1926144722242298
Mag,-2.0523890089619536
Map3k9,-3.401008959181862
Map7d1,2.474373636292458
Mapk1,1.798149206154873
Mapk14,1.300077265844556
Mc3r,-2.393933637154076
Mea1,1.048285251320177
Mef2d,1.2042498126750745
Mei4,-10.010166073091025
Meis1,-11.869371639426566
Mertk,7.133769696376663
Mgmt,10.33692298530587
Mindy2,2.026336643908252
Mir186,-1.1430070423393983
Misp3,1.4768454215698317
Mkks,-1.0473009929
Mllt1,1.8767401471620897
Mreg,4.758004623283353
Mrs2,4.914029869383236
Msantd2,5.18073453026642
Msx3,1.6305449345801757
Mt-tt,-1.0217706806316875
Mt2,1.2394967665451102
Mt3,1.3111934799768936
Mtch1,1.4826964000867942
Mtss2,-1.1752527151198762
Mxd4,1.2875117835874865
Myo1e,12.05345235929999
N4bp2l2,-1.6622645671459106
Naa38,1.2398478640100254
Nadk2,1.4025837598452706
Nanos1,2.408618413518064
Ndufa1,1.2457514014242657
Ndufa2,1.0043591540287682
Ndufa3,1.2670090327879722
Ndufab1-ps,-1.9494030659935744
Ndufb1,1.185888113775385
Ndufb3,1.042469202588363
Ndufb4b,-1.1652686579289615
Ndufs6,1.1196503773452469
Nes,5.311340340336498
Neurl1a,2.202023453518989
Nkpd1,1.1605895094579155
Nkx2-1,2.632360346107544
Nlrp1c-ps,2.2184526832516163
Notch2,-7.222587121825962
Noxred1,-1.3965388132864502
Nptx2,1.3635212857661205
Nr4a1,1.3774697752205116
Nr4a3,-0.12350285758898616
Nrap,1.0597477777445876
Nrxn3,-1.156324571213584
Nsmce4a,3.0593483060661826
Nt5dc1,-6.074082073684396
Nudt3,1.1404534696313307
Nupr2,8.533561740255942
Nwd2,8.440975333889973
Oas2,-1.0017421176201178
Odc1,2.739734226021773
Olfr78,-1.2052114364151734
Opn4,1.5775184624595875
Oprm1,1.801951596893448
Orc1,2.5912930513871486
Pan3,2.847622450427424
Pawr,10.876390514029806
Pcdh15,-2.9107628836250394
Pde3a,10.27189104156934
Pde5a,-8.729906378106175
Peg12,2.088428952839844
Pet100,1.1925560738425458
Pet117,1.4457288654829312
Pfdn6,1.0468039693120024
Phf2,-2.095538749677172
Phf6,-1.6952742369333105
Pif1,1.8747150003113728
Pim3,1.5976142367452792
Pipox,12.845419165603651
Pisd-ps1,1.423255730217936
Pithd1,2.052660467083203
Pitpna,1.4939648806324737
Pla2g2c,3.324829000657557
Plac9a,1.2969818065897738
Plcb2,11.088695970093148
Plcg1,2.808043944153966
Pld2,-1.690146593391736
Plekhh2,9.47626908750431
Plekhm3,-1.4588663264820867
Plin4,1.6365410532117848
Pln,-1.087803107484702
Plxna4,4.141382255444274
Pnpla7,-8.660006252472384
Pnrc1,1.4876259967702286
Pole,6.70177978427445
Poli,-2.9460756321806443
Polr1a,1.8568025831549912
Ppm1a,1.3160375790078818
Ppm1b,1.5502076364164616
Ppp1ccb,1.316279702467667
Ppp1r14a,1.0064169032199568
Ppp1r17,11.200549192908607
Ppp2ca,2.709384508951055
Prdm6,-2.6073011159511967
Prkaca,3.497968119936246
Prkar2b,1.765598981397003
Prkcb,1.8913625612188223
Prkch,-10.695801894754052
Prn,-1.1919883607636326
Psip1,1.761745394438972
Psmb8,-2.1164274744370064
Psors1c2,1.9626790308860127
Ptgis,1.0297171110277443
Ptgr1,10.450660905474843
Ptgs2,1.731020613419362
Ptov1,2.7967685847493313
Ptp4a1,1.1804935393774572
Pxdn,6.985647812770608
Rab24,2.4118478325108295
Rab26os,1.1682916899840554
Rab37,-11.444113866221658
Rabl3,-1.627313934080283
Rac3,1.083830645108311
Rad9b,10.35884028770247
Ralgapa1,1.64325560737373
Ralgds,1.600846396028719
Rap1b,1.7923301187340488
Rap1gds1,1.016348215741636
Rasl11a,1.079917397658469
Rasl11b,1.013925537011627
Rbl1,10.92907341586426
Rbm26,2.2499336521079703
Reln,-10.570192829588684
Rexo5,6.385999876766289
Rfxap,2.0893362278160117
Rgs22,-10.748451513567248
Rimbp3,-10.887299008123776
Ripk1,-10.09096628729614
Ripk4,20.479927380876333
Rn7sk,1.9406129619723025
Rnase6,-9.356828049002624
Rnaset2a,1.0009480574936214
Rnaset2b,1.0977560801084871
Rnf11,2.8804289279882584
Rnf130,5.169226066442013
Rnf187,3.2424216866263604
Rnf19b,3.0475875173473903
Rnft2,-2.883792939056869
Romo1,1.1545899913810098
Rpl13-ps6,-1.907197003993504
Rpl27a-ps4,-1.3662313144789726
Rpl32l,-1.3918850936006093
Rpl34-ps1,-1.283831882500308
Rpl35a,1.0486355583501519
Rpl36,1.0924521102020868
Rpl36a,1.0847299840868811
Rpl37,1.0698246873524753
Rpl38,1.190200336505455
Rpph1,3.753819607945816
Rps15a-ps6,-1.4410144139994765
Rps21,1.2298981779844373
Rps23rg1,-1.4418936067745736
Rps27rt,1.153669461879156
Rps28,1.1679534170814705
Rps29,1.349385329324486
Rpusd2,-5.789783310782829
Rrad,1.8984354568616324
Rrs1,2.728461850149697
Rtkn2,-7.408490063748047
Rybp-ps,-1.806894484014274
S100a4,1.059584840759805
Sac3d1,1.600746839698699
Samd4,1.19374356813333
Samd9l,-9.25437689910939
Scara3,-10.68334864487708
Scarf2,4.554484217754299
Selenov,1.174314895397714
Sem1,1.0439029515791511
Sema6a,4.736209509863962
Serpina9,-7.411018216398652
Sertm2,12.02576641948415
Setdb2,1.1229981879253454
Sgpp1,4.507490892206924
Sh3gl3,1.8103858338591534
Sipa1l3,-1.4277480358665915
Slc10a4-ps,6.78320184433287
Slc10a6,1.2273712635450351
Slc10a7,10.875839706869156
Slc22a15,5.606325886965858
Slc25a24,5.170719440860698
Slc25a28,1.7920267244015518
Slc26a6,10.67623119604275
Slc29a3,-11.074881924448327
Slc35d3,9.871345149524483
Slc35g1,10.903499635817743
Slc37a1,-8.162476601399339
Slc4a7,8.009010043975708
Slc5a11,-43.280780310697885
Slc6a3,6.525731218375194
Slc9b2,9.471728850079712
Slirp,1.0049294237402764
Slmap,1.5600043270033324
Smc2os,1.0859509109726404
Smim27,1.2589983844903343
Snhg10,1.089830499471719
Snhg15,1.1658119035747307
Snhg20,1.1835388474686208
Snhg3,1.1524506993499526
Snhg6,1.0812184673541094
Snhg8,1.1126132730738916
Snrpf,1.2355647558812648
Socs5,1.0743954883483635
Sorcs2,-12.094811123402367
Sox4,3.661571014998013
Spata9,-1.065696808150713
