ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-112316,Neuronal System,71/528,311/8093,0.2282958199356913,3.4992387703400563,11.87360952990329,1.0093779347856673e-21,9.639559277203123e-19,9.095026443963487e-19,Grin2a/Grin2b/Ntrk3/Kcna1/Gabrb1/Slitrk3/Prkca/Nlgn1/Dlgap1/Dlgap2/Kcnd2/Kcnab2/Gabrb3/Slitrk4/Kcnj3/Grm5/Slitrk5/Kcnq5/Kcnma1/Kcnc3/Hcn1/Gabra4/Nsf/Kcnb2/Cacnb2/Slc17a7/Kcnj6/Arhgef9/Adcy9/Shank3/Kcna4/Grik2/Nrxn3/Kcnn2/Camk2b/Slitrk1/Kcnd3/Ppfia2/Lrrtm1/Nlgn3/Ap2b1/Syn2/Lrrtm2/Grip1/Kcna2/Cacna2d3/Gabra5/Gabrg3/Lrrc7/Gng7/Gls/Slc1a1/Homer2/Gabrg2/Gng2/Grin3a/Gad2/Nrxn1/Cacna1b/Ap2a2/Panx1/Ptprs/Gabrb2/Chrna7/Gnai1/Prkcg/Adcy5/Dlg2/Chrna5/Camk2a/Camkk1,71
R-MMU-112315,Transmission across Chemical Synapses,41/528,194/8093,0.211340206185567,3.23934903155264,8.340210835212238,9.440229976499397e-12,4.507709813778462e-9,4.2530720315176235e-9,Grin2a/Grin2b/Gabrb1/Prkca/Gabrb3/Kcnj3/Gabra4/Nsf/Cacnb2/Slc17a7/Kcnj6/Arhgef9/Adcy9/Grik2/Camk2b/Ppfia2/Ap2b1/Syn2/Grip1/Cacna2d3/Gabra5/Gabrg3/Lrrc7/Gng7/Gls/Slc1a1/Gabrg2/Gng2/Grin3a/Gad2/Cacna1b/Ap2a2/Gabrb2/Chrna7/Gnai1/Prkcg/Adcy5/Dlg2/Chrna5/Camk2a/Camkk1,41
R-MMU-112314,Neurotransmitter receptors and postsynaptic signal transmission,32/528,131/8093,0.24427480916030533,3.744159148739301,8.365160695375499,3.6360718243802986e-11,1.1574828640943949e-8,1.0920973619893107e-8,Grin2a/Grin2b/Gabrb1/Prkca/Gabrb3/Kcnj3/Gabra4/Nsf/Kcnj6/Arhgef9/Adcy9/Grik2/Camk2b/Ap2b1/Grip1/Gabra5/Gabrg3/Lrrc7/Gng7/Gabrg2/Gng2/Grin3a/Ap2a2/Gabrb2/Chrna7/Gnai1/Prkcg/Adcy5/Dlg2/Chrna5/Camk2a/Camkk1,32
R-MMU-6794362,Protein-protein interactions at synapses,21/528,62/8093,0.3387096774193548,5.191623900293255,8.752533303497916,1.276590115096532e-10,3.04785889979297e-8,2.8756872066385036e-8,Grin2a/Grin2b/Ntrk3/Slitrk3/Nlgn1/Dlgap1/Dlgap2/Slitrk4/Grm5/Slitrk5/Shank3/Nrxn3/Slitrk1/Ppfia2/Lrrtm1/Nlgn3/Lrrtm2/Homer2/Nrxn1/Ptprs/Dlg2,21
R-MMU-6794361,Neurexins and neuroligins,12/528,30/8093,0.4,6.131060606060607,7.438063368354787,1.5359489360985584e-7,2.9336624679482463e-5,2.7679416616849808e-5,Nlgn1/Dlgap1/Dlgap2/Grm5/Shank3/Nrxn3/Lrrtm1/Nlgn3/Lrrtm2/Homer2/Nrxn1/Dlg2,12
R-MMU-977443,GABA receptor activation,15/528,54/8093,0.2777777777777778,4.257680976430977,6.345193190163237,1.0891254639700192e-6,1.733524696818947e-4,1.6355989423830463e-4,Gabrb1/Gabrb3/Kcnj3/Gabra4/Kcnj6/Arhgef9/Adcy9/Gabra5/Gabrg3/Gng7/Gabrg2/Gng2/Gabrb2/Gnai1/Adcy5,15
R-MMU-422475,Axon guidance,32/528,243/8093,0.13168724279835392,2.0184561666043153,4.258445394115691,1.0113174008983274e-4,0.011610263646461312,0.010954406923528115,Grin2b/Plxna4/Prkca/Kalrn/Epha4/Epha7/Sptbn2/Dok6/Tuba4a/Plxna2/Shank3/Pak3/Robo1/Slit3/Dab1/Slit2/Vldlr/Ap2b1/Arhgef28/Dscaml1/Sema3e/Plxna1/Actr2/Gsk3b/Mapk1/Tubb4a/Enah/Ap2a2/Tubb4b/Sh3gl2/Dpysl3/Arpc5,32
R-MMU-5576891,Cardiac conduction,17/528,94/8093,0.18085106382978725,2.772022082527402,4.565156183088135,1.03156676055629e-4,0.011610263646461312,0.010954406923528115,Slc8a1/Atp2b1/Kcne2/Cacna1c/Kcnd2/Cacnb2/Camk2b/Kcnd3/Atp2b3/Ryr2/Ryr3/Ahcyl1/Asph/Kcnip2/Itpr1/Atp1b1/Camk2a,17
R-MMU-9675108,Nervous system development,32/528,244/8093,0.13114754098360656,2.010183805265773,4.2328081293906505,1.0941609719178199e-4,0.011610263646461312,0.010954406923528115,Grin2b/Plxna4/Prkca/Kalrn/Epha4/Epha7/Sptbn2/Dok6/Tuba4a/Plxna2/Shank3/Pak3/Robo1/Slit3/Dab1/Slit2/Vldlr/Ap2b1/Arhgef28/Dscaml1/Sema3e/Plxna1/Actr2/Gsk3b/Mapk1/Tubb4a/Enah/Ap2a2/Tubb4b/Sh3gl2/Dpysl3/Arpc5,32
R-MMU-388844,Receptor-type tyrosine-protein phosphatases,7/528,19/8093,0.3684210526315789,5.647029505582137,5.357328658437992,1.221384008056925e-4,0.011664217276943634,0.011005312746281345,Ntrk3/Slitrk3/Slitrk4/Slitrk5/Slitrk1/Ppfia2/Ptprs,7
R-MMU-416993,Trafficking of GluR2-containing AMPA receptors,6/528,14/8093,0.42857142857142855,6.568993506493506,5.509375297213288,1.4328165700220181e-4,0.01243945294882752,0.011736755827166006,Prkca/Nsf/Ap2b1/Grip1/Ap2a2/Prkcg,6
R-MMU-399719,Trafficking of AMPA receptors,8/528,27/8093,0.2962962962962963,4.541526374859708,4.869492327162146,2.2817954577420386e-4,0.016762420478028055,0.01581552155325656,Prkca/Nsf/Camk2b/Ap2b1/Grip1/Ap2a2/Prkcg/Camk2a,8
R-MMU-399721,"Glutamate binding, activation of AMPA receptors and synaptic plasticity",8/528,27/8093,0.2962962962962963,4.541526374859708,4.869492327162146,2.2817954577420386e-4,0.016762420478028055,0.01581552155325656,Prkca/Nsf/Camk2b/Ap2b1/Grip1/Ap2a2/Prkcg/Camk2a,8
R-MMU-422356,Regulation of insulin secretion,12/528,58/8093,0.20689655172413793,3.1712382445141065,4.383984080979967,2.9407814681953453e-4,0.01821368601177263,0.017184805980796223,Prkca/Cacna1c/Cacnb2/Gnaq/Cacna1d/Gng7/Gng2/Acsl3/Gnai1/Itpr1/Adcy5/Acsl4,12
R-MMU-5578775,Ion homeostasis,11/528,50/8093,0.22,3.3720833333333333,4.444739800858381,2.9750149251148535e-4,0.01821368601177263,0.017184805980796223,Slc8a1/Atp2b1/Camk2b/Atp2b3/Ryr2/Ryr3/Ahcyl1/Asph/Itpr1/Atp1b1/Camk2a,11
R-MMU-112040,G-protein mediated events,9/528,35/8093,0.2571428571428571,3.9413961038961034,4.6069588767634055,3.0515076040666186e-4,0.01821368601177263,0.017184805980796223,Prkca/Adcy9/Pde1a/Gnaq/Mapk1/Gnai1/Prkcg/Adcy5/Camkk1,9
R-MMU-1296071,Potassium Channels,16/528,95/8093,0.16842105263157894,2.581499202551834,4.096193953360211,3.8297379213500336e-4,0.021514115969936954,0.020298796660530208,Kcna1/Kcnd2/Kcnab2/Kcnj3/Kcnq5/Kcnma1/Kcnc3/Hcn1/Kcnb2/Kcnj6/Kcna4/Kcnn2/Kcnd3/Kcna2/Gng7/Gng2,16
R-MMU-114508,Effects of PIP2 hydrolysis,7/528,23/8093,0.30434782608695654,4.6649374176548095,4.649798636751095,4.7253097366140387e-4,0.02375089893929688,0.022409225122114223,Dagla/Prkce/Dgkh/Dgkz/Dgkd/Dgkb/Itpr1,7
R-MMU-1489509,DAG and IP3 signaling,7/528,23/8093,0.30434782608695654,4.6649374176548095,4.649798636751095,4.7253097366140387e-4,0.02375089893929688,0.022409225122114223,Prkca/Prkce/Adcy9/Pde1a/Prkcg/Adcy5/Camkk1,7
R-MMU-163685,Integration of energy metabolism,13/528,70/8093,0.18571428571428572,2.8465638528138526,4.099070481603222,5.079459353418752e-4,0.024254418412574544,0.022884301086981324,Prkca/Cacna1c/Cacnb2/Prkab2/Gnaq/Cacna1d/Gng7/Gng2/Acsl3/Gnai1/Itpr1/Adcy5/Acsl4,13
R-MMU-111996,Ca-dependent events,7/528,24/8093,0.2916666666666667,4.470565025252526,4.4981753479907765,6.30045813701198e-4,0.02791264709626025,0.026335878660125402,Prkca/Adcy9/Pde1a/Mapk1/Prkcg/Adcy5/Camkk1,7
R-MMU-112043,PLC beta mediated events,8/528,31/8093,0.25806451612903225,3.955522971652004,4.355461923403575,6.430138598091367e-4,0.02791264709626025,0.026335878660125402,Prkca/Adcy9/Pde1a/Gnaq/Mapk1/Prkcg/Adcy5/Camkk1,8
