ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
R-MMU-3371568,Attenuation phase,6/254,13/8093,0.46153846153846156,14.70563294972744,8.90183531880672,1.285190405375853e-6,6.276132382071921e-4,5.704069662640224e-4,Hspa1a/Dnajb1/Hspa1b/Hspa8/Hsf1/Hsp90aa1,6
R-MMU-168181,Toll Like Receptor 7/8 (TLR7/8) Cascade,13/254,88/8093,0.14772727272727273,4.706916607015033,6.293437840440402,3.105345862451461e-6,6.276132382071921e-4,5.704069662640224e-4,Jun/Cd14/Fos/Dusp6/Map2k3/Rela/Nfkbia/Irf5/Mapkapk3/Map3k8/Nfkb2/Ubc/Mapkapk2,13
R-MMU-112409,RAF-independent MAPK1/3 activation,7/254,22/8093,0.3181818181818182,10.137974230493915,7.725241393730391,3.1459310185824168e-6,6.276132382071921e-4,5.704069662640224e-4,Dusp16/Dusp10/Dusp1/Dusp5/Dusp6/Dusp2/Il6,7
R-MMU-3371571,HSF1-dependent transactivation,7/254,22/8093,0.3181818181818182,10.137974230493915,7.725241393730391,3.1459310185824168e-6,6.276132382071921e-4,5.704069662640224e-4,Hspa1a/Dnajb1/Hspa1b/Hspb8/Hspa8/Hsf1/Hsp90aa1,7
R-MMU-3371556,Cellular response to heat stress,12/254,78/8093,0.15384615384615385,4.901877649909146,6.232806558892323,4.8505553588051605e-06,6.867688053198391e-4,6.241705670299026e-4,Hspa1a/Dnajb1/Hspa1b/Hsph1/Hspa5/Bag3/Hspa14/Hspb8/Hspa8/Hsf1/Hsp90aa1/Mapkapk2,12
R-MMU-168138,Toll Like Receptor 9 (TLR9) Cascade,13/254,92/8093,0.14130434782608695,4.502268058883944,6.081148724636959,5.1636752279687146e-6,6.867688053198391e-4,6.241705670299026e-4,Jun/Cd14/Fos/Dusp6/Map2k3/Rela/Nfkbia/Irf5/Mapkapk3/Map3k8/Nfkb2/Ubc/Mapkapk2,13
R-MMU-168898,Toll-like Receptor Cascades,16/254,142/8093,0.11267605633802817,3.590107574581346,5.604870213920688,8.7121913324246308e-06,9.27090079985782e-4,8.425868158688878e-4,Jun/Cd14/Cd180/Fos/Dusp6/Cd36/Map2k3/Rela/Nfkbia/Irf5/Tlr2/Mapkapk3/Map3k8/Nfkb2/Ubc/Mapkapk2,16
R-MMU-975138,TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation,12/254,83/8093,0.14457831325301204,4.60658381557727,5.9447456909312235,9.409341722043636e-6,9.27090079985782e-4,8.425868158688878e-4,Jun/Cd14/Fos/Dusp6/Map2k3/Rela/Nfkbia/Mapkapk3/Map3k8/Nfkb2/Ubc/Mapkapk2,12
R-MMU-975155,MyD88 dependent cascade initiated on endosome,12/254,84/8093,0.14285714285714285,4.5517435320584925,5.889881505381436,1.067585494087877e-5,9.27090079985782e-4,8.425868158688878e-4,Jun/Cd14/Fos/Dusp6/Map2k3/Rela/Nfkbia/Mapkapk3/Map3k8/Nfkb2/Ubc/Mapkapk2,12
R-MMU-449147,Signaling by Interleukins,22/254,254/8093,0.08661417322834646,2.759718519437039,5.1291357545683365,1.4329539808034279e-5,9.27090079985782e-4,8.425868158688878e-4,Jun/Socs3/Csf1/Fos/Lif/Dusp6/Il1a/Map2k3/Il1rn/Il4ra/Osm/Rela/Nfkbia/Mapkapk3/Map3k8/Stat3/Socs1/Nfkb2/Osmr/Ubc/Il6/Mapkapk2,22
