ID,logFC
Epha6,0.5257434051657196
5930430l01rik,0.521969982820209
Sec61g,0.5198589199396269
Myh7b,0.5180069246257694
Myo5b,0.5178419398394515
Asphd1,0.511075417764136
Pdcd5,0.5110550567760118
Llph,0.5107377238051677
Bex3,0.5078566405857678
Smim3,0.507347934150656
Ndufa8,0.502309117115877
Tomm6,0.5015799574007335
Ddrgk1,0.4981577420835306
Ndufa12,0.4960646084822511
Fis1,0.4915969339272774
Btbd1,0.4914689783564487
Gm32970,0.4912067206940851
Ankrd17,0.4879539445893786
Selenow,0.4878614874093863
Zfand5,0.4840146756056529
Rpl35,0.4833815291962618
Syn3,0.4830211526284513
5031425e22rik,0.4789983703167836
Trim3,0.4789506083104211
Ccdc124,0.4784507594633205
Ciart,0.4764768602055996
Hcls1,0.4713959815649121
Mrpl2,0.470554512588297
1700086o06rik,0.469468797972459
Cox7c,0.4684886329022608
Slc12a5,0.4667273431551679
Rpp21,0.4666427493542533
Ndufa6,0.4647226223470977
Tmem191c,0.4607565554664153
Dgki,0.4570763023989144
Tsr3,0.455084129090787
Rpl7a,0.4505542394959271
Chgb,0.4475281357805166
Sdsl,0.4461187195622685
Rpp25l,0.4456110937809703
Btg2,0.4416232772995648
Pam16,0.4414413349049517
Ndufb7,0.4397669637732306
Cfap298,0.4391731895161387
Tenm3,0.4376381113777821
Upf3a,0.4367096586837649
Nenf,0.4358096918874776
2610306m01rik,0.4355852090475194
Polr2f,0.4320868424478035
Cenpx,0.4315440146173544
Rpl8,0.431366934920047
Cpsf4,0.430968487078091
Atp10a,0.429983195141119
Mrps12,0.4279750838003411
Lrrn2,0.4251886622721149
Rex1bd,0.4249279413957352
Pfdn2,0.4229744362334358
Hes6,0.4216338808492038
Selenom,0.4212546462247726
Pmvk,0.4203907587072802
Bloc1s1,0.4195437837422529
Eif3g,0.4192006618370876
Cdpf1,0.4173738180007913
Cox6c,0.4170592241674375
Alkbh7,0.4158978753286388
Tmem219,0.4140370585631729
Coprs,0.4100055029607771
Nrgn,0.4091733419991987
Mcee,0.408388456256169
Hpca,0.4072173271257493
Safb2,0.4057511803802085
Matk,0.4053505017444452
Lin7b,0.4039951773410803
Pgf,0.4029079449743656
Zmat2,0.4019228425581259
Ppp1r11,0.4013986279078478
Cstb,0.4009693660119343
Ylpm1,0.4005854526445201
Emilin2,0.4002144827078867
Polr3d,0.3997731550562695
Nme2,0.3993933872350882
Gtf2h5,0.3977305812498248
Gar1,0.3967321324295442
Ai413582,0.3963366891200252
Rp9,0.3961062699944706
Ccno,0.3960158409287118
Ndufs4,0.3958322423259141
Pigyl,0.3952330666085801
Dgcr6,0.3942611542177721
Arhgef37,0.3939843031151652
Erich3,0.3935982513554141
Prkrip1,0.3930363357112046
Resp18,0.3922549132291376
Nudc,0.3917283830720997
Hdgfl2,0.3905258766844534
Ctnna3,0.3876426300683945
Prxl2b,0.3864232794959257
Ccdc107,0.385035647912465
Zfas1,0.3846429594834266
Pde6d,0.383758721847995
Polr1a,0.3837001626183304
Trnau1ap,0.3801566371487762
Fbl,0.3798250701963708
Taf15,0.3794031755293134
Ubxn1,0.3793016205684866
Pnma3,0.3788806500553699
Nme1,0.3778484839933854
Rpl31,0.3775700543935674
Gm1673,0.3767925163196264
Grpel1,0.3766561193625194
Mrps15,0.376426918732085
Bc005624,0.3762322564367918
Loc115490443,0.3751729812500978
Egr4,0.3746379637435593
Tnip2,0.3744527647583571
Uba52,0.3743062957845542
Tmem141,0.3725055997788773
Pold4,0.3697860878196666
Paxx,0.3688032992585819
Rpl32,0.3682769305712084
Tmem11,0.3678491191261205
Ndufaf3,0.3647776496464316
Snrpd2,0.3646895283628009
Cenpv,0.3642051523053148
S100a1,0.3620831233752293
Cox7b,0.3610901939695686
Pcdhga7,0.3608539492841998
Pfdn5,0.360170423664574
Ring1,0.3594743911650971
Leng9,0.3592432770348785
Pnpla2,0.3588280161381454
Polr2e,0.3568340955194348
Bax,0.3565963120038755
Trmt112,0.3564187159073397
Nsfl1c,0.3560274974628893
Uqcr10,0.3548032160962077
Rps19bp1,0.3539463776041143
Ankrd24,0.3497550083560487
Angptl6,0.3493000861143454
Lrrc45,0.3492841625630929
Vapa,0.3482386211847451
Zfp513,0.3480026485089046
Dusp26,0.347943501372675
Os9,0.3476371243753422
Snrnp25,0.3475802976732496
Psmg3,0.3471576352618895
Mrpl14,0.3466587193116197
Tmem203,0.3463905428580687
Snrpd1,0.3461242690277051
Mchr1,0.3456134584192273
Tbca,0.3455558253855912
H2aj,0.3452862356980235
Psmb10,0.3437983538016066
Ndufb10,0.3432106721996118
Oard1,0.343049448521724
Bc029722,0.3428100659334532
Proca1,0.3425204838002423
Rbmxl1,0.3414675788887678
Enkd1,0.34131678015489
Ak1,0.3405351555041335
Spag9,0.3400058551740768
Anp32a,0.3395295726147564
Cox6a1,0.3380005818546054
Smim11,0.3379484245084906
Gucy1a2,0.337574939510709
Aldh2,0.3374935613969577
9330133o14rik,0.337147136324113
Amdhd2,0.3355760567428027
Dclre1b,0.3336607157159568
Mad1l1,0.3324775061156574
Sdhaf1,0.3322772839100014
Nudt16l1,0.3318173082098594
Setd6,0.3310166444809915
Snrpg,0.3296687671257059
Csrp1,0.3294386010302136
Timm8b,0.3280942204344059
Ddx3x,0.3275093172272519
Nelfe,0.3265379956464026
Cdh8,0.3256365016183387
R3hdm2,0.3252018869163257
Nabp2,0.3247890260295311
Cox7a2,0.3223429579634873
Hirip3,0.3222719606493243
Tnik,0.3222521413659017
Mrpl53,0.3220684577077892
Sorbs1,0.3213707211938591
2810029c07rik,0.3208884360421426
Ccdc85b,0.3201777586022128
Grin2b,0.3200517111756277
Zc3h7a,0.3192708707427719
Ppie,0.3171707114246953
Tmem208,0.3156704012261897
Rpl13,0.3156045906203208
Smim4,0.3155287820806339
Timm23,0.3152502287202415
Lamb3,0.314400460610346
Mpnd,0.3133286304504252
Cmtm3,0.312936638544939
Rtkn,0.3116992237793199
Coa3,0.3114724521736322
Polr2j,0.3111947507183176
2810025m15rik,0.3106204403279899
Enho,0.3101670030868984
Ftsj3,0.3098541354676413
Mrpl11,0.3088031087900584
Rps10,0.3078036783381374
Sec14l2,0.3068828935229111
Agfg2,0.3058012954650319
Cck,0.3057318668624032
Pced1a,0.3056293442256707
Timm10b,0.3054614747989487
Elob,0.3051032893369483
Tspyl2,0.3050429003069032
D330050i16rik,0.3050202202132666
Znhit2,0.3049762936170023
Znrd2,0.304502512080172
Rps18,0.3035288197676288
Kcnj4,0.3034910772785095
Gm48551,0.298384204743933
Mrpl47,0.298070362206845
Mafk,0.297511102677806
Rpl19,0.2974832093381684
Fam162a,0.2969914239388478
Apex1,0.2967536338842219
Ndufb5,0.2962564459355463
Arl6ip4,0.296007683238784
Sptb,0.2959059089454499
Mrps10,0.2951170926291872
Ndufv3,0.2934175554294771
Dock3,0.2928890114989229
Mxi1,0.2925670242583469
Tpst2,0.2920708477879107
Zfp707,0.2909747146562417
Gsta4,0.2900831288479866
Gale,0.2890984667503282
Ercc1,0.287854025221271
Tarbp2,0.2866057306895256
Hmgn2,0.2862479861710995
Cox6b1,0.2861525997014395
Gmpr,0.2855553936660124
Sbsn,0.2855260632636551
Fuom,0.2834283990155381
Tsfm,0.28307240071891
2210016l21rik,0.281161647691227
Cfdp1,0.2809823582066112
Bola3,0.2805653992327486
Znhit6,0.2787231592261862
Rpl18a,0.2786168777962572
Nkain4,0.2785497862356729
Apbb3,0.2783261211468683
Mat2a,0.27827051905
Snf8,0.2781701574529592
Cox4i1,0.2775939141303934
Gpank1,0.2764362068502937
Jmjd8,0.2762350115379447
Thra,0.2756615017880875
Ankrd35,0.2753961366367393
Ppp2r2c,0.2752792560990876
Prrt2,0.274852715782229
Hmox2,0.2746793626663254
Cemip2,0.2745471170575003
Elmsan1,0.2745127204946479
Hint1,0.2730562398652896
Ntpcr,0.270671548193944
Psmc5,0.270420601424532
Bcl2l1,0.2702204723339087
2310011j03rik,0.2699933862371501
Rps17,0.2698115776703801
Etfb,0.2697844899204617
Kpnb1,0.2680651530482063
Cnpy3,0.2678462878403235
Adam9,0.2677417914017869
Paf1,0.2677297062546357
Ociad2,0.267570547358239
Vti1b,0.2663866125527395
Dixdc1,0.2660621480870741
Nol3,0.2648783637200477
Celf2,0.2648777114576525
Rps11,0.2643655335061363
Gm10221,0.2639701683922336
Caly,0.2637574818706181
Smarcal1,0.2633165685914084
Rpl27,0.2610503213608994
Bola1,0.2598167130341993
Rplp1,0.2581637505411294
Cyb5d1,0.2574334759201009
Tekt4,0.2556160396629551
Kptn,0.2553824484467726
Bad,0.255031064513786
Snn,0.2550014133855727
Tssc4,0.2536405307650897
Spcs1,0.2525116676806886
B9d1,0.2512582732873766
Uxs1,0.2447648168555699
Avpi1,0.2442175981429166
Rsrp1,0.243194606191897
Snrnp200,0.2418284551465911
Pcmtd2,0.2404760916667332
Prpf8,0.2400783337696007
Pqbp1,0.239947313971815
Slc38a2,0.2399457928498471
Pfn1,0.2365504285719347
Atp5j,0.2363776901226078
Usf2,0.2363750602534321
Fkbpl,0.2352122844294187
Ppia,0.2346666542779478
Kri1,0.2338539849979125
Smc3,0.2325711346082244
Bptf,0.2315867815176158
Dpysl4,0.2297532700716457
Tppp,0.2297245835225788
Syna,0.2291619981256373
Mvb12a,0.2274545433358308
Rpl29,0.2272008950276479
Zfp235,0.2265204844041995
Tsn,0.2253451186018757
Rps25,0.2238716312993681
Cbx8,0.2236191493277849
Mcc,0.220305000363387
Zscan25,0.2196637283123827
Isoc2a,0.2190846706668146
Sun1,0.2190795202928662
Psmg4,0.2184161479026372
Fam216a,0.2182698487614104
Pusl1,0.2179752446646959
Rgma,0.2120638634542993
Snhg4,0.2078713616911684
Ube2j1,0.2004948300749598
Gtf2a2,0.1996609425918142
Atp6v1f,0.1994483609817871
Chchd2,0.1983435724942055
Mrps11,0.1938385393201953
Aurkaip1,0.1936749740808432
Ppp1r3g,0.1911248947133696
Ndufa4,0.1896906619747888
Ankrd10,0.1889086495545362
Kcnk9,0.186802393895732
Zmat5,0.1831184571500606
Ppp6r3,0.1823130413940224
Lage3,0.1777021982018693
Dhx15,0.1775852703360313
Lsm5,0.1766030522097361
Gpr3,0.176281989772576
Dgkg,0.1749764518813811
Ndufc1,0.1748368256079665
Faxc,0.1740019291235452
Wipf3,0.1728318959935108
Oprd1,0.1726462479608892
Alkbh3,0.1721242890943055
Ubtd2,0.1711340238140526
Scaf8,0.1709905701356554
Dynll1,0.1709211485806151
1110025m09rik,0.168346694334979
Lifr,0.1658889690613668
Pomp,0.1642266156253101
Pdzd2,0.1616993306760205
Pradc1,0.1607970399017948
Ndufc2,0.1585194437675148
Rgcc,0.1579271744329542
Rbm8a,0.1566711945281474
Zfand6,0.1563133488367738
Bsn,0.1562668847251933
Septin2,0.1558569891010487
Pcdhgb1,0.1545389244653789
Irgm1,0.1540551994025486
Pcdhga2,0.1521914201165274
Ptprn2,0.1497557539127406
Gm26782,0.1449794310834911
Zcrb1,0.1433394107336324
Dusp6,0.1417560603867886
Pde4d,0.1413087319610315
Sirt6,0.1401860019772909
Gng5,0.1383951739714337
Slit1,0.1375552488351273
Dnajb5,0.1366673423294516
Zfp382,0.1360397820740143
Adgrl3,0.1357992034639022
Phactr3,0.1335020791776931
Mrnip,0.1331593561275091
Znrd1,0.1320713847129351
Slc4a8,0.1315655805241338
Zfp322a,0.131309960607755
Nrxn1,0.1313087433798193
Tob2,0.131122574720043
Vps25,0.1303915979578711
Pcdhga4,0.1289091097678711
Snrpa1,0.1287934512246199
Gm21984,0.1286650018624215
Impa1,0.1281994912917038
Mir9-3hg,0.1267062611269269
Arrdc3,0.1265607612039201
Fbxw7,0.1255773278159749
Hnrnph2,0.1254649733802882
Rtl8c,0.1235011363922801
Zc3h12c,0.1232673006241307
Aldoc,0.1230184825131431
Rsad2,0.1225931384639141
Neto1,0.1214080037510386
Mccc1,0.1208724187337667
Rab5c,0.1208664927535417
P4ha2,0.1207023342448067
Cstf3,0.1198282954075528
Dctn3,0.1195184149293897
Pdpr,0.1177948915955974
Sema7a,0.1166778076105383
Ucp3,0.1166597146780766
Ubb-ps,0.1157006603770466
Tmem178b,0.1150270954617872
Rasal2,0.1134095615723114
Keap1,0.1130569971644768
Rad1,0.1128847636447056
Pcdhgb4,0.1114036978635554
Las1l,0.110895088622394
Apba1,0.110686139130527
Cnnm2,0.110315395296159
Chrac1,0.1092430538087247
Rab33a,0.1090188567610067
Trim33,0.105595057049807
Fry,0.1034948743821111
Slc7a5,0.1034542286025938
Zfp13,0.1033132200313118
Dok4,0.1029984535884208
Ksr2,0.1007393202611588
Mrpl38,0.1005878072923024
Tbc1d5,0.1003496764379785
Lingo4,0.0986698062814499
Rsl24d1,0.0954934302959778
Iffo2,0.0949463001616178
2610001j05rik,0.0944836836653455
Sipa1l1,0.094445779006852
Pcdhga12,0.0935484809617303
Ndufs3,0.0935431091558535
Myh10,0.0920913137138592
Ubap2,0.0920083565826912
Lyrm2,0.0918745245423962
Wdr45b,0.0903841007499999
Hs6st3,0.0901173599332159
Gripap1,0.089566538897576
Nefm,0.08908736301499
R3hcc1,0.0872170962208457
Camkv,0.0836687230668725
Cygb,0.0822081456778349
Mtor,0.0810233980225103
Selenok,0.0803050653823493
Nup160,0.0785576743911423
Tle5,0.0782968187291542
Cacna1i,0.0759622424775917
Ank1,0.0755051348601083
Ppp1r9b,0.0716264683831769
Slc25a17,0.0707528345593743
Gm20346,0.0697965748326463
Rasgrf1,0.0677832515132014
Gse1,0.0663113969261315
Luc7l2,0.0654634715898881
Robo1,0.0648409069568626
Med21,0.0645598606764872
Evl,0.0627594071945535
Polr2a,0.0586935420075627
Pcdhga3,0.0570246887266715
Smim26,0.0548672244900874
Fkbp8,0.054222702387178
Ky,0.0541089598893949
Gipc1,0.0534521443862786
Ptgfrn,0.051409009606144
Rictor,0.0510688915156224
Tiparp,0.0500622900578866
Rell2,0.0485887737096826
Bcl6,0.043698033527258
Klhdc7a,0.0396715715537239
Ubxn8,0.0360514856078607
Klhl36,0.0322948063201195
Cdc34,0.0317159286052795
Cyb5r3,0.0297137507749527
Pnpla3,0.0264432113463306
Dlg4,0.0257287897559305
Wee1,0.0256552969124389
Fbf1,0.0250962258840849
Pfkm,0.0241511121490454
Acbd6,0.0230794138565513
Nrxn2,0.0158723724574939
Pagr1a,0.0123653336260768
Nyap1,0.0119523657044242
Cep170b,0.011673861735869
Prrc2a,0.0071362210683298
Ttbk1,0.0044882713869311
Mmp16,0.0027907357736214
Ssbp4,0.001485768624269
Wnk3,-0.0056512575922038
Tomm70a,-0.0059754996315325
Mrps5,-0.0069745439860432
Ptp4a2,-0.0108605243543702
Slc25a5,-0.0114449903739062
Lpar4,-0.0130623979062577
Chac1,-0.0136317375336633
Cyp51,-0.0173802115775722
Trpc5,-0.0213252675696298
Akap6,-0.0258192553653281
C330018d20rik,-0.027495444614008
Arid5b,-0.0278215821068736
Gpd2,-0.0285774962768495
Zfp2,-0.0290889554471086
Ash1l,-0.0294640505291241
Churc1,-0.0312442989306973
Magi3,-0.0321299021369848
Loc432842,-0.0399808571325608
Slc4a4,-0.040005149701217
Dennd4a,-0.0401781474971444
Dok3,-0.0410939032608019
Sgip1,-0.04118418081478
Fgfr1op2,-0.0432301772332731
Noct,-0.0445815133710769
Tpm4,-0.0476372470076027
Ptprt,-0.04901331624539
Aff4,-0.0506381157109813
Pcdh10,-0.0507350366966982
Sacs,-0.0514909039627385
Dpp8,-0.0526262397264569
Arhgap20,-0.0527915430997928
Dmxl1,-0.0528861216940776
Synj1,-0.0530724712188055
Trak2,-0.0531971194892626
Sntg1,-0.0549684803820651
Ptprz1,-0.0557485199836495
Akap11,-0.0558576401786813
Dnajc6,-0.0576136836206598
Fam120c,-0.0583683638240311
Atxn1,-0.0585999734121381
Gnpnat1,-0.0586361553122247
Arid1b,-0.0595920335139283
Trim23,-0.060578393561096
Loc115490200,-0.0610512204716305
Zfp182,-0.0614140691290195
Asap1,-0.0620177409442594
Mtmr9,-0.0623293799443233
Arhgap32,-0.0624559890766229
Zyg11b,-0.0626471721526964
Magi2,-0.0629716278588821
Zfp952,-0.0637687350292605
Smad9,-0.0640498634027696
Ranbp2,-0.0641687988491662
Smc1a,-0.0646977405536486
Kif3a,-0.0647711392051994
Ankrd28,-0.0648642073870029
Zfp811,-0.0659390507422078
Cep170,-0.0659701070959483
Pigg,-0.066145516380126
Ctso,-0.0663693907884579
Cdk14,-0.0669723726327196
Zfp961,-0.0672924654601627
Smarca2,-0.0674574794309826
Dip2b,-0.0675279815143691
Dsel,-0.0675417567017783
Ppm1l,-0.0677498418590415
Stox2,-0.0698088507296453
Arhgap35,-0.0723335297099753
Gga3,-0.072733486023215
Rpgrip1l,-0.0735035476875828
Wdr77,-0.0735950927352965
Arhgef6,-0.0737483762808197
Fasn,-0.0748441646271002
Ap4s1,-0.0753029446076271
Sel1l,-0.0762405152017534
Lrrc1,-0.0763618970508556
Klf2,-0.0763729211707328
Ttbk2,-0.0770320973626257
Grin2a,-0.0777890352209255
Pcm1,-0.078678151645883
Mynn,-0.0787707644760965
Bzw1,-0.0789062630037212
Ccp110,-0.0795795470699116
Edem3,-0.0798579101519895
Camk1d,-0.0799319176214958
Pbrm1,-0.0801228918820939
Ccdc92,-0.0802132767133328
Rnf157,-0.080276601476238
Ppp2r5e,-0.0806098995424059
Zfp882,-0.0814773055054191
Gm6712,-0.0818099773618744
Jmy,-0.0819551212648023
Pibf1,-0.0825282578836779
Atp2a2,-0.0825515169258916
Arfgef1,-0.0831660644824649
Appbp2,-0.0837108764999624
Dop1b,-0.0840190096569791
Zfp597,-0.0860374023660889
Lmtk2,-0.0868916197672445
Frmpd4,-0.0868949893108641
Rnpep,-0.0880578525446275
Wdr7,-0.0887626420897271
Tbc1d12,-0.0890690717893331
Amd1,-0.089578041414428
Cep97,-0.0897405238755285
Ncoa2,-0.0905239554046838
Jazf1,-0.0905674396302773
Ube4a,-0.0909986431729596
Zfp930,-0.0914343355179434
Zfp944,-0.0915709532122636
Prepl,-0.0916533887850906
Abtb2,-0.0919832826328693
Opa1,-0.0925800735652379
Gpr158,-0.0929616724816423
Rps27l,-0.0930046913715035
Ppp2r3a,-0.094050520990431
Gfpt1,-0.0945228020767944
Ednra,-0.0946186123698215
Mrm3,-0.0947257361507683
Ccnc,-0.0952933309490023
Rheb,-0.0955172827635013
Nf1,-0.0956370620385717
Pcdhga11,-0.0956555881561409
Camta1,-0.0956579086083471
Ccng2,-0.0957639859375512
Hecw1,-0.0967571072826061
Brd4,-0.0968570767162045
Pds5b,-0.096955430860479
Tprkb,-0.097266899288974
Gm13707,-0.0973879002044086
Htr1a,-0.098103861563572
Nrip1,-0.0983641609694795
Zfp874b,-0.0986060471010485
Ago2,-0.0993517442278054
Ttc39b,-0.0996627142064062
Clec16a,-0.0997853096010098
Rmnd5a,-0.1005067560115032
Dock1,-0.1007983650830535
Pde4b,-0.1022683475796055
Chp1,-0.102743195366667
Rif1,-0.103008089065562
Ipo7,-0.103853802778204
Ube2w,-0.1048196647475281
Cdk13,-0.1050419794373341
Map3k13,-0.1068292072264738
Tbl1x,-0.1072226077176975
Casd1,-0.10869958792559
Rab30,-0.1088377007996657
Slit3,-0.1089616447009583
Atp1a3,-0.1093893323393094
Hsf2,-0.1101007256642136
Zfp703,-0.1102282633542188
Sh3bgrl,-0.1102663565468172
Frs2,-0.1103532534533874
A830018l16rik,-0.1128316595783458
Rnf2,-0.1129236265026422
Fyco1,-0.1130182725068794
Zfp994,-0.1131437091350277
Sik3,-0.1132051130841422
Fastkd5,-0.1133973619134716
Tpp2,-0.1142720810592925
Insig1,-0.1144959673344862
Kcnc1,-0.1145434090646267
Tlr4,-0.1153395303309574
Rrm2b,-0.1160356593313672
Dpy19l3,-0.116092680227503
Sypl,-0.1169760879255334
Ankib1,-0.1174350621409952
Taok1,-0.1175432245928719
Phlpp1,-0.118005465635533
Tlr7,-0.1184883234088253
Rbm27,-0.1189136270774594
Tmf1,-0.119047010843172
Gabbr2,-0.1194022239197496
Dnase1l2,-0.1199348783956718
Jrkl,-0.1200984800137002
Elavl2,-0.1202847419268593
Aspa,-0.1203433646873352
Gnal,-0.1204065674282046
Nek7,-0.1213892539443104
Usp32,-0.1223910482372892
Reps2,-0.1225149980142797
Rtl4,-0.1226883226848542
Usp53,-0.1227933321886056
Rpp38,-0.1232074386693283
Ndst4,-0.1245092078927967
Cntn1,-0.1248543815452416
Lrfn3,-0.125053516950618
Gabrb2,-0.1254436339521995
Atp8a1,-0.1256337650735366
Camta2,-0.1259952655950658
Cdyl2,-0.1279021426509418
Gdf1,-0.1287516995346578
Ermn,-0.129063673682189
Ubash3b,-0.1292237233812672
Dpy19l4,-0.1296961013945255
Zfp97,-0.129793714220745
Zfp758,-0.1324839187834268
Ppp4r3a,-0.1331483296787513
Slc25a40,-0.1332064907968649
Cltc,-0.1335518503306371
Pigt,-0.1363101850954161
Lemd3,-0.1364517247609295
Pnn,-0.1367073409684678
Auts2,-0.1378599905090289
Zfp420,-0.1385373914564979
Cul5,-0.1392901640289262
Itgav,-0.1406872827719333
Adcyap1r1,-0.1412481761656004
Hectd2os,-0.1413113593525432
Unc5b,-0.1428940905461595
Golga7,-0.1433308445325829
Cnot7,-0.1434368955786953
Coa7,-0.1434446590509892
Adgre1,-0.1442252937861044
Prex2,-0.1451753494043937
Snap23,-0.1468210814070254
Pdk4,-0.1491888435014605
Snx14,-0.1502681194659878
6530402f18rik,-0.153365918912078
Gkap1,-0.1534901256
Smg1,-0.1536925437592085
Mme,-0.1576155459804715
Impad1,-0.1580998905426875
Ddx6,-0.1613823189706053
Gm38553,-0.1636659982752707
Fzd3,-0.1639634002176437
Trim36,-0.1650988980206904
Nedd1,-0.16563388331392
Ascc3,-0.1660079256927678
Dock8,-0.1680457403493033
Mdga1,-0.1695735878555528
St3gal1,-0.1721764259950651
Parp14,-0.1733162117795433
Bicra,-0.1766108048864361
Slc16a7,-0.1779155021981827
G2e3,-0.1791175499508435
Rps6ka6,-0.1800486559157952
Gm36995,-0.1803291332143891
Mid2,-0.1810245176782761
Phf20l1,-0.1822587616155292
Eef2,-0.1829514993385193
Srsf7,-0.1845991111623617
Diaph2,-0.1896116567065772
Xpr1,-0.1911146728070691
Pcdhgc4,-0.1929800847438579
Zfhx3,-0.1949668018848205
Tril,-0.195609204665512
Ranbp6,-0.1974064423315441
Glrx,-0.200390437375637
Tmtc3,-0.2025201802075967
Ccng1,-0.2070723259548144
Gbp9,-0.2091525014348682
Kitl,-0.2122103109208973
Mfsd14a,-0.2129264534445822
Zfp934,-0.2157005107981804
Tbck,-0.2177896097376589
Tmc4,-0.2202733541710326
Zc3h11a,-0.2207581943819552
Fmnl2,-0.2230174823054459
Atp6v1a,-0.2239918532298186
Mff,-0.2244628372744102
Gatad2b,-0.2247619211037429
Ddhd1,-0.2255199709637187
Hnrnph1,-0.2261286813154414
Pnkd,-0.2267577025063809
Gpr27,-0.2276031082994987
Il6st,-0.2278391411894988
Atf7,-0.229215109271085
Dnajc3,-0.2297553448314471
Tm9sf2,-0.2300687711996778
Fxr1,-0.2308950532110435
Trim9,-0.2311124108105711
Dstn,-0.2316526917500359
Spry3,-0.2328789974837704
Polr3f,-0.2336701726763983
Ogt,-0.2341287990801182
Rgs4,-0.2342014857833333
Ube2b,-0.234401622573871
Ssr3,-0.2358380538472211
Leprotl1,-0.2367166024255009
Ostm1,-0.238478065352604
Ythdf2,-0.2386701177422041
Pja2,-0.2398102643700044
Zbtb18,-0.239924230873544
Vps41,-0.2400809290081358
Tnfrsf25,-0.2401466706166666
Shprh,-0.2404301238576638
Slc44a2,-0.2415370290249091
Map7d2,-0.2424653025
Parp8,-0.2440380334579716
Phtf1os,-0.2448950300023863
Adal,-0.2457266831166709
Crk,-0.246289173875197
Zfp931,-0.2470329244486349
Rufy2,-0.2472321280827946
Man1a2,-0.2478632868705257
Vwa5a,-0.248305501750707
Pnpla8,-0.2484812719392818
Wnk1,-0.2489824655457043
Tnfrsf19,-0.2490477318581521
Atp6v0a2,-0.2492302611845342
Bag3,-0.2500240541117404
Zfp68,-0.2501852390094813
Zfp426,-0.2506414779221296
Drd2,-0.2507903656123905
Cnih1,-0.2514191058946436
Klhl24,-0.2520312553694051
Ifi203,-0.2520366656526862
Zfp266,-0.2528871906912349
Kif2a,-0.2543438963601659
Zscan26,-0.2582783210260547
Msl2,-0.2585511722646565
Smurf2,-0.259678913503434
Vps35,-0.2601100030202115
Tapt1,-0.2601106163792034
Zfp248,-0.2605756990149281
Asf1a,-0.2606066924591525
Phf10,-0.2608871914055746
Ddx3y,-0.2616016886714887
Sfpq,-0.262773192818608
Tmem184c,-0.2632633778544429
Cnr1,-0.2635761639691314
Dnm1l,-0.2646399830528139
Svip,-0.2647104038666001
Ranbp9,-0.2649304149412391
Usp31,-0.2659238249640202
Abcd2,-0.266561400464197
2610002m06rik,-0.2674462931566282
Etnk1,-0.2675391503637096
Retreg1,-0.2676628890132244
Eif5,-0.2680343330014798
Gabrb3,-0.2681917803504521
Armc1,-0.2697396813171655
Hdgfl3,-0.2701059136621299
Prps2,-0.2711038729175858
A230070e04rik,-0.2721833218007811
Jak2,-0.2728834145985996
Idi1,-0.2735479387646539
Btbd7,-0.273737269482017
Heatr5a,-0.2752571948333384
Fundc2,-0.2757557781500839
Pex13,-0.2757638251782081
Ap3m1,-0.2759508489138396
Derl2,-0.2767686197058073
Zfr,-0.2769696294699886
Mef2c,-0.2769728780793887
Vamp7,-0.2773674477147105
Fem1c,-0.2788579235262068
Zfp706,-0.2790690565175441
Snx6,-0.2794904337035995
Gm9567,-0.2795588258063537
Foxo1,-0.2795896015564323
Ephx2,-0.2796568900859734
Zfp148,-0.2797022983009474
Sacm1l,-0.2798683735230686
Npy1r,-0.2799859093089819
Slc19a3,-0.2813680659522386
Spcs3,-0.2817776021349024
Hspd1,-0.2818580722000003
Itfg1,-0.2819995958756258
Nxt2,-0.2836251920413064
Mfsd8,-0.2842821767884773
Fbxo11,-0.2843382976012921
Rfx7,-0.2850672816971087
Khdrbs1,-0.28664563895
Slc25a36,-0.2879212041782508
Prkx,-0.2886894289519842
Prdm2,-0.2890994197938358
Enpp4,-0.289417067936924
Taf9b,-0.2899147034685678
Dusp11,-0.2899223805854796
Rgs5,-0.2903248384734475
Osgin2,-0.2906798167831241
Zfp770,-0.290787527460351
Nmt2,-0.2908085664962404
Atp13a3,-0.2908274015096401
Spast,-0.290896687776839
Grk5,-0.2909755594734923
Clvs1,-0.2911574808807641
Lix1,-0.2914040623370308
Itga6,-0.2914071414050737
Trim34a,-0.2917777025263816
Ankrd49,-0.2938396555130029
Sppl3,-0.2944112107890583
Samd8,-0.2970352304540991
Zdhhc20,-0.2973216511451333
Fam8a1,-0.2978054382356971
Cldn12,-0.2980649108577164
Pitpnc1,-0.2982537298135158
Nipa2,-0.2984475802866049
Capza1,-0.2990761765964694
Crls1,-0.2993080604630449
Adam10,-0.299471686041034
Ece1,-0.299563248128846
Fndc3b,-0.2999847908096965
Vps37a,-0.3001620880781633
Etv6,-0.3018092581940665
Mettl4,-0.3018382041491168
Hspa13,-0.3032324150087077
Elavl4,-0.3033967803339555
Aph1b,-0.3044225794790411
Dnajb1,-0.3048768625123455
Prag1,-0.3049820979125413
Ackr3,-0.3053295343683419
Atp6ap2,-0.3054488306187761
Plekha3,-0.3059584880754084
Thap1,-0.3060192700244586
Zdhhc21,-0.3066218593505687
Zfp91,-0.3069702329992029
Spred2,-0.3069817193771556
Ypel2,-0.3069857806405198
Ccdc88a,-0.3073007139710987
Aasdhppt,-0.3076947032295424
Micu3,-0.3081263600930453
Clock,-0.3092699740620186
Plppr5,-0.3095172052876401
