Category,ID,Term,Genes,adj_pval
KEGG,,Glioma,"CDKN1A, PTEN, PIK3R3, PIK3R1, PIK3CB, MTOR, NRAS, MAPK1, BAX, KRAS, GRB2, SOS1, HRAS",7.4325553452307e-22
KEGG,,Insulin resistance,"GSK3B, IRS1, PDPK1, PTEN, PIK3R3, IRS2, PIK3R1, PIK3CB, FOXO1, MTOR, NFKBIA, CREB1, RPS6KB2, CREB5",1.0274314350803573e-21
KEGG,,Gastric cancer,"GSK3B, CDKN1A, GAB1, PIK3R3, PIK3R1, PIK3CB, MTOR, NRAS, RPS6KB2, MAPK1, BAX, KRAS, GRB2, SOS1, HRAS",1.2891972388171966e-21
KEGG,,Proteoglycans in cancer,"CDKN1A, PDPK1, GAB1, PIK3R3, PIK3R1, PIK3CB, MTOR, VEGFA, NRAS, RPS6KB2, KDR, MAPK1, KRAS, GRB2, SOS1, HRAS",2.5633042538518848e-21
KEGG,,Hepatitis B,"CDKN1A, BAD, PIK3R3, PIK3R1, PIK3CB, NFKBIA, NRAS, CREB1, MAPK1, BAX, KRAS, GRB2, SOS1, HRAS, CREB5",4.403343695459536e-21
KEGG,,Human T-cell leukemia virus 1 infection,"CDKN1A, PTEN, PIK3R3, XIAP, PIK3R1, PIK3CB, NFKB2, NFKBIA, NRAS, CREB1, MAPK1, BAX, KRAS, HRAS, BCL2L1, CREB5",7.047880004924575e-21
KEGG,,T cell receptor signaling pathway,"GSK3B, PDPK1, PIK3R3, PIK3R1, PIK3CB, NFKBIA, NRAS, MAPK1, FYN, KRAS, GRB2, SOS1, HRAS",5.585388953519467e-20
KEGG,,Pancreatic cancer,"CDKN1A, BAD, RPS6KB2, PIK3R3, MAPK1, BAX, KRAS, PIK3R1, PIK3CB, MTOR, VEGFA, BCL2L1",1.0109016816594972e-19
KEGG,,Focal adhesion,"GSK3B, PDPK1, BAD, PTEN, PIK3R3, XIAP, PIK3R1, PIK3CB, VEGFA, KDR, MAPK1, FYN, GRB2, SOS1, HRAS",1.0732026598434924e-19
KEGG,,Viral carcinogenesis,"CDKN1A, BAD, PIK3R3, PIK3R1, PIK3CB, NFKB2, NFKBIA, NRAS, CREB1, MAPK1, BAX, KRAS, GRB2, HRAS, CREB5",1.212104824470246e-19
KEGG,,Cellular senescence,"CDKN1A, PTEN, PIK3R3, PIK3R1, PIK3CB, FOXO3, FOXO1, MTOR, NRAS, RHEB, EIF4EBP1, MAPK1, KRAS, HRAS",1.638157200361346e-19
KEGG,,Hepatitis C,"GSK3B, CDKN1A, BAD, PIK3R3, PIK3R1, PIK3CB, NFKBIA, NRAS, MAPK1, BAX, KRAS, GRB2, SOS1, HRAS",1.7464481012423151e-19
KEGG,,Thyroid hormone signaling pathway,"GSK3B, PDPK1, BAD, PIK3R3, PIK3R1, PIK3CB, FOXO1, MTOR, NRAS, RHEB, MAPK1, KRAS, HRAS",3.674598529774745e-19
KEGG,,Relaxin signaling pathway,"PIK3R3, PIK3R1, PIK3CB, VEGFA, NFKBIA, NRAS, CREB1, MAPK1, KRAS, GRB2, SOS1, HRAS, CREB5",8.498344041735057e-19
KEGG,,Fc epsilon RI signaling pathway,"NRAS, PDPK1, PIK3R3, MAPK1, FYN, KRAS, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",2.817795416552718e-18
KEGG,,Chemokine signaling pathway,"GSK3B, GSK3A, BAD, PIK3R3, PIK3R1, PIK3CB, FOXO3, NFKBIA, NRAS, MAPK1, KRAS, GRB2, SOS1, HRAS",2.817795416552718e-18
KEGG,,Apoptosis,"PDPK1, BAD, PIK3R3, XIAP, PIK3R1, PIK3CB, NFKBIA, NRAS, MAPK1, BAX, KRAS, HRAS, BCL2L1",2.8638540859695533e-18
KEGG,,Kaposi sarcoma-associated herpesvirus infection,"GSK3B, CDKN1A, PIK3R3, PIK3R1, PIK3CB, MTOR, VEGFA, NFKBIA, NRAS, CREB1, MAPK1, BAX, KRAS, HRAS",2.889975537389698e-18
