Category,ID,Term,Genes,adj_pval
Reactome,R-HSA-9673770,Signaling By PDGFRA Extracellular Domain Mutants,"NRAS, GRB2, PIK3CB, PIK3R1, SOS1, HRAS",4.0501372461931333e-13
Reactome,R-HSA-9006335,Signaling By Erythropoietin,"NRAS, IRS2, GRB2, PIK3CB, PIK3R1, SOS1, HRAS",4.890092567785398e-13
Reactome,R-HSA-5683057,MAPK Family Signaling Cascades,"IRS1, IRS2, PIK3R1, PIK3CB, FOXO3, FOXO1, NRAS, MAPK1, FYN, GRB2, SOS1, HRAS, BCL2L1",5.062257343683096e-13
Reactome,R-HSA-9682385,FLT3 Signaling In Disease,"CDKN1A, NRAS, GRB2, PIK3R1, SOS1, HRAS, BCL2L1",1.16601206121124e-12
Reactome,R-HSA-2454202,Fc Epsilon Receptor (FCERI) Signaling,"NFKBIA, NRAS, PDPK1, MAPK1, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",1.2114017142985445e-12
Reactome,R-HSA-168256,Immune System,"CDKN1A, IRS1, PDPK1, PTEN, PIK3R3, IRS2, PIK3R1, PIK3CB, FOXO3, FOXO1, MTOR, VEGFA, NFKB2, NFKBIA, NRAS, CREB1, MAPK1, FYN, RICTOR, GRB2, SOS1, HRAS, BCL2L1",1.3551914878168549e-12
Reactome,R-HSA-2424491,DAP12 Signaling,"NRAS, FYN, GRB2, PIK3CB, PIK3R1, SOS1, HRAS",1.4113174568406769e-12
Reactome,R-HSA-2730905,Role Of LAT2/NTAL/LAB On Calcium Mobilization,"PDPK1, FYN, GRB2, PIK3CB, PIK3R1, SOS1",2.081569792087352e-12
Reactome,R-HSA-389356,CD28 Co-Stimulation,"PDPK1, PIK3R3, FYN, RICTOR, GRB2, PIK3R1, MTOR",5.993848082442732e-12
Reactome,R-HSA-881907,Gastrin-CREB Signaling Pathway Via PKC And MAPK,"NRAS, CREB1, MAPK1, GRB2, SOS1, HRAS",7.848910294118744e-12
Reactome,R-HSA-210993,Tie2 Signaling,"NRAS, GRB2, PIK3CB, PIK3R1, SOS1, HRAS",7.848910294118744e-12
Reactome,R-HSA-6811558,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling","IRS1, PIK3R3, MAPK1, IRS2, FYN, GRB2, PIK3R1, PIK3CB, SOS1",8.083283815250002e-12
Reactome,R-HSA-9607240,FLT3 Signaling,"NRAS, FYN, GRB2, PIK3R1, FOXO3, SOS1, HRAS",1.025008552190093e-11
Reactome,R-HSA-9703465,Signaling By FLT3 Fusion Proteins,"CDKN1A, NRAS, GRB2, PIK3R1, SOS1, HRAS",1.0874604384487736e-11
Reactome,R-HSA-9009391,Extra-nuclear Estrogen Signaling,"NRAS, CREB1, PDPK1, PIK3R3, MAPK1, PIK3R1, FOXO3, HRAS",2.0002421810182022e-11
Reactome,R-HSA-1433557,Signaling By SCF-KIT,"NRAS, PIK3R3, FYN, GRB2, PIK3R1, SOS1, HRAS",2.4761778290609515e-11
Reactome,R-HSA-2172127,DAP12 Interactions,"NRAS, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",2.8847117279112157e-11
Reactome,R-HSA-2219530,Constitutive Signaling By Aberrant PI3K In Cancer,"IRS1, PIK3R3, IRS2, FYN, GRB2, PIK3R1, PIK3CB, SOS1",3.228045316484714e-11
Reactome,R-HSA-5673001,RAF/MAP Kinase Cascade,"NRAS, IRS1, MAPK1, IRS2, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS, BCL2L1",4.6213773511153004e-11
Reactome,R-HSA-389357,CD28 Dependent PI3K/Akt Signaling,"PDPK1, PIK3R3, FYN, RICTOR, PIK3R1, MTOR",4.996297282826973e-11
Reactome,R-HSA-9006115,Signaling By NTRK2 (TRKB),"NRAS, FYN, GRB2, PIK3R1, SOS1, HRAS",4.996297282826973e-11
Reactome,R-HSA-5684996,MAPK1/MAPK3 Signaling,"NRAS, IRS1, MAPK1, IRS2, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS, BCL2L1",5.4931142219094913e-11
Reactome,R-HSA-74749,Signal Attenuation,"IRS1, MAPK1, GRB2, IRS2, SOS1",6.816183723485646e-11
Reactome,R-HSA-5655291,Signaling By FGFR4 In Disease,"NRAS, GRB2, PIK3R1, SOS1, HRAS",6.816183723485646e-11
Reactome,R-HSA-186763,Downstream Signal Transduction,"NRAS, GRB2, PIK3CB, PIK3R1, SOS1, HRAS",1.7059639834344982e-10
Reactome,R-HSA-375165,NCAM Signaling For Neurite Out-Growth,"NRAS, CREB1, MAPK1, FYN, GRB2, SOS1, HRAS",1.9180119131803789e-10
Reactome,R-HSA-9027284,Erythropoietin Activates RAS,"NRAS, IRS2, GRB2, SOS1, HRAS",3.2698535371712436e-10
Reactome,R-HSA-5637810,Constitutive Signaling By EGFRvIII,"NRAS, GRB2, PIK3R1, SOS1, HRAS",4.985013273748826e-10
Reactome,R-HSA-388841,Costimulation By CD28 Family,"PDPK1, PIK3R3, FYN, RICTOR, GRB2, PIK3R1, MTOR",6.544501190243494e-10
Reactome,R-HSA-9634635,Estrogen-stimulated Signaling Thru PRKCZ,"NRAS, PDPK1, MAPK1, HRAS",6.74686237170079e-10
Reactome,R-HSA-9665348,Signaling By ERBB2 ECD Mutants,"NRAS, GRB2, PIK3R1, SOS1, HRAS",7.073696683005185e-10
Reactome,R-HSA-5654741,Signaling By FGFR3,"NRAS, MAPK1, GRB2, PIK3R1, SOS1, HRAS",1.2784608823054931e-09
Reactome,R-HSA-8853659,RET Signaling,"PIK3R3, IRS2, GRB2, PIK3CB, PIK3R1, SOS1",1.4518207788681512e-09
Reactome,R-HSA-5654743,Signaling By FGFR4,"NRAS, MAPK1, GRB2, PIK3R1, SOS1, HRAS",1.4518207788681512e-09
Reactome,R-HSA-1236382,Constitutive Signaling By Ligand-Responsive EGFR Cancer Variants,"NRAS, GRB2, PIK3R1, SOS1, HRAS",1.8180790740550902e-09
Reactome,R-HSA-912631,Regulation Of Signaling By CBL,"PIK3R3, FYN, GRB2, PIK3CB, PIK3R1",1.8180790740550902e-09
Reactome,R-HSA-5218921,VEGFR2 Mediated Cell Proliferation,"NRAS, PDPK1, KDR, HRAS, VEGFA",1.8180790740550902e-09
Reactome,R-HSA-422475,Axon Guidance,"GSK3B, NRAS, CREB1, PIK3R3, MAPK1, IRS2, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",2.044333507900831e-09
Reactome,R-HSA-109704,PI3K Cascade,"IRS1, PDPK1, IRS2, GRB2, PIK3R1, PIK3CB",2.4131769116953652e-09
Reactome,R-HSA-512988,"Interleukin-3, Interleukin-5 And GM-CSF Signaling","PIK3R3, FYN, GRB2, PIK3R1, PIK3CB, SOS1",2.4131769116953652e-09
Reactome,R-HSA-9675108,Nervous System Development,"GSK3B, NRAS, CREB1, PIK3R3, MAPK1, IRS2, FYN, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",3.4133304422754e-09
Reactome,R-HSA-9026519,Activated NTRK2 Signals Thru RAS,"NRAS, GRB2, SOS1, HRAS",3.822125522927465e-09
Reactome,R-HSA-9034864,Activated NTRK3 Signals Thru RAS,"NRAS, GRB2, SOS1, HRAS",3.822125522927465e-09
Reactome,R-HSA-5655332,Signaling By FGFR3 In Disease,"NRAS, GRB2, PIK3R1, SOS1, HRAS",3.8692315499935504e-09
Reactome,R-HSA-1227986,Signaling By ERBB2,"NRAS, FYN, GRB2, PIK3R1, SOS1, HRAS",4.3502766101926905e-09
Reactome,R-HSA-5654736,Signaling By FGFR1,"NRAS, MAPK1, GRB2, PIK3R1, SOS1, HRAS",4.3502766101926905e-09
Reactome,R-HSA-186797,Signaling By PDGF,"NRAS, GRB2, PIK3R1, PIK3CB, SOS1, HRAS",6.2194029484248094e-09
Reactome,R-HSA-1266738,Developmental Biology,"GSK3B, CDKN1A, PIK3R3, IRS2, PIK3R1, PIK3CB, FOXO3, FOXO1, NRAS, CREB1, MAPK1, FYN, GRB2, SOS1, HRAS",6.740518882972129e-09
Reactome,R-HSA-1280218,Adaptive Immune System,"PDPK1, PTEN, PIK3R3, PIK3R1, PIK3CB, MTOR, NFKBIA, NRAS, FYN, RICTOR, GRB2, SOS1, HRAS",6.840272612432218e-09
Reactome,R-HSA-2428933,SHC-related Events Triggered By IGF1R,"NRAS, GRB2, SOS1, HRAS",6.840272612432218e-09
Reactome,R-HSA-2179392,EGFR Transactivation By Gastrin,"NRAS, GRB2, SOS1, HRAS",6.840272612432218e-09
Reactome,R-HSA-5654708,Downstream Signaling Of Activated FGFR3,"NRAS, GRB2, PIK3R1, SOS1, HRAS",7.040831113841859e-09
Reactome,R-HSA-1643713,Signaling By EGFR In Cancer,"NRAS, GRB2, PIK3R1, SOS1, HRAS",7.040831113841859e-09
Reactome,R-HSA-9664565,Signaling By ERBB2 KD Mutants,"NRAS, GRB2, PIK3R1, SOS1, HRAS",7.040831113841859e-09
Reactome,R-HSA-1227990,Signaling By ERBB2 In Cancer,"NRAS, GRB2, PIK3R1, SOS1, HRAS",8.573891357011302e-09
Reactome,R-HSA-1266695,Interleukin-7 Signaling,"IRS1, PIK3R3, IRS2, PIK3R1, SOS1",8.573891357011302e-09
Reactome,R-HSA-76002,"Platelet Activation, Signaling And Aggregation","PDPK1, PIK3R3, MAPK1, FYN, GRB2, PIK3R1, PIK3CB, SOS1, VEGFA",9.621230987807796e-09
Reactome,R-HSA-5654716,Downstream Signaling Of Activated FGFR4,"NRAS, GRB2, PIK3R1, SOS1, HRAS",1.0347475246685089e-08
Reactome,R-HSA-6785807,Interleukin-4 And Interleukin-13 Signaling,"CDKN1A, PIK3R1, FOXO3, SOS1, FOXO1, VEGFA, BCL2L1",1.0758036385230205e-08
Reactome,R-HSA-198203,PI3K/AKT Activation,"IRS1, IRS2, PIK3CB, PIK3R1",1.0758036385230205e-08
Reactome,R-HSA-9028731,Activated NTRK2 Signals Thru FRS2 And FRS3,"NRAS, GRB2, SOS1, HRAS",1.0758036385230205e-08
Reactome,R-HSA-8851805,MET Activates RAS Signaling,"NRAS, GRB2, SOS1, HRAS",1.0758036385230205e-08
Reactome,R-HSA-983705,Signaling By B Cell Receptor (BCR),"NFKBIA, NRAS, FYN, GRB2, PIK3R1, SOS1, HRAS",1.1705260460544618e-08
Reactome,R-HSA-442742,CREB1 Phosphorylation Thru NMDA Receptor-Mediated Activation Of RAS Signaling,"NRAS, CREB1, PDPK1, MAPK1, HRAS",1.1705260460544618e-08
Reactome,R-HSA-912526,Interleukin Receptor SHC Signaling,"PIK3R3, GRB2, PIK3CB, PIK3R1, SOS1",1.1705260460544618e-08
Reactome,R-HSA-5654696,Downstream Signaling Of Activated FGFR2,"NRAS, GRB2, PIK3R1, SOS1, HRAS",1.6585138789215984e-08
Reactome,R-HSA-2871796,FCERI Mediated MAPK Activation,"NRAS, MAPK1, GRB2, SOS1, HRAS",1.6585138789215984e-08
