Category,ID,Term,Genes,adj_pval
BP,GO:0006626,Protein Targeting To Mitochondrion,"MTCH1, NDUFA13, TIMM9, TIMM13, TIMM10, MFF, PRICKLE4, TOMM22, HSPD1, CHCHD4, AIFM1, GRPEL1, TIMM17A, PMPCB, TIMM17B, ROMO1, BCAP31, DNAJC19, TIMM8B, FIS1, HSP90AA1, PAM16, AIP, TIMM23, TIMM44, DNAJC15, TOMM40L, TIMM10B, DNLZ, TOMM7, TOMM5",0.0004206224458593
BP,GO:0006123,"Mitochondrial Electron Transport, Cytochrome C To Oxygen","COX8A, COX7B, NDUFA4, COX4I1, COX7A2, COX5B, COX6A1, COX6C, COX5A, COX6A2, COX7C, COX6B1, CYCS",0.0004781088669946
BP,GO:0050821,Protein Stabilization,"HIP1, CCNH, USP33, PTEN, PARK7, PHB2, UXT, LAMP2, RUVBL1, FLOT1, CHP1, EP300, GOLGA7, EPHA4, MORC3, HSP90AA1, FBXW7, PIH1D1, USP2, ANK2, ATP1B2, MAPK8IP3, HCFC1, TYROBP, CREB1, CDC37, RABL3, DNLZ, PFDN1, PFDN2, PFN1, PFDN5, PFDN6, PFN2, URI1, GRN, STXBP4, RPL11, SEL1L, MTMR9, WIZ, PIK3R1, RTN4, STK3, HSPD1, BAG4, PDCD10, BAG3, BAG1, POLR2E, FLNA, MARCHF7, TBL1X, VHL, TAF9B, PPARGC1A, RPL17, UBE2B, USP9X, WFS1, PTGES3, SEC16A, SYVN1, HPS4, MT3, USP29, HYPK, PINK1, TRIM39, TNIP2, GNAQ, PIN1, NAA16, STUB1, CALR, NAA15, HSPA1B, HSPA1A",0.0014719030277731
BP,GO:0007265,Ras Protein Signal Transduction,"RB1, NCKAP1, CDKN1A, RTKN, RASGRF2, RASGRF1, ARHGDIG, BRK1, PARK7, CELSR1, ARHGAP5, FGF2, ARHGAP35, CFL1, RAC3, HRAS, RALGPS2, USP8, CNKSR2, RAP2C, RAP2A, DOK3, RAP2B, DOK4, DOK6, ARHGEF3, RAPGEF1, CDH13, RAPGEF2, TAX1BP3, TNFRSF25, SOS1, SOS2, KPNB1, RAPGEF3, RAPGEF4, RALB, ROCK1, ROCK2, RASGRP3, RAP1B, GNA13, NRAS, RAP1A, ORC3, G3BP1, GNA12, EPS8L2, SHOC2, EPS8L3, RALGDS, BRAP, HACE1, LIMK1, ARHGAP29, NF1, GRB2, KRAS",0.0017571096615987
BP,GO:0022618,protein-RNA Complex Assembly,"CELF1, CELF2, MRPS11, PPAN, ADAR, CDC73, RPS15, RPS14, SART1, RPS19, SNRPD2, SNRPD1, DENR, RPL38, SNRPD3, PRMT5, HSP90AA1, MRPS7, WDR77, TRAF7, SNRPG, SNRPE, SNRPF, SRSF5, SNRNP200, LUC7L2, SNRPB, SRSF9, TSSC4, RPL11, DDX20, RPS27L, NOL3, RRP7A, MRPL20, RRS1, SRSF10, MDN1, MCTS1, SRPK3, CPSF6, SF3A2, XRCC5, PTGES3, RPL23A, LSM4, TARBP2, SETX, RPS28, EIF5, RPS27, AGO3, EIF6, EIF3K, TNIP1, AGO4, AGO2, RSRP1, EIF3G",0.0033364531046325
BP,GO:0007409,Axonogenesis,"CYFIP2, EPHB6, SEMA5A, ROBO2, RAB3A, USP33, PTEN, ARHGAP35, GLI2, PPP3CB, RPS6KA5, TUBB3, KIF5B, KIF5A, DAG1, TNR, NRCAM, EPHB2, NEO1, SCN1B, RAB8A, EPHA5, SEMA6B, EPHA4, SEMA6C, PLEKHG4, HSP90AA1, EPHA6, SEMA6A, DSCAM, SEMA6D, ANK3, AFG3L2, SLC9A6, MAP1B, PARD3, MAP1A, S100A6, ULK2, ULK1, SOS1, DSCAML1, NOTCH2, SEMA7A, NOTCH1, EPHA10, ARHGEF25, NRXN1, SSNA1, NRXN3, C9ORF72, SLITRK2, SLITRK1, SLITRK4, SLIT1, FYN, APBB1, DRD2, AUTS2, BDNF, RYK, USP9X, WNT7A, CCK, L1CAM, S100B, PTK2, RAB10, EFNA3, CNTN1",0.0047939716391819
BP,GO:0015980,Energy Derivation By Oxidation Of Organic Compounds,"COX8A, COX7B, UQCRB, NDUFA4, COX4I1, GFPT1, COX7A2, UQCR11, UQCR10, COX5B, COX6A1, COX6C, COX5A, COX7C, MTLN, MT3, UQCRH, COX6B1, NR4A3, UQCRQ, NDUFS4, CYCS, PPARGC1A",0.0047939716391819
BP,GO:0022613,Ribonucleoprotein Complex Biogenesis,"RPS19BP1, MRPS12, RPL11, NOL7, WDR46, TMA16, RPS15, RRP7A, FBL, RPS14, RPS17, EMG1, RPS16, XPO1, RPS19, BMS1, RRS1, RPL14, RRP36, RPL38, RPS11, GLUL, RPS13, NOP56, RPS9, WDR36, NOP16, DIMT1, RPS8, UTP3, RPS6, GTF3A, WDR74, WDR75, RPL35A, URB2, BYSL, RPS25, RPS28, RPS27, TNIP1, RPL26, RBIS, RSL24D1, RPS24, RPS23, CUL4B",0.0136267191309114
BP,GO:0048268,Clathrin Coat Assembly,"HIP1, CALY, NSG2, CLTC, FCHO2, CLTA, NSG1, PIK3C2A, EPS15, PICALM",0.0136267191309114
BP,GO:0000398,"mRNA Splicing, Via Spliceosome","WDR83, CWC25, CWC27, PQBP1, PNN, SYNCRIP, SART1, SNRPD2, SNRPD1, RBMX2, SNRNP70, DHX15, SNRPD3, SNRNP35, BCAS2, RBM6, PRMT5, AQR, IK, RBM14, NCBP2, PRPF40A, TFIP11, WDR77, SFPQ, SCNM1, HNRNPH1, FRG1, SNRPG, PPIE, SNRNP27, SRSF3, SNRPE, SNRPA1, HNRNPH3, PABPC1, SNRPF, SRSF5, SNRNP200, SRSF7, SNRPA, SNRPB, SRSF9, SF3B2, DDX5, TSSC4, RBM8A, WBP4, DDX20, U2AF1, PRPF8, U2AF1L4, ZMAT2, DHX38, HNRNPA1, SRSF10, SF3A3, SRPK3, PPIL1, PRPF38A, SF3A2, LSM5, LSM4, DNAJC17, LSM3, SMU1, LSM8, LSM7, SNRNP40, HNRNPA2B1, RSRP1, PIN1, PRPF31, BUD13, CDK13",0.0136267191309114
