Category,ID,Term,Genes,adj_pval
Reactome,R-HSA-982772,Growth Hormone Receptor Signaling,"STAT1, MAPK1",0.0017157188573268
Reactome,R-HSA-2454202,Fc Epsilon Receptor (FCERI) Signaling,"NFKBIA, MAPK1, FYN",0.0017176720435965
Reactome,R-HSA-933542,TRAF6 Mediated NF-kB Activation,"NFKBIA, NFKB2",0.0017176720435965
Reactome,R-HSA-9705462,Inactivation Of CSF3 (G-CSF) Signaling,"STAT1, JAK1",0.0017176720435965
Reactome,R-HSA-912694,Regulation Of IFNA/IFNB Signaling,"STAT1, JAK1",0.0017176720435965
Reactome,R-HSA-8854691,Interleukin-20 Family Signaling,"STAT1, JAK1",0.0018239941805233
Reactome,R-HSA-9682385,FLT3 Signaling In Disease,"CDKN1A, BCL2L1",0.0019198847386116
Reactome,R-HSA-166016,Toll Like Receptor 4 (TLR4) Cascade,"NFKBIA, MAPK1, NFKB2",0.0019198847386116
Reactome,R-HSA-5621481,C-type Lectin Receptors (CLRs),"NFKBIA, FYN, NFKB2",0.0019248001909551
Reactome,R-HSA-9679506,SARS-CoV Infections,"IL1R1, STAT1, VEGFA, JAK1",0.0021920676589512
Reactome,R-HSA-9674555,Signaling By CSF3 (G-CSF),"STAT1, JAK1",0.002222157546408
Reactome,R-HSA-446652,Interleukin-1 Family Signaling,"NFKBIA, IL1R1, NFKB2",0.0022553627152191
Reactome,R-HSA-5602358,Diseases Associated With TLR Signaling Cascade,"NFKBIA, NFKB2",0.0022553627152191
Reactome,R-HSA-2173795,Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity,"STAT1, MAPK1",0.0022553627152191
Reactome,R-HSA-168898,Toll-like Receptor Cascades,"NFKBIA, MAPK1, NFKB2",0.0026064223077165
Reactome,R-HSA-3108232,SUMO E3 Ligases SUMOylate Target Proteins,"NFKBIA, PIAS2, NFKB2",0.0028516240831637
Reactome,R-HSA-8864260,Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors,"CDKN1A, VEGFA",0.0029019234066263
Reactome,R-HSA-9607240,FLT3 Signaling,"FYN, SOCS6",0.0030129847976015
Reactome,R-HSA-2990846,SUMOylation,"NFKBIA, PIAS2, NFKB2",0.0030129847976015
Reactome,R-HSA-212436,Generic Transcription Pathway,"CDKN1A, STAT1, MAPK1, LIFR, SOCS4, VEGFA",0.0031831750973874
Reactome,R-HSA-451927,Interleukin-2 Family Signaling,"STAT1, JAK1",0.0040188546413849
Reactome,R-HSA-512988,"Interleukin-3, Interleukin-5 And GM-CSF Signaling","FYN, JAK1",0.0040188546413849
Reactome,R-HSA-445989,TAK1-dependent IKK And NF-kappa-B Activation,"NFKBIA, NFKB2",0.0040833021088174
Reactome,R-HSA-6783783,Interleukin-10 Signaling,"IL1R1, JAK1",0.0040833021088174
Reactome,R-HSA-73857,RNA Polymerase II Transcription,"CDKN1A, STAT1, MAPK1, LIFR, SOCS4, VEGFA",0.0049575751114488
Reactome,R-HSA-2173793,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer,"STAT1, MAPK1",0.0050953949585625
Reactome,R-HSA-168643,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways","NFKB2, BCL2L1",0.0054254425315984
Reactome,R-HSA-109606,Intrinsic Pathway For Apoptosis,"MAPK1, BCL2L1",0.0057611901961863
Reactome,R-HSA-375165,NCAM Signaling For Neurite Out-Growth,"MAPK1, FYN",0.0061006505960107
Reactome,R-HSA-597592,Post-translational Protein Modification,"NFKBIA, SOCS6, HIF1A, PIAS2, NFKB2, SOCS5",0.0061006505960107
Reactome,R-HSA-8951664,Neddylation,"SOCS6, HIF1A, SOCS5",0.0062173644369995
Reactome,R-HSA-9664422,FCGR3A-mediated Phagocytosis,"MAPK1, FYN",0.0064963276793809
Reactome,R-HSA-9658195,Leishmania Infection,"MAPK1, FYN, NFKB2",0.0068223506658044
Reactome,R-HSA-1834949,Cytosolic Sensors Of Pathogen-Associated DNA,"NFKBIA, NFKB2",0.0069769347478122
Reactome,R-HSA-76002,"Platelet Activation, Signaling And Aggregation","MAPK1, FYN, VEGFA",0.0072006646080624
Reactome,R-HSA-74160,Gene Expression (Transcription),"CDKN1A, STAT1, MAPK1, LIFR, SOCS4, VEGFA",0.0072006646080624
Reactome,R-HSA-1257604,PIP3 Activates AKT Signaling,"CDKN1A, MAPK1, FYN",0.0081986142528263
Reactome,R-HSA-909733,Interferon Alpha/Beta Signaling,"STAT1, JAK1",0.0086521447371469
Reactome,R-HSA-1234174,Cellular Response To Hypoxia,"HIF1A, VEGFA",0.0087862408937698
Reactome,R-HSA-1169408,ISG15 Antiviral Mechanism,"STAT1, JAK1",0.0091594658196488
