Category,ID,Term,Genes,adj_pval
BP,GO:0010604,Positive Regulation Of Macromolecule Metabolic Process,"NFKBIA, GSK3B, GSK3A, PIK3R3, KRAS, PIK3CB, MTOR, VEGFA",1.36687481456582e-05
BP,GO:0046324,Regulation Of Glucose Import,"GSK3A, IRS1, IRS2, PIK3R1",1.9937311203303963e-05
BP,GO:0000165,MAPK Cascade,"NRAS, KDR, MAPK1, KRAS, HRAS",3.6032256434232826e-05
BP,GO:0006661,Phosphatidylinositol Biosynthetic Process,"PTEN, PIK3R3, PIK3R1, PIK3CB, PIK3C2A",3.6032256434232826e-05
BP,GO:0046854,Phosphatidylinositol Phosphate Biosynthetic Process,"PIK3R3, PIK3R1, PIK3CB, PIK3C2A",4.225219649973226e-05
BP,GO:0043536,Positive Regulation Of Blood Vessel Endothelial Cell Migration,"PDPK1, KDR, PIK3C2A, VEGFA",4.9493969542148336e-05
BP,GO:0051247,Positive Regulation Of Protein Metabolic Process,"NFKBIA, GSK3B, GSK3A, BAD, FOXO1, MTOR",5.483342465790696e-05
BP,GO:0038084,Vascular Endothelial Growth Factor Signaling Pathway,"GAB1, KDR, VEGFA",5.971464376051274e-05
BP,GO:0051493,Regulation Of Cytoskeleton Organization,"GSK3B, MAPK1, RICTOR, HRAS, MTOR",6.799855227128958e-05
BP,GO:0010907,Positive Regulation Of Glucose Metabolic Process,"IRS1, IRS2, FOXO1",7.143414796395567e-05
BP,GO:0051893,Regulation Of Focal Adhesion Assembly,"PTEN, KDR, FYN, VEGFA",8.263269346215417e-05
BP,GO:0010628,Positive Regulation Of Gene Expression,"GSK3B, GSK3A, PIK3R3, KRAS, PIK3R1, PIK3CB, MTOR, VEGFA",8.263269346215417e-05
BP,GO:0090050,Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis,"KDR, PIK3C2A, VEGFA",8.263269346215417e-05
BP,GO:0050679,Positive Regulation Of Epithelial Cell Proliferation,"NRAS, BAD, KDR, HRAS, VEGFA",8.927952174210282e-05
BP,GO:0002042,Cell Migration Involved In Sprouting Angiogenesis,"KDR, PIK3R3, VEGFA",9.641961575549562e-05
BP,GO:0090316,Positive Regulation Of Intracellular Protein Transport,"GSK3B, GSK3A, FYN, PIK3R1, HRAS",9.674951204600344e-05
BP,GO:0031401,Positive Regulation Of Protein Modification Process,"CDKN1A, KDR, PIK3R3, KRAS, HRAS, VEGFA",9.94035347380693e-05
BP,GO:0006915,Apoptotic Process,"NFKBIA, BAD, BAX, FOXO1, MTOR, BCL2L1",0.00010533497617745418
BP,GO:0042327,Positive Regulation Of Phosphorylation,"CDKN1A, KDR, PIK3R3, KRAS, HRAS, VEGFA",0.00011153739566706115
BP,GO:0070542,Response To Fatty Acid,"IRS1, FOXO3, FOXO1",0.00012520584712284792
BP,GO:0001934,Positive Regulation Of Protein Phosphorylation,"CDKN1A, KDR, PIK3R3, MAPK1, KRAS, HRAS, VEGFA",0.00015103718284701368
BP,GO:0036211,Protein Modification Process,"GSK3B, GSK3A, CREB1, PDPK1, PTEN, MAPK1, FYN, ULK1, MTOR",0.00015103718284701368
BP,GO:0006974,DNA Damage Response,"CDKN1A, XIAP, BAX, GRB2, FOXO1, MTOR, BCL2L1",0.0001666547671447763
BP,GO:0043534,Blood Vessel Endothelial Cell Migration,"KDR, PIK3R3, VEGFA",0.0001824330578709628
BP,GO:0050771,Negative Regulation Of Axonogenesis,"PTEN, ULK2, ULK1",0.0001824330578709628
BP,GO:0150117,Positive Regulation Of Cell-Substrate Junction Organization,"KDR, PIK3R1, VEGFA",0.00020623392643663824
BP,GO:0043491,Protein Kinase B Signaling,"PTEN, KDR, PIK3R3",0.00023174844421234444
BP,GO:0030335,Positive Regulation Of Cell Migration,"KDR, GAB1, PIK3R3, HRAS, MTOR, VEGFA",0.0002442099204122043
BP,GO:0046326,Positive Regulation Of Glucose Import,"IRS1, IRS2, PIK3R1",0.00025399699458537227
BP,GO:0001938,Positive Regulation Of Endothelial Cell Proliferation,"NRAS, PDPK1, KDR, VEGFA",0.00025399699458537227
BP,GO:0009896,Positive Regulation Of Catabolic Process,"GSK3B, GSK3A, PTEN, FOXO1",0.0002731608693124108
BP,GO:1905477,Positive Regulation Of Protein Localization To Membrane,"PDPK1, FYN, PIK3R1, HRAS",0.0002731608693124108
BP,GO:0030334,Regulation Of Cell Migration,"PTEN, KDR, PIK3R3, FYN, FOXO3, HRAS, VEGFA",0.00031559681739666806
BP,GO:0120035,Regulation Of Plasma Membrane Bounded Cell Projection Organization,"GSK3B, GSK3A, PTEN",0.00033214929965485687
BP,GO:0048010,Vascular Endothelial Growth Factor Receptor Signaling Pathway,"KDR, FYN, VEGFA",0.00033214929965485687
BP,GO:0010595,Positive Regulation Of Endothelial Cell Migration,"PDPK1, KDR, PIK3CB, VEGFA",0.00034522333410491504
BP,GO:0051100,Negative Regulation Of Binding,"NFKBIA, GSK3B, CDKN1A, BAX",0.0003567224393583006
BP,GO:0050796,Regulation Of Insulin Secretion,"IRS1, BAD, IRS2, FOXO1",0.0003636782836316829
BP,GO:0042593,Glucose Homeostasis,"IRS1, BAD, PIK3R1, FOXO1",0.0003636782836316829
BP,GO:0090049,Regulation Of Cell Migration Involved In Sprouting Angiogenesis,"KDR, PIK3C2A, VEGFA",0.0003841847326692328
BP,GO:0010828,Positive Regulation Of Glucose Transmembrane Transport,"IRS1, IRS2, PIK3R1",0.0004193817002953368
BP,GO:0007409,Axonogenesis,"PTEN, ULK2, FYN, ULK1, SOS1",0.00045309772931799214
BP,GO:0010634,Positive Regulation Of Epithelial Cell Migration,"KDR, PIK3CB, MTOR, VEGFA",0.0004617584436816852
BP,GO:1903670,Regulation Of Sprouting Angiogenesis,"PDPK1, PIK3CB, VEGFA",0.0004617584436816852
BP,GO:0062013,Positive Regulation Of Small Molecule Metabolic Process,"IRS1, IRS2, MTOR",0.0004617584436816852
BP,GO:0045719,Negative Regulation Of Glycogen Biosynthetic Process,"GSK3B, GSK3A",0.0004617584436816852
BP,GO:2000465,Regulation Of Glycogen (Starch) Synthase Activity,"GSK3B, GSK3A",0.0004617584436816852
BP,GO:0070417,Cellular Response To Cold,"NFKBIA, FOXO1",0.0004617584436816852
BP,GO:0036324,Vascular Endothelial Growth Factor Receptor-2 Signaling Pathway,"KDR, VEGFA",0.0004617584436816852
BP,GO:0008637,Apoptotic Mitochondrial Changes,"BAD, BAX, BCL2L1",0.00047742517924131137
BP,GO:0043551,Regulation Of Phosphatidylinositol 3-Kinase Activity,"IRS1, PIK3R3, PIK3R1",0.00047742517924131137
BP,GO:0035924,Cellular Response To Vascular Endothelial Growth Factor Stimulus,"KDR, GAB1, VEGFA",0.00047742517924131137
BP,GO:0045913,Positive Regulation Of Carbohydrate Metabolic Process,"IRS1, IRS2, MTOR",0.00047742517924131137
BP,GO:1901216,Positive Regulation Of Neuron Death,"BAX, FYN, FOXO3",0.00047742517924131137
BP,GO:0031667,Response To Nutrient Levels,"RICTOR, ULK1, MTOR",0.0005158536754600325
BP,GO:0051898,Negative Regulation Of Protein Kinase B Signaling,"PHLPP1, PTEN, PIK3CB",0.0005559919050261563
BP,GO:0043408,Regulation Of MAPK Cascade,"PHLPP1, KDR, MAPK1, GRB2, HRAS",0.0005631437658632068
BP,GO:1904018,Positive Regulation Of Vasculature Development,"PDPK1, KDR, GAB1, VEGFA",0.000585525344232863
BP,GO:0051348,Negative Regulation Of Transferase Activity,"GSK3B, GSK3A, IRS2",0.000585525344232863
BP,GO:0010468,Regulation Of Gene Expression,"GSK3B, GSK3A, KDR, PIK3R3, KRAS, PIK3CB, HRAS, MTOR, VEGFA, NFKB2",0.0005877138925793234
BP,GO:0097193,Intrinsic Apoptotic Signaling Pathway,"CDKN1A, BAD, BAX, BCL2L1",0.000591933780028572
BP,GO:0070874,Negative Regulation Of Glycogen Metabolic Process,"GSK3B, GSK3A",0.0005958752172024764
BP,GO:0061042,Vascular Wound Healing,"KDR, VEGFA",0.0005958752172024764
BP,GO:0051881,Regulation Of Mitochondrial Membrane Potential,"BAD, BAX, BCL2L1",0.0006531179019153642
BP,GO:0090199,Regulation Of Release Of Cytochrome C From Mitochondria,"BAD, BAX, BCL2L1",0.0007450985263947962
BP,GO:1990928,Response To Amino Acid Starvation,"CDKN1A, MAPK1, MTOR",0.0007450985263947962
BP,GO:0043405,Regulation Of MAP Kinase Activity,"PIK3CB, SOS1, HRAS, VEGFA",0.0007581110489357903
BP,GO:0034198,Cellular Response To Amino Acid Starvation,"CDKN1A, MAPK1, MTOR",0.0007581110489357903
BP,GO:0048670,Regulation Of Collateral Sprouting,"ULK2, ULK1",0.0007581110489357903
BP,GO:0050926,Regulation Of Positive Chemotaxis,"KDR, VEGFA",0.0007581110489357903
BP,GO:1903689,"Regulation Of Wound Healing, Spreading Of Epidermal Cells","PTEN, MTOR",0.0007581110489357903
BP,GO:0038089,Positive Regulation Of Cell Migration By Vascular Endothelial Growth Factor Signaling Pathway,"KDR, VEGFA",0.0007581110489357903
BP,GO:0044805,Late Nucleophagy,"ULK2, ULK1",0.0007581110489357903
BP,GO:0001954,Positive Regulation Of Cell-Matrix Adhesion,"GSK3B, KDR, VEGFA",0.0007987649844533789
BP,GO:0043254,Regulation Of Protein-Containing Complex Assembly,"GSK3B, BAX, ULK1, VEGFA",0.0008368998714221515
BP,GO:0045766,Positive Regulation Of Angiogenesis,"PDPK1, KDR, GAB1, VEGFA",0.0008368998714221515
BP,GO:1902532,Negative Regulation Of Intracellular Signal Transduction,"GSK3A, PHLPP1, PTEN, PIK3CB, BCL2L1",0.0008374630137945261
BP,GO:0010557,Positive Regulation Of Macromolecule Biosynthetic Process,"IRS1, KDR, IRS2, MTOR",0.0009058323109089816
BP,GO:0032000,Positive Regulation Of Fatty Acid Beta-Oxidation,"IRS1, IRS2",0.0009577663835986868
