group,accession,region,treatment,gse,kind,symbol,symbol_key,log2FC,padj,direction
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Tnfsf15,TNFSF15,3.4754250288031594,0.0286980385047968,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Lrrc4c,LRRC4C,-0.8363481617963515,0.0286980385047968,DOWN
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Chpf2,CHPF2,-0.8931716516114836,0.0287152212574784,DOWN
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Capg,CAPG,1.638206599967985,0.0287208432954877,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Sowahb,SOWAHB,3.194526105633347,0.0288266350769298,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Cast,CAST,1.727686738410486,0.0288266350769298,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Dscam,DSCAM,-1.0043477940708456,0.0288266350769298,DOWN
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,G530011o06rik,G530011O06RIK,1.5670089735308004,0.0288349633038353,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Pros1,PROS1,1.5500033362239325,0.0288349633038353,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Cald1,CALD1,1.3899515515560346,0.0288349633038353,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Clmn,CLMN,-1.152330674463144,0.0288349633038353,DOWN
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Cntnap1,CNTNAP1,-0.9979142883428248,0.0288349633038353,DOWN
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Fzd5,FZD5,2.466803303519261,0.0288723498008036,UP
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Nipa1,NIPA1,-1.1755101853677594,0.0288723498008036,DOWN
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Scn2a,SCN2A,-1.9115370016870676,0.02890171002429,DOWN
HIBI236133_hippocampus_NEIL1KO_ipsi_vs_contra_6h,236133,hippocampus,NEIL1KO_ipsi_vs_contra_6h,GSE236133,rnaseq,Adamts1,ADAMTS1,2.760839066397317,0.0290565362218902,UP
